A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S
0.26454356,1.4722586,0.64923,0.016496964,0.044541344,0.10821128,0.011476994,0.059058964,-0.12502623,0.14413187,0.112250924,0.17681079,-0.13342318,-0.14602843,0.1451092,2.0249364,1.1004205,0.062018484,-0.023081869
1.1647561,0.44751084,1.5644915,0.15555243,-0.035888314,0.17941403,-0.10422262,-0.018118799,-0.029323146,-0.033955924,-0.08918964,0.010018215,0.03702244,-0.12498172,0.04825233,2.0185778,0.29138994,-0.021477401,-0.051973507
0.32243088,1.2856377,0.35438508,-0.0735284,-0.026956253,0.012758359,-0.13677523,-0.21237117,0.06665486,0.09326391,0.119534075,-0.1842987,0.027231112,-0.107703,-0.0947517,2.0345707,1.0723187,-0.13294685,-0.022536248
0.9557345,0.11692342,1.4249352,0.22530541,-0.009507373,-0.31903934,0.030805916,0.010458082,-0.07086824,0.10932213,0.026828498,-0.03574875,-0.055213116,-0.0042194724,0.12225816,1.9658778,0.24077553,-0.0019313693,-0.13110384
0.34619656,0.9352102,0.17786695,0.10937488,0.070903406,0.10954885,-0.14371333,-0.0065695047,-0.042389773,0.07727468,0.10304493,-0.10326345,0.0667551,-0.04450123,-0.064224675,2.0951648,1.096793,0.04086043,-0.042028196
1.1350191,0.38319534,0.91507804,-0.0060931966,-0.0210993,-0.113737814,0.011358783,-0.1644808,-0.063213356,0.06646256,0.052653655,0.039052725,-0.05495421,0.03949444,0.04472868,1.9955984,0.34690395,0.036032945,-0.040874235
0.28411305,0.93285716,0.39006278,0.1415799,-0.10265046,-0.07846138,-0.1167068,0.07143313,-0.0738635,0.06874785,-0.10136184,-0.070700064,-0.03531713,0.07154979,0.050890908,1.9205748,1.0225676,0.026605934,0.04611504
1.1519637,0.20592028,0.95084655,-0.070181966,0.08012551,0.097491175,-0.058621436,0.111681074,0.11467227,-0.14312738,0.104200184,-0.16174358,0.14978132,0.009137541,0.05663,1.9867712,0.38189852,-0.06318316,0.07669009
0.29150563,1.2891847,0.3158629,0.17585129,-0.14984356,0.19414708,-0.065662965,0.030809343,-0.09555533,-0.14307176,0.09570171,-0.039881483,-0.013448209,-0.11326175,0.121046185,1.870969,1.1043497,-0.097203925,0.10206619
1.1721938,0.34975815,1.2528586,0.23465164,0.020249724,0.11125809,-0.017413318,-0.25923106,0.13101655,0.122053266,0.0025577396,-0.2705873,0.0046969354,-0.07434195,0.1432701,1.7874019,0.39036614,-0.106339395,0.07891713
0.51207024,1.0462399,0.2169679,0.14189468,0.14710963,-0.20085612,0.043368444,0.0005193502,-0.08922535,-0.09327865,-0.13027284,-0.07977064,0.061513335,-0.10137369,-0.03418538,1.8527493,1.3176734,0.08195408,0.07479988
1.2604512,0.6602837,1.0856919,-0.16066019,-0.12007687,-0.003269121,0.10389474,0.018352315,-0.12481853,-0.00088226795,0.014800772,0.30101165,0.0050698966,-0.018211722,-0.14888375,1.8303094,0.47768795,0.050434485,0.0049517155
0.36502317,1.3942356,0.5374755,-0.072957784,-0.0014524907,-0.11050926,-0.10771702,-0.01770623,-0.07693495,-0.053313933,-0.019975305,-0.09668554,-0.12047818,0.02685821,0.003451109,1.7082967,1.380699,0.06160386,-0.11352541
1.5103137,0.37283206,1.5099391,0.08537525,0.13531607,-0.01122804,0.11445993,0.036108464,0.09715204,-0.11515856,0.08912605,-0.02214685,0.019685656,-0.01041697,0.03046292,1.8230598,0.24796635,0.038780466,0.008313149
0.18100318,1.6633083,0.32154042,-0.038903058,0.13049576,-0.04360044,0.03835033,-0.012957111,-0.05583576,0.07540321,0.13437173,0.11460005,-0.087870955,-0.08893376,0.06769222,1.7249179,1.4625732,0.0047369003,-0.046309054
1.3616209,0.121523045,1.800113,0.2767357,0.00021836162,0.11813493,-0.08890039,-0.10217481,-0.10386458,-0.112676546,0.119427085,0.20428033,0.10795197,0.09671275,0.06912844,1.8433173,0.21353576,0.09635042,-0.10764086
0.30343133,1.3003246,0.05125805,0.14147693,-0.1087963,-0.18942088,-0.14657982,0.08737895,-0.073441155,-0.07462387,0.05408044,0.014998488,-0.017091215,-0.068404734,0.046009555,1.9756544,1.4297775,0.06995225,0.017103821
1.3586202,0.39803648,1.3413032,0.12101695,0.0054291636,0.029437542,0.016016617,0.06799868,-0.14634562,-0.13886994,-0.070582084,-0.16882245,0.016993433,0.056296453,-0.12038405,1.9997581,0.30467546,-0.07223472,0.05315493
0.28103662,1.4969529,0.40442014,0.056415476,0.06515095,0.11816989,-0.091980904,0.10937348,0.11854777,-0.09533179,-0.026541516,-0.18816265,-0.09764291,-0.042742096,0.027535483,1.9765693,1.4516147,-0.1206426,0.038809583
1.4636731,0.5328529,1.5525882,0.038543984,-0.07403893,0.14483799,-0.11106949,-0.106395654,-0.05449371,0.10945982,-0.08856279,-0.016089052,0.09996906,-0.10077028,0.03577122,2.0770643,0.3278371,0.12476325,-0.016935915
0.3877564,1.3901742,0.63546145,-0.1861603,-0.08889719,-0.15845023,-0.028812163,-0.05130948,0.059209272,0.062583014,-0.011985868,0.16614273,0.0490319,-0.035942726,0.11310387,2.17166,1.5924941,0.0685527,-0.07919748
1.6356822,0.18784447,1.4820211,0.06290983,-0.021498919,-0.08246602,0.1445817,0.056067728,0.00048701465,0.054911226,0.054594323,0.049145244,-0.14527833,-0.070847176,-0.022505537,2.121655,0.3428568,0.06621589,0.031702727
0.25388905,1.5721887,0.110482104,0.120284975,0.10995832,0.042719416,-0.01536639,-0.08716684,-0.14582236,-0.0067425966,-0.099258795,0.072187245,-0.09852373,-0.041348897,0.08284481,2.1375391,1.6422967,0.09183428,-0.13114384
1.6094265,0.29963008,1.5828985,-0.012615219,0.04288964,-0.1785245,0.0060195923,-0.1756871,0.05564557,0.035951257,-0.11036806,0.18369997,0.14324069,0.07897654,0.13067544,2.1606908,0.33680636,0.009662032,0.08915016
0.3872729,1.3330545,0.25733823,0.014703706,-0.06117618,-0.25328892,-0.12066106,0.056538254,0.13095179,-0.020109475,-0.06484654,0.03754881,-0.0975932,-0.046227895,0.114666164,2.20928,1.56441,0.07949783,-0.14101985
1.5655763,0.29540047,1.351611,-0.094231926,0.14839002,0.04883617,-0.14645362,0.011443369,0.08654596,0.106155545,0.12573066,-0.028216809,0.015713975,-0.025533736,-0.11258158,2.3131065,0.4679717,0.14592001,0.0073839724
0.463237,1.4872688,0.2220369,0.26550794,-0.017720431,0.06950501,0.051277593,-0.1306606,-0.11441233,-0.026909694,-0.068477854,0.32113385,-0.1141001,0.002664864,0.09927499,2.1635249,1.4716092,0.028261036,-0.05190312
1.4608089,0.26338407,1.4145081,-0.07931149,-0.08526528,-0.08974339,-0.13580255,0.11164677,-0.054985695,-0.09101163,-0.077652045,-0.11168702,0.10301122,-0.023880228,-0.122767165,2.121563,0.43009484,-0.09710741,0.1372604
0.36497784,1.6371015,0.3647888,-0.14949068,0.0668647,0.13930526,0.0017607808,0.061277017,0.00066131353,0.0076325983,0.014333248,-0.19750823,0.13387701,0.03248903,0.07791935,2.0923421,1.3887833,0.005206004,0.04780419
1.3957758,0.4709597,1.5815403,-0.04841426,-0.033047944,0.05748892,0.018035606,-0.046118952,0.038866386,0.09045668,-0.061834574,-0.039300248,-0.007745594,0.14182642,0.12496218,2.0085034,0.3177226,-0.08118373,-0.1027544
0.41381449,1.2676073,0.3285474,-0.13819312,0.13982812,-0.051801674,0.12767717,0.17183258,0.05232458,-0.04920482,0.04672636,-0.06643829,-0.12780452,0.06697993,0.088039294,2.125894,1.2515985,0.10063228,0.105547756
1.3739471,0.50588113,1.2891062,-0.042329922,0.06967293,0.2651257,0.025291085,0.028201014,0.084145814,0.1403979,0.13898918,0.16659316,0.041373625,-0.12549894,-0.022057325,2.0510845,0.41627106,-0.079448946,-0.08278781
0.46693993,1.2991054,0.63714147,0.163019,-0.06900555,-0.11409226,-0.08873501,-0.093152106,-0.0428754,0.09482737,-0.039265916,0.031106181,0.14057103,0.023697525,-0.051539987,2.100282,1.2671069,-0.007854283,-0.024001628
1.4033768,0.49082744,1.2377883,-0.07687943,-0.14863649,0.0133087635,-0.11167022,0.13008967,0.123610884,-0.0055815578,-0.020551711,-0.16418773,0.072309375,0.064369604,-0.021894082,2.0937932,0.5028547,0.0310639,0.111540884
0.546283,1.5003022,0.34448957,-0.036614478,0.01374273,0.0129196495,0.026134849,0.09626384,-0.02405645,-0.068120226,-0.010197118,-0.24346064,-0.1301103,-0.1105191,-0.08273893,2.0609627,1.4204274,-0.038367033,-0.09177198
1.3171728,0.5849629,1.6461635,0.048315242,0.10642341,0.13222866,-0.095898345,0.038723864,0.05337213,0.1490587,0.1178824,-0.09069546,0.14855766,-0.09752242,0.11468208,2.0036917,0.47464257,-0.040667832,-0.07316094
0.4143962,1.3834645,0.6362485,0.12550999,0.044256702,0.020810522,0.04084517,0.014199987,-0.0010232478,0.0617584,-0.1334967,-0.016093895,0.074107796,-0.065110266,0.121296644,2.0714931,1.3250711,-0.07726052,0.115547985
1.4704728,0.43306386,1.479932,-0.16603139,0.049558073,-0.094746694,-0.04828661,-0.16296561,0.07985018,-0.14783394,0.1003899,-0.08409652,-0.09340938,-0.13892108,0.030268788,2.1888354,0.4700119,0.14637461,-0.04079946
0.47848535,1.4431858,0.30290377,0.0553084,0.14659777,-0.13838726,0.11271876,-0.07272942,-0.10300127,-0.097438596,-0.108335316,0.1385312,0.0511017,-0.057368055,-0.027352951,2.0599065,1.4964353,-0.094451815,-0.10553797
1.6372783,0.27077425,1.3181891,0.009771585,-0.07610182,-0.08307774,0.054329216,0.053115055,-0.02563262,-0.062730044,0.06825571,0.060973674,-0.13015503,-0.11807789,0.07196142,2.1387143,0.53649133,0.07982361,0.037673682
0.42191115,1.8083044,0.41079396,0.034127437,-0.081119105,0.1132745,-0.0071130395,-0.23140655,0.13454837,0.0032539815,-0.05896297,0.09192648,-0.04929232,-0.030837804,0.06522596,2.2188835,1.705809,0.03117226,0.03335668
1.8419664,0.21281864,1.7676823,-0.05760899,-0.14644124,-0.24562082,-0.04674699,0.04727979,0.074861005,0.07434182,-0.023940772,-0.06322932,0.08912064,0.13223633,0.044607118,2.3673618,0.42626643,0.04329793,0.13652375
0.30578193,1.9603568,0.18317768,0.046681434,-0.015707448,0.03834249,-0.062379546,0.12669304,-0.047144905,-0.08114968,-0.022586152,-0.039355353,-0.082568586,0.08470528,-0.05827096,2.4706903,1.9110842,-0.018475354,-0.14181086
1.8929589,0.28837603,2.0897756,0.007131055,0.08643268,0.093947574,-0.033571318,0.020125106,0.05826567,-0.104694754,-0.062057666,-0.1505413,-0.13178825,-0.053266972,-0.14076419,2.3920994,0.28212577,0.036937714,-0.07225764
0.24807644,1.9201121,0.26012862,0.034345232,0.13678208,-0.11408909,0.001675278,-0.20264427,0.008333057,-0.13394889,0.11326286,0.1254357,-0.049322985,0.040538713,-0.015601367,2.4142213,1.9201825,-0.0015001595,-0.0014601648
1.9890332,0.16650881,1.7961038,0.16780819,-0.010704398,-0.18367133,-0.105980515,0.06538831,-0.14100568,0.043500125,0.07804398,0.057572514,-0.07793829,-0.08867702,0.110901445,2.4695985,0.38369843,0.062258765,-0.080166526
0.46456656,2.0396967,0.054318264,0.19065513,0.11774504,0.034438975,-0.057745546,0.008226857,0.10171899,0.0080290735,-0.016952127,-0.0533655,0.1499987,0.0692984,0.048460558,2.4454012,1.9307607,0.013340801,-0.08838582
1.8164304,0.41925365,2.1157732,-0.089334115,-0.08957361,0.04111944,-0.11360096,0.16987644,0.1478315,0.02628848,-0.036322676,0.15234494,-0.11295575,-0.056465812,0.056505173,2.492607,0.33279917,-0.09202038,-0.11588325
0.46701494,1.8494601,0.39414626,0.1111582,-0.12325681,0.17297044,-0.06532714,0.08226257,0.101887494,0.12123388,-0.13971035,-0.18571429,0.01240854,0.09519078,-0.013653502,2.4647882,1.7597463,0.12328711,0.0629382
1.6716707,0.5256015,1.7100008,-0.24918844,0.12102914,0.13366804,-0.13944826,0.23359777,0.14148647,0.03763081,-0.14746004,0.10662397,0.1195696,-0.013340741,0.13974991,2.3949366,0.6162151,0.0256868,-0.1328624
0.5971492,1.8897786,0.47550586,-0.1684333,-0.005937591,0.088024735,0.13567725,0.023758799,0.048082814,0.12958676,-0.06077262,0.09878942,0.020250425,0.06746654,0.021939844,2.35805,1.5769678,-0.109684914,0.054470107
1.670947,0.58594954,1.7820886,-0.14624116,-0.1234643,0.14250332,-0.12955555,0.043837413,-0.13679774,0.08029978,-0.07093508,-0.22587216,-0.050430916,0.08201192,0.066866085,2.4854095,0.59894305,0.122214794,-0.06208227
0.5494831,1.6912415,0.4709491,-0.13537177,-0.13197777,0.06607175,0.1178568,-0.01292301,-0.12338314,0.093475476,0.06884396,-0.072439805,0.009219274,0.097378,-0.06844942,2.3935187,1.5315286,-0.006873518,0.10394418
1.4661438,0.5901772,1.8408087,0.05407743,0.048502907,-0.07161554,-0.05343143,0.13973184,-0.14117143,0.10579726,0.1105226,-0.11774078,-0.14595889,-0.0032040179,0.09600566,2.5110588,0.69656426,0.01948382,-0.057400048
0.64110214,1.7364523,0.48323548,0.1806234,0.13884088,0.28363633,-0.13017255,-0.091126904,0.13923967,-0.05159823,0.060984015,0.0016727895,-0.05319967,-0.011826366,-0.14084557,2.606178,1.5137312,-0.021742553,-0.09394051
1.5328406,0.5171221,1.6688087,-0.082743555,-0.044959903,-0.15965904,0.07027386,0.13798586,-0.11428356,-0.093442336,0.050652444,0.111837015,-0.06801124,0.042632192,0.042843178,2.545195,0.7165963,-0.14997268,-0.045440607
0.74609196,1.8000973,0.5279484,0.18662357,0.103431106,0.0059507787,-0.111568294,0.016446963,-0.033323035,-0.1281838,-0.07329777,-0.29398912,0.08913076,-0.1259877,0.080164045,2.6532543,1.6120082,-0.0040363967,0.006726265
1.5670233,0.6303993,1.8687418,-0.07485828,-0.08841824,0.03350994,-0.04397013,-0.15377966,0.14215645,-0.118041664,-0.03605088,0.24463558,-0.0032080263,-0.030305192,-0.06913766,2.674155,0.700139,0.14042985,-0.027339809
0.7001404,1.4755536,0.56282884,-0.15909147,0.102384925,-0.12152858,0.14418015,-0.017256975,-0.10726778,-0.072865374,0.06790987,0.13137236,0.0109384805,0.002538979,0.08139178,2.7289743,1.4675064,0.1050542,0.0049925745
1.4486905,0.60610473,1.3366237,-0.07839601,-0.14274909,-0.16452013,0.01812765,0.09913562,-0.11050171,0.054741293,0.06695992,0.20950073,0.02599375,-0.12686324,0.057051912,2.752305,0.80353403,0.12146479,0.009562522
0.6893668,1.5303282,0.6065473,0.10707487,0.13888681,0.04891993,-0.08598199,-0.14688234,0.0013723373,0.098091304,0.07749909,0.10198192,0.12923571,-0.0002526939,0.02025865,2.7504253,1.4645038,-0.06615916,0.03233549
1.416753,0.65568686,1.4678098,0.19663283,-0.12674795,-0.0541375,-0.10169904,-0.14740208,-0.07314343,0.03747861,-0.087762326,0.048884273,-0.07444891,0.12990555,0.06836985,2.859382,0.664146,0.015015259,0.04812309
0.81204295,1.1937569,0.6595005,-0.092123315,0.019093603,-0.29182878,0.060222298,0.22176361,0.12457031,-0.03136815,0.12621239,-0.1314118,-0.14649937,-0.1496692,0.03350213,2.772915,1.5395994,0.1421842,-0.008602351
1.5048361,1.0650669,1.3012884,0.12789592,-0.10546428,0.35774064,0.075249255,-0.19064957,-0.00418213,-0.09740353,-0.11464919,0.21938871,-0.091405526,-0.07182502,-0.11495748,2.6384945,0.82037365,-0.13255493,0.14725286
0.82861936,1.3115077,1.1550713,-0.22604819,-0.02398862,-0.26320666,0.10957888,-0.06844848,-0.114417695,-0.009155631,0.13373235,-0.1747905,0.13741934,-0.032976888,0.040178224,2.603537,1.5763493,0.086119965,0.14950824
1.4571427,0.8537834,1.3431166,0.14146642,-0.021046773,-0.07433956,0.12395188,0.087294616,0.1121023,-0.08069834,0.124460965,0.10038383,0.009380311,0.052972615,0.07648571,2.6854773,0.6959216,-0.13725191,0.093157485
0.7876891,1.65557,0.7781026,-0.0056750476,-0.023014948,0.20581886,-0.03430494,-0.085709095,-0.09794852,-0.101498246,0.035798162,-0.018377855,0.026371926,0.027036428,-0.03273216,2.561799,1.4354671,-0.0026004165,0.069534466
1.4655219,0.740905,1.723537,-0.008750379,-0.10011535,-0.07508397,0.026631355,-0.10408071,-0.12144101,0.085782334,0.05071114,-0.01345396,-0.06105557,0.12229705,0.07032964,2.6448128,0.85232246,-0.07185352,-0.11625826
0.71400636,1.4525765,0.70980406,0.09520918,0.058634356,-0.20555612,-0.09814666,0.27011883,-0.07755579,0.10683963,-0.060689345,-0.0910307,-0.1025324,-0.090911314,-0.11313864,2.7756658,1.55087,-0.027781948,0.08777481
1.4918323,1.0994686,1.5681933,0.05420594,-0.11272733,0.3232752,0.14254972,-0.09030977,-0.09679833,-0.044117674,-0.06823588,0.06999448,-0.02089952,0.097549856,0.05572395,2.7473176,0.76209944,-0.059500337,-0.07493293
0.63658255,1.4294165,1.0405034,0.06640347,-0.007881254,0.02777943,0.073847786,0.1297818,0.08054419,-0.08713099,0.033721104,-0.3095589,-0.07449632,0.14103645,-0.042813763,2.604583,1.5588542,0.0020455122,-0.080573045
1.4889178,0.9058155,1.3108809,0.16580276,0.12567896,0.24143924,0.095467955,0.093284585,0.06872089,-0.024112359,-0.04450302,-0.031055175,0.0035384744,0.025268435,-0.0029742867,2.714446,0.7518817,-0.03825692,0.015292227
0.88451755,1.7259791,0.8162399,-0.06667231,-0.10436397,0.21102738,0.008571953,0.10453983,-0.065715715,0.031157494,-0.08103556,0.19593582,-0.114438325,0.031443357,-0.102449104,2.6194513,1.6097775,0.12907463,-0.1378976
1.5791214,1.0389916,1.6066554,-0.20149192,-0.009903997,0.20070213,-0.11859025,-0.060608253,0.004015431,-0.046150587,0.019746676,0.05889561,-0.049035482,-0.0015149415,0.092382565,2.7473302,1.0289359,0.03704749,0.044068202
0.959858,1.5418326,0.9851799,-0.0036479384,-0.08001175,-0.1588662,-0.10114539,0.1298956,0.011453643,-0.013366729,0.14044178,-0.0018419772,-0.1235287,-0.051414765,0.01999098,2.8732848,1.5792067,0.044289783,-0.029463656
1.5950661,1.1801271,1.4312655,0.030393109,-0.07302629,0.2360242,0.090106815,-0.12280507,0.08676042,0.114394516,-0.044453397,-0.085246384,0.06834054,0.053451613,-0.059806973,3.007,0.99723405,-0.06670066,0.08009657
0.9923698,1.3484774,1.1438974,0.006047845,-0.13010712,-0.13423175,-0.13601643,-0.0509066,-0.13749333,0.07776745,0.03960924,-0.030255869,-0.033088498,0.1284765,-0.123968594,2.9669602,1.4934516,-0.12679091,-0.14029053
1.368252,0.9279259,1.3442316,0.10941398,-0.010890275,0.07350922,-0.12701821,0.027477235,0.11972302,0.11104563,0.115251034,-0.26162785,0.014463887,0.07765867,0.10923624,2.9644825,0.9242983,-0.12960333,0.05397004
0.998194,1.5424712,0.87846553,0.09377822,-0.10118325,-0.012881339,-0.09002745,-0.0053481013,-0.012506872,0.14835426,-0.12255339,-0.28153864,-0.10302146,0.11411214,-0.115935415,3.0414605,1.3496411,-0.07880699,0.012172788
1.3237559,0.86813855,1.4573326,-0.045260817,-0.089673296,-0.0177183,0.0933128,0.10486674,-0.13719557,0.11172083,-0.012228906,-0.2752754,0.027034432,0.1396198,0.070947826,2.9334223,1.0107601,-0.05934917,-0.107590154
1.0669935,1.5071707,0.771785,-0.14698252,0.041113883,0.18484616,-0.008436352,0.108151175,-0.013271868,0.124357045,-0.14662178,-0.25669828,0.062859684,0.11271328,-0.04901185,2.881771,1.2934299,0.053443745,-0.070759445
1.3655431,1.0930018,1.5361395,-0.04294224,-0.022789389,0.17105597,-0.09880793,-0.012903273,-0.03125965,0.07869385,-0.07583565,0.06989962,-0.025798276,0.0585794,-0.013256177,2.7926614,1.1037467,-0.07213424,0.006862253
1.1863701,1.2868056,0.9617252,-0.17263916,-0.07874258,0.002163425,-0.09830772,0.034075737,-0.116719276,-0.1154656,-0.022763476,0.026751056,-0.14494634,0.07727201,-0.011732101,2.8171167,1.3347806,-0.031823657,0.096818134
1.3528419,1.279969,1.3243611,0.02792263,-0.09629077,0.013108015,0.016284257,0.12046471,-0.12330441,-0.10616492,-0.049852967,0.038445555,0.061024383,0.04865578,0.14465654,2.8002875,1.142849,-0.14731458,0.066623464
0.99986506,1.5374795,1.3834238,0.0009328425,-0.028443776,0.0499482,0.05259888,-0.07271415,0.018120766,-0.025263712,0.14943409,-0.23311234,-0.037592433,0.07148436,0.055198267,2.6926577,1.2076178,1.8656254e-05,-0.03699369
1.0905821,0.8653029,1.4258822,0.26951158,-0.11310844,-0.044986933,-0.111169,-0.04158224,-0.13445248,-0.054688506,-0.0807677,0.06315059,0.0782816,-0.07191555,0.01704675,2.5645695,0.9406787,0.0065802634,0.13070843
0.86891615,1.1851872,0.97914076,-0.2275874,0.052047208,0.0045583546,-0.07626136,-0.16392812,-0.062074065,-0.027917773,0.063969076,-0.084252015,-0.118107766,0.14157999,-0.07662542,2.5624564,0.9811515,-0.059638903,-0.12759264
1.04952,0.76857865,1.0750568,-0.046926074,-0.093280405,-0.07320662,-0.12837735,0.21694736,-0.1484335,-0.008911893,0.12001264,-0.022622243,-0.14347644,-0.04300318,0.07353249,2.6672356,0.87944597,-0.015349835,0.13109025
0.8042956,1.2517633,0.717662,0.2530801,0.14733744,0.09098114,2.8431416e-05,-0.0782888,-0.080754824,0.13891459,-0.016229361,-0.09830925,0.028311044,-0.12154413,0.03482184,2.7859125,1.1080036,0.016065463,-0.033236198
0.9915724,0.8589121,1.1718092,0.05408515,-0.11214479,0.041717164,-0.0516773,-0.0036817864,0.016660243,0.13086218,0.14075038,0.13644636,-0.10410871,-0.060373075,0.010850161,2.6971939,0.8567891,-0.017730847,-0.010320678
0.7635238,0.9720764,0.71183634,0.28526336,0.048780262,-0.11044562,-0.018055305,-0.13842133,0.030572832,0.09674041,-0.10540174,-0.22547564,0.09324877,0.0870461,-0.007716328,2.6179667,0.8631325,-0.14507875,-0.029134959
0.7741495,0.53881925,1.0290201,-0.2516985,-0.1378033,-0.06618509,0.036667973,-0.052289978,-0.062248908,-0.0027758777,-0.11345883,0.02324146,-0.09157643,0.11886889,0.116413236,2.5412295,0.76930475,0.10536921,-0.12749386
0.7372465,0.6451083,0.52222455,-0.11111535,-0.14092879,-0.05230178,-0.10601051,0.15124252,0.025901496,0.06892067,-0.103000805,-0.06879122,-0.14851847,0.06892568,-0.0762463,2.449881,0.78245145,0.0010642111,0.0054449886
0.6962373,0.888545,0.59181684,-0.22956431,-0.13799755,0.18098877,0.13413274,0.17587548,0.064639986,0.00611943,-0.016114175,-0.23464254,0.044986963,-0.043943457,0.09908585,2.5068567,0.61461306,0.03544952,-0.015334889
0.71161324,0.8345266,0.85847807,0.0010486245,0.12573123,0.3031914,0.087160006,-0.041158803,-0.14911829,-0.13393196,-0.011972606,-0.015671924,0.011281177,-0.14551249,-0.1149964,2.409751,0.6223243,-0.042106465,0.0009379983
0.61615133,0.6243863,0.7170596,0.0075611025,-0.10622437,-0.071375854,0.10512915,-0.08260761,-0.11765371,0.024140403,-0.11544898,-0.043309867,-0.14902547,-0.05185715,0.040048465,2.3165493,0.76874745,0.082635,-0.074364
0.67873025,0.56509197,0.70450354,-0.22746277,0.081389055,-0.19247742,0.029290378,-0.065294094,0.021404773,-0.13149144,0.09164178,0.11789906,-0.1135593,-0.07574964,0.028552026,2.3611312,0.55024046,0.11019313,-0.13459015
0.58416986,0.6771982,0.68454266,-0.03693074,-0.0984347,-0.0029496178,0.016015649,-0.02613052,-0.12619397,0.10092601,-0.07269388,0.06775575,0.004640579,0.10080835,-0.045113042,2.443746,0.62380296,-0.04153642,-0.014674604
0.7286408,0.4347569,0.6621449,-0.12598512,-0.06826226,-0.020317994,0.075608134,0.0424757,-0.14452605,-0.13289464,0.14208469,-0.25978407,-0.038207695,-0.013221845,0.107304275,2.4792664,0.6977167,0.08674316,0.12734455
0.6575914,0.7182002,0.3695183,0.16633363,0.08169182,-0.10384366,0.09530337,0.10876219,0.08966927,-0.067187086,0.04351802,0.14193743,0.14061198,-0.0776246,0.008498937,2.558826,0.833133,0.024850875,0.13114628
0.7312732,0.6773333,0.7179184,0.12050001,-0.08566568,0.0123924315,0.09116122,-0.016995855,-0.13767585,0.00042542815,-0.07756688,-0.025890261,0.015901998,0.12411627,-0.12894411,2.4500847,0.67037255,0.033342242,0.028802872
0.7289037,0.7650931,0.5634893,-0.16190663,0.08817017,0.092403315,-0.031225905,-0.016197383,-0.08340234,-0.13555051,-0.052627034,0.07208886,-0.0952235,0.05861132,-0.10217567,2.3530064,0.6158956,-0.0007597059,-0.01572451
0.7278545,0.70207894,0.7311188,-0.1697241,0.13224193,0.096674085,0.05375983,-0.018665269,0.139085,-0.08970811,0.065849006,0.012634426,-0.07583533,-0.09299353,-0.09859601,2.4660463,0.6216136,0.056699008,0.124340504
0.53409666,0.56084836,0.8319602,0.021765865,-0.11321263,0.014616594,0.08316097,-0.013019443,-0.14621541,0.07728051,0.097196355,0.2448723,-0.12115655,-0.11304771,-0.053193033,2.5038362,0.64819884,0.010155186,-0.079977825
0.6874318,0.5919448,0.6906961,0.18182561,-0.14046374,-0.07106998,-0.077997625,-0.24124813,0.09993678,-0.1011381,-0.121155836,-0.050712973,-0.004549712,0.10386875,-0.086434886,2.3794374,0.59420484,0.13007814,-0.046698585
0.6207975,0.36194706,0.6285021,-0.09603084,0.09556377,-0.10787338,0.13226283,0.07561599,0.03585504,0.09970467,0.04053834,0.010718763,0.04225543,0.0837245,-0.05052767,2.4356062,0.62828493,-0.03059265,0.045272484
0.7516621,0.5577256,0.37174124,0.15604052,-0.05939407,-0.017447859,0.0037014782,0.08518781,-0.14228576,-0.14754,-0.013563141,0.19552097,0.07600281,0.03941816,-0.08016796,2.5554318,0.68167734,-0.010068461,-0.031364128
0.7667124,0.9739574,0.5629673,-0.0344429,0.015008599,0.034637377,0.0923996,-0.01117973,-0.010033801,0.14167011,0.10305485,-0.17632811,-0.057048082,0.06361781,-0.053066842,2.6445396,0.79965216,0.10978356,0.075815216
0.927927,0.66126764,1.0923345,0.06161025,0.010145098,-0.0028753579,0.072162926,0.18557696,0.13127002,0.06851399,0.0238671,0.13472754,0.12372765,-0.11375032,0.12964967,2.6873221,0.6178453,-0.12701176,0.006893888
0.65843344,1.2379224,0.5548173,-0.06415102,-0.01134102,0.2641042,0.020113498,-0.21485357,0.06356397,-0.13027073,-0.03129863,-0.078971624,-0.095735624,-0.08792945,-0.012363002,2.6849086,0.8631878,-0.11629626,0.1289886
0.7574109,0.5013329,1.0971522,-0.107710026,-0.119730115,-0.28276238,-0.035729297,-0.09185883,0.014616638,-0.011347622,0.090405256,-0.02558823,-0.10011664,0.023145065,-0.022702873,2.672336,0.6717243,0.14364293,0.0896724
0.6795054,0.54016644,0.42560664,-0.052051052,0.074145705,-0.18003316,0.13775271,0.038916737,-0.14831385,0.058448076,0.09212859,-0.039914817,0.003837943,0.08026171,0.07334457,2.6818106,0.65883124,0.03390184,-0.0797905
0.50982153,0.7103081,0.5858454,0.17296657,0.0038527101,0.16636077,-0.10321799,0.03685818,0.11384487,-0.045799665,0.041516438,0.17955557,-0.13390718,-0.13935778,0.031196699,2.5367172,0.60870326,-0.11255472,-0.14161451
0.7170706,0.46127316,0.71991396,0.04946938,0.08067924,0.013766296,-0.011123031,-0.11809209,-0.11325487,-0.1484547,0.13012451,-0.029007874,0.029219523,-0.14891616,0.03536278,2.4627905,0.6172503,0.07027252,0.1348061
0.5197621,0.61171556,0.32397148,0.16324048,0.06857845,-0.21768531,0.023366764,-0.2574932,-0.04669311,0.05812727,0.018709019,0.24391657,-0.06668462,-0.10097956,-0.083864935,2.4038756,0.80702025,-0.025531486,-0.023118481
