A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S
0.1189059,-0.13162722,0.045401767,0.10888742,0.14167857,-0.14607035,-0.14147937,0.26092002,0.02890046,0.0032674372,-0.028272033,0.074238,-0.067850165,-0.20692563,0.27888307,-0.19740656,0.0672455,-0.08310533,0.038892552
0.12468189,0.10761464,0.07860392,-0.14605194,-0.14724407,0.13200371,0.05747938,0.2563952,-0.11749499,-0.047863267,0.10539891,-0.08424302,-0.11029217,-0.05694607,0.017248228,0.08424108,0.15084477,0.121233284,0.10337192
0.07718991,0.009055838,0.12215969,-0.051451176,-0.013607502,-0.18556939,-0.07995707,0.0069131553,0.058044985,0.120336056,0.101070136,-0.14766102,-0.12624723,0.058738858,-0.30682307,0.20312817,-0.05634336,0.051035464,0.08757804
0.047054723,-0.08210677,-0.121331535,0.20441166,0.036501676,-0.25283825,-0.016674042,0.21585028,0.04359132,0.1236074,-0.03921163,0.14946088,0.057041094,-0.10796867,0.16318116,-0.20029634,0.21029939,-0.13251369,0.102911174
-0.11639561,0.04070258,0.049577102,-0.016159058,0.047817975,0.26103634,0.09621593,-0.084524676,-0.061219223,0.115701765,0.06809891,-0.08062615,0.056959376,-0.20115465,0.19091097,0.29731023,-0.016746245,0.060805395,-0.10979837
-0.052398168,0.073330134,-0.10942675,-0.121892914,0.031560913,-0.22569272,-0.033291757,-0.06874494,-0.0626247,0.08463541,-0.0796614,-0.084650144,0.14327717,0.36407077,-0.060451277,-0.14099321,0.054886863,0.084320754,0.063903406
-0.094789505,0.11876476,-0.08217067,0.43200368,0.11918253,-0.08588548,-0.08957809,-0.005932249,-0.12510212,0.13634923,0.037646547,0.13027233,0.14322853,-0.1457522,-0.07975917,0.11832027,-0.1777781,0.06981315,0.11168137
-0.07098518,0.018766284,0.07704781,-0.013599023,0.02316147,0.20176327,0.07038599,0.025036305,-0.05138018,-0.14860275,0.24121505,-0.028259471,-0.13589086,0.13962106,-0.069171526,-0.13063142,-0.06328908,0.10666159,-0.14549881
-0.0192419,0.09699419,-0.10799599,0.28897,-0.008151561,-0.022149071,0.12298116,0.032219872,0.0010586828,-0.041054375,-0.016276151,-0.030148052,-0.09339523,0.3333111,-0.21147488,0.068481736,0.12586774,0.06214167,0.12612823
-0.034813628,-0.12332186,-0.06317663,0.44786683,-0.12053687,0.09528298,-0.068425566,-0.11398618,-0.028999507,-0.04837709,0.16855676,-0.11371585,0.09044169,0.013628632,-0.024871267,0.116284594,-0.030768782,-0.010553762,0.081155404
0.07226065,0.11240268,0.054496482,0.033187374,0.05684495,-0.23761955,-0.11981578,-0.18322772,0.04084447,0.022590086,0.012087055,0.09916794,-0.02857168,-0.14758407,0.04479117,-0.107586555,-0.16338089,-0.049316794,0.017553076
-0.0350961,0.06268726,0.1299682,-0.28364587,0.06437281,0.056743138,-0.044065796,0.1636462,0.12108216,0.091517165,-0.0577539,0.025712833,-0.06722415,-0.18913451,-0.079249665,-0.056598365,0.052431196,0.046804294,-0.03669142
-0.05893393,-0.037424937,-0.09885259,-0.11875434,0.10185662,0.17490734,0.0035819411,-0.14211187,-0.1468064,0.10384813,-0.14152312,-0.032721184,0.063315555,0.14071822,0.34682113,0.08557157,0.07735856,-0.075919695,-0.14275089
-0.052798517,0.022150189,0.003375277,0.0070682764,0.094173506,0.037928604,0.058515757,0.08275311,-0.027826615,-0.12144936,-0.11955173,-0.048635356,-0.10156907,0.38474157,-0.10571121,0.14045316,-0.10679905,0.085161835,0.06775536
-0.009815708,0.04751815,0.10070184,0.26658547,-0.02101922,-0.14285749,-0.14386651,0.08215829,-0.04022997,-0.077870645,0.168967,-0.050077967,0.05482316,0.14584646,-0.20142657,0.025733963,-0.12935185,-0.05055789,-0.1426131
-0.06712031,0.049192086,-0.04171472,0.14388211,0.07545863,0.099645205,-0.057406895,-0.037762843,-0.12802255,-0.12699196,-0.0980165,-0.110285595,0.08999567,-0.13174033,-0.08316314,-0.1752047,0.17705779,0.054541618,-0.012891114
-0.11643174,-0.049417198,-0.05572679,-0.14594164,0.091927975,-0.20740643,0.09650129,0.028337985,0.08560252,0.11199814,-0.12602693,-0.12855439,-0.078978114,0.16822244,-0.1190224,0.049797907,-0.17042583,-0.07397252,-0.13976559
-0.06929888,-0.12084945,0.110611945,0.30245566,-0.14182274,-0.2266126,0.035265,-0.19889954,0.11363581,-0.063709386,-0.21140286,0.062464684,0.026632577,-0.21844153,0.26343602,-0.11755408,0.03580054,-0.14076826,-0.11947842
0.071146324,0.02591534,-0.07817445,-0.1359404,0.060309812,0.04709366,-0.03362099,-0.20625949,0.1026091,0.109092414,-0.15102905,0.08536123,-0.07936728,-0.48875332,0.13230473,-0.015335798,0.2433486,-0.034577735,0.110649705
0.08790396,0.1124827,-0.12876508,-0.5290919,-0.1400041,0.14788085,-0.06167087,0.0015402585,0.066248044,0.13253385,0.0426998,-0.051174402,-0.12984465,0.025327519,0.068133295,0.23437056,-0.13655773,0.1194092,0.09239279
0.040394917,-0.10675612,-0.102233455,0.1456766,0.10942939,0.0028816015,0.051731035,0.0271364,0.10031435,0.0066052377,-0.02154088,0.13423735,0.14758149,0.13600287,0.1090208,-0.0069258213,-0.16057459,-0.085276455,-0.034721985
0.07445802,0.103742,-0.073920645,0.12000467,-0.04717791,0.24039105,-0.12564467,0.004085265,0.03995803,-0.073833436,-0.15413839,-0.073392056,-0.013887227,0.12735333,0.08722438,-0.28786397,-0.08533554,0.11185339,-0.05264157
0.029429898,-0.08511785,0.002247125,0.048271053,0.034944475,-0.08743671,-0.052643947,-0.037765987,0.06072913,0.11064389,0.05727145,-0.118562266,0.025805265,0.33221424,0.10313505,-0.21775039,-0.20212859,-0.07249285,0.0370526
0.13612005,0.14939588,-0.12920251,0.37159806,-0.1086009,-0.072879896,0.104581386,-0.022931367,-0.1011575,-0.036264934,-0.07444971,0.08054657,0.022381172,-0.12214062,0.20498118,-0.327815,-0.021518558,0.13998583,-0.1142714
-0.051063433,-0.01980102,0.12802646,0.0061322674,0.024293408,0.16098598,-0.010504812,0.10644931,0.08408561,-0.043285668,0.022701383,0.11393863,0.021061957,-0.09326467,-0.032619506,-0.04451531,-0.2549878,-0.05970809,0.13315213
0.11545944,-0.14903355,-0.1190952,-0.18399513,-0.14236704,0.13973069,-0.046581425,-0.0471182,0.033752352,-0.13529043,0.18217295,0.13727859,-0.02085048,0.32381302,0.13204098,-0.24733073,0.11434144,0.09697501,-0.03102132
0.070948794,-0.019872323,0.07857053,0.18009901,0.041188866,0.24147564,0.10233322,0.19684657,0.096673116,0.082947865,-0.06334167,0.107233584,0.031309783,-0.14774457,-0.23089568,0.06745737,-0.193471,-0.028556518,0.054794
0.06771861,-0.1485229,-0.046171725,-0.18755025,0.051277712,0.081800945,0.041285515,0.033739097,-0.13157107,0.038602978,-0.060781643,-0.085392974,0.11489192,0.2804523,0.31715894,-0.13998753,0.072775245,0.13156682,0.0611192
0.056174546,0.08649042,0.11711079,0.23353723,-0.03623852,-0.13946676,0.0023889393,0.14613044,-0.051668756,-0.14184025,0.15010522,0.10285014,-0.111068726,0.17227317,-0.00028000772,0.06949422,-0.14805666,0.049029797,0.07033196
-0.014998481,0.0066729635,-0.008316651,0.11945347,-0.08377172,0.17929389,-0.0983172,0.05314669,-0.07242429,-0.090035126,0.033665642,0.06687887,-0.021877676,-0.16442974,-0.3148312,-0.13461208,0.15832843,0.11794719,-0.11232062
0.10339606,-0.07785321,0.12007162,-0.24786581,-0.13950892,0.053796828,0.011204064,0.12664016,-0.14036857,-0.0031695366,-0.10388309,-0.028637104,0.025653884,0.016933456,-0.09027979,0.1518809,0.0857162,0.0299813,0.02736257
-0.13360016,0.06955817,-0.105732664,0.09228276,-0.10956706,-0.0824069,0.11269143,0.16243105,0.12639838,-0.0572119,-0.06336895,-0.054771535,-0.13017884,-0.16876149,-0.059853405,0.21024187,0.18596165,0.0664971,0.03718853
0.03713712,0.14738917,-0.018798158,-0.1539483,0.091209605,-0.15696827,0.13525882,-0.14352211,-0.01609087,-0.12343888,0.18497369,0.11810845,0.14483804,-0.27369267,0.21226135,0.28630263,-0.083360344,0.003118351,-0.026657782
0.14528343,-0.07629109,-0.08057582,-0.3619946,0.10990235,0.034558117,0.059298813,0.12904087,0.0027966201,0.04832837,-0.051657937,-0.07277709,0.093598604,-0.14002591,-0.17694414,-0.04779084,-0.036779657,0.037361592,-0.09421241
-0.03436114,-0.01175493,-0.089270875,-0.12574558,-0.12970284,-0.16209759,-0.016248181,0.1875007,-0.12150917,0.047450215,-0.2371758,-0.093307436,0.022407949,0.08221335,0.016508184,0.07919051,-0.13157937,-0.113438904,-0.0982634
0.029359207,-0.12117359,-0.05377096,0.10079666,-0.09223055,-0.04478468,-0.07795113,-0.120778896,0.051016733,-0.099658266,0.011002883,-0.017199218,-0.032934204,-0.3011331,-0.22337767,-0.21588102,-0.20532577,0.07038133,-0.098545365
-0.05330705,-0.068330295,0.13772705,-0.28593755,0.013837278,-0.05528818,-0.14146931,0.12173951,0.10957909,-0.119309545,0.022627123,0.031028941,0.0059014857,-0.20971176,-0.04343973,-0.14777763,-0.05035329,-0.039700933,-0.07479825
0.1279687,-0.048525207,0.03682521,-0.24527216,0.10651812,0.09974177,-0.14919102,-0.12547056,0.101973325,0.062170386,0.015326075,-0.115414135,0.12239438,-0.06514284,0.08115344,-0.12889653,0.000115185976,-0.07249648,0.048579887
0.013610482,-0.111066185,0.09204143,-0.21337175,-0.0038162172,-0.038073726,0.0008433759,0.10974409,-0.02830369,-0.11762993,0.15927939,0.07746695,-0.095838085,0.266845,0.0687767,-0.07174962,0.09771447,-0.03917946,0.10775167
0.106674254,-0.07785611,0.07802792,0.27514243,-0.12601388,0.17168358,-0.140942,-0.04904233,-0.030176356,0.12204695,0.09053607,-0.052539237,-0.009041816,0.10781293,-0.22653133,0.07948527,0.075616926,0.025586054,0.13040292
0.04970509,0.09574272,-0.07099378,0.25322723,-0.08177254,0.03319513,0.020951897,0.12681307,0.06175953,-0.012491316,0.14421648,-0.036454402,-0.059712984,0.053705856,0.13640572,-0.021254346,0.2091759,0.09304869,-0.001056701
-0.12730251,0.07694575,-0.026187211,0.188278,0.075544596,-0.06680063,-0.07133714,0.1794475,-0.12612666,0.0032457262,-0.092782035,0.08819498,0.10153505,0.017913342,0.13840255,0.23038718,-0.08350766,-0.10097584,-0.11396147
0.039706588,-0.10464802,0.032871872,0.16752163,-0.05498545,0.19644682,0.1343509,-0.11895764,0.016455859,-0.0362392,-0.08870046,0.073866785,0.034025893,0.010215856,-0.15407404,-0.13111281,-0.018088028,-0.013483435,0.12827283
-0.03131608,0.10822028,-0.043974318,-0.04006444,-0.11116992,0.21214959,0.13187742,-0.056210726,-0.04705537,-0.09475782,0.22140208,-0.06259543,-0.041334614,0.26724216,0.07482449,-0.13543814,0.035486758,-0.03372082,-0.12046002
0.14640474,-0.083146125,-0.13241462,0.16160789,0.13605085,-0.20964922,-0.068950295,-0.14996287,-0.14782332,-0.118889585,-0.13145466,-0.10041728,0.08676499,0.0772682,-0.21668363,0.00046516955,0.037021942,0.06291257,-0.04479736
-0.05352688,-0.014878124,-0.0034169555,-0.00042737275,0.13214672,-0.12742797,0.031590417,0.08695853,0.0008266866,-0.064314134,-0.09082845,0.08735217,0.04056175,0.07174347,-0.34712216,0.15434954,-0.10512747,-0.14832866,-0.06506939
-0.059962124,0.043839112,-0.0056002587,-0.038875088,-0.07524775,0.15777868,0.009711176,-0.040446356,-0.008859664,-0.074711666,0.04018192,-0.095668375,-0.017224535,-0.017557994,-0.07953412,-0.19764566,-0.092067674,-0.111553654,0.04653442
0.100729495,-0.07937324,-0.09100136,0.011012986,0.06980431,-0.02004017,-0.14317422,0.042419285,-0.012339652,0.03928417,-0.028277472,0.0246294,-0.052447416,0.20884223,-0.171045,-0.21112743,0.100395456,0.00826557,-0.04370279
0.09437205,-0.0014772713,-0.047230802,0.14734548,-0.047778353,-0.023148328,0.039596573,0.19346668,-0.14514895,0.042254224,0.024211563,0.029224828,-0.10598916,0.07504234,0.13026735,0.23664482,-0.04303415,0.14275396,-0.13486831
0.13559166,-0.119092055,0.040533245,0.09424752,-0.018995255,0.15389498,0.06374949,0.1393815,0.016854435,0.039195403,0.008696929,-0.06594075,0.06930436,-0.11203105,-0.1537289,-0.07764468,-0.12347147,-0.13395102,0.10859984
-0.036863387,-0.021442354,0.03769891,-0.18763047,0.023685277,-0.031734988,0.12420264,0.02955383,0.03662397,0.10786879,0.019393548,0.114791214,-0.1407663,0.12020704,0.100714564,-0.17932889,-0.041502282,0.14543915,0.0008354783
-0.0026483238,0.046133146,-0.09798242,0.052995205,0.08951846,0.11380121,-0.12003517,-0.038286403,0.109406054,0.13140199,0.070391655,-0.13584484,-0.052805617,-0.05709122,0.2511075,-0.17015979,0.12597515,0.040709034,0.03315203
0.111982584,0.0184149,0.09723005,-0.19564658,-0.076654136,-0.07433754,-0.080926985,0.09234595,0.14602801,-0.1364924,-0.08061634,-0.056090534,-0.07286757,0.21961087,0.34123468,0.123166576,-0.09551494,0.04088156,0.03943242
0.14565164,-0.10812865,-0.14227523,0.35847118,-0.1066525,-0.1511167,-0.044394962,0.14432116,0.08662774,0.07100734,0.10974769,-0.09887417,0.12004927,-0.12986912,-0.09379365,-0.06082137,0.10438821,-0.07137977,0.018161789
0.05905676,0.018261805,0.019310981,-0.25615025,-0.123902485,-0.19243307,-0.06707143,0.048797607,0.06157887,0.094345674,0.06545746,-0.1034407,0.08881211,-0.36254242,0.13647683,0.20768273,-0.12371887,-0.051162854,-0.07146092
0.10619831,0.11117649,-0.034871437,-0.46056545,-0.025367923,-0.092914164,0.14917073,-0.0896402,-0.0018232912,0.1399729,-0.20843883,0.099220544,0.040596038,-0.32400066,0.20482573,-0.019532248,0.07658897,-0.026672155,0.032699153
0.09155516,-0.14175054,-0.13613221,-0.35392296,0.14426577,0.1368313,-0.108183056,0.22526339,-0.14851925,-0.014254272,0.17863761,-0.12538284,-0.110606074,-0.1135383,0.27285653,0.106269106,0.047935046,0.06878479,-0.05160155
-0.011598349,-0.09048155,-0.016426057,-0.25518888,0.0662594,0.019428492,0.02773878,0.013128623,-0.04667616,-0.06383438,-0.120745346,-0.046896152,-0.010457739,0.1652582,-0.26135147,0.15784752,-0.20592076,-0.0090595335,-0.0082500875
0.03563048,-0.012194648,-0.10317745,0.08768174,0.052990526,-0.1180928,0.034759626,0.045216367,-0.10634945,0.11355671,0.045862645,0.097588345,-0.018959656,0.05167401,-0.23489952,-0.20007843,0.06434272,-0.002518952,-0.071713135
-0.012359008,0.13115501,-0.06987112,0.1820285,-0.07845528,0.23346077,0.06856172,0.11733043,0.005439669,-0.026499994,-0.13847885,-0.10566008,0.027689159,-0.06037701,0.092423916,-0.024392106,-0.034919687,-0.042199247,-0.04248918
0.037320152,-0.1323973,-0.057463452,-0.07989297,-0.06975888,-0.042463258,-0.03729465,0.105536744,-0.06380473,0.08410539,-0.124547966,0.10794705,-0.13241571,0.16500215,0.05031099,-0.15167513,-0.116393104,0.10660511,0.11084041
-0.14491464,-0.042580478,-0.14044878,0.038850576,0.13369077,0.0030271858,0.1486102,-0.057872094,0.039724007,-0.0480418,0.18895556,-0.06900205,0.14446935,-0.13286081,0.105096,-0.23160103,0.052462652,-0.028668024,0.09562448
0.03241834,0.016852587,0.119514525,-0.16951993,-0.0047254562,-0.14215392,-0.06327239,-0.18446869,-0.13043134,-0.056332096,0.15364751,0.010576859,-0.08864947,0.25194973,-0.11801914,0.1434949,-0.07022166,0.05602987,0.10513109
0.025287524,0.085637,0.10775122,0.13489407,0.029922828,-0.033955164,0.046479106,-0.009587824,0.07637215,-0.090430185,-0.0007416904,0.071835905,-0.02049844,-0.1985524,-0.14511225,0.07787785,0.12600905,-0.032560267,0.009755567
0.018434018,0.10294986,-0.12848434,-0.1040279,0.14449361,0.20391026,-0.00049874187,-0.04759591,0.10191208,0.07692538,-0.0018483549,-0.045535937,-0.072474115,0.07767483,-0.0011251271,0.2697673,0.05264298,0.08362457,0.07801023
0.009594068,-0.14792126,-0.044730484,0.102346085,0.14169466,-0.18589471,-0.11338189,-0.1262183,-0.11345787,0.10597828,0.05750516,-0.01039122,-0.14160043,0.23903424,0.071309164,0.017627008,-0.04989429,0.025053442,0.14553034
0.020394534,0.046442106,-0.0562561,0.21941434,0.023935735,0.06511143,-0.14578417,0.10060133,-0.027296059,0.092919305,0.07631275,0.05850117,0.13124195,-0.16222098,-0.033393487,-0.05563146,0.01485832,0.02242288,-0.12804945
-0.012643844,0.1413855,0.08645059,-0.26975498,-0.14394909,0.011209942,-0.004231423,0.0020438433,-0.13716084,0.0032013953,-0.1332868,-0.021020666,-0.06451097,0.04571282,0.08291257,0.117502615,0.058601692,-0.07288286,-0.13304469
0.13941845,0.081073135,-0.037287787,-0.043004304,-0.034320384,0.002925679,-0.06707064,-0.013639361,-0.038680978,0.14613855,-0.21309865,0.14438924,0.048131257,-0.024422884,-0.16814011,0.10335128,-0.030192584,-0.0022070706,0.13229048
-0.036996715,-0.13403343,0.046672538,0.014078006,-0.091553114,0.1537838,0.08808096,-0.0056809485,0.11903718,-0.14038529,0.27067876,0.08444776,0.14028472,-0.06234037,0.10921415,-0.04048729,-0.10841565,0.09165929,0.090600386
-0.12891974,0.10168049,-0.051635347,-0.08906152,0.0318508,0.110874474,0.02816026,-0.16813391,-0.08085847,-0.058164544,-0.015750065,0.03293939,-0.06481351,0.17612451,0.06432253,0.011825219,0.1259479,0.113876075,0.06243156
-0.07558802,-0.14461708,-0.12474785,0.15686104,-0.14985403,0.17107086,0.06511037,-0.25895542,0.11688855,0.06298013,-0.07272564,-0.016582325,-0.14535981,0.14899729,-0.19207421,0.15950078,-0.023317508,-0.1193525,-0.039610326
-0.108501494,-0.058462754,0.057366356,0.18233967,0.12029871,0.026374474,-0.122996815,0.067317516,0.019930795,0.1037482,0.029198855,0.06911504,-0.07960661,0.07761875,0.26999986,-0.09866191,-0.15845117,-0.077800944,0.015193805
-0.009170219,-0.12074753,0.04863952,0.110575885,0.04374452,0.18847889,-0.05228802,-0.16380873,0.0934331,-0.1287689,0.11743219,-0.04053569,0.083914414,0.15200566,0.20588419,-0.02867484,0.053007737,-0.07645487,0.12733108
0.12378684,-0.07913708,-0.008507535,0.040205017,-0.07346371,0.09365505,0.02421099,0.041627735,0.14478177,0.12178922,0.22530757,-0.034237735,-0.14793128,0.28690165,0.07601237,0.13911232,0.1130331,-0.050134316,0.115353346
0.13867238,-0.14556628,0.032298326,0.18405181,0.10007325,0.065711714,0.050302505,0.18642572,-0.1099235,0.046490476,-0.0032995567,0.027478874,-0.09225811,0.06225942,0.28402257,0.047814004,0.09749283,0.017333955,0.023307934
-0.09904009,0.0033487082,0.10773286,0.055541903,-0.062133394,-0.034305044,-0.11737417,0.05616343,-0.08690283,-0.1451891,0.05709678,0.042584553,0.088758916,0.21453391,-0.16570993,0.13209827,-0.062117383,0.08470951,-0.044497065
-0.11516105,-0.020040363,-0.13166994,0.17638683,0.05586362,0.07427131,0.14065671,-0.11567964,0.1487751,-0.058454096,-0.0038959458,0.032861367,-0.13688545,-0.073603004,-0.15940641,0.03087093,0.22074899,0.14920089,0.121798486
0.04908076,-0.108361036,-0.013523459,-0.14199993,-0.018429205,-0.115689635,0.07245304,-0.014471933,0.11364922,-0.06152285,0.15305528,-0.099160895,0.11913681,0.26983702,-0.010561369,0.22234304,0.017628193,-0.08559312,0.100397766
0.083557576,-0.10367795,0.061384425,0.39856243,-0.14959979,-0.1440005,-0.012068272,0.18081737,-0.08197335,-0.12003562,0.054521084,0.04433517,-0.0012905598,-0.029864833,0.15821323,-0.062234312,-0.08756668,0.007755637,-0.121769056
0.062317804,0.10932472,-0.056737274,-0.09507733,-0.11338453,0.16629927,0.12373847,0.13997862,0.058085263,-0.015444145,-0.17173034,0.046138167,-0.13200521,-0.28519663,-0.25651988,-0.16786052,-0.058392897,-0.024647832,-0.13618325
0.10422987,0.11476609,0.009637371,-0.3238348,-0.091559306,0.060599297,-0.003722459,0.17938049,0.07127163,-0.065849185,-0.011805013,0.07329513,0.10106799,-0.072420865,0.0034070313,-0.08206302,0.06529626,0.061344415,-0.028425872
0.12354478,0.14216396,-0.113968,0.047838986,-0.06723161,-0.0014603585,-0.13294181,0.2061719,0.07471569,0.10345942,0.030625612,-0.09098463,-0.052963078,0.013862997,0.14163625,-0.07947476,0.030881748,0.059893444,0.025543272
-0.06840731,-0.13674176,-0.026476927,-0.107041694,0.053798184,-0.13674337,-0.12175204,0.10411462,0.11122471,-0.016774327,0.14728788,-0.14565635,-0.13442409,0.038312882,0.31006634,0.095319405,-0.032706648,-0.1222172,0.065590784
-0.0394374,-0.032515563,0.0016528666,0.13690807,0.032612294,-0.15192544,-0.082999796,-0.20825809,0.092595145,-0.12971851,-0.013714597,-0.015759319,-0.1161097,-0.11516901,0.23848173,-0.12235919,-0.14713535,0.029845923,0.100833565
0.015310392,-0.03333269,-0.06447035,-0.20748597,-0.106766105,0.014126152,-0.14793843,-0.010019988,0.020733386,0.04154049,0.14188407,0.07953994,-0.007183075,-0.04097964,-0.07031769,-0.032262802,0.044668213,0.055519998,-0.048254177
0.05713284,0.010175571,0.05202122,-0.10449816,0.0791928,0.21281625,0.116197765,0.15083514,-0.0865868,-0.043510705,-0.049293786,0.031462863,0.004609585,-0.061226815,-0.07067937,0.17304824,0.013557956,0.14177105,0.13538492
0.14049408,-0.056133024,-0.14110735,0.07731703,-0.1352005,0.12397736,-0.1000316,-0.027083732,0.108223826,-0.09315415,0.18134739,-0.08215034,-0.029237315,0.33928484,-0.25860274,0.022118747,0.06894131,-0.07811378,-0.008759186
0.13062298,0.102543354,-0.0780206,0.19574754,-0.08383933,-0.09562275,0.016851172,0.10225282,0.08800368,-0.1287966,-0.14174516,0.026862606,0.034127712,-0.12415811,-0.040862337,0.08028953,-0.05594498,-0.036810458,0.01124683
0.12599638,-0.042969488,-0.045963787,-0.2000806,-0.00782153,0.016814485,-0.039079003,0.116099596,0.13502127,-0.111145645,0.121056885,0.08055757,-0.04511758,-0.27216613,-0.11079435,0.06484759,-0.02950877,0.04568009,-0.13487163
0.13484734,-0.07887596,-0.036440067,-0.3215515,-0.1329099,0.1103538,-0.034598373,0.13776518,0.10609302,-0.14664213,-0.2839872,0.06717841,0.029271573,-0.053927526,-0.049754933,-0.09205663,0.00725051,-0.028904185,-0.10899695
0.14822325,0.03540249,0.06405482,-0.06389324,0.05779864,-0.050731987,0.06507027,0.020924479,-0.11729892,-0.04221443,-0.057014845,0.1421791,0.10411385,0.0711492,-0.17591786,-0.13658777,-0.14174235,0.09163299,0.05068928
-0.050950207,0.044532493,0.11560097,0.0075353906,0.08644484,0.2590394,-0.095256865,0.063069515,-0.05086983,0.08620815,-0.03857079,0.13535863,-0.12890647,0.09172523,-0.036513954,-0.15054259,0.13851492,-0.006193906,-0.08311316
0.1061469,0.10534227,-0.08186006,0.16274959,-0.014675587,0.10678957,0.14929324,-0.18302888,0.029116988,0.023739398,0.020165116,-0.13699892,0.015213683,0.43642282,-0.007900074,0.16898839,0.12117641,-0.11288982,-0.14349544
0.13157958,-0.08793276,-0.036335923,0.54686284,0.13298434,-0.04891567,0.04126261,0.16592695,-0.037986092,0.11174837,-0.05964224,0.10937807,0.006745577,0.13757434,0.08128494,0.16518645,-0.17949122,0.08789806,-0.07814171
-0.04888671,-0.14649874,-0.018357143,0.07574479,-0.112064324,0.034732014,0.030126035,0.078544565,-0.032737613,0.027174622,-0.21204665,0.078329995,0.08338849,0.019043446,0.07924455,-0.14473197,-0.048452444,0.040283844,-0.14410287
-0.07622913,0.075040385,0.124572545,0.14756373,-0.0013239384,0.069429025,0.050012454,-0.084727265,-0.050761595,-0.11811161,-0.29374522,0.05929807,0.14317304,-0.1834149,0.06881128,-0.16399485,0.044180974,-0.14974026,-0.044702142
0.018619642,0.010597125,0.061456025,-0.27025217,-0.13496594,0.13096383,0.12595478,0.052000336,-0.04365682,0.024719447,-0.075992346,0.038291946,-0.06462073,0.010064833,-0.29382572,-0.010633655,0.2734417,0.053069934,-0.027775995
-0.021349594,-0.047718413,0.006246358,0.085613914,-0.06304085,0.008165531,0.10966581,-0.12600227,0.14618114,-0.05259812,-0.1301385,0.07622443,-0.10463518,-0.110392794,0.06316816,0.15703252,0.070690885,-0.027986638,0.001622498
0.069222555,-0.09962347,0.03427264,0.021380827,0.012281671,0.12412897,-0.046266317,-0.15366247,0.048913673,0.015786767,0.016724944,-0.13041088,0.053550825,0.051415794,0.06365788,-0.07701127,0.028925344,0.07172878,0.13614029
-0.03914704,0.046719566,0.008776888,-0.08058634,-0.124778174,-0.12557718,0.061396584,0.012934409,-0.042220384,-0.13785532,0.18701117,-0.10896966,0.021642447,0.10296916,0.15960504,0.085447684,-0.07213589,0.13210899,0.057002857
0.016216874,0.07571931,-0.091669455,0.21287814,0.09352988,-0.22317718,-0.14186943,-0.039416946,0.114783764,0.095805004,-0.028541766,-0.123849005,-0.01206933,-0.39870122,-0.28382403,0.06045852,-0.011654332,0.018078014,0.021605432
-0.11196104,-0.025221154,0.030991286,-0.41425872,0.14637956,-0.18981667,-0.11758326,0.056327745,0.10419971,-0.14444867,-0.011530511,-0.14554268,-0.1336165,-0.2414329,0.26978806,-0.040256552,-0.17364782,-0.014572591,-0.14276433
0.03515628,0.039840013,-0.090828225,-0.2539038,0.03344114,-0.27866647,-0.109267965,-0.18448693,-0.1407397,0.13764292,-0.12162945,0.043339506,0.013954967,-0.05969347,0.030896261,-0.06553993,-0.05336088,-0.083146304,-0.054837175
-0.03928961,0.11107823,-0.107499026,-0.08037464,-0.139375,0.053042635,0.012772068,0.11928582,0.04287778,-0.010975495,-0.013144068,-0.022141248,0.02714333,-0.25335428,-0.045917653,-0.14159372,-0.10245152,-0.023931563,0.14163974
0.094582826,-0.09644609,0.065255925,-0.18720779,0.108724475,-0.09269771,0.07617921,0.034622848,0.101269305,-0.027137093,0.20118693,0.07064748,-0.08606413,-0.049585536,0.1318646,-0.10881917,-0.21550074,-0.10074124,-0.120342195
-0.01827754,0.084187165,-0.033922702,-0.18544778,0.090064004,0.1600549,-0.03987837,0.15233696,-0.058837228,-0.044938534,-0.05475883,0.071434185,-0.11096205,0.007943928,0.20248115,-0.29902077,0.10662417,0.10775265,0.07345942
0.119087964,-0.14557819,0.01923789,0.11105585,-0.046770215,0.006066479,0.13415462,-0.098459736,-0.038074426,-0.025811367,0.20358932,0.04224588,-0.04182957,0.29539222,-0.101940535,0.24456261,0.04972984,-0.01756218,0.11520475
0.11861712,0.1322144,0.036485553,0.2989802,-0.14811918,0.12825914,-0.06663666,0.22704521,-0.10759603,-0.13351494,0.13707477,-0.13494247,-0.0913976,-0.05439999,0.072916046,0.033374414,0.1338145,-0.10462251,0.061159566
-0.0018668026,-0.025412269,-0.0983121,0.006649919,0.013615146,0.009680659,-0.109621994,-0.02330023,0.11820334,-0.03590042,-0.05877202,-0.13761936,-0.015469044,-0.02448222,-0.14526665,0.0012183934,0.186111,0.061562285,0.052914143
-0.055625156,-0.025053658,-0.017306298,-0.1575802,0.11483386,0.0019943565,-0.054635867,-0.11241691,-0.13217609,-0.12032383,0.111381024,-0.038436167,-0.03531874,0.103937685,0.15556589,0.3089412,-0.030163564,-0.08998322,0.13064441
0.120241016,0.13081437,0.09181924,-0.013285294,0.003912568,-0.12851435,-0.038039714,-0.0527063,-0.035603516,-0.0013001412,0.12056254,0.14256057,-0.011849448,0.05737523,-0.23380113,0.04225024,-0.049875826,-0.03878542,-0.11183285
