A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q
1.1019151,0.70367765,1.0042001,0.32329458,1.0193253,0.0011966825,-0.1072074,-0.11876912,0.03260228,-0.07832553,0.68354404,-0.12386249,0.6429683,0.88237894,0.10347104,0.27024555,-0.035255603
1.3462341,0.4800153,0.9011067,0.18362847,0.74944305,0.087021515,-0.031199992,0.10187897,0.06766924,0.09024759,0.8266227,-0.013949558,0.6712291,0.98144555,-0.033427514,0.16181843,-0.11437893
1.3603011,0.5211731,1.1619371,0.3607421,0.92090636,0.09996025,-0.13019937,0.08453502,-0.030329332,-0.089261055,0.9334063,0.059030592,0.32467085,1.0044223,0.08452758,0.11273211,0.14507571
1.4021758,0.40216407,1.1413643,0.35709345,1.037779,0.08508231,-0.03269153,-0.118794814,-0.050036363,-0.008185312,0.7143843,-0.11070889,0.59819186,1.0665123,0.026555374,0.15116681,0.09498042
1.4565748,0.57529235,1.1580793,0.08274157,0.9821007,0.010202616,-0.1251343,-0.095902294,-0.062540695,0.02021125,0.7483799,-0.017379165,0.6886253,0.68247235,0.081649184,0.1252085,0.11507177
1.1804851,0.38075083,1.1596025,0.12511764,0.74107426,-0.102453485,-0.039130785,-0.11848142,0.14266771,0.0054273605,0.8609944,0.057373077,0.3595386,0.8334707,-0.14747123,0.10504855,-0.09971647
1.3386441,0.14405204,1.186053,0.12769622,0.7866201,-0.09780209,0.10209274,-0.028822124,0.085978,-0.11307918,0.65577054,-0.030414037,0.23568487,1.0846504,-0.09869675,0.29779866,-0.020143867
1.5020069,0.5820774,1.1894226,0.3947859,0.8898187,0.021947548,0.010227546,-0.08654395,-0.12846369,-0.05155249,0.47244397,-0.09951621,0.40110385,0.9570433,0.13773796,0.16077185,0.04989642
1.4942626,0.4555543,1.2544293,0.087245926,0.62240016,0.07207656,0.07674672,0.047489718,0.053378716,-0.012372792,0.6213831,0.008856595,0.7609334,0.46757126,-0.12505683,0.5049616,-0.026713945
1.0693297,0.8810089,1.0745201,0.036106892,0.8892548,-0.10687235,0.032395884,0.024216667,0.055228785,-0.14829832,0.8462322,-0.08986046,0.1820952,0.9016965,-0.093030885,0.12105086,0.124584705
1.3880929,0.22228494,0.9047894,0.47491217,0.90327054,0.06467044,-0.07571343,0.027112186,-0.107620135,-0.092727296,0.45222884,-0.07525737,0.2602074,0.90778315,0.0795923,0.21939583,-0.05233816
1.2423654,0.6586825,1.2566469,0.42381495,0.68631876,0.11679697,0.03930053,0.0061398745,-0.12264643,0.116289705,0.5264349,0.03205785,0.5525485,0.61908674,0.09301221,0.29479784,0.017962381
1.2722665,0.5678891,1.1781745,0.269427,0.7029263,-0.11488277,-0.040230565,-0.048047826,0.1223765,0.08402446,0.6997475,0.060176983,0.6964519,0.7570485,0.10632983,0.49892712,-0.09099071
1.2253839,0.49124175,1.1086628,0.32774383,0.7129789,-0.051272355,-0.020186037,-0.070702694,-0.120428205,-0.04958587,0.85593235,-0.02972728,0.47809327,0.77914286,-0.13817166,0.24022312,0.07040906
1.2826191,0.30220512,1.1068853,0.08727999,0.86750734,-0.043583304,0.14100176,-0.03498459,-0.025969617,0.029616088,0.78775865,0.14676037,0.42553148,0.79624325,0.1445215,0.22963977,-0.04882352
1.2392372,0.5645137,1.2682021,0.19854023,0.74305093,-0.119680636,-0.13574553,-0.036678083,0.0401918,-0.07119475,0.5078535,-0.06887525,0.43775624,0.8478208,-0.035009302,0.19033119,-0.05634272
1.3572295,0.119630575,1.2614075,0.30318457,0.7187116,0.016563103,-0.14936781,-0.13746428,-0.14750822,0.05255319,0.6239591,0.10092783,0.47084004,0.7977848,-0.08377762,0.3148501,0.066214696
1.1449702,0.5449735,1.1796516,0.1849873,0.81540483,-0.077365994,0.11719966,-0.10537626,-0.14399073,0.07724513,0.61734843,-0.049259663,0.64785,0.69000447,0.0013681203,0.44397134,-0.017180324
1.1181915,0.6432653,1.123047,0.2440601,0.90993536,-0.0028406978,0.11757922,-0.05684592,0.072309315,-0.10658437,0.7734808,0.00039955974,0.50875854,0.6341226,-0.09700465,0.3660847,-0.026443146
1.2955291,0.45418146,0.9107932,0.4312429,0.8973434,0.07701273,-0.048534088,-0.11107823,0.13413298,-0.14878756,0.8140863,0.022997826,0.5259119,0.9838189,0.14499867,0.27221924,-0.09739904
1.3319297,0.546648,1.1517162,0.30643752,0.8480878,-0.06063261,-0.09207362,0.040732443,0.0049672574,0.12815145,0.845241,-0.0856287,0.7794357,0.91428757,-0.12547436,0.2948184,0.01622945
1.1883671,0.42577824,1.2965629,0.40909684,1.0015682,-0.00932093,0.04446572,-0.08343855,-0.027033575,-0.13687074,0.9847084,0.094140336,0.60306734,0.8794678,-0.039162613,-0.009602062,-0.097287014
1.2507032,0.22434007,0.99164635,0.3590294,1.0397954,-0.02989649,0.0841379,-0.14190927,0.076487094,0.08242138,0.81159246,0.014002845,0.6463566,0.8620896,-0.029990248,0.20107633,0.08419299
1.5170889,0.42607322,1.1119659,0.40793207,0.77170086,0.057294086,-0.02001609,-0.068159476,0.00518471,-0.03445646,0.9394866,0.13616362,0.6634053,0.9845208,0.12481278,0.37835526,0.057355717
1.2232031,0.78974956,1.1153016,0.28789932,1.0199264,0.07679419,-0.1015898,0.1468941,-0.008774668,0.05401884,0.88752407,-0.09752738,0.62460357,1.0784578,0.13289568,0.09882055,0.02825065
1.3591195,0.42849004,0.9870532,0.29031408,0.9922591,-0.009448171,-0.13128741,-0.10105654,-0.07318867,0.09887962,0.6606511,-0.096518755,0.64642113,0.9701523,-0.0720826,0.09958808,-0.06239289
1.3958248,0.1767416,1.3050919,0.29086602,0.77453786,0.04551038,-0.086198635,0.147823,0.11778593,0.13327092,0.7648119,-0.0072867274,0.44131476,0.68790543,-0.0021032244,0.14600375,-0.11559658
1.0894221,0.52641684,1.2189684,0.3969272,0.9735013,0.09635094,0.058313534,-0.11018853,-0.025186516,-0.06234377,0.7195109,0.051331535,0.39183998,0.925858,-0.0127635,0.47295076,0.06065242
1.2575371,0.6386781,1.0929738,0.12388703,0.76563597,0.07285157,-0.058789946,-0.017246261,-0.039645374,0.13852152,0.7066244,-0.08852586,0.72554564,0.8618126,0.09293546,0.13762863,-0.12856682
1.310132,0.44400096,1.1025243,0.322546,0.787874,0.0857081,0.05924444,-0.14630304,-0.06991341,0.060281843,0.82478637,0.10556039,0.40067154,0.8970031,0.075359955,0.19332275,-0.03523182
1.3561025,0.65378714,1.0696806,0.13202195,0.960075,-0.05823995,0.016539216,-0.007369533,-0.10272081,-0.00033642352,0.64497274,0.032269284,0.5001352,0.74250144,0.02590838,0.41384098,0.03321798
1.1610034,0.67907506,1.1104596,-0.004786091,0.82365006,0.036620647,-0.1400912,-0.08672934,0.037255988,0.061234295,0.73032176,0.056940973,0.28987527,0.5943807,0.075089574,0.4341584,-0.083016016
1.3096397,0.5905378,1.1897988,0.1975402,0.9063932,-0.14923058,-0.0011383295,0.13504878,-0.009895444,-0.008987263,0.4351027,0.11106363,0.19193794,0.91577,0.051918447,0.1428586,0.12944347
1.2315592,-0.054983556,1.0946786,0.12425886,0.78282297,0.011778489,0.1294038,0.11630392,-0.098540805,-0.09760609,0.34218502,-0.07525784,0.31471056,0.54079777,-0.099412814,0.1611587,0.016331062
1.2618037,0.28330702,1.1793697,0.38482398,0.6166577,0.041637182,-0.1467327,0.016874433,0.14779916,0.011808604,0.4230488,0.10248965,0.47695258,0.503756,0.11360657,0.20305215,-0.12082313
1.185899,0.6385796,1.2370381,0.06977185,0.75896573,0.12457073,-0.017135471,-0.13622418,-0.0769431,0.12310788,0.6912202,-0.013842702,0.71168745,0.6156523,0.09474833,0.39995438,0.018214792
1.1403056,0.82507825,1.1589901,0.24733894,0.9735466,0.06043975,0.036536515,-0.013456404,0.058168158,0.116639376,0.9520361,-0.05518747,0.2603859,0.6790023,0.14615875,0.15759332,0.090323225
1.2471809,0.48305562,1.0551684,0.22808708,0.9263159,0.044148177,-0.09772946,-0.03219434,0.05244626,0.07767002,0.37328112,-0.08393124,0.50631744,1.0457175,-0.10485494,0.33146995,0.013680905
1.4452801,0.53571,1.1558045,0.17576009,0.50377303,-0.06883257,0.119112104,0.0110709965,0.08619444,-0.09693168,0.604837,0.028555185,0.41250587,0.6733358,-0.13578963,0.32294625,-0.028008752
1.2346519,0.37407976,1.1396743,0.2019031,0.83516073,-0.114321366,-0.107628286,-0.033338554,-0.060601063,0.009775221,0.6494983,0.034186184,0.39647916,0.7507343,-0.12920432,0.23381022,-0.07189333
1.15365,0.41099954,1.1618108,-0.0014551133,0.7948129,-0.13566613,0.05246827,-0.10732497,0.020732403,-0.07489196,0.637355,-0.12936857,0.4826697,0.79913414,-0.13663615,0.16817847,-0.059629656
1.2703018,0.32264745,1.1995676,0.2048743,0.67400676,-0.0020185113,0.07854551,0.10378873,0.05833997,0.046368375,0.58644336,-0.079455726,0.03895845,0.682371,0.11899659,0.14755997,-0.02690079
1.166498,0.34308064,1.2507987,0.27971905,0.697744,0.012144983,0.14888427,-0.0072559267,-0.121560365,0.018487662,0.2756006,-0.12965328,0.34413773,0.8810415,-0.088346586,0.13047679,-0.08051144
1.1121869,0.391662,1.1665665,0.25947776,0.409386,0.08487642,0.14651719,-0.04365821,0.12397957,-0.012753129,0.72083396,-0.09637298,0.61002266,0.41387665,-0.03519371,0.35548958,0.02058819
0.9292638,0.6692095,1.0777508,0.24968371,0.93523324,-0.07294285,-0.08072385,-0.11916547,-0.006415233,0.017200261,0.792843,0.13021296,0.60630393,1.0289052,0.10565671,0.25513044,-0.047753714
1.5446454,0.5640545,1.0798486,0.15521297,0.90356755,-0.02867657,-0.13833658,-0.024193883,-0.011163011,0.03128633,0.9246087,-0.14727136,0.36193305,0.85213923,-0.10146482,0.06795063,0.07931976
1.3851382,0.32679307,1.1240075,0.214706,0.8377045,0.008688688,-0.119210966,0.010254502,0.06300087,0.023725554,0.69917065,-0.05765841,0.25910693,1.0923855,-0.14412151,0.13375871,0.009540409
1.4920012,0.44633394,1.2498127,0.2887668,0.690734,-0.003902167,0.09932479,-0.027127184,0.09654395,0.12127912,0.40949917,-0.06468126,0.3314563,0.78296596,0.065386266,0.14013374,-0.04463078
1.2514505,0.42818242,1.2550731,0.23721012,0.56813544,0.052329138,0.11723283,-0.09861165,0.0635954,-0.06872404,0.65124476,0.030166611,0.45429084,0.77871203,-0.1352512,0.42543885,-0.06908185
1.2179487,0.7323391,1.1693287,0.23575956,0.8758748,-0.05247724,-0.123551264,-0.1237221,-0.121552,-0.073261164,0.69936407,0.04470858,0.4843567,0.7636771,-0.11331727,0.13129486,-0.10154894
1.4095758,0.15239811,1.0034499,0.15423754,0.96402544,0.04697755,0.12205315,0.0045333803,0.021965519,-0.0044395328,0.80954087,0.028173462,0.6248539,0.6829876,-0.083215594,0.2606988,0.0410572
1.2461418,0.5999651,1.1916075,0.08562633,0.8501463,0.026614293,0.0898253,-0.14636256,0.10898304,0.014447629,0.7123652,0.05424981,0.4916828,0.7826297,-0.0037959218,0.10043605,0.14374235
1.337599,0.33188185,0.99560666,0.031197622,0.7004525,0.07734996,0.09906182,0.125916,0.007191777,-0.0874781,0.5967994,0.107485086,0.41441327,1.0417485,0.08923246,0.18535373,0.14074963
1.3024398,0.5010698,1.1079501,0.21685144,0.7948495,0.14415562,0.034650385,-0.058642745,0.08231528,0.073368445,0.75543356,-0.044224963,0.031504467,0.91429776,-0.13015641,0.16772196,0.018522292
1.1999664,0.42435968,1.1030941,0.37539938,0.8553318,0.0055280924,-0.06635383,-0.037289537,-0.035763346,-0.11116641,0.13516349,-0.10617303,0.41858828,0.896824,0.063038215,0.25066644,-0.1300517
1.4336225,0.5448715,1.0724318,0.4114555,0.24084324,0.031339213,0.103197396,-0.01786685,-0.095584095,0.066951245,0.58880645,-0.14037223,0.68396544,0.1836726,0.03731148,0.33519405,0.077910036
0.57282984,0.7235047,1.2544229,0.15449168,0.74882215,-0.035434663,-0.11615112,-0.10977014,-0.053552113,-0.04292869,0.72820807,0.12508565,0.66883284,0.6189316,-0.13071352,0.34965783,0.09256841
1.1515515,0.5288847,0.87697744,0.21496855,0.9944718,-0.024511963,-0.005139798,-0.10441956,-0.02832608,-0.09488891,0.83403885,0.011103392,0.33179995,0.85862315,0.011169046,0.17714965,-0.134451
1.2850398,0.38180768,0.9243551,0.23249103,0.99058706,-0.024353892,-0.07709726,0.05093856,0.14844471,-0.020638555,0.7062678,0.04756023,0.61176646,0.95706576,-0.104220584,0.18556866,-0.09911936
1.3018453,0.35702562,1.1588632,0.03866081,0.98650575,0.079304755,-0.03672032,-0.025553048,-0.13075253,0.053256214,0.69861126,0.018492162,0.55498046,0.9242332,-0.10478425,0.33649105,0.021960944
1.37099,0.78955233,1.214876,0.156111,0.92333806,-0.029559962,0.078816146,-0.13344026,-0.08613863,-0.033522658,0.87342507,-0.11574657,0.09868249,0.81394607,-0.07617708,0.48076674,-0.13081755
1.2314141,0.797598,1.0564264,0.3192013,0.8329061,0.080675736,-0.0299621,0.034534752,-0.010710627,0.04320705,0.34674296,0.023533896,0.5053438,0.7979282,-0.108486235,0.17288116,0.13533401
1.3108308,0.56620544,0.99322045,0.059882894,0.61043894,0.09232958,0.09183301,-0.09930184,-0.09152824,-0.14006154,0.66584426,-0.042510383,0.6894908,0.72329104,-0.05913595,0.23477681,0.09142469
1.1164161,0.54528505,1.2678758,0.3299148,0.69961315,0.0280786,0.103387535,0.12819791,-0.14477648,0.098528326,0.84321594,0.07503699,0.371958,0.7893082,-0.005008027,0.3779648,0.055922702
1.2518554,0.7367064,1.0664787,0.27028456,0.86941975,-0.005138755,0.034787208,0.049152076,0.02566564,-0.055011593,0.5375613,-0.10378459,0.63907695,0.7333733,-0.04651051,0.28414696,0.14913914
1.3549795,0.45375416,1.1402667,0.38119823,0.88203585,0.1499455,-0.122562796,0.1276271,0.08846977,0.009930432,0.90578234,-0.11774154,0.4250077,0.7991451,-0.024099454,0.29528755,-0.041813046
1.3197927,0.7305827,1.2486906,0.04095698,1.0499953,-0.100099616,-0.09842002,0.002256453,0.07711741,-0.112861976,0.60369074,-0.0022105128,0.6232368,0.90955406,0.025892198,0.33772093,-0.033469573
1.4284402,0.47720373,1.2016898,0.46889985,0.8294622,0.082117364,-0.12920566,-0.019824639,-0.060231976,0.05042146,0.87985414,-0.038059063,0.31866336,0.9600996,0.05065815,0.30438256,0.08694385
1.2135446,0.64847,1.1740274,0.21083961,0.9884806,0.030257255,0.02779147,0.13739887,-0.061327927,-0.0968404,0.5801924,-0.11311516,0.7719403,0.81424195,0.010759413,0.18582256,0.14593053
1.2631195,0.54358727,1.1407943,0.20564027,0.7434502,0.018684253,-0.033326305,0.13075286,0.033983245,0.13391095,0.87482965,0.02565056,0.3436324,0.5981132,-0.0324938,0.2322148,-0.10122888
1.1427197,0.3929739,1.1112459,0.44388095,1.0562384,0.14758024,0.086742625,-0.03372422,0.029758632,0.042561635,0.57742345,-0.07002429,0.518396,0.8481093,0.122605115,0.2768197,0.104742855
1.2536314,0.54801047,1.0508637,0.3003717,0.82540554,0.00054487586,-0.10698417,0.10795319,-0.06704554,0.12605795,0.809631,-0.10951136,0.60466236,0.7389127,-0.05977051,0.2511195,0.10303983
1.1747676,0.37237364,1.1036686,0.21407455,0.7670223,-0.06472632,0.10886425,-0.10969381,-0.08033209,0.008774161,0.9257574,-0.14790586,0.48408192,0.80375624,-0.1488142,0.3510524,0.08846666
1.1973622,0.6245313,0.9941795,-0.028941192,1.0607064,0.08064069,-0.092374496,0.079171,0.004443869,0.11847463,0.79174227,0.026415884,0.53975016,0.8329884,0.0154081285,0.4101825,-0.0060286373
1.4717729,0.5786701,1.2442206,0.27511847,0.9363066,0.07034327,0.05513762,-0.117328376,0.045407087,-0.0058707595,0.608467,0.10576683,0.17585087,0.82951623,0.06705074,0.0698534,0.015333816
1.377967,0.31032732,1.1603793,0.12016734,0.801247,-0.11806546,-0.08545262,0.0943477,-0.034808926,-0.13531123,0.37556458,0.117189765,0.57984793,0.94084036,0.1490888,0.31055897,0.07285799
1.3607794,0.46629804,1.0450944,0.28041083,0.6102553,0.07455851,-0.09311026,-0.03808914,0.12080437,-0.05733624,0.8064134,0.08319962,0.3905477,0.58448017,-0.06883502,0.09025924,0.0015075505
1.11799,0.38398805,1.2365632,0.22079997,0.76364756,-0.0007227957,-0.13297959,0.067764744,0.019760028,0.0613427,0.7394396,0.007829815,0.51209164,1.0459166,0.05761473,0.20289476,-0.09275823
1.3145096,0.5955827,1.2020687,0.26786077,0.9021601,-0.056908697,-0.14611098,0.10408309,0.110117555,-0.14613834,0.5960495,0.101741225,0.4542037,0.8704123,-0.03645315,0.26524723,0.029659346
1.4728479,0.4184015,1.1929083,0.50590694,0.85222477,0.08328007,0.05128202,-0.09573731,0.076102,-0.07717225,0.65099186,0.1351453,0.4426181,0.912224,-0.08266762,0.35936892,0.06464176
1.3618159,0.62393945,1.3592894,0.23736462,0.9062525,-0.035225794,0.029943168,0.09327911,0.10930762,0.00837037,0.7993993,0.016428798,0.5935178,0.8595258,0.018599868,0.13049619,0.10363355
1.1889919,0.32010108,1.2167323,0.03813658,0.9686995,0.049005195,0.03730622,-0.09440678,-0.08985905,0.02079983,0.87441474,0.08755481,0.55927265,0.84715074,0.08829419,0.3659762,0.0886074
1.4725195,0.5695084,1.1796646,0.10585556,0.9255331,0.13454589,0.09415518,-0.008961156,0.08979051,-0.11959456,0.8013873,-0.13814348,0.21854235,0.74084014,-0.079827264,0.33769464,0.07648991
1.301165,0.66302234,1.2195373,0.32405615,0.8779093,0.08124982,0.13891596,0.12541857,-0.0376195,-0.03690239,0.40376708,-0.016961634,0.21205331,1.0669519,-0.085494936,0.3873167,-0.12766768
1.4257609,0.622573,0.9940637,0.2662653,0.5521075,0.0043462217,0.052170753,0.13204351,0.0647234,-0.0029014945,0.525309,0.071526915,0.5459082,0.6955685,0.068958804,0.25083596,0.031839848
1.0179389,0.48944938,1.1191479,0.058595687,0.6578634,-0.10859927,-0.120819986,0.034913883,0.13270748,-0.014065698,0.6497929,0.12048513,0.42575926,0.84917736,-0.05155304,0.32442403,0.056065902
1.2268908,0.31640685,1.0899092,0.09205573,0.6749785,0.1284335,0.0058448315,-0.1342388,0.104270935,0.121999145,0.650734,0.08385807,0.23201416,0.73641825,-0.07252638,0.3661039,-0.057425544
1.2682593,0.7367116,1.1760676,0.4570526,0.81887174,-0.074949056,-0.10210942,-0.063257724,-0.13422754,0.019523501,0.62721,-0.08586084,0.23205015,0.9398012,-0.100954235,0.37198406,-0.055401206
1.3513616,0.53788865,1.0766257,-0.0045534372,0.7504027,-0.0049491525,-0.02106966,0.044321224,0.13532299,0.032055587,0.5576991,-0.027369156,0.8142483,0.56938976,-0.014283732,0.37428442,-0.10511513
1.2755071,0.6150957,1.2922314,0.06397775,0.61551577,0.121112615,0.0025471002,-0.10047689,-0.056855053,-0.035621792,0.7626172,0.00194709,0.09839682,0.8329223,0.020686507,0.48644546,-0.0019066632
1.2514248,0.90827125,1.1038281,0.19280262,0.99427223,0.08855286,0.076121345,-0.110636175,-0.04324197,-0.13903399,0.40202892,0.14206615,0.1323704,0.7893219,0.098004594,0.20701015,-0.05176928
1.3248584,0.40213874,1.0963722,0.40934008,0.56271696,0.07459895,0.0137811005,-0.0616725,0.049526915,0.021833092,0.2990474,-0.08110848,0.39909148,0.5666206,0.011702538,0.25833285,0.0077224225
1.1015527,0.7099694,1.2198144,0.16104813,0.47484255,0.0053326935,-0.087313205,-0.03484445,0.035567224,0.11600599,0.7027691,0.08540799,0.5076337,0.55601436,-0.066863485,0.28565866,-0.10593496
1.0622392,0.6077262,0.90195704,0.29534772,0.77997553,-0.097844124,0.14861247,-0.03167036,-0.14712828,-0.054989703,0.6681376,0.12003082,0.32467565,0.88524103,-0.10013728,0.079601824,0.032804057
1.2424659,0.17861848,0.9008336,0.3233663,0.7959862,0.043076113,-0.09530899,0.061196476,0.039703935,0.11628941,0.57806444,0.076285735,0.60771,0.78045183,0.14981303,0.39058834,0.06721626
1.3699203,0.5537551,1.0541928,0.2766421,0.66264063,0.05773446,-0.06200336,-0.09733127,-0.12467332,-0.1180748,0.6953483,-0.04130745,0.6549667,0.7351593,-0.076351374,0.3257287,0.11861199
1.3002644,0.7196186,1.0327618,0.26328367,0.980062,-0.12958412,0.07792288,0.13000956,-0.12521683,0.10904172,0.6806065,-0.073185705,0.42992032,0.8589194,-0.14676145,0.31045634,0.046929583
1.5050814,0.50607264,1.0249914,0.30898705,0.97408485,-0.07599491,-0.075217925,0.08668269,0.13429701,0.10959804,0.6666142,0.05645071,0.62919974,0.6055031,-0.040635914,0.45389816,0.032400027
1.3133504,0.6626192,1.2365583,0.28121078,0.86696196,-0.06468333,-0.0010327101,0.13080269,0.02118884,0.0381919,0.87657475,0.018521741,0.43015522,0.9775885,-0.07432848,0.4191648,-0.14915907
1.2910976,0.58023936,1.277969,0.079169214,0.9066229,-0.08700589,-0.066484846,-0.086461976,0.13666084,0.069538206,0.5596105,0.009469271,0.51987624,1.0560651,0.054569244,0.04999581,-0.1308499
1.4517758,0.3124387,1.1728854,0.14388323,0.8562201,0.13046968,-0.066613436,0.06485939,0.10775885,0.13991517,0.8488625,0.08906022,0.4262921,0.83662456,0.09430325,0.25395682,0.13468722
1.2601495,0.73005056,1.2223188,0.47235554,0.86806214,0.06259951,-0.06542332,0.13817471,-0.14703265,0.0025124103,0.75831187,-0.13355488,0.4653464,0.8448503,0.058812708,0.24397759,-0.038848348
1.4361876,0.5039864,1.1219444,0.08609657,0.89120233,0.04444836,-0.121749446,0.0021777153,0.12817949,-0.022062749,0.82814884,-0.0917065,0.69253314,0.85182655,-0.13180324,0.38096777,-0.026082985
1.3229556,0.5509463,1.2204593,0.04673685,0.85460883,0.11267176,-0.071679786,-0.09240629,0.09035531,0.09577976,0.86956537,0.1436063,0.383069,0.90895665,-0.13914572,0.4714956,0.14551279
1.302777,0.8591025,1.2147782,0.2802162,0.8954763,-0.06481812,0.045545325,-0.07103073,0.14841792,0.014106661,0.65856487,-0.03182359,0.16874407,0.9076989,-0.13622215,0.336051,0.08411425
1.1993077,0.3770936,1.0954521,0.19687963,0.73575664,-0.099755846,0.05248286,-0.08462763,-0.10426256,0.116380155,0.43986392,0.041290253,0.38465324,0.83167666,0.044275537,0.49437544,-0.057427227
1.3372886,0.7066089,0.9534677,0.19403224,0.7574274,0.12139973,-0.10674439,-0.015818954,0.13953283,0.09207815,0.74053335,-0.06548617,0.42099747,0.6510478,-0.048869297,0.1972159,0.013603374
1.3056954,0.4273724,1.0673587,0.39284855,0.78068495,0.040719464,0.06346451,-0.0749938,0.14484534,-0.01156947,0.50424796,0.00937438,0.38766205,1.0843124,-0.036413543,0.45082146,0.061405867
1.2452575,0.6285779,1.0025707,0.05610808,0.8373316,-0.14564604,0.11110237,-0.027226873,-0.11217454,-0.11820841,0.72458076,0.06692709,0.6614358,0.8714849,0.03556776,0.28387997,0.07746014
1.1787146,0.39592803,1.0528569,0.32736212,0.91635406,0.14886376,0.015814632,-0.0261698,0.060752213,-0.1460653,0.9557974,0.09618828,0.09104809,0.87093705,-0.13632967,0.37260738,-0.10242684
1.3293858,0.8063851,1.0750126,0.45628724,1.0992047,0.05151026,-0.083275855,-0.05961995,0.06277366,0.063825205,0.18129541,-0.1028447,0.45282012,0.97123736,0.115425825,0.32008225,-0.06699513
1.3349345,0.5263634,1.1964594,0.2758838,0.45851415,0.051797718,0.10779789,0.114002556,0.07783672,0.009303033,0.6281253,0.069798484,0.73270243,0.3441088,0.0038258433,0.1049923,-0.115181744
0.9925328,0.53684664,1.0129117,0.07559413,0.9210745,-0.042059146,0.08596595,0.1152865,0.06313375,0.016254216,0.9338704,-0.043826923,0.56535155,0.88315105,0.066951975,0.23678407,-0.029281035
1.4566901,0.5863917,0.96484655,0.17359844,0.975861,0.12581298,0.015736341,0.07861407,-0.02795323,-0.07527212,0.8986242,0.06558187,0.26480842,0.9833112,0.083290696,0.1524812,-0.124933854
1.4726433,0.4919054,1.0865712,0.20286477,0.8186616,0.024120659,0.14672276,0.0030875206,-0.02413772,0.12189594,0.39791584,0.123301715,0.40964323,0.9215864,0.00816901,0.16556036,-0.09637846
1.2213078,0.48526984,1.3191752,0.40479273,0.5858669,0.11458659,0.03807147,-0.005910158,0.042669788,0.12215647,0.5000671,-0.13187943,0.42007753,0.5531863,0.12585783,0.28196555,0.12821174
1.1163827,0.60498476,1.2172191,0.39538366,0.5574553,0.007135108,-0.026185267,-0.08765039,-0.14615688,-0.076377995,0.5322336,0.0018770099,0.5681649,0.8790617,0.023525417,0.0911882,0.038374275
1.1484758,0.39941493,1.0792589,0.13364111,0.7954102,0.015555307,0.099228844,-0.06784816,0.14877865,-0.06906983,0.69268805,0.10361785,0.5919386,0.7617171,-0.029667988,0.3555308,-0.09723522
1.2135704,0.4643227,1.0728037,0.22640416,0.9069737,0.04679279,-0.0078113973,-0.09499209,0.10450041,-0.05178339,0.6540996,-0.11964182,0.2753214,0.9966185,0.10334304,0.23854424,-0.10325624
1.3624201,0.56547374,1.072326,0.0834672,0.8263413,0.08711119,0.07323611,0.10481402,-0.096303955,0.00075010955,0.47251552,-0.008237511,0.46767217,0.9568269,-0.0869346,0.30911323,-0.01407519
1.2398772,0.5144427,1.2199342,-0.030636942,0.6091641,0.14076236,-0.12886432,0.088973984,0.062059343,0.123842984,0.57420313,0.12096238,0.22895691,0.692654,0.065507114,0.44496673,0.03362921
1.0954278,0.87316805,1.0239692,0.35812753,0.6810992,0.07172941,0.094873905,-0.10290372,0.029927045,-0.043582536,0.49823225,-0.1134668,0.2718208,0.6808919,0.07725121,0.30365226,-0.053661525
1.1533504,0.47376886,0.9405432,0.29070973,0.55734956,-0.070162356,0.009098172,0.1484144,0.029286578,-0.048688784,0.61379087,0.015322626,0.52067673,0.640126,-0.016625583,0.09262839,-0.013371497
1.1487855,0.08435251,1.0804062,0.23204926,0.850821,0.060930803,-0.14633816,0.14087075,0.030276448,0.1352697,0.5830498,-0.035380572,0.5917593,0.67350984,-0.052782767,0.18435659,-0.083960295
1.1272271,0.45298895,1.018495,0.23832177,0.62212473,-0.1470703,0.053989515,-0.07662335,-0.10510694,-0.090684816,0.8394929,0.024815783,0.5375651,0.6837573,-0.04501237,0.236753,0.046800673
1.2036418,0.44769797,1.0599935,0.44899964,0.9258368,-0.007321954,-0.13313241,-0.14724196,-0.14606005,-0.11986428,0.7424713,-0.10803035,0.5895668,0.76874995,-0.08153408,0.19608812,0.13383213
1.4250436,0.549382,1.122929,0.38134784,0.85133934,-0.10727826,-0.049932487,0.13402784,0.14570558,0.08293949,0.8664675,-0.08039289,0.74717164,0.9037174,-0.06733881,0.23864675,-0.13617983
1.3150301,0.44061148,1.2611834,0.19290261,0.99919677,0.13014477,-0.022371352,0.12988389,0.08333768,0.048773646,0.9900689,-0.03684075,0.7396554,1.0968591,0.006750077,0.48739338,-0.040492415
1.453739,0.88319296,1.1963977,0.30964136,0.9024375,0.019098863,-0.095839195,-0.13002267,0.07099894,0.14502671,0.89359206,-0.031764403,0.41857404,1.1316034,0.07345678,0.24821709,-0.02945418
1.484734,0.37058172,1.3463328,0.33073696,1.0104841,-0.070058554,0.12329143,-0.075410366,0.058044136,0.10894287,0.5999745,-0.0031771362,0.4242807,0.8517936,-0.02063194,0.29301906,0.0690874
1.3418422,0.32815224,1.314336,0.3712883,0.6450828,-0.12743904,-0.0079726875,-0.12395011,-0.06563516,-0.14968504,0.79082364,0.052765116,0.6999593,0.83498263,0.055898264,0.26612163,-0.082315475
1.2104845,0.52054393,1.1522291,0.23816557,0.8431826,0.1389055,-0.12862474,-0.058831967,0.018433198,-0.13580677,0.8182345,0.08189939,0.63230395,0.99789906,0.122838676,0.38558394,0.13309366
