A,B,C,D,E,F,G,H,I,J,K,L,M,N
0.5720424,0.117090166,0.66629165,0.14062262,0.12493837,0.7040351,0.4570433,0.5898595,0.63532364,-0.059070453,-0.108382314,0.9364546,0.8858453,0.0059679747
0.721369,-0.14411533,0.7837397,0.029372722,0.120509505,0.6826041,0.53150576,0.47521508,0.4181038,0.08202338,-0.11797951,0.9495646,0.7401623,-0.14768597
0.6171409,0.13576376,0.7819604,0.09043901,0.14605087,0.51051515,0.5108428,0.63352346,0.4480817,0.08521566,-0.028533302,0.8040854,0.7238474,0.12607163
0.62157,-0.10432776,0.7140756,-0.14807588,-0.08461088,0.66484267,0.574031,0.6384842,0.40760404,0.14228535,0.1452983,0.6820038,0.6805957,-0.14420436
0.63268083,0.13081172,0.7991853,0.06878792,0.14050236,0.5065093,0.4610241,0.5148151,0.44974935,0.0008354187,0.027638376,0.6985897,0.923712,-0.07889412
0.55068487,-0.05887174,0.56569713,-0.105022185,-0.12111093,0.5527595,0.41407642,0.5553021,0.47313383,0.11418253,0.010051563,0.74261343,0.79726845,0.013203353
0.6484312,0.022987053,0.5573797,-0.05183526,-0.08649087,0.771304,0.5462522,0.36952478,0.58936155,-0.041241467,0.047896907,0.67935306,0.81339866,-0.11221998
0.5917045,-0.14571078,0.69786394,0.042894244,0.11360642,0.70091945,0.40051433,0.4288213,0.5866624,-0.014076784,0.08815931,0.9388563,0.78645957,-0.05327498
0.7196767,0.13590151,0.67103225,0.10374275,0.07451236,0.74498665,0.6582314,0.64173365,0.46336824,0.086324826,-0.12845927,0.8599446,0.73762715,-0.08109668
0.6442089,-0.14886881,0.6973997,0.06206225,0.022797078,0.45382383,0.463882,0.43761277,0.36891553,0.03627473,0.10519704,0.80233943,0.86523604,-0.047591776
0.5477272,-0.09454939,0.7806351,0.029115051,0.07774559,0.6136693,0.5920104,0.6448808,0.61713606,0.022514582,-0.0046922714,0.63247955,0.6977334,0.10904828
0.65207696,-0.12834647,0.64827955,-0.0930215,-0.13366467,0.49992275,0.529056,0.61188924,0.5850871,0.10354239,0.06540093,0.9490004,0.72824603,-0.06501773
0.8309732,-0.06283132,0.7751101,0.14995715,-0.09317335,0.71033806,0.35560948,0.45403078,0.49322903,-0.037155516,0.013246387,0.8487907,0.7849358,-0.13519683
0.56313723,0.13124701,0.67650497,-0.032187708,0.007760644,0.7231693,0.5478951,0.43396875,0.35143661,-0.09578712,-0.08625132,0.7325697,0.6738689,-0.043394297
0.7422501,-0.037672915,0.64429593,-0.07053382,-0.14316869,0.65398556,0.62860084,0.34247315,0.6332598,-0.020020023,-0.06827869,0.75654554,0.8226663,-0.046314865
0.6046116,0.14046067,0.7034179,0.014881015,0.04167545,0.56608605,0.4144788,0.558926,0.48729423,-0.04240258,-0.011126772,0.9177865,0.84508973,-0.007187173
0.74385,0.071470395,0.7039498,-0.14856434,0.128786,0.49374682,0.52844095,0.6126349,0.37369478,0.045348197,-0.011767566,0.9379229,0.9160541,-0.09815477
0.64029306,-0.013457119,0.6367583,0.08322725,0.10724038,0.73919797,0.63827735,0.45988336,0.4122687,0.108210266,-0.07130281,0.85016984,0.806393,-0.05532734
0.5655645,-0.07865671,0.67536503,0.10843104,-0.12209429,0.5223811,0.426394,0.4613154,0.61153746,0.07448022,-0.018051594,0.96784896,0.880651,-0.05462017
0.5848841,0.10921118,0.5703664,0.01556246,-0.11479032,0.6766743,0.45623314,0.52708954,0.43082276,-0.03454303,-0.07247726,0.69957286,0.711504,-0.02108483
0.58765066,-0.10927194,0.6930444,0.13875523,0.08896752,0.47058755,0.44203547,0.5183732,0.43334302,-0.13236746,-0.12681785,0.80390453,0.88120216,-0.0059608817
0.8190894,0.11674389,0.6449887,-0.10229595,0.04454498,0.5372805,0.4547397,0.67308927,0.58533365,0.13030085,0.008895442,0.8721783,0.8900665,-0.014521986
0.8301686,0.12005472,0.76880926,-0.07096324,-0.056633934,0.7082823,0.5132621,0.43098804,0.49151328,0.09619965,0.11183211,0.82866895,0.9341585,-0.12309584
0.6129489,-0.09284386,0.6697563,-0.052900337,-0.017281145,0.75326836,0.56061685,0.4159826,0.5930645,0.060774118,0.052251413,0.91286194,0.90312016,0.07958625
0.6625792,0.09054412,0.6426646,-0.12705886,-0.045789316,0.80885565,0.50211906,0.44371116,0.52230173,0.11241609,-0.062240466,0.8298418,0.7816063,0.012562841
0.7360434,0.12263179,0.6492132,-0.06844678,0.038878277,0.6381059,0.5773766,0.4900359,0.46273252,0.0027693957,0.0440809,0.7810354,0.78929466,0.087792516
0.6085165,-0.08903189,0.77544814,0.06755993,0.14558783,0.57136786,0.5884057,0.4300926,0.5135186,-0.04885163,-0.13420449,0.93268126,0.6771932,0.12354812
0.7683382,0.01670444,0.5197138,-0.08435067,0.11818081,0.7267412,0.6001463,0.4670878,0.58634007,0.07285468,0.1296033,0.71569324,0.82630795,-0.06884117
0.71450925,-0.061341673,0.70925313,0.05783747,-0.05122354,0.57077575,0.43878204,0.32950965,0.46283787,0.0066221803,0.015248418,0.8778299,0.81291294,0.12930241
0.8307413,0.04699163,0.5250997,-0.077812515,-0.14930765,0.7012614,0.57696384,0.63356644,0.41056305,0.05495669,0.080971956,0.8680994,0.8162473,0.07926436
0.5923568,-0.14346942,0.55694985,0.07032283,0.1347037,0.44628078,0.5623021,0.47426355,0.39222637,-0.02057138,0.05980751,0.7449368,0.8276758,0.114298224
0.82794607,-0.027597338,0.75035095,-0.13034925,-0.015175074,0.7344256,0.3853913,0.4253015,0.4164046,-0.007585764,-0.13996863,0.7216879,0.89416146,0.089928076
0.707401,-0.062413275,0.6392387,0.0589322,0.1060271,0.51835626,0.39951065,0.49874887,0.3604781,-0.07310887,0.065975964,0.8666947,0.8557808,0.07346125
0.6089604,0.11459869,0.63652873,-0.12581156,-0.066436835,0.47481403,0.43384287,0.42374927,0.57506335,-0.013480797,-0.0029309988,0.6893668,0.8100176,-0.035969034
0.80947995,-0.074246034,0.78010815,0.13206235,-0.09824197,0.53486717,0.66536033,0.583757,0.5718128,-0.102120265,0.13989261,0.76048005,0.7837458,0.027374864
0.74932384,-0.00013972819,0.6279018,0.11726889,0.045452893,0.7999135,0.62507784,0.42700043,0.5927759,-0.13928,0.03790763,0.66560364,0.7155538,0.008590788
0.78281677,0.09861918,0.8083923,-0.11948791,-0.009314537,0.76408327,0.6169757,0.40078765,0.5520178,-0.085984685,0.07878296,0.9180093,0.69967806,0.1422407
0.66465783,0.064483136,0.70043135,0.033439383,-0.09355384,0.7023105,0.43364996,0.4300872,0.4470157,-0.13151129,-0.08442166,0.69695175,0.9338029,-0.11669654
0.52327317,0.14652526,0.5167951,0.128075,0.11475998,0.5469562,0.6424817,0.45015618,0.5759627,-0.0170466,-0.07593579,0.7222084,0.6782996,0.1411652
0.7593735,-0.004456818,0.571489,-0.002162233,-0.055299178,0.7999381,0.5234658,0.4827861,0.4485286,0.030732468,0.088447005,0.69810116,0.8006659,-0.06861223
0.70466197,-0.14238173,0.54435,0.07963154,0.099320605,0.7180796,0.54127574,0.641983,0.46811873,-0.14259547,-0.09905724,0.71561885,0.8393095,-0.1442287
0.7321981,-0.018198341,0.8038182,0.08663273,0.14943627,0.5939491,0.49935317,0.6542047,0.6280068,-0.10888575,-0.021925107,0.89184713,0.8960204,-0.09042689
0.84860665,0.010643899,0.58844364,-0.12613276,0.0407449,0.7658181,0.40551567,0.62035835,0.44024846,-0.13426629,0.008321375,0.80783015,0.89659226,-0.10024369
0.7568127,-0.089481935,0.65756047,-0.005394429,0.068983644,0.52239996,0.3487596,0.5901551,0.6225288,0.07530226,-0.011707589,0.835137,0.86335087,0.1315305
0.72779834,0.11370385,0.76517165,-0.058606505,0.06655325,0.56779784,0.49827424,0.613139,0.45917776,-0.08541883,0.01268664,0.9125558,0.81747055,-0.03158228
0.6857402,-0.04183837,0.6915088,0.03770058,0.035914585,0.5912819,0.35882318,0.6015966,0.51647556,-0.02353537,-0.07766959,0.8613005,0.80732566,-0.07615984
0.800638,0.036314726,0.52463275,-0.00041636825,-0.017288446,0.79210687,0.6044066,0.5589932,0.3732732,-0.09989475,0.07070202,0.9202793,0.9100556,0.13810232
0.7627112,-0.13197029,0.59114444,-0.044211082,0.011478901,0.6166689,0.4655214,0.6254144,0.59459084,-0.08139394,-0.0054424703,0.7412946,0.70661247,-0.028760724
0.7452494,0.1326358,0.6983601,0.016710505,-0.010777906,0.68548954,0.4880646,0.5375163,0.5284526,-0.1244149,-0.050132774,0.9552611,0.7027034,-0.14396028
0.71056443,-0.013095513,0.7586968,0.12713969,-0.012288377,0.56940675,0.5510186,0.3584394,0.5553503,0.0040321797,0.09249629,0.82237756,0.77486014,0.013356984
0.7739084,0.09939346,0.69404835,-0.13036804,0.06222582,0.8134494,0.5860696,0.65258944,0.6259419,0.07907626,-0.110416286,0.89994454,0.7843187,-0.016334549
0.80284536,-0.032523967,0.81703675,-0.10862665,-0.032845654,0.5495188,0.6218667,0.49985012,0.5087143,0.04268065,0.077501506,0.9195597,0.72109026,0.011059016
0.62037885,-0.0031445622,0.6691206,0.11642894,0.14889097,0.5921148,0.52375716,0.57011634,0.38021815,-0.016543925,0.10649219,0.8989588,0.9030401,0.121269375
0.6011905,-0.06438128,0.5501518,0.089228034,0.013032675,0.4647118,0.6322849,0.5365145,0.6152933,-0.06657402,0.06840283,0.67166704,0.90764546,0.1162633
0.7372091,0.0034979433,0.6641503,0.009476334,-0.060684733,0.7106843,0.46734485,0.63044816,0.5601144,0.08929691,0.035824984,0.7025547,0.91334647,-0.14537865
0.6957023,-0.12752599,0.7848381,-0.060666047,0.045802042,0.6212036,0.511075,0.45474324,0.58549476,-0.07867965,0.08766095,0.76142186,0.7570735,0.08398029
0.53819555,0.046451807,0.6742595,-0.013760388,-0.027871944,0.6840707,0.5524916,0.5105312,0.5268369,0.05429265,-0.14134043,0.8274119,0.8419202,-0.05471032
0.6124518,-0.054651976,0.59487414,0.13018754,-0.04850509,0.724854,0.38633513,0.39300388,0.50847125,0.07264243,0.14322662,0.79579127,0.76514155,0.02068165
0.7961557,0.011020809,0.50083053,-0.078782775,-0.07253554,0.5310791,0.5410792,0.4081567,0.5603024,-0.11309381,-0.008948624,0.7232424,0.68083316,0.04308839
0.810999,0.12697089,0.5446842,-0.12454958,0.10225168,0.7223708,0.43849093,0.59371495,0.3906021,0.12913102,-0.09755438,0.7018845,0.75101036,0.10881889
0.65895766,-0.0962738,0.6192074,0.022762299,-0.09136872,0.4821747,0.5847656,0.6064895,0.61499584,-0.08397657,0.02768226,0.6862432,0.64412695,-0.0052292496
0.703645,0.0077670217,0.61176485,-0.009860709,0.021192402,0.65914756,0.46210724,0.45704076,0.368694,0.04895313,0.0904969,0.6532395,0.89611447,0.07442607
0.7825359,0.10584819,0.7157453,0.008958414,-0.09974724,0.49158606,0.5744731,0.45951205,0.4044743,-0.044861376,0.036548495,0.73208344,0.814693,0.119962424
0.748066,0.0018405616,0.5447625,0.09926337,0.13154906,0.5261167,0.47663632,0.586336,0.4423217,-0.105866596,0.06315732,0.9221877,0.6838128,-0.05350136
0.8312466,-0.10086241,0.5673092,-0.008804321,0.078020826,0.7812461,0.51721996,0.42398554,0.40667188,-0.09809944,0.10118371,0.8740139,0.64061844,-0.14520422
0.59461147,-0.13166611,0.7880826,-0.008007497,0.09648366,0.5698309,0.49968204,0.37700677,0.4091184,0.08341473,0.0066030473,0.70952994,0.7108825,0.019459948
0.66653645,0.14636162,0.6622021,0.006448686,-0.081412256,0.6896782,0.49504143,0.52584577,0.57084566,0.11694375,0.13923284,0.8142871,0.78468436,0.014575601
0.65110666,-0.011295244,0.6990349,0.11455092,0.060854197,0.6422652,0.42710406,0.5935604,0.43182132,0.047540694,0.102736145,0.8473846,0.7044833,0.03097023
0.84373593,-0.12523784,0.51010376,0.103095025,-0.14807586,0.7504813,0.58687365,0.47166902,0.5778136,-0.052503705,0.08565444,0.9102824,0.62669504,0.037282318
0.64024884,-0.05308859,0.6544917,0.10501069,0.056139812,0.60287356,0.41759622,0.412194,0.3937389,-0.121934876,0.09223752,0.81907904,0.87534434,0.10428077
0.7542973,0.13446689,0.6782051,0.016414642,0.08895506,0.61927,0.40236264,0.4790357,0.45522907,0.08941592,0.029356256,0.7107884,0.858901,-0.07102962
0.66137016,-0.008321211,0.6533275,-0.025622465,0.05788584,0.6939316,0.59632623,0.47347355,0.6359228,0.09163453,0.04614456,0.686826,0.82119703,0.02562666
0.60070664,-0.024968356,0.74207187,0.047830924,0.11700696,0.68414134,0.5883102,0.4984543,0.38934895,0.0068192184,-0.07544336,0.96108127,0.8108122,-0.02447857
0.76656455,0.047268495,0.5118169,-0.11328317,0.037355006,0.56970847,0.51137966,0.46754438,0.67202,0.10401067,0.00921239,0.9398383,0.70730764,-0.02139461
0.80414283,-0.07232779,0.76644534,0.06072548,0.046350583,0.600747,0.40097535,0.3364839,0.6410532,-0.13892716,-0.07442799,0.8640504,0.6699083,-0.02799987
0.80759907,-0.016143441,0.61635864,0.03758122,0.11707869,0.52330434,0.35586798,0.45730206,0.6426699,-0.093188524,-0.108838946,0.82367283,0.8996842,-0.06383107
0.760785,0.09126611,0.78027666,0.13510844,-0.04681903,0.5135813,0.57821256,0.6168572,0.6357155,0.10184604,-0.1274859,0.7936786,0.6753869,0.076808706
0.5514244,0.04849969,0.8112531,-0.060876206,-0.070414014,0.744571,0.51070374,0.6785718,0.5298871,-0.001431793,0.020397961,0.66149265,0.7660549,-0.09362097
0.5761349,0.1416196,0.66671824,-0.0025516152,-0.06053163,0.5222037,0.34219408,0.56356263,0.40913475,0.026906282,-0.10723819,0.71697813,0.7988323,-0.09650805
0.69402075,0.07611899,0.6814037,-0.02391778,-0.14421967,0.53540796,0.41619733,0.38645256,0.557176,-0.00064349174,0.13894102,0.77962524,0.87984645,-0.08185798
0.57652473,0.062087193,0.71027374,0.08420752,0.11022201,0.6893691,0.41885805,0.36679593,0.3422846,-0.07179292,0.046988457,0.67123425,0.90993726,0.11661729
0.65675414,-0.0169051,0.5321877,-0.033499934,-0.11606021,0.51649714,0.649018,0.63564664,0.39706796,0.066093296,-0.08581408,0.7500516,0.6815895,0.10786906
0.6764941,0.015559077,0.6907631,-0.10961518,0.07882364,0.7266997,0.3881829,0.62491107,0.34955752,-0.123468235,-0.13427342,0.9604952,0.7687112,0.0039400607
0.65426016,0.03400457,0.69773954,-0.08194165,0.04637979,0.49339616,0.55207676,0.47993362,0.43070832,0.1239973,-0.1284541,0.8274789,0.64538836,0.1283603
0.7926191,-0.114189975,0.80201155,-0.1410912,0.14772707,0.662114,0.52659154,0.6131912,0.42767966,-0.13674884,-0.104203805,0.8019559,0.58463556,0.061452374
0.78184503,0.1329208,0.69964075,0.05023612,0.074811175,0.64014965,0.3938259,0.5501625,0.5315328,0.082349986,0.047807604,0.90694183,0.82723236,-0.07801146
0.6670944,-0.011610061,0.6159909,0.004875347,0.009963632,0.53887194,0.4390962,0.5998625,0.64030796,0.072254136,0.056695387,0.86040264,0.94807327,0.09457572
0.73593944,0.10635933,0.5770121,0.012862116,-0.028095834,0.57968354,0.43119252,0.62846494,0.5825516,0.14673477,0.050592855,0.7578151,0.8229111,-0.05613526
0.79192793,-0.07447209,0.5832702,-0.08276925,0.08909236,0.73722976,0.5031266,0.4266126,0.4335956,0.09761967,-0.052972093,0.9571997,0.7384106,-0.14445138
0.830456,0.112192094,0.63255906,-0.08990865,-0.12351856,0.60869586,0.54275787,0.53262323,0.52797586,0.040083975,-0.009794012,0.8595358,0.62772715,0.077362746
0.82868576,-0.011189178,0.60523546,-0.09261122,-0.14159492,0.6907234,0.46497202,0.6023762,0.53523993,0.12492031,-0.09858857,0.8171748,0.74373776,-0.061767004
0.577917,0.11575854,0.5647479,0.1270594,-0.014892966,0.7216373,0.35026854,0.54504955,0.49311996,-0.050177447,-0.06408944,0.7937728,0.67572886,0.016141549
0.6150065,0.01826042,0.63640845,-0.017627403,-0.04481782,0.59025955,0.4826028,0.44243914,0.56363654,0.09373544,-0.05851259,0.69683677,0.8507556,0.017273277
0.8096797,-0.06982291,0.62677014,0.13792813,-0.031500846,0.7553022,0.41946733,0.55029345,0.38432914,0.13437414,-0.103694886,0.7310309,0.92315185,-0.047333695
0.5254017,0.10420272,0.7741199,0.1277911,-0.027198978,0.7106489,0.6084529,0.46818125,0.601915,-0.02468741,-0.013311654,0.9071629,0.7788866,0.07292698
0.5730958,0.11571339,0.7187797,0.06172611,-0.01945962,0.67239,0.57422554,0.67590725,0.34640992,0.11849865,-0.12501565,0.7535943,0.7229173,-0.058619983
0.656506,-0.094748825,0.558254,-0.14702773,-0.044840135,0.669729,0.435809,0.64213777,0.38081524,0.08267383,0.0022120476,0.6890508,0.7208101,-0.0696893
0.56882805,0.050336704,0.7333691,-0.008495867,0.12047592,0.51660717,0.5671692,0.5686275,0.45191842,0.0364884,-0.028327309,0.92533946,0.6244898,-0.12935707
0.69724286,0.056401238,0.65005493,0.07743882,0.059296325,0.5233045,0.471782,0.5561154,0.60360944,0.12566608,0.008063093,0.7267309,0.69401634,-0.121014945
0.80049706,-0.06120549,0.7657447,-0.1287563,-0.05472227,0.6960379,0.372785,0.42335927,0.570332,-0.019286975,-0.12166399,0.63493496,0.76851904,-0.11755758
0.7778367,-0.11147674,0.6617874,-0.005798191,-0.10309382,0.7335932,0.5790059,0.48956716,0.4202969,-0.02272065,-0.008055687,0.7670803,0.70218337,-0.089445755
0.54189193,-0.019044235,0.6064821,-0.11808342,-0.026345216,0.7204465,0.39728615,0.50231487,0.41819152,0.037141338,0.10237482,0.75194025,0.71873987,-0.068518996
0.7544606,-0.12765631,0.5495594,0.11663079,0.10415742,0.43514717,0.5015992,0.49314898,0.37778056,-0.13568668,-0.010106027,0.84009564,0.6550602,0.06877129
0.67663497,0.04238777,0.6445819,-0.03569448,0.0052491874,0.5626195,0.54148144,0.66824836,0.63764834,0.018125996,-0.014355004,0.84835166,0.8071016,-0.03999503
0.76744705,0.08225371,0.604777,-0.032937743,-0.08215748,0.664323,0.47694385,0.5202762,0.5734738,0.086144015,0.050776735,0.69835913,0.76438886,-0.13538677
0.6251829,-0.014179587,0.63680553,0.115162104,0.045217037,0.72117245,0.62484574,0.5003754,0.6190462,0.1442546,0.10305181,0.8950897,0.86910844,-0.048472576
0.7883656,-0.07094799,0.73080266,0.05418627,-0.068627074,0.64639616,0.49408397,0.52520245,0.56334794,-0.08477374,0.123651475,0.65827334,0.9269922,-0.11963949
0.80627394,0.03494741,0.57354623,0.06270389,0.08362596,0.726742,0.547492,0.4675035,0.6023263,0.104397625,0.0385779,0.74643636,0.96152186,-0.10352397
0.8256014,0.09637201,0.695957,-0.14325687,0.085420236,0.655087,0.3968206,0.51761925,0.6004317,-0.026283197,-0.094516866,0.6772985,0.97410035,0.14753345
0.7627642,0.013685375,0.7379133,-0.041605644,-0.12811497,0.7133115,0.3915382,0.35927397,0.6626031,0.07961325,0.06537759,0.68525285,0.7133553,0.09082779
0.7072729,0.12298888,0.59358966,-0.072038755,0.052312344,0.71776265,0.5815158,0.42116958,0.32013935,-0.033677638,0.06014116,0.9166076,0.72350776,-0.033600055
0.8059417,-0.046155773,0.56020874,0.12233174,-0.026989602,0.57443124,0.42417133,0.45310262,0.47517344,0.08607742,0.13797891,0.91442174,0.6054709,0.07053025
0.66681516,0.09400235,0.56926787,0.1355716,0.09447464,0.56300545,0.6229011,0.56330025,0.49432868,0.10721052,0.12311888,0.8001748,0.67683405,-0.025561325
0.6188535,-0.1463379,0.6663604,-0.05237695,0.038101763,0.73581594,0.4838335,0.63918996,0.40908477,-0.13027461,0.1344367,0.69470763,0.9156772,0.04064344
0.54038703,-0.0969982,0.7881203,-0.11762816,-0.061579786,0.75983524,0.38919044,0.5120638,0.37688062,-0.011949003,-0.0573596,0.7037974,0.94838274,-0.13570757
0.6883534,0.11548412,0.5611491,-0.13329667,-0.06890629,0.5648961,0.4948733,0.57831013,0.36262482,-0.0607623,0.08218731,0.91149515,0.76323825,-0.0276846
0.61251044,0.053031355,0.51641834,-0.07005825,-0.07769491,0.69272107,0.42190158,0.60585773,0.5904409,0.10708302,0.004942119,0.6549116,0.8645053,0.07184906
0.59434456,-0.09134406,0.6529377,0.10121235,-0.032625444,0.62953424,0.50045764,0.5887332,0.58557725,0.13680008,-0.08959371,0.8545899,0.88090914,-0.097837016
0.8267322,0.052647203,0.63242376,-0.009085968,-0.087601304,0.67335933,0.5257102,0.49758494,0.49546713,0.10022506,0.14028916,0.74499303,0.8437827,-0.0771372
0.65371764,0.063853204,0.8243593,0.112365365,0.088863716,0.630944,0.61211187,0.61153084,0.61531657,-0.058284223,-0.14991553,0.8288545,0.7012282,0.022641063
0.72324663,-0.021033093,0.7348604,0.04291354,-0.14594014,0.760273,0.67338616,0.57050973,0.46075043,0.085988194,0.0779085,0.69104403,0.6910738,-0.12180765
0.54088366,0.032981977,0.68414974,-0.07263751,0.09101756,0.68914217,0.47483757,0.5318388,0.33588916,0.06540805,-0.058616966,0.6957573,0.8015361,-0.13832879
0.53184646,-0.029300258,0.53339607,-0.07988688,-0.059314817,0.48534614,0.57479066,0.57464665,0.41334277,-0.038239256,-0.033032767,0.7256229,0.6975338,-0.07564851
0.7115152,0.005599484,0.6549601,0.050241858,0.10118064,0.7447245,0.41566026,0.47909322,0.6102462,-0.02239585,-0.09834558,0.73950714,0.85030055,-0.09886028
0.6809188,-0.003481403,0.57112235,-0.106588274,0.027917072,0.6997325,0.63524634,0.40614104,0.39339307,-0.0032835603,0.020726532,0.8029175,0.7645342,-0.10008918
0.8395748,0.07776412,0.63714594,0.11661568,0.12970129,0.50594276,0.44637653,0.46356583,0.5322644,-0.0074518323,-0.0066714436,0.9525019,0.7506676,0.092768714
0.6623738,0.06273112,0.8256682,0.13583803,0.06697795,0.7487339,0.3717975,0.60614336,0.42703438,-0.05143252,0.12636709,0.63253546,0.73196787,0.03821841
0.5311662,0.11215204,0.6532259,0.03772232,-0.14725308,0.5669745,0.41201958,0.65075725,0.60763186,-0.13703746,-0.11306697,0.7737193,0.70302355,0.085816965
0.53604966,-0.07156998,0.57485884,-0.06568256,-0.020990327,0.6140297,0.4585855,0.5888561,0.513046,0.10140142,-0.12608528,0.66484344,0.67612314,0.051375166
0.69927406,-0.1489299,0.5468194,0.005176425,0.08595078,0.69653773,0.4255156,0.5872825,0.62178046,-0.020892695,0.08109915,0.77920645,0.7232775,-0.051213652
0.7096478,-0.12726268,0.52251774,-0.019052997,-0.05339007,0.7174355,0.4101452,0.59842706,0.48657033,0.07837841,-0.121857,0.9370128,0.70499027,0.057535365
0.70101297,0.051006064,0.629669,0.09274043,-0.0730534,0.6778578,0.38188782,0.52664167,0.5167183,-0.09326962,0.06937283,0.7664205,0.8834926,-0.038211733
0.67499554,-0.11673146,0.8112588,0.056188926,0.13866553,0.64531714,0.43108565,0.6294365,0.37081712,0.0660072,0.023597866,0.72628886,0.694766,-0.042875253
0.6190415,0.1334764,0.6677667,-0.037968278,-0.023463339,0.46917647,0.53111255,0.395994,0.6016568,-0.007511705,0.10640094,0.96251273,0.85719806,-0.08841695
0.6575477,0.026054606,0.74084425,0.11694041,-0.14117132,0.75178957,0.52036095,0.4081694,0.44155487,0.080347806,-0.1310027,0.680969,0.878363,0.12951261
0.672999,0.117337644,0.5460402,-0.025951557,-0.0073973536,0.6075422,0.4146306,0.48548126,0.3663995,0.042358577,0.09717569,0.9089932,0.6931758,0.042218655
0.5958628,0.10032904,0.7895146,-0.122702375,0.09537426,0.74310803,0.5394443,0.362669,0.38043106,-0.070056885,0.14177465,0.907661,0.6111833,-0.11018573
0.7379911,-0.04476673,0.7797574,-0.017231047,-0.07767299,0.58901346,0.44919717,0.49274024,0.3848792,0.01750572,-0.07249568,0.8331185,0.69726545,-0.025090545
0.70453024,0.008253604,0.5401592,0.10112733,0.09881075,0.61516553,0.45478514,0.5500188,0.55807996,-0.051232733,-0.08561948,0.8355656,0.8700784,0.10477823
0.6198286,0.012860805,0.60705864,0.11056286,0.14140788,0.66939366,0.5241607,0.53202486,0.52160823,0.12823123,0.14857492,0.7031852,0.94247955,-0.11096771
0.6840023,-0.1413989,0.71878076,0.08728774,0.113158375,0.7288252,0.43068606,0.5884782,0.61921847,0.049450025,0.13105583,0.7349731,0.94003326,0.12367359
0.74535775,-0.017363831,0.76200104,0.10596043,0.12728515,0.7111251,0.4399642,0.39156312,0.4037375,-0.0046735555,-0.07704004,0.917001,0.9720152,-0.02573181
0.6592363,-0.020544037,0.79929733,0.049922004,0.022423014,0.552395,0.64665717,0.6309644,0.6424204,-0.023859933,-0.11478281,0.8473493,0.8814875,0.016610205
0.8305689,-0.12652022,0.6321479,0.07240245,0.099857524,0.6430629,0.36445004,0.41274974,0.47780684,-0.008809909,0.036759138,0.72992206,0.7404803,-0.11724059
0.56364536,0.09815472,0.57042193,-0.051404305,-0.119695194,0.5156608,0.47315967,0.5164224,0.4041502,0.072101876,0.0037720203,0.842302,0.81431174,0.024007857
0.73262405,0.012118384,0.67799664,0.043706775,-0.14664263,0.71524954,0.41608498,0.583952,0.5611309,-0.018088877,0.117299736,0.87965155,0.7766143,-0.08072997
0.55957925,0.14044988,0.61457014,0.029118419,-0.0922381,0.6731253,0.35247254,0.57919157,0.32034898,-0.07243581,-0.067747295,0.75356025,0.80268,-0.017323852
0.6690973,0.0826471,0.63078356,0.03978549,-0.14904734,0.68377507,0.6388014,0.4183417,0.394554,-0.10687123,-0.08402528,0.91706645,0.8561208,0.042905733
0.5990539,0.13194981,0.75410527,-0.07492735,-0.011431187,0.72595143,0.56755257,0.3908046,0.36301714,0.14525294,0.1110059,0.6713519,0.7855678,-0.080697566
0.6024082,0.08016886,0.5715376,0.008831829,0.0027326643,0.6534436,0.5489888,0.55159163,0.5910693,0.0759881,0.06041287,0.74242157,0.8343271,-0.01302211
0.5595102,-0.034590125,0.6944788,-0.05336117,0.10449064,0.6806119,0.4586486,0.58044064,0.6268929,0.004519254,0.00056254864,0.69279176,0.7992282,0.06343992
0.6513251,-0.109040275,0.7383151,0.05236979,0.075305626,0.64625686,0.51496816,0.5534381,0.5120515,0.04114169,-0.14255412,0.77185935,0.88334787,-0.07106833
0.79557234,-0.13474207,0.53677887,0.00283055,0.13023347,0.47165364,0.6130196,0.631341,0.39035928,-0.1367684,0.09181221,0.87604254,0.71508604,-0.12865439
0.795682,0.07916631,0.72946405,-0.07958295,0.031132147,0.6822275,0.37875327,0.35366133,0.55940944,0.026382476,-0.06375602,0.85930073,0.64960253,-0.00036412477
0.6929774,-0.028872587,0.73087865,-0.094028324,-0.009800613,0.53683037,0.49784848,0.4197892,0.625355,0.08337362,-0.10930773,0.6973327,0.73335266,-0.006832108
0.53476924,0.07393831,0.7853985,-0.083913825,0.12618846,0.63985735,0.4460214,0.5677692,0.540456,-0.032396257,0.06866841,0.6829211,0.8010189,0.11810562
0.69716334,0.0791934,0.5360032,0.10007706,0.11670828,0.66470486,0.34536865,0.6280326,0.45968035,0.11253452,-0.1421869,0.71838075,0.65514517,0.1438891
0.60219514,0.08544317,0.53351027,-0.11795558,0.01774092,0.57658416,0.44680735,0.46147406,0.6729371,0.1493282,0.12595958,0.68222636,0.7204782,0.039683327
0.81045973,-0.11940433,0.7535826,-0.014308795,-0.0847074,0.7957928,0.46182454,0.34249657,0.549964,0.11627063,-0.05916147,0.90504014,0.7385881,-0.06137848
0.84228075,-0.14095572,0.7393601,-0.08458323,-0.13187407,0.6764638,0.40954342,0.493498,0.61710536,0.094244584,-0.090355866,0.80744267,0.8949684,0.01931855
0.5494586,-0.13294807,0.560876,-0.069897406,0.021035329,0.67049813,0.56274426,0.39287978,0.48582545,0.11572504,-0.050347246,0.85216767,0.6592166,-0.08934294
