A,B,C
25.012674,1011.82294,39.210217
25.242403,1011.923,40.70986
24.980377,1011.8005,40.221428
24.802229,1011.8032,40.335884
24.436672,1011.813,40.84943
24.35077,1011.7904,41.718597
24.407923,1011.91156,39.828663
24.369337,1011.81323,41.579086
24.463558,1011.89905,41.484985
24.546711,1011.8234,41.49755
24.234135,1011.8239,40.496265
24.258196,1011.78033,40.012154
24.201187,1011.9127,40.27739
23.987738,1011.86774,41.21598
24.047361,1011.79944,42.267822
24.382498,1011.8239,42.53475
24.804853,1011.8904,40.645855
24.65693,1011.8218,39.247658
25.094618,1011.93365,40.354218
24.812822,1011.8218,41.842476
24.70314,1011.8032,40.287167
24.489304,1011.8053,41.008034
24.581587,1011.8145,42.32606
24.572126,1011.83264,42.084282
24.364824,1011.93054,42.448914
24.414429,1011.89087,41.64184
24.313316,1011.79944,41.959263
24.113865,1011.799,41.31974
24.130857,1011.8145,41.56862
24.568588,1011.89484,41.88821
24.871002,1011.8135,40.073936
24.839085,1011.81256,40.378784
24.716486,1011.8213,39.438965
24.962597,1011.8116,41.063915
25.441116,1011.83923,40.61362
25.066738,1011.89905,40.27637
24.836023,1011.92194,40.632675
24.886488,1011.9037,39.775555
24.940529,1011.89624,39.680984
24.79031,1011.8487,39.380844
24.600847,1011.91254,41.00197
24.466038,1011.8135,41.49849
24.480549,1011.81396,41.86568
24.855343,1011.8116,42.225502
25.27578,1011.82294,41.318573
25.336552,1011.796,41.149117
25.518148,1011.9986,40.588703
24.970646,1011.89105,39.62303
24.704235,1011.8854,39.816082
24.92953,1011.8144,40.73345
24.697954,1011.89905,41.2295
24.460827,1011.815,41.320328
24.846657,1011.8155,40.52862
25.024796,1011.92126,39.637722
24.629814,1011.7677,40.228622
24.882946,1011.8155,40.755337
24.677916,1011.83264,39.780014
24.406485,1011.90424,40.760605
24.40674,1011.7802,42.032642
24.258932,1011.8402,41.257664
24.32525,1011.7931,40.651165
24.10034,1011.77985,40.831676
24.567932,1011.82294,40.340843
25.060389,1011.80426,39.019962
24.97114,1011.89954,40.217236
24.548449,1011.815,40.487843
24.417698,1011.7223,41.458862
24.78873,1011.84406,41.497322
25.39835,1011.69824,41.000114
25.205435,1011.7334,40.532207
25.017815,1011.6696,41.593304
25.219095,1011.6824,40.31784
25.119999,1011.6824,40.849834
24.771637,1011.695,41.308483
24.648144,1011.68414,39.484276
24.930464,1011.7911,41.11716
24.650242,1011.8032,39.89124
24.552418,1011.8473,39.75102
24.297148,1011.81274,40.570568
24.357971,1011.8904,41.313705
24.74281,1011.7991,39.69849
24.326199,1011.91254,39.482597
24.545956,1011.92346,40.64243
24.322163,1011.7811,40.752167
24.194067,1011.8029,41.343582
24.732824,1011.8466,40.145947
25.013897,1011.8213,40.5105
25.234514,1011.80426,40.336395
25.107313,1011.83264,41.3439
24.931406,1011.89905,40.35909
24.6003,1011.70276,41.066814
24.563032,1011.70935,42.305298
25.047821,1011.64935,42.348644
25.016392,1011.59796,41.15004
24.94099,1011.60974,41.172176
24.641817,1011.5665,42.230602
24.312075,1011.61945,41.68849
24.636768,1011.48566,41.920536
24.485252,1011.6127,40.20432
24.941507,1011.5891,41.893124
24.949303,1011.6081,40.52565
24.822857,1011.59955,41.404312
24.909029,1011.5665,39.721287
25.117811,1011.6908,39.90807
24.968376,1011.76807,39.79763
24.805347,1011.685,39.37389
24.647263,1011.76685,40.878983
24.973793,1011.72644,40.290127
25.554203,1011.7664,40.537617
25.107893,1011.8525,40.731037
25.419706,1011.8802,40.90298
25.091412,1011.82434,41.00241
25.230145,1011.7807,41.618336
25.806982,1011.923,40.77751
25.109533,1011.72,39.273903
25.007498,1011.7348,41.04279
24.66109,1011.70886,40.363163
25.029024,1011.7023,39.932964
25.235022,1011.68414,40.983818
25.371847,1011.68414,40.875084
24.831226,1011.74945,38.81838
24.905052,1011.6826,41.37755
24.894636,1011.7169,41.331104
