A,B,C,D,E,F,G,H,I,J,K,L,M,N,O
0.335088,0.012172505,-0.011058718,-0.010517374,0.2822483,-0.04523512,0.05363603,0.20376463,0.25078288,-0.038585328,0.45022133,0.13305327,0.02558811,0.111492306,0.10960865
0.5282365,-0.074187204,-0.040470712,-0.0024505258,0.37635654,0.017592058,-0.07927346,0.14586844,0.49914217,0.056719422,0.6186129,0.059901565,-0.10050146,0.10820663,-0.013370022
0.40008268,0.10436964,-0.09795031,-0.124224156,0.18547429,-0.039691918,0.0052117854,0.070495635,0.3940105,0.01357007,0.6826682,0.026655346,0.12444529,-0.10788553,0.09232019
0.2592727,0.027884498,0.062205255,0.13987696,0.05635819,0.11965865,0.090136096,0.22483802,0.1828496,-0.14861637,0.6752389,0.12266302,-0.12982754,0.013775319,-0.09525617
0.22651392,-0.08048469,0.14398,-0.055267632,0.28238508,-0.0754207,0.108657,0.48281997,0.21346442,-0.02468273,0.35083386,-0.12618761,0.07671705,-0.07542308,-0.05761487
0.16659755,-0.12263999,0.086695865,-0.10452913,0.30933613,-0.14845872,-0.018921167,0.1573936,0.3587852,-0.10202564,0.46116626,0.026547447,-0.04798703,0.12329748,-0.089762256
0.14734533,-0.047499508,0.045253247,-0.11957941,0.0992286,-0.09420344,-0.014323607,0.41374993,0.0833793,0.027393326,0.62787867,-0.02402775,0.06103787,0.07885195,-0.1453146
0.33173433,-0.06835383,-0.11278318,-0.119495764,0.113084756,0.095393345,-0.11906605,0.2516027,0.22566196,0.018586263,0.05065863,-0.015232548,0.0107729435,-0.06644116,0.12427133
0.24555296,-0.14989601,-0.048330657,-0.0985343,0.15239297,-0.09527253,0.08671354,0.20697564,0.020476379,0.11590785,0.33325088,-0.067715265,0.028083473,-0.03964918,0.14704224
0.39598614,0.072112784,0.109844655,-0.13525888,0.31178504,-0.14263394,0.13734332,0.462402,0.28013194,0.026344895,0.3338216,-0.12870203,-0.027022168,-0.009609431,0.02034904
0.3201133,-0.022859737,-0.12492623,0.03847821,0.4382452,0.0050923824,0.038514256,0.4980706,0.3877935,0.1237728,0.5512278,-0.07253314,-0.08409977,-0.02516704,0.01412718
0.6665296,-0.0660256,-0.061771385,0.11098826,0.31913996,-0.11566211,0.11328015,0.21018277,0.17584242,0.030882,0.55106294,0.07280864,0.024656996,0.08701369,0.024903044
0.2526974,-0.010784909,0.07352047,-0.07483703,0.30660796,0.099512234,0.12887499,0.25628117,0.23466843,-0.050821654,0.3277774,-0.028695129,-0.09753138,0.11721113,0.035628676
0.3276184,0.008521467,0.11937323,-0.04980444,0.12883584,-0.12830485,0.12275401,0.28221673,0.022359833,-0.13006875,0.41672635,-0.08887958,0.06222315,-0.07356659,-0.12281702
0.3708921,0.08186816,0.11583802,0.05423616,0.17005122,0.083516896,0.04913588,0.24297275,0.36893415,0.01618068,0.22730201,-0.04258921,-0.07525655,-0.012396932,-0.0036646873
0.10122758,-0.13591349,-0.01771897,-0.13351265,0.19152711,-0.10462001,-0.08661284,0.22365808,0.27380455,0.11934218,0.6053967,-0.09476897,0.066430315,0.10279101,-0.06193448
0.28011078,0.049420908,0.10725281,0.020838544,0.17597625,-0.0952308,-0.0196293,0.41274104,0.27600333,-0.080675416,0.27490944,-0.012137815,0.037667826,-0.14148605,0.090088055
0.3499471,0.040585726,0.14579883,-0.007751167,0.14598766,0.13921264,0.050195202,0.23090307,0.13853215,0.060772553,0.6271461,-0.054616213,0.03362891,0.01707913,-0.122684605
0.32651937,-0.056657396,-0.0036057085,0.13076922,0.20603709,0.13100371,0.044973016,0.15225288,0.30864987,0.13150302,0.47336453,-0.12423961,-0.14993258,-0.11365259,0.015526593
0.47775373,0.09675194,-0.043969058,-0.12550078,0.45963743,-0.10222405,-0.12945628,0.26653904,0.4208869,0.05153005,0.44100416,0.01167886,-0.13958956,-0.13165416,0.076856986
0.56028056,-0.047422707,0.100639075,-0.14252901,-0.021841727,-0.06320739,0.10981569,0.25498968,0.13899392,-0.06088636,0.76373893,-0.009086609,0.05512853,-0.09930336,0.14181724
0.38676888,-0.12549356,-0.056254327,0.14522785,0.18809208,0.0976588,0.108183205,0.27755493,0.23984486,0.14065495,0.4065368,-0.13698085,-0.060111545,0.1256626,0.10450357
0.6223891,0.054700598,0.1439355,-0.05153706,0.39468566,-0.107730195,-0.0065219104,0.41549927,0.30994958,0.034050673,0.21183401,0.1356216,-0.093440786,0.055740476,0.060663894
0.5105823,0.14827085,-0.08308944,0.0024599135,0.296893,0.046466127,-0.110322446,0.22011623,0.30909684,0.027215049,0.540033,-0.07724621,-0.01048179,-0.14917725,-0.044528924
0.46481556,-0.052028738,-0.030739725,0.033194184,0.13805619,-0.1198913,-0.055036247,0.036146134,0.14138633,0.09693682,0.79856765,-0.07415697,0.13585219,-0.1126558,0.12381253
0.19989334,0.011909381,-0.048581086,0.0067830235,0.157229,-0.07733213,-0.13050649,0.06373483,0.1518546,-0.10262686,0.2284289,-0.120459355,-0.009875521,-0.014451116,-0.059751987
0.3297966,0.0775885,-0.017059952,-0.077741526,0.47606283,0.07700682,-0.050159723,0.0015845969,0.27202588,-0.061949283,0.41659883,-0.11489336,0.10486269,0.03914103,-0.110502206
0.08467212,0.053552613,-0.10258229,-0.14386663,0.3863997,-0.06574937,-0.06111124,0.41736242,0.19347167,0.040526584,0.63194513,-0.13189441,-0.14867587,-0.1277358,0.13393682
0.5599544,0.12774807,0.106892675,0.011169106,0.46023315,-0.02944304,-0.05678816,0.35318547,0.4418611,0.05341561,0.6284995,-0.02239865,0.11861339,-0.009417176,0.12859005
0.43771815,0.14458987,-0.13363802,-0.0025811493,0.044400334,-0.04763387,0.13551626,-0.024936698,0.29199332,0.112734795,0.8180351,0.14524609,-0.06366007,-0.1442643,0.037671596
0.15973654,0.03092204,-0.05539704,0.11168033,0.28180957,-0.0023984313,-0.13523984,0.100369066,0.3352685,0.042335436,0.62276626,-0.07681352,-0.07871955,-0.06278451,0.1453104
0.35783187,-0.08358297,0.051513568,0.042484045,0.19598217,0.036915883,-0.087055765,0.31427932,0.27198023,0.13591439,0.5524386,0.0037089586,-0.06823061,0.078487486,-0.06006042
0.21896279,-0.1460736,0.09598406,0.016575605,-0.019584972,0.019219115,-0.14638136,0.20161784,0.11794856,-0.10287976,0.54411864,-0.042122,0.07540044,0.006847501,-0.110119164
0.48038608,0.040925384,0.039486676,-0.066103935,0.14795075,0.040674806,-0.14837992,0.109103814,0.1530872,-0.00088095665,0.10992449,-0.06133209,-0.10412845,-0.06378662,0.073754236
0.48449624,-0.06429657,0.0818575,0.14399263,0.27805704,0.13458726,-0.09363079,0.14156555,0.31038022,-0.07698287,0.31824136,-0.05625453,-0.10231766,0.1490506,-0.0007172376
0.20667,0.010308817,0.0688806,0.13241109,0.11019462,0.08636075,0.05013512,0.37441224,0.27227822,0.06151791,0.36311424,0.11654472,0.14867747,0.14540663,-0.013126761
0.5336979,0.114773095,-0.067222886,0.0416182,0.35907298,-0.042350456,0.10999757,0.32623112,0.4050762,-0.11239245,0.584569,0.13897172,0.068131596,-0.10894161,0.049975917
0.32108894,0.014958516,0.11005643,0.13400292,0.22640991,0.06831327,-0.09326577,0.082088485,0.2513939,0.09625189,0.81947017,0.14822263,-0.077990435,-0.056438655,-0.14341974
0.5207691,-0.14778593,0.12902087,-0.0711999,0.39202943,0.05585912,0.091892466,0.39635074,0.23827264,0.117235065,0.3996588,-0.0069948286,0.025337309,0.06885122,0.054894164
0.5012938,-0.014254481,-0.1162578,-0.016773924,-0.027650207,-0.03966227,-0.027857244,0.2663952,0.01595807,0.039630488,0.41949624,0.041830495,-0.13880166,0.033769652,-0.04722371
0.401343,0.03452587,-0.06905074,0.011229709,0.084018886,-0.09872885,0.08213091,0.20281781,0.25875074,-0.013917863,0.08508218,-0.03917817,0.065680936,0.012771815,0.13180071
0.2139872,0.13292187,-0.011884943,0.008249998,0.28641677,0.06633414,0.113021135,0.18729378,0.2995994,0.022680938,0.5368502,0.033072263,-0.12798524,0.046023205,0.09754914
0.33921987,0.0030992925,0.00039580464,-0.11984969,0.12837714,-0.023593813,0.10438132,-0.03760656,0.09615109,-0.07692137,0.72103834,0.06581806,-0.036417626,0.09636101,-0.08501056
0.26041204,-0.12778425,-0.1324976,0.07380375,0.2653821,-0.07862027,0.09601013,0.43749458,0.26480958,-0.103630155,0.30674133,-0.1236956,0.038676202,0.1449106,-0.06291148
0.5784827,-0.03009966,-0.07194212,-0.07618817,0.20787466,-0.0692237,0.0387273,0.37530136,0.39436436,-0.09213629,0.51996636,-0.11538579,0.033033848,-0.007283628,0.09599303
0.2488746,0.09971245,-0.049525023,0.10705632,0.36923277,-0.0793587,-0.11282441,0.33065665,0.4687048,-0.049261577,0.49043554,-0.11240711,-0.055525392,0.02016215,-0.14609942
0.48729476,0.012652069,-0.08237991,0.04291196,0.45635468,0.015774518,0.070724264,0.20480457,0.4458887,0.062420413,0.668331,-0.14193225,-0.09138751,0.1384866,-0.07149015
0.5874257,-0.096068814,-0.03363762,0.09572694,0.28100526,0.10505116,-0.04007142,0.071188405,0.5088439,0.061938524,0.7839869,-0.06385056,-0.015577018,-0.13676463,0.005969286
0.40336436,-0.07763159,-0.13784543,0.10889673,0.30618554,0.0073039085,-0.13486293,0.3239578,0.3144654,-0.091361,0.5618309,-0.078125544,0.07662076,-0.036466204,-0.018130034
0.2666654,0.019046009,-0.03094472,0.13184437,0.21937473,-0.024212718,-0.0522715,0.4667619,0.17862648,0.062000602,0.58140194,-0.011632204,0.14061391,0.14248958,-0.005324796
0.37014985,-0.07732428,-0.11811101,0.117023796,0.07675123,0.08249614,-0.07541651,0.48654303,0.15204628,0.07406473,0.5152199,-0.09570734,0.028081179,0.058638886,-0.123640254
0.49682575,0.057898387,0.008505821,-0.13867563,0.38499725,-0.081804514,0.12759537,0.22411892,0.28663582,0.06846188,0.22387478,0.05598937,0.065254256,-0.0138088465,0.08718391
0.4958838,0.07758258,0.07211627,-0.09265046,0.19233775,0.114534795,0.12599447,0.22715887,0.20120758,0.085185885,0.52752274,0.07825576,0.017476812,-0.010970652,0.014015362
0.4563886,0.11813879,0.04756187,-0.08828415,0.40466756,-0.10192969,0.061510548,0.16479892,0.38686788,0.055166155,0.46734938,0.03872654,0.06319204,-0.02290596,-0.007287383
0.3025065,0.036089137,0.123764366,-0.006239414,0.17514123,0.023222566,0.13042995,0.3840109,0.18722779,-0.011273071,0.79852414,-0.07754576,0.010699421,0.04416214,-0.13925658
0.09037267,-0.0059698224,0.012734145,0.083645105,0.26443434,-0.026660174,0.08001652,0.16090673,0.18304577,-0.08547755,0.48678315,0.06536129,0.018116921,-0.057135403,0.109897286
0.4410148,0.092299685,-0.01854238,0.060394898,0.20145884,-0.13740599,-0.017588198,0.38248086,0.13555542,-0.026185729,0.5493242,0.09589283,-0.10077648,-0.12254272,-0.061294734
0.2140109,0.12193352,-0.03795203,0.126026,0.31474537,0.040831536,0.07806547,0.32848758,0.3889361,-0.116458476,0.46856898,-0.11894847,-0.14737776,-0.10929047,0.049162358
0.5881956,0.12421444,0.08202174,-0.11315039,0.3407756,-0.13381961,-0.13988855,0.443137,0.27447623,0.11035621,0.6743995,0.040067688,-0.14579168,-0.10050329,-0.120923646
0.13288598,0.09180699,0.0007404685,-0.0064796656,0.28034788,0.03140676,0.04538636,0.38531977,0.32431036,-0.01965931,0.7509772,0.019725084,0.0061009377,-0.07323304,0.026834503
0.12214844,0.02321747,0.08666356,-0.07674229,0.21111923,-0.058359668,-0.14255105,0.16838883,-0.0015374273,-0.08882365,0.5458404,-0.006322667,-0.13080736,0.14587331,0.0016031265
0.12786579,0.010392502,-0.102822915,-0.12002788,0.015185595,-0.00020252168,0.0367634,0.24658452,-0.0039122924,-0.13251628,0.23563728,0.0472977,-0.071337305,-0.004688084,-0.0020679533
0.3679248,-0.05767651,-0.12167345,0.10101417,0.08404465,-0.08719783,-0.0958668,0.27219358,0.1814583,-0.101282775,0.008747645,0.051416337,-0.08821099,0.11463389,-0.037609115
0.5045459,-0.06605682,0.016469955,-0.045895837,0.091840744,-0.046220988,0.07364583,0.23738411,0.18348491,0.003993258,0.21240385,0.14785787,-0.122066855,-0.04825083,0.13439164
0.26974177,-0.11789101,0.053018138,0.04568045,0.23766796,0.056833908,0.12582397,0.36003092,0.40304276,0.053620726,0.2303888,0.08338685,0.0030534565,0.0073879063,-0.074030206
0.34042144,0.12133813,0.04659541,0.02360861,0.3456316,0.121689945,0.12331617,0.16685426,0.29288325,0.12242672,0.4447923,0.011704892,-0.124062404,-0.042607248,0.13076222
0.15190451,0.14032564,0.013455093,-0.044860877,0.18375903,-0.022734731,-0.11115783,0.14925845,0.21757405,0.07660583,0.50125825,-0.12443332,-0.0957679,0.013862118,0.068633884
0.56005377,-0.041509688,0.118557215,0.076496616,0.34266382,-0.12616314,-0.12784702,0.14111322,0.43906146,-0.13757165,0.56571853,-0.14414929,0.113648325,-0.0060380846,-0.008628905
0.23029324,-0.13188471,-0.09167914,0.09304947,0.4445479,0.01754418,-0.14078498,0.22397867,0.4334469,0.04562466,0.49511588,-0.0125412345,-0.057093322,0.13756499,-0.10905412
0.4349811,0.043229446,-0.08938721,0.038912952,0.09266549,0.10474232,-0.075830184,0.30267978,-0.0034339577,0.05350761,0.6607987,0.06034586,0.022890255,-0.09403466,-0.04762543
0.19233653,-0.04330416,0.062000945,-0.011006385,0.24593292,0.075555146,0.13877091,0.1255136,0.38094568,-0.0394696,0.17877947,-0.053900957,0.09420991,-0.04382644,0.1087763
0.27609837,0.06345227,-0.1368959,0.023385167,0.15483469,0.11628398,0.10181153,0.07141768,0.2859041,0.14641446,0.4944128,-0.123040035,0.073367685,-0.13534823,-0.14053054
0.3205157,-0.12438561,0.056142166,0.0029418617,0.4269255,0.009709761,0.0468034,0.14775658,0.22931197,-0.002083823,0.72432953,0.086858466,-0.086059876,0.05416763,0.123131394
0.32817066,0.14910847,0.055406317,0.12445971,0.28252867,0.096249074,0.109859705,-0.092906564,0.36975598,-0.12772387,0.25991452,-0.07428126,-0.07653839,0.06689291,-0.042190038
0.3451692,-0.06522814,0.1436151,0.008075401,0.38297504,0.019877434,0.02396831,0.48244995,0.13356823,-0.13463509,0.8018649,-0.011563376,0.09132266,-0.023741677,0.015263081
0.3665079,0.037607566,-0.052970715,-0.0853897,0.20230755,-0.09431749,-0.02701176,0.19630447,0.05233021,0.017181873,0.39935178,-0.07263583,0.079074025,0.14580622,0.050571606
0.2086958,-0.112115696,-0.013825208,-0.07041788,0.18222857,0.029052168,0.1018545,0.31646246,0.31009993,0.12831187,0.42787477,0.099576786,0.031183273,0.11104798,0.041200295
0.4234904,-0.117065124,0.0028479844,-0.08647993,0.25646374,-0.02502732,-0.06964174,0.24239647,0.27474844,-0.019365653,0.45384598,0.063146085,-0.013719499,-0.052489042,-0.09427954
0.22799465,0.034330055,0.03694254,0.14399481,0.37917134,-0.057242423,0.12538245,0.15730602,0.15089789,-0.13394791,0.37606287,0.0003142655,-0.029458024,0.13986057,0.056347802
0.19223326,0.06629974,-0.054903172,0.13812089,-0.12188661,-0.0033194125,-0.13410471,0.32316858,0.09847474,-0.020172015,0.4142023,0.077109754,0.07330857,0.09522331,0.14585045
0.22226486,0.111554444,0.077041775,0.088301614,0.14300895,-0.12244058,-0.096267134,0.39423108,0.30819076,0.13746107,0.28331077,-0.032179624,0.08170666,0.05263251,0.10225281
0.5013119,-0.014871091,0.078266844,0.029180914,0.3021719,-0.035059743,-0.06992918,0.34241575,0.087648965,0.02816403,0.7426898,-0.13090447,0.13282624,0.10283056,0.1413283
0.1850404,0.05363916,0.017680243,-0.04067456,0.21893016,-0.051112227,-0.016502008,0.08595161,0.4174118,-0.12716822,0.26142266,0.040390924,-0.1430603,-0.012800187,-0.104569465
0.30504227,0.056380168,0.010639682,0.034240603,0.21200034,0.0731415,-0.089127734,0.2546988,0.29150957,-0.10676718,0.6974929,0.13348603,0.11899674,0.03129314,0.13099846
0.41010264,-0.0048115253,0.092256606,0.011389405,0.4250851,0.044644177,-0.06334248,0.1903956,0.2334625,0.12619296,0.48578238,0.10869989,-0.079604745,0.08505294,0.001810059
0.43790472,-0.061003484,-0.13618186,0.12964207,0.38292688,0.018249542,-0.13098645,-0.00042330474,0.33742332,0.029173315,0.57222426,-0.11414774,0.025667116,0.094741,0.14936534
0.4337698,0.052855864,-0.040157013,0.073428646,0.4562993,0.0050676763,0.02786839,0.50009847,0.20044714,0.020747349,0.6290053,-0.016806334,0.122538745,0.10772988,-0.093115896
0.23496872,-0.060137525,0.01441139,0.07254185,0.04055275,0.13754481,0.019407287,0.29565492,0.18133375,-0.014419556,0.6481896,-0.12786366,-0.12431315,-0.09668492,0.0323496
0.44921175,-0.04694032,-0.08499864,0.0813653,0.2525401,-0.07464863,-0.047038935,0.27302027,0.21346818,0.11919433,0.30375805,0.019114956,-0.10946068,-0.026347362,-0.1204941
0.29473975,-0.12379926,-0.124699175,0.14160088,0.015014917,-0.11487648,0.121362,0.23862238,0.2701495,0.14299977,0.41165167,0.12290689,0.112253666,0.09932186,-0.13175315
0.4581359,0.105679035,0.10063365,0.12665445,0.29851612,0.12615019,-0.12365991,0.2586879,0.4012115,0.093220785,0.28093415,0.0067361295,-0.079406746,-0.026778124,0.005770713
0.036538422,0.1467017,0.14406279,-0.021773443,-0.01390104,0.036274374,0.0070032477,0.23509446,-0.04123833,-0.14151347,0.6163964,0.032464266,-0.089557014,0.057011023,-0.11448406
0.38307145,0.036073133,0.046003327,0.06088507,0.03748335,-0.07883721,-0.04472149,0.22487417,0.2743246,0.01805821,0.21044777,0.08448875,-0.114865266,0.119111806,0.018392086
0.14494358,0.010126531,-0.017609611,-0.11397125,0.31613684,-0.06264257,-0.115977064,0.121050686,0.27347124,0.11166108,0.40714103,-0.07591081,0.042324334,0.12003279,-0.08317207
0.088054076,-0.10108392,-0.009760097,0.06840272,0.41565084,0.05165209,-0.033416018,0.43162513,0.3030181,-0.05170709,0.5343762,-0.13370487,0.0043164045,-0.054896377,-0.082393706
0.43021187,-0.011549056,-0.04924407,0.0098168105,0.3742252,0.0028548539,-0.08512506,0.13597833,0.27010402,-0.0806283,0.4800318,0.090216115,0.14005366,-0.07811323,-0.04927724
0.55660635,-0.06825251,0.028391242,-0.14794248,0.19138955,-0.12439717,0.09303348,0.049058154,0.33909988,-0.02498351,0.5562745,-0.12474286,0.1459018,-0.07577264,-0.06581655
0.17810123,-0.00011739135,0.06491874,-0.0063539147,0.43659025,0.13662568,0.10167229,0.38062108,0.37152535,0.015991136,0.6090022,0.11609915,0.11650202,0.018674552,0.078598484
0.5797977,-0.035135046,0.14847594,-0.076680034,0.22162107,-0.08164625,-0.07602752,0.14888927,0.32005492,-0.110028565,0.5343857,-0.07224273,0.076115,-0.032958806,0.03669621
0.42068818,0.102865845,0.09968494,0.058064193,0.3191535,0.018594742,-0.104154244,0.40216967,0.41706842,-0.012480423,0.63731205,-0.022445604,0.057152763,0.04354188,0.11954737
0.36923,0.09447478,-0.024491236,-0.14816815,0.11912151,0.029917836,0.040450215,0.36676133,0.08725116,0.034518987,0.6488635,0.06852619,0.048106804,0.14343569,0.03795898
0.20642641,-0.08899291,-0.022128686,-0.081709854,0.29140198,0.0068617165,0.017023027,0.44827074,0.20038152,-0.006888747,0.4456182,-0.1457489,-0.06797895,0.10602301,-0.0071321875
0.58943415,-0.11358145,0.03351052,-0.14639807,0.2536201,-0.1431625,0.08762963,0.16964503,0.5253216,0.015049398,0.27494156,-0.059155606,-0.005435765,0.10604572,0.0013696998
0.114740886,0.08249192,-0.07263744,-0.11951956,0.205596,-0.024822742,0.11077973,0.4215661,0.17036957,0.025214896,0.787278,0.10871109,0.10006803,0.09762588,-0.07475158
0.33333057,-0.074668124,-0.1447649,0.05459784,0.45016852,-0.11726454,0.02464585,0.23510529,0.3340887,-0.114817575,0.6358111,0.12679794,0.1338315,-0.092967555,0.04987867
0.38879365,0.083057344,-0.05139345,-0.106242806,0.24755858,-0.123745665,-0.11663731,0.12482882,0.20856208,-0.14666332,0.51981544,0.08803457,0.050118774,0.092974395,0.02543199
0.32724726,0.00021031499,0.115228415,-0.118426114,0.23284364,0.1063205,0.030262455,0.34204698,0.27893955,-0.14648551,0.68491864,-0.03843581,0.10249916,-0.13706908,0.13279343
0.57157,0.07315044,0.032411203,-0.14638571,0.171744,-0.14183393,0.09403297,0.4081518,0.23554347,0.099795595,0.44211298,0.1400924,0.06401299,0.08785705,0.09254219
0.5849777,-0.14354172,0.059448212,0.04661277,0.3915316,-0.04894366,0.016811386,0.47518444,0.3797628,-0.13557267,0.65784645,0.08749241,0.002386123,0.030659914,0.10670161
0.38486838,0.0065104663,0.013759553,0.11913872,0.17348655,-0.119276516,-0.09550291,0.33280015,0.3323002,-0.02694472,0.37164277,-0.07188371,0.11672279,-0.07087761,0.128582
0.33436355,0.064364836,-0.116028935,-0.03244715,0.17200927,-0.07717349,0.05916272,0.36686045,0.2620478,0.05757965,0.5607897,-0.05757401,-0.003710404,-0.03278169,-0.01104027
0.34265336,0.14975935,0.082759604,0.14658594,0.18187413,0.03289914,0.13369378,0.3081946,0.18489438,-0.04328864,0.421387,-0.11840272,0.027181983,0.120516956,-0.10539099
0.042480238,-0.051582865,-0.1425645,0.033650726,0.42697287,0.04514672,-0.14177825,0.3221763,0.40125984,-0.1391544,0.45873713,-0.08266107,-0.108139515,0.06064385,0.14597037
0.67825305,3.5971403e-05,-0.00896436,0.107448965,0.15297441,0.092675164,0.0020344406,0.2567386,0.21374048,-0.06537159,0.73973763,-0.029493198,-0.10151406,-0.022118285,0.09515923
0.2436607,0.14871615,-0.13348627,-0.11242288,0.11101649,0.111049265,0.07201174,0.3224362,0.27955467,-0.03768096,0.6106403,-0.0038529932,-0.1142311,0.08057408,0.10668641
0.4274841,-0.015394166,-0.00683327,0.1239939,-0.0818661,-0.05488812,0.058605805,0.33890116,-0.06418109,0.1025739,0.6598199,-0.120293505,0.10898271,0.030120686,0.13989097
0.19605272,0.13147673,0.12786612,-0.095984325,0.23392627,0.025263563,0.09724741,0.41287023,0.2872583,-0.10100679,0.29970133,-0.078332774,-0.04314766,0.06390977,-0.07655588
0.13945396,-0.04622017,0.08380093,0.015685797,0.3408411,0.105286,-0.14003357,0.28902736,0.405922,-0.1339715,0.6439437,0.051063344,-0.0017416328,0.14395839,0.073777035
0.42565024,-0.09912515,0.1452623,0.13008553,0.3319386,-0.0540419,0.065453574,0.27409163,0.3459586,0.06858878,0.6310409,0.13281685,-0.08238462,0.05076322,-0.06262558
0.45247203,-0.09657864,0.08248541,-0.004160315,0.37187526,0.019098222,0.030209169,0.44702017,0.39557177,0.037653,0.5658554,0.14656913,0.120705485,0.09681101,0.10418606
0.49630624,-0.06451613,-0.13452311,-0.14894462,0.3167594,0.034261987,0.11030632,0.17163563,0.46463192,-0.1422286,0.5584616,0.13870534,0.04465668,0.0743662,-0.09514441
0.30000687,0.00378941,-0.06463688,-0.09428421,0.41616273,0.10024929,0.0202412,0.30200723,0.41081583,0.11722213,0.53460217,-0.11087294,-0.09356627,-0.030188553,0.06345816
0.5563676,0.10056597,0.10230875,0.03801088,0.23669082,-0.11886237,0.052239567,0.24306153,0.41720492,0.11675435,0.6001482,0.026166275,-0.015363455,-0.05108902,0.03399156
0.28992152,-0.036326967,-0.035637654,-0.05472266,0.21383822,0.12610942,0.033924147,0.34327507,0.054157495,-0.023388565,0.75587124,-0.13979885,-0.05209914,0.0031665564,0.14853308
0.5244165,-0.018654108,-0.13845517,0.035606235,0.3550942,0.12912944,-0.011403963,0.38158816,0.39330733,-0.11486861,0.03310988,-0.045236222,-0.03485795,-0.064616084,-0.095714435
0.50526464,-0.006809965,-0.10959765,0.06774515,0.24576312,0.07546054,-0.12645917,0.32977083,0.15724264,-0.122840814,0.68760175,0.09192215,-0.12762618,-0.13545087,-0.08715032
0.43290687,-0.13811086,-0.03668461,-0.031186044,0.16196783,-0.007398635,-0.13259257,0.29893646,0.1731833,-0.12721752,0.40673006,-0.02090177,-0.052096777,0.014447868,-0.14109613
0.2619459,-0.05890984,-0.052913137,-0.14397451,0.24318933,0.11612785,-0.10633039,0.08571178,0.18852317,0.06577535,0.23486497,0.008686975,0.13249692,0.093235716,-0.051026665
0.35475457,0.13520429,0.11951184,0.11223748,-0.015801236,0.023725405,0.050655752,0.49008182,-0.008267179,0.059390157,0.21919096,0.11164424,0.086897984,-0.05750086,-0.040393837
0.54354215,-0.03454487,-0.11914854,-0.028424174,0.24196096,0.14439368,0.012528807,0.38812473,0.44092014,-0.12200561,0.3576835,0.04364802,0.11290771,-0.14586161,0.031575292
0.26004124,0.0049429536,-0.015738755,0.11581254,0.18790878,0.110812366,-0.13748221,0.09727247,0.07353638,-0.0017425269,0.71514773,-0.07542111,-0.04023072,-0.13124633,0.105291635
0.38358676,-0.08389126,-0.10808489,0.13425353,0.32649577,0.1387201,0.09492017,0.37060475,0.27540904,-0.120880425,0.31882447,-0.023509085,0.0062567145,-0.053931214,0.02236864
0.47387043,-0.015624434,-0.09993817,-0.062206507,0.06528855,-0.06599032,0.074550524,0.5036163,0.16405061,0.03510773,0.36225888,0.08745821,-0.12608929,0.06774551,0.041812673
0.510406,0.08241542,-0.12570432,0.10369143,0.42403042,0.08332306,-0.050596103,0.09961431,0.34935087,0.06469372,0.3202299,0.051707342,0.00039473176,0.07689957,-0.038539536
0.37213716,-0.016432226,0.04443966,-0.14812246,0.22654326,0.09067355,-0.010274857,0.4685966,0.21188258,-0.020746693,0.6269914,-0.06538781,-0.0160411,-0.030664824,0.07386167
0.32417804,-0.04167109,-0.005114779,-0.10233681,0.11476375,-0.09377822,-0.10787945,0.3795728,0.365604,-0.13790144,0.48238057,0.09074761,-0.015785947,-0.06224844,-0.14153323
0.35201558,0.06012027,-0.08627692,0.0102202,0.42170763,-0.035015687,-0.07307407,0.35933036,0.2879663,-0.14314568,0.62839514,-0.027564079,0.07124029,0.118038654,0.044714227
0.22069898,0.09920944,0.02671507,-0.0018338412,0.24190935,0.12883374,0.07814942,0.24872972,0.2311166,0.117438495,0.600778,0.044276744,0.051442757,-0.071997076,-0.06286045
0.35558993,-0.02954369,-0.12945108,-0.0151768625,0.06966911,-0.0110991895,-0.13992481,0.044089254,0.2536307,0.041955262,0.65179205,-0.09123822,0.0024973005,0.0049666464,0.07728204
0.45688716,0.07883783,-0.064404294,-0.03516995,0.3999802,0.063312724,-0.03886544,0.14614698,0.20469308,-0.03640507,0.4054892,0.12018263,0.10292637,0.011476114,-0.032446936
0.3535058,-0.12160748,-0.018931985,-0.022779092,0.28575575,0.115876496,0.036685348,0.099938914,0.38455498,0.101313055,0.6740178,-0.012487203,0.11460474,-0.05029866,-0.13688695
0.2678248,-0.06140984,0.056355193,0.105413705,-0.022279166,0.09692243,-0.050191626,0.29287213,0.08231646,0.111186266,0.47468644,0.14341071,0.14925128,-0.09788561,0.09944077
0.5202204,0.082178295,0.007250339,-0.1352482,0.326465,0.14782742,0.0032877773,0.312995,0.4681587,0.07288751,0.11659185,0.09334445,0.13418934,-0.09778612,0.13617074
0.38344768,-0.02917739,-0.035559602,-0.06387059,0.19707862,-0.013734758,0.09309009,0.2945895,0.19445652,0.05922164,0.64494824,-0.0071444064,-0.09514629,-0.1355773,0.121866554
0.31669953,-0.10608956,0.0807586,-0.057200737,0.10704666,0.05181077,-0.07019742,0.3926708,-0.011524312,0.09497984,0.27516624,-0.015845478,-0.09873158,-0.093211524,0.11916903
0.30486405,-0.02191934,-0.0043490976,0.06707917,0.17022392,-0.041799687,0.14606628,0.15677863,0.008768283,-0.09978807,0.23166549,-0.04152233,-0.05073166,-0.08909324,-0.06548862
