A,B,C,D,E,F,G,H,I,J,K,L,M,N,O
0.18725948,28.23324,-0.038799033,0.5084106,-0.07817967,-0.1426095,-0.01200515,-0.11202796,-0.44816512,0.045701623,-0.496684,-2.167248,0.02895318,0.7169593,-3.1801705
-1.0418088,22.256845,-0.09459168,-0.07961245,-0.0869852,0.0075580925,0.0181102,0.4002857,-0.2936225,0.98074746,0.20762764,-28.644588,-0.04707449,-0.21829945,-0.30005
0.6261939,-2.926882,0.015215918,-0.80710316,-0.01722283,-0.043046705,0.02835074,0.8603748,-0.43201014,0.91918564,-0.7645355,0.5768791,0.007803634,-0.5177996,-5.844222
0.5113939,-4.6855917,-0.120523944,-0.7781254,-0.45547643,-0.0007265806,0.061735302,0.6015988,0.6450424,0.25700712,0.7123403,-2.464209,0.0336926,0.9289225,-0.23927853
0.4828206,-3.1873765,0.004273936,-0.36997592,-1.2213708,-0.042555913,-0.09730685,0.13223493,-0.5751393,0.12337139,0.2956059,2.077924,0.09993008,-0.7483977,-1.7780397
-0.0006013587,-2.228434,0.058023214,-0.64837277,0.664357,0.0027998835,0.09591982,0.8909427,-0.054307982,0.00525523,0.31549394,-4.0079074,0.13688907,-0.25846744,-1.8114738
0.018799998,0.01285696,-0.13146916,0.8561426,-0.5797732,-0.11313315,-0.086042196,-0.24362762,0.9336193,0.5676249,0.032465357,2.4894896,-0.09885205,0.7776588,0.28838956
0.52688605,-1.299671,0.03704998,0.15244627,-0.6269154,0.11229837,-0.112665445,-0.42095956,-1.1510769,-1.0205735,0.5962573,0.5218638,-0.120902814,0.48146418,1.2443353
0.4486317,3.101137,-0.0863117,0.022615492,-0.18668573,0.11370531,0.12402484,-0.12434621,0.13660364,-0.08408969,0.64164513,1.132082,0.068461746,0.091095,0.8014132
-1.118092,6.1616654,-0.054226182,-0.30559295,-0.72057784,0.064028546,0.013807684,0.58214563,-0.5327985,-0.5709823,-0.15181473,0.8600941,0.11147717,0.3121835,0.013068244
0.6740231,-2.6932442,-0.1200606,0.76960325,1.1600462,0.070904985,0.052958697,0.06277365,0.9468201,0.39448708,-0.16621828,1.5311829,0.11842573,-0.9825501,0.15537915
-0.26782098,1.9920063,-0.054040328,-0.7288346,1.015953,0.011437058,0.11193451,-0.010388734,-0.029646575,-0.769117,0.25752872,-2.352506,0.11465728,-0.41256282,0.01086095
0.87277204,-3.2343545,-0.13742846,-0.8121423,-0.54878414,0.05162789,0.12224716,-0.16766652,-0.7687516,-0.6001991,-0.7128091,1.2214581,0.14413324,0.9261646,-2.9727013
0.13774987,2.9255052,0.119852334,0.016760737,0.30835325,-0.030965462,0.0914184,0.19643216,0.36409014,0.48598796,0.559159,-0.031725377,0.0025683343,-0.0839635,-0.06457858
-0.029348338,5.594683,-0.118393034,0.45235625,-0.8762184,0.1194579,-0.035526395,-0.014971226,-0.1561837,-0.6148861,-0.2147018,2.4640734,-0.09831126,-0.5410342,0.9781822
-0.19386958,3.323339,-0.11406657,0.20835876,-0.7474641,0.03798361,0.10389802,-0.38543165,0.7830948,-0.0053666085,-0.4001942,-2.9191551,0.069953546,0.68697536,-1.6288302
-0.4691583,4.8205304,-0.11805361,1.1541744,0.10211925,0.07945235,-0.1473799,-0.349245,-0.46722,-0.1964914,1.0464252,2.749945,0.12724486,-0.15624909,-0.6435843
-0.20878488,-5.1943407,0.061511725,0.7621482,0.22924848,0.105609655,-0.057548605,0.61672926,0.6444267,-0.97414625,-0.4395964,-4.06859,-0.12917356,-0.88575,-2.0177598
-0.4595966,-10.258307,0.029401764,-0.3180422,-0.1155376,0.124183774,-0.10629266,-0.1884611,-1.035278,0.74088264,-0.9520829,3.1771874,0.108721286,-0.2594537,1.4060338
-0.35755184,-10.585245,-0.09156825,-1.2723687,0.18633235,0.060955703,-0.07700526,-0.25232002,0.53453743,0.35976952,-0.2929437,-7.0792603,0.099788874,0.87615114,-1.6685402
0.8727996,3.4168541,0.028446317,-0.70472753,1.3946896,-0.13661975,-0.002831608,0.80509317,1.0576648,-0.40173656,-0.5258371,1.3478595,0.10900846,0.06392005,6.602556
0.46991012,-2.012856,0.09187108,-0.08789638,1.0233129,-0.12671746,-0.097771764,-0.18404001,-1.1963745,0.44922775,-0.85242724,0.69163805,0.14455149,-0.29112527,-0.91897756
0.977975,8.159499,-0.11423072,1.0344123,-1.29616,-0.05662129,-0.09359431,0.4230823,0.24721432,0.7921174,-0.6851727,-1.2450366,0.023203611,0.04467064,-0.27484357
0.90596807,-2.7379875,0.038820595,0.87916327,-1.2007369,-0.076009266,-0.1436544,-0.87952185,0.58735615,0.7060264,-0.023452282,-4.2904124,-0.07127499,0.53269714,0.9480845
-0.09989208,-1.7547297,0.056792155,0.7918459,-0.62399256,0.12744969,0.047983572,-0.78991807,-1.2356497,0.14921069,0.051097564,0.48735943,-0.06566534,0.68899584,1.3311331
0.49460635,0.94857585,-0.12435598,-0.0076839626,0.8142004,0.055471733,-0.10247035,0.23405273,0.472551,-0.014329247,-0.46396932,-1.0186199,-0.074048124,-0.79049647,-0.0809035
0.5277817,3.7427142,-0.00822714,0.46972355,-0.9052514,0.0930222,0.005720526,-0.756113,-0.28558356,0.75713825,-0.9800135,-0.06244263,0.1054734,0.9473504,0.058395714
-0.8201182,-5.1734705,-0.110673025,0.8518974,-0.95471376,-0.070698276,0.09049587,-0.78980035,-0.44077563,-0.5027262,-0.026022255,1.0074536,0.14395988,-0.6733249,0.6685879
0.1471827,-4.644726,0.07814455,-1.3938923,-0.5657353,-0.03819587,0.010056734,-0.062535495,-0.3413417,0.44785166,0.24612314,1.4688861,0.06156215,0.34003088,-0.6426031
-0.544841,-0.87918186,-0.033789307,-1.0727191,-0.781175,0.0381445,-0.13285829,0.6620885,-0.99729055,-0.5510061,-0.5691111,3.984857,0.006176114,0.025798814,0.17217627
0.61303854,2.0231452,-0.1113089,-0.11096103,-0.77105826,-0.14518563,0.070788786,-0.05977951,-0.44013646,-0.20212564,0.43822598,-0.35634235,0.09256117,-0.29460675,3.1495833
0.025728557,1.2549464,0.05848047,0.58530474,-0.6653335,-0.098392546,0.10692188,-0.6750735,-0.44620347,-0.91928554,0.9984697,-2.4058719,0.07057123,-0.5982356,1.1514403
0.9911108,4.887966,0.07364507,-0.05513356,0.8776688,0.09268221,0.07957746,-0.88967174,0.03343563,-0.088335894,0.25736293,2.1142728,-0.0898646,0.9138298,2.4996378
-0.4271176,9.28112,0.056291834,1.3000865,0.82438946,0.07630348,-0.11734575,-0.58295,-0.4648742,-0.41636395,-0.12564589,0.9545141,-0.013403162,0.06612885,0.1863996
0.5023647,4.323294,0.07696015,-0.61415076,0.81706715,0.041074425,-0.04171484,-0.27418372,-0.42189077,-0.7624773,-0.077611126,0.34055224,0.050802156,-0.07304698,-1.035884
0.36761913,-8.951592,-0.14695656,-1.1441454,-0.31383038,0.09406111,0.05495283,-0.72924906,-0.38365865,0.28999195,-0.888677,-3.3082206,0.047908768,-0.5184735,-0.39816263
-0.28382534,15.9141035,-0.10104065,0.4209877,-0.0314651,0.09427948,0.012126893,0.2853333,1.2182825,0.3934927,0.74828285,8.572486,-0.010384113,0.38593727,-2.6621008
0.36926162,15.813531,-0.033725023,-0.6236044,-0.5212008,-0.07272606,0.05987683,0.69456047,0.99361914,1.078794,-0.88605535,-12.094303,-0.13999698,1.0818491,5.1346674
0.1679411,-22.065168,0.00036370754,1.0739734,1.1285006,0.104093075,0.032612815,0.79217553,-1.9300883,0.21047798,-0.5070267,9.588354,0.057679117,-0.2264364,-8.975092
0.20189607,-19.749819,-0.12400152,0.68625486,-0.43117774,-0.07599158,-0.1113102,-0.8515619,0.5458642,0.16946456,-0.9616246,-0.46994948,0.1265418,0.08275257,0.90499645
0.11259918,28.965483,0.13991627,-0.7322165,-0.049135923,0.11680934,0.0023173988,0.052155197,-0.059611827,0.12163792,0.30156967,-16.001902,0.1100038,0.12652063,-1.4427167
1.009954,9.624696,-0.10026502,0.5169604,-0.29921252,-0.018588603,0.06055917,0.32391822,0.16626625,0.4733413,-0.74127233,17.94421,-0.08708882,-0.5284295,8.022714
-0.5800191,16.246908,0.01963967,-0.9457147,-0.688699,-0.06722566,-0.120608,0.97513235,-0.5579958,-0.6019914,0.13393939,-7.2503853,0.001206994,0.7338751,15.723212
-0.5424757,-10.9077835,0.048589796,-0.159114,-0.6167905,-0.03061407,-0.0020388216,-0.14034927,-1.2136443,0.25809568,0.534123,6.7618675,0.08744484,0.16004093,-6.7143383
-0.18245888,9.085741,-0.02853357,1.2601975,-0.60165715,0.09087223,0.06347346,0.8245279,-0.19712226,-0.36745134,-0.28688928,1.4560294,0.029182494,-0.57532203,3.5722873
0.47685903,-20.477867,0.13707528,0.9829483,0.17563698,0.07691167,-0.10606056,0.8667858,0.30505115,0.304909,0.95983094,-6.732385,0.08836268,-0.061730795,0.6566024
0.5098171,19.549746,0.09573157,0.04805444,-0.6208061,0.021984637,-0.104266286,-0.7565044,0.080504805,0.16612278,-0.9563662,8.846998,-0.1243411,0.41486162,6.2450995
-0.12200479,-16.266294,-0.14437579,-0.37948954,0.7226958,-0.06285566,-0.058063053,0.6148627,0.5185934,-0.08600347,-0.3046618,-6.552419,0.070902824,0.17856333,-3.7657874
-0.5617106,14.588534,-0.10414131,0.87476426,-0.83903944,-0.11199255,0.058265314,-0.38669264,0.33234897,-0.4396847,-0.6491127,11.027734,0.018204436,0.04491546,-6.8284254
0.12073813,25.530548,0.07636857,0.57035434,-1.0345069,-0.060513876,0.121508,0.08729933,0.030966371,-0.44556707,0.3308558,10.063589,-0.13650669,1.1054764,-1.4895135
-0.8049238,-8.8274975,0.08237128,-0.5784339,0.04840658,0.109365135,0.04917921,-0.7997754,0.59767383,0.68369305,-0.7168329,-16.012943,-0.005346626,0.6868056,-9.0486765
-0.43935046,5.5501924,0.0023946464,0.7573505,0.33399767,-0.055250913,-0.046283484,0.18977478,0.46867824,0.79042083,0.5378058,-8.383514,0.049050674,-0.17284626,8.340487
0.23258115,-6.2194853,-0.12023351,0.05632478,-0.14263558,0.14822432,-0.06198115,-0.60302436,-1.0717623,0.8947016,-0.31082562,-4.4157014,0.10536578,0.42137122,-5.4145193
-0.9143616,-10.1039505,-0.018576548,-0.7829435,1.613832,-0.027454734,-0.055017702,-0.47754937,0.29899442,0.024646156,0.058775336,-5.57926,-0.07776711,0.3033468,2.9790008
0.8623213,-2.0112698,0.13523206,0.3006688,0.3284015,0.10349536,0.09788804,-0.8671372,0.7441255,-0.16576168,0.5404574,-3.2759814,0.12259555,0.8609246,-0.6002206
-0.7285145,-3.5845428,0.13285494,-0.55702686,0.6858067,0.0786718,0.046029568,-1.0754896,-0.9604892,-0.37424338,0.30617118,-1.7436014,-0.008153722,-0.2757706,0.12500654
-0.5280125,9.952949,0.121219635,-0.027128294,-0.18271287,0.045059785,-0.110770874,0.71308804,-0.5033212,1.0193825,0.07766871,0.012447245,-0.09876504,-1.0616728,-0.44015983
-0.3421808,9.339308,-0.14252672,-1.2581911,-0.59861094,0.01937674,0.13862884,-1.0284169,-1.0888246,-0.12831686,0.14630114,5.6929483,0.10105741,0.1829234,0.024793446
0.21424258,-15.881423,-0.061640404,1.0721085,1.0436682,-0.027217522,0.07455678,-0.37300313,-0.13356654,0.8134632,-0.19699337,8.128276,-0.119546995,0.75324357,-1.1965055
0.49246177,-10.3223095,0.11324951,0.8709444,-0.06378188,-0.09935886,0.11916816,0.6152363,-0.13775295,0.8180347,0.47446525,0.3702491,-0.11226483,-0.09477957,-4.4959517
-0.73046064,22.097254,-0.118832506,-0.8549745,0.5726454,0.124578565,-0.0062286556,-0.6897223,-0.0667977,0.44730794,0.17699781,-9.725821,0.036461845,1.0168087,-0.3961714
0.48410404,24.683598,0.005301535,-0.18325476,-0.5603796,-0.02787193,-0.011315703,-1.0006849,0.011829957,0.7984534,0.7468694,13.224072,-0.08021958,-0.6906472,9.143182
0.7554777,39.93757,-0.022462398,-0.68241364,0.2656846,-0.030654036,0.019520521,0.27661386,1.487547,0.80855584,0.44137412,-14.845482,-0.08624495,-0.09162547,11.36506
-0.6429424,-52.87348,-0.017763466,-0.25171256,-1.3389804,0.12119043,-0.08863078,-0.43194076,0.6639708,-0.601256,-0.37406468,7.969005,0.08933917,0.061194815,7.3735876
0.087704875,-53.136322,0.05148551,1.0230542,-0.5292283,0.05608879,0.13083473,0.11923617,0.97379863,1.0450797,-0.34046268,-26.754374,0.025984377,0.46793008,-4.48561
0.629657,-52.582237,-0.10804718,-0.24342488,-0.97503746,0.07180475,0.06723146,-0.6998344,-1.2813398,0.087560594,-0.54304177,46.7768,0.020828053,-0.9644828,17.753109
0.16298698,-5.184469,0.008995414,1.1154183,-1.2981285,0.13782534,-0.139704,0.4903246,0.6330849,-0.5689625,-0.29409015,-36.11509,-0.0050622523,0.473135,-12.234041
0.23462626,-4.328901,0.045349494,-0.40745592,0.20285949,0.052582562,-0.086067386,-0.9323155,0.20064396,-0.92580837,0.75727856,-5.296571,-0.017515808,0.8073946,0.121172026
-0.9762316,-24.24224,0.06350483,1.1166599,-0.26231962,0.05228074,-0.015812427,-0.08894211,0.9453618,-0.094179966,-0.8563513,1.1275508,-0.10329017,-0.6652851,0.9400266
0.9537404,26.637562,-0.0637329,0.38017803,0.32248494,0.05488591,-0.053776972,0.6607571,-0.36491573,0.35604227,0.59423506,9.633298,-0.085220255,0.40216714,0.15711004
-0.2438195,-23.976288,-0.07145614,0.468656,0.6827543,-0.1349476,-0.10264972,0.6623138,-0.6119832,-0.19502315,0.28228617,-4.47217,0.07541001,0.14537573,-0.19564226
-0.06922017,-38.943844,0.10192442,-0.38106614,0.64540267,-0.13654926,-0.13622665,0.38196388,-0.42672092,-0.7995776,-0.8091395,-9.197055,0.097679585,0.5601274,-2.2582536
0.4017843,-32.529163,0.047277927,0.60550374,0.65505844,-0.043686837,-0.095772654,0.4536103,0.34628236,0.8510906,-0.40038788,28.487852,-0.028612986,-0.661451,-8.151385
0.4992194,37.66283,-0.12347852,-1.0067476,0.15174294,0.11803725,0.058224604,0.35273173,0.13405064,0.77789706,0.052952982,-17.02426,0.1238769,0.34424716,15.489667
0.91954935,6.4436336,0.14481956,-0.50890213,0.35547385,0.039430216,0.10623002,-0.97523,-1.1970729,0.052988894,-0.4716403,29.475082,-0.012991622,-0.2986738,4.824153
0.68812734,-25.097754,0.08977434,-0.32468125,-1.7470084,-0.000447765,0.042637125,0.33768645,0.38762647,0.4515978,-0.47881168,-0.46521276,-0.054006927,-0.5661487,-6.2568474
0.029875502,35.696983,-0.12892766,-0.5308665,-1.2252141,-0.091671154,0.09151031,0.5537396,-0.6262933,0.60581255,0.23328245,-8.663012,0.01797016,-0.69748414,1.1693207
0.17809537,-50.746906,-0.08900124,0.20493129,0.22384879,-0.07815648,0.093766555,-0.41206634,1.6605067,0.33004826,-0.6114452,1.0478723,-0.13128516,0.4246208,-3.0213602
-0.27698362,-50.43434,0.027422383,0.18664354,-0.34806594,-0.037216634,-0.1028965,0.81198245,-0.84701693,0.3473667,-0.78953195,-29.505222,-0.0044952333,0.54620326,-1.0512354
0.14832407,53.01764,-0.121585146,-0.059256494,-0.17727122,0.06402044,-0.13673511,1.0604815,0.07686435,0.19729751,0.79467523,38.25012,0.09282988,-0.8807768,21.061718
0.59177876,-6.1412206,-0.0049375147,-0.6318243,-0.054678947,-0.07462585,-0.0815765,-0.4878997,-0.62590027,-0.22350301,-0.44637424,-12.379684,0.12743372,0.6414518,-30.564304
0.61227334,-17.241974,0.05609505,-0.49531603,-0.17251818,-0.011440575,0.09356518,0.83194923,0.41924784,0.6949292,-0.7771737,6.2288914,0.13340747,0.97730505,5.319604
0.022327118,-22.173103,0.14246637,-0.42057902,0.48914915,0.049535766,-0.14187443,1.0474145,0.008422285,-0.8157712,0.32841596,-9.063329,0.045592114,-0.17285624,-5.617306
-0.23469979,43.748535,0.021408468,-0.5375874,-0.93199325,0.026276812,0.12782374,0.34141815,-0.097087055,-0.38818896,-0.8895129,0.24572106,0.036420107,0.254664,7.8902473
-0.8526883,80.59442,-0.13686372,0.3826328,0.45433858,-0.05076378,-0.13690993,-0.2937617,0.4609956,-0.92094374,-0.2634663,8.24294,-0.14550483,0.6569834,0.42816836
-0.51233065,-12.955004,-0.03086976,0.31402665,0.08673954,-0.07540545,0.07406348,0.8772805,0.7810511,-0.67970425,-0.5966363,77.22033,-0.09271449,0.16143093,-3.8522115
-0.78919876,21.85889,0.020950302,-0.949797,0.32982737,-0.075476825,0.12880048,0.9273354,0.58368886,-0.0839907,-0.7449794,-11.726035,0.081471086,0.2899778,42.182495
0.75007886,25.07597,0.1438483,1.2828858,0.12506407,0.009411618,-0.044517286,-0.63825274,0.2677194,0.27075028,-1.0132408,0.73441684,0.0904116,0.4019527,1.38543
-0.7660866,-76.60218,-0.050458454,0.45561832,0.5826542,-0.061993293,0.00014343858,1.0545002,0.24476352,0.7298466,0.45008332,14.946855,0.04631932,0.84856534,0.17801999
0.26112846,3.7263358,0.0597371,-0.7961251,0.26177567,0.011301994,-0.14913213,0.39568615,-0.8366205,-0.1248005,0.42434204,76.15875,0.022693694,0.5169271,-12.724459
0.470989,-4.4228783,-0.07829935,-0.30812192,1.0938562,-0.14103383,0.110865116,-0.48021287,0.57568526,0.13700426,-0.6492362,-1.6976968,0.12988383,0.8144645,-40.886906
-0.51841885,-26.5706,-0.06166415,-0.54276454,1.0300181,-0.0032310039,-0.061922014,-0.73004735,-0.14643277,-0.97924083,0.3413058,4.6320224,-0.11461069,-0.7709181,-0.8074152
0.40389425,-53.35649,-0.06402954,0.61966145,-0.44407275,0.020535186,0.082225576,-0.01022014,0.51097375,0.7541152,-0.22956625,26.400862,-0.1172099,0.88854575,-3.8211658
-0.42741576,-50.491623,0.11898252,-0.39411765,0.6224467,-0.09054421,-0.034460627,-0.30733907,1.3194686,-0.75106454,0.357336,-34.20871,-0.1469906,0.9568225,5.744852
-0.3096258,33.53714,0.0023929775,0.27094048,-0.12743175,0.1255436,0.021943852,-0.7570151,-0.31930253,0.65961194,-0.6234579,7.6265545,-0.10397505,-0.18835144,20.553276
0.84216607,-43.84827,0.092233,-0.8734039,0.6650192,0.043301508,0.12035507,-0.4989047,-0.025108434,0.109124005,-0.69487166,-28.304174,0.12790963,0.72077215,-2.8085399
0.7480217,25.171167,0.10577133,-0.84366184,0.5050601,-0.10666819,0.11816108,0.27242005,0.4409551,0.08137576,-0.10966867,6.151684,-0.06869298,0.2725421,-7.209146
-0.58906174,20.820917,-0.10716831,0.28787696,0.27181494,-0.119979575,-0.099566326,0.3810122,0.53377634,-0.38851175,-0.6888553,-8.992525,0.0007073879,0.87065834,1.9103822
-0.40359768,29.597277,0.040131286,0.46483883,0.39048338,0.06619644,0.09778549,-0.7465646,0.47413397,-0.3869771,0.11494447,18.982174,-0.1496259,-0.48928654,7.0444484
-0.42858708,38.54591,-0.083567105,0.65422714,0.33693045,0.09886052,0.02744317,-0.8098945,0.48781383,0.857296,0.60436124,-0.2002316,-0.023539811,-1.0018345,0.29558164
-0.5138487,49.158413,-0.03438229,0.46989474,-0.55304354,0.14769411,0.07194795,-0.5752199,-0.939391,0.015210725,0.70702064,22.919044,-0.0014524907,0.22789894,0.60664964
0.91421974,15.156173,0.025515124,-0.1448732,-0.15166873,-0.08229822,0.13049576,-0.56259245,-0.33076265,0.107456684,-0.907787,36.142498,0.03835033,-0.5856661,21.751034
-0.21823679,-0.1549919,0.069047675,0.40260914,-0.6495569,-0.1087963,-0.14657982,-0.03933067,0.4536856,0.027811259,-0.64229965,4.902692,-0.073441155,-0.5368924,15.783053
-0.24066755,11.268261,0.06515095,0.19984032,0.84231937,-0.091980904,0.11854777,-0.09085068,-0.7030122,-0.5339576,0.7334408,0.69402295,-0.09533179,0.35974988,0.79987216
0.8250979,-48.009037,-0.028812163,0.4533307,0.212993,0.059209272,0.062583014,0.8619528,-0.5212864,0.5101806,-0.5441082,5.1630983,-0.011985868,0.62239695,0.061192334
0.60358083,67.51895,-0.14582236,-0.33019298,0.0032815076,-0.0067425966,-0.099258795,-0.785394,0.21347727,-0.6517285,0.93723434,-28.742893,-0.09852373,-0.68300915,1.2153401
-0.8290396,-89.75824,-0.020109475,0.74043494,0.21439278,-0.06484654,-0.0975932,-0.13699034,1.3616831,0.26337272,0.858291,0.6560664,-0.046227895,0.34900263,-16.349028
0.019134456,-7.573733,-0.068477854,-0.29359826,-2.0894587,-0.1141001,0.002664864,-0.6758046,-0.8390916,-0.30501866,0.751787,43.456135,0.09927499,-0.19335978,-1.1506248
0.773368,-22.857119,0.13387701,0.54443955,0.8046588,0.03248903,0.07791935,0.11528672,-0.5573039,0.73306036,0.033428244,3.0874038,0.005206004,-0.33816478,-31.288115
-0.44381058,-36.154316,0.06697993,0.7159049,0.4792887,0.088039294,0.10063228,0.6473835,1.0954719,-0.6555504,-0.019064642,-14.56366,0.105547756,-0.6081805,-2.085754
-0.8032576,39.83999,-0.051539987,-0.43948948,-0.795384,-0.007854283,-0.024001628,-0.14459044,0.092562705,0.7378483,-0.11557609,-25.580362,0.05066885,-0.5441919,-2.6840944
0.20270072,57.37864,-0.038367033,-0.32844284,-0.69953805,-0.09177198,0.04342833,0.94414026,0.43339312,-0.7781148,0.4160216,-15.539531,-0.14633788,0.20313925,0.6270676
0.3657437,-54.053112,0.115547985,-0.40215898,0.44237873,-0.060246386,0.05128561,-0.7366522,0.67989236,0.57905155,-0.757994,21.421478,0.0076275915,0.79871553,9.269096
0.29105785,-41.437,0.008473471,-0.07390046,-0.48005384,-0.1301601,-0.045081496,-0.5919528,0.6312659,0.8920329,0.49735832,48.758053,0.024578348,0.81700814,-8.745853
0.8067765,60.522953,0.14001971,-0.78875536,0.22811888,-0.03412827,0.060159445,0.39322573,1.762905,-0.13492087,0.15014043,3.586838,-0.113328665,-0.6170269,-26.29711
0.47819155,-18.945913,0.070622206,0.27522564,-1.7126281,-0.008937299,-0.0055432916,0.16991949,0.806838,-0.39097583,-1.0473387,55.08451,0.103328586,0.7176211,0.8160398
-0.064457506,20.314123,-0.1342142,0.310851,-0.9323599,-0.1493773,0.022121951,-0.47058007,0.7557147,0.39812154,-0.41882947,8.089486,0.027223632,1.0131152,17.95441
-0.7730578,1.4683471,0.096903875,-0.1628407,-0.020734936,-0.02419746,-0.05827246,-0.9340492,0.10324828,-0.77961564,-0.8667255,14.541267,-0.014724776,0.49987143,7.054796
1.0867676,-13.162517,-0.02781894,0.44338143,0.25409752,-0.05668409,-0.13684675,-1.0785768,0.5460584,-0.20568778,1.011328,0.9114543,-0.004120305,0.1640228,5.0436378
0.45747134,14.373391,-0.094702855,0.7379226,0.09789376,-0.015489787,-0.047926515,-0.4652397,1.0002085,-0.71962297,-0.9371505,-5.8861275,-0.1234643,0.04145965,-0.9632616
0.58472073,-5.3488255,-0.02354294,0.4984724,-0.79916155,-0.0711903,0.048502907,-0.24131063,0.45899776,0.9599635,-0.52825296,-5.1155887,-0.05343143,-0.758669,4.60836
-0.5708903,-8.065705,-0.06631394,-1.1627252,-0.43792403,-0.044959903,0.07027386,0.91142905,0.2031405,-0.78209716,-0.4050312,5.1161323,-0.11428356,0.18646479,-5.506557
-0.2371239,-2.3031008,-0.08841824,0.6473137,0.037574768,-0.04397013,0.14215645,0.1663004,1.6112928,-0.5661126,-0.021640077,-3.6736472,-0.118041664,-0.44547737,1.0639527
0.44352776,3.0778065,0.01812765,-0.053833187,-2.6922946,-0.11050171,0.054741293,0.76811194,0.84135264,0.568603,0.117603146,1.2516366,0.06695992,0.15340894,0.4275402
0.1796407,1.3063247,-0.07314343,-0.18845099,-0.34165475,0.03747861,-0.087762326,0.8834867,0.4500165,0.9362583,0.006729305,0.95165485,-0.07444891,-0.961074,0.18933132
0.8336084,1.6086104,-0.09740353,0.38407838,-0.88310385,-0.11464919,-0.091405526,0.40969136,-0.102812424,0.95577776,0.57923347,0.8213469,-0.07182502,-0.15765175,0.40088838
-1.0031648,2.5644345,0.124460965,0.040609047,-0.82054317,0.009380311,0.052972615,-0.07880613,-1.3350734,0.20061131,0.42988193,-1.5874125,0.07648571,-0.75660866,1.5196531
0.33873394,-3.2220042,-0.06105557,-0.85096097,-0.2327547,0.12229705,0.07032964,-0.67022574,-0.3392632,-0.8013913,-1.0012448,0.05314517,-0.07185352,0.64024913,-1.5169287
0.80119467,0.037087932,0.097549856,-0.13502674,0.04816167,0.05572395,-0.059500337,0.56673527,-0.76393175,0.13955344,-0.39718825,-2.1870403,-0.07493293,0.0023844093,0.54365
0.6749147,0.7004167,-0.0029742867,0.1339545,-0.42786908,-0.03825692,0.015292227,0.2477679,0.022118405,-0.96124786,-0.046793208,-0.49595562,-0.06993639,0.8950596,1.7459431
-0.7586596,-1.2995746,0.03704749,0.5951339,-0.65191585,0.044068202,-0.030656077,0.9544095,0.33922675,-0.4045422,-0.7198335,0.72011787,-0.119323686,-0.4771127,0.5658747
0.97659016,0.4708258,0.08009657,-0.8719291,-1.3543321,0.015859365,-0.11056709,-0.16129006,-0.38245928,-0.38231817,-0.6406875,0.015106149,-0.11004867,-0.7329971,1.4211695
-0.55507135,-1.0750914,-0.12519962,-0.6753361,0.9308901,-0.0042457283,0.06980474,0.72014683,0.16607884,-0.059148014,0.4643654,-0.49831226,0.124415815,-0.9947973,0.29071882
-0.93977594,-1.1639254,-0.08513859,-0.2563181,-0.8530632,0.07729258,-0.012370199,-0.34657893,0.456235,0.5361713,-0.22308585,0.69836116,-0.009245396,0.4322064,0.4003976
-0.16996051,-0.05708918,0.10367954,-0.81810635,-1.1510111,0.06290479,-0.12561655,-0.14461678,-0.48302406,-0.25314972,-0.39176416,0.97740495,-0.08910957,-0.3774019,1.25193
-0.06761165,1.159971,-0.020967722,-0.05105359,0.7470501,0.0431927,-0.016829237,-0.19142747,0.020990968,-0.7780396,-0.04540684,-0.96714795,-0.043521218,0.42960232,0.083030015
-0.40184626,1.3214164,-0.1130666,0.41150227,-0.6091312,-0.12808834,-0.05918631,-0.46225792,1.1829853,-0.81978023,-0.4875191,-1.335647,-0.061847955,-0.154843,1.0464379
-0.3910523,1.401876,0.10477924,0.41183543,0.26018375,0.010529831,0.063590676,-0.3508766,0.5862607,0.014089003,-0.2402794,2.1078186,-0.015030548,0.01878474,-0.7020404
0.62902695,-2.1042502,0.052493513,-0.034717664,-0.76897573,0.13290527,-0.026956543,0.93079674,-0.64227647,-0.7595334,-0.55691,-1.6736534,0.048780262,0.80826926,-0.9982697
-0.5997043,1.3927494,-0.08628327,-0.6503532,-0.2359719,0.11953995,-0.14092879,-0.016908212,0.55026805,-1.012148,0.14942355,-0.9401626,-0.10601051,-0.017134234,-0.33536157
-0.068265505,-4.482052,-0.09477796,0.15606847,0.15633258,0.12573123,0.087160006,0.0771305,0.15105912,0.8068267,-0.87707955,-0.3635292,-0.14911829,0.00995633,-0.44134644
-0.5085422,6.654655,0.081389055,-1.6122606,-0.7560929,0.029290378,0.021404773,0.1968387,1.0470386,-0.9547749,0.14492704,1.1718922,-0.13149144,0.77556586,0.051127985
0.6745723,-5.03852,0.075608134,1.4706283,-0.34828967,-0.14452605,-0.13289464,0.6633345,1.183959,-0.3005067,-0.6060878,1.9853011,0.14208469,0.18282762,1.3370917
0.4706364,-1.7761841,-0.13767585,0.67527854,-0.27947864,0.00042542815,-0.07756688,-0.71341413,-0.5172438,-0.45359206,-0.74233747,0.9176362,0.015901998,0.5664768,-2.1943622
0.73050153,-5.07663,-0.08970811,-0.6006249,1.1329429,0.065849006,-0.07583533,-0.6158636,-1.3394563,-0.81654227,-0.052937057,1.8222048,-0.09299353,0.49382672,-1.4384488
0.37113082,8.670409,-0.121155836,-0.5130701,1.3833647,-0.004549712,0.10386875,0.71350855,0.6017796,0.5768508,0.2783929,-1.0431584,-0.086434886,0.5328649,-0.9417604
