A,B,C,D,E,F,G,H,I,J,K,L,M,N
0.7095019,0.83322686,-0.1365579,0.06482002,0.7245511,0.8219259,-0.07581529,0.6559372,0.7132395,0.5439314,0.3605971,0.71547437,-0.036471948,0.7203267
0.6649153,0.6871897,0.05893843,0.034654647,0.77393115,0.74576503,-0.10876764,0.57869285,0.7481352,0.79247904,0.33242327,0.577716,-0.08483219,0.76815933
0.5960785,0.86821777,0.1075668,0.010052532,0.5789591,0.6849358,0.037054345,0.59582186,0.58149254,0.72295845,0.36917922,0.8339379,0.12972894,0.78353924
0.6623378,0.6923603,0.004441038,-0.12510617,0.5367319,0.66859996,-0.12655555,0.83579826,0.53115094,0.6635381,0.47693843,0.7832258,-0.13297302,0.7603768
0.6998091,0.67710286,0.09305279,0.11255604,0.7992374,0.7062069,0.05042769,0.75709033,0.6524135,0.73917115,0.5347171,0.7957597,0.0026549995,0.71712136
0.7835042,0.78496724,0.14436957,-0.011086538,0.5338762,0.76638407,0.12383574,0.6786514,0.6835066,0.7427738,0.6250111,0.74959105,-0.110933885,0.7019867
0.6504794,0.87206835,0.096002206,0.025151983,0.6640965,0.5724099,-0.07049214,0.54597396,0.6257893,0.66745234,0.62451375,0.7196247,-0.087273344,0.69700813
0.64388907,0.6351534,-0.123284414,0.052929416,0.78356683,0.538074,0.052831367,0.61464864,0.60591245,0.7527184,0.62526035,0.79155916,-0.07648498,0.51928854
0.50823003,0.774101,-0.015174121,0.1474748,0.6869496,0.7198397,-0.1371234,0.5816099,0.5260501,0.8041283,0.45395684,0.5640401,-0.042244777,0.5220374
0.6026298,0.62985563,0.064617634,-0.13040711,0.54088056,0.675434,-0.09064557,0.7815442,0.63873017,0.5926986,0.64013946,0.5996017,0.13604367,0.5284891
0.60370725,0.8211929,0.027133211,0.14669913,0.5546808,0.7682484,-0.043094017,0.76653755,0.7250887,0.5619833,0.43816572,0.6584116,0.04794234,0.5286635
0.62550694,0.7820444,-0.025782846,0.045503393,0.6573279,0.6413362,-0.08380521,0.8308382,0.55572605,0.67678416,0.5640593,0.7401027,-0.047274433,0.5221767
0.79959595,0.6617682,-0.057894915,0.03404066,0.55649567,0.7216633,0.1089541,0.6495914,0.6821105,0.5686548,0.5048979,0.5448549,-0.11646545,0.6281532
0.60347867,0.7098805,0.12508288,0.024751186,0.6149905,0.58739305,-0.035942964,0.5724808,0.690845,0.60763276,0.42409086,0.78029037,0.1224632,0.52425927
0.5630647,0.7247618,-0.13765314,0.059974387,0.7820202,0.6052873,0.11303508,0.7881426,0.5301642,0.78724664,0.60265976,0.5750722,0.013143599,0.668855
0.76563615,0.66388464,-0.05320421,0.06473428,0.77500737,0.73164415,0.14956099,0.8066201,0.5413337,0.6864704,0.35406336,0.59137857,0.019453362,0.5787164
0.57973206,0.8815276,-0.085413285,-0.015815526,0.6409357,0.61309767,0.09831303,0.7863427,0.6201502,0.5847859,0.43061656,0.7035647,-0.0040203035,0.553026
0.57193226,0.743152,0.14017823,-0.10142781,0.6897949,0.7138483,0.08890365,0.84975094,0.6192457,0.5352573,0.4625591,0.6503896,-0.102976516,0.51982796
0.74133563,0.81597936,0.039484844,-0.030048557,0.6328094,0.7499959,0.12587085,0.5653484,0.79579425,0.66797554,0.6534903,0.7083475,-0.016774565,0.48340532
0.76263833,0.8535189,0.12278405,-0.02734249,0.5478146,0.66268206,-0.117207035,0.76613224,0.6652286,0.65067005,0.5200493,0.75407445,-0.1236736,0.5353581
0.7383413,0.9524591,0.12571928,-0.014880151,0.56047314,0.66333616,-0.0031007975,0.6642172,0.63050205,0.54677075,0.50436425,0.6328933,0.10634351,0.7390703
0.6879587,0.868067,0.11303258,0.073258325,0.76523185,0.79004985,0.14616957,0.7638296,0.7891222,0.5943292,0.68115544,0.5157167,0.010641769,0.8025499
0.8135655,0.7062943,-0.10343133,0.0216555,0.804322,0.6884416,0.14872491,0.66683406,0.60206515,0.6987334,0.6066417,0.5247171,-0.06541145,0.59357333
0.5663298,0.8967855,-0.14817518,-0.13585943,0.60483134,0.5795072,0.0033498108,0.7888282,0.6755428,0.7854122,0.5645037,0.58368284,-0.08856678,0.72782755
0.7848708,0.83725274,0.11425111,0.14066988,0.6736241,0.79094696,0.09932989,0.6940882,0.5724111,0.6617141,0.3271035,0.54037976,0.14407936,0.77685213
0.54277635,0.74621737,-0.012741685,0.13779557,0.8021089,0.6546064,-0.12355337,0.7945111,0.53514445,0.6517879,0.45345956,0.64416146,0.015275702,0.6208738
0.6241457,0.71355885,0.12883323,-0.010207579,0.5456171,0.60389954,-0.094386816,0.720682,0.51343167,0.82819045,0.3739966,0.7576612,0.0626301,0.50288033
0.54391974,0.62725604,-0.12083881,0.028352663,0.7975002,0.78835505,0.00898087,0.801915,0.7549858,0.7701962,0.46550798,0.6882731,0.010008872,0.58276725
0.66345143,0.65914804,0.057383806,-0.13490477,0.50092924,0.6138462,0.13946086,0.5527226,0.7634219,0.6440214,0.349576,0.66665095,0.05268544,0.7119945
0.57669747,0.91777456,0.13461357,-0.048518263,0.59162927,0.70627934,-0.10003932,0.7962225,0.62359184,0.5262125,0.43212205,0.67414033,-0.03345845,0.5420728
0.7649529,0.70124406,0.093982115,-0.008373976,0.49726823,0.5447305,0.019373804,0.63038075,0.7328101,0.6252973,0.6702903,0.64386904,0.03949751,0.66251796
0.73381734,0.7820636,-0.007358253,0.050659165,0.647653,0.6341678,-0.00561288,0.69185144,0.61076576,0.5618291,0.39096624,0.7343021,0.1241194,0.51758456
0.61119026,0.8758118,-0.019363701,0.12955457,0.61284685,0.6575306,0.032303616,0.80620813,0.5839178,0.6467628,0.42922583,0.7548549,-0.0182482,0.5789438
0.669515,0.7634467,0.1153889,0.06727454,0.59832036,0.6544486,-0.0964524,0.7662055,0.5180067,0.68556446,0.3685264,0.55264443,-0.14205173,0.5790123
0.5968089,0.7140157,0.028424516,0.0649049,0.76404035,0.67985284,-0.05783467,0.8042923,0.5584526,0.662004,0.43022403,0.75344425,0.07965577,0.58694136
0.6052758,0.74489546,-0.14731804,0.072591215,0.5604798,0.7890997,-0.02792734,0.7399851,0.7472071,0.7709557,0.60079294,0.7822718,-0.06083399,0.75170994
0.5996487,0.7991029,0.11182737,-0.042244345,0.7036831,0.6725447,0.013815224,0.7191281,0.68503135,0.6009636,0.5458671,0.8261498,0.062548146,0.7305156
0.80671275,0.74032634,0.09771375,-0.02881889,0.69306105,0.6453861,-0.14513437,0.7394981,0.6928877,0.5967253,0.5957101,0.6056865,0.14731044,0.685324
0.7482054,0.83832055,-0.010688975,-0.07709536,0.83317757,0.5582154,-0.047261328,0.7327723,0.7898207,0.6724245,0.6553817,0.50298905,-0.0050565153,0.7963666
0.6915958,0.91457164,-0.057862848,0.044096917,0.70450026,0.5357516,-0.101938605,0.6961322,0.5522822,0.5596043,0.55578583,0.5935627,0.034007385,0.8207493
0.7414508,0.6332225,0.05563803,0.011399925,0.793851,0.48575324,0.12196821,0.7128867,0.72835344,0.6276729,0.5190507,0.56491077,0.12307453,0.7483419
0.68703103,0.7213392,-0.14327087,-0.050743103,0.70389926,0.6512745,-0.10158326,0.7421726,0.55845857,0.5428949,0.6496013,0.56008327,-0.10144803,0.6644393
0.8011324,0.8965013,0.13498071,-0.048984542,0.78780854,0.69211143,0.1495328,0.81532073,0.53537154,0.7976967,0.47384137,0.74236447,0.039338604,0.72842044
0.6635321,0.8163618,-0.087252975,0.023355454,0.6833934,0.79608995,-0.036936574,0.83014214,0.5128373,0.64468366,0.45664337,0.6234572,0.06367566,0.78584754
0.80569434,0.7550327,-0.05856289,0.0043794066,0.53112245,0.5653535,0.0039809197,0.56316334,0.69300425,0.6137557,0.5373062,0.75111276,-0.14737636,0.83566666
0.5827469,0.6761967,0.12295273,0.1133112,0.8139177,0.5288712,-0.06365828,0.7283093,0.6492116,0.6937252,0.47855645,0.7476207,0.0016944557,0.6868129
0.5599457,0.7576764,0.069928005,0.080088705,0.73858213,0.6726275,0.10002604,0.6005171,0.614091,0.7619453,0.60468286,0.55901,-0.074867845,0.5666161
0.6130604,0.8025199,0.020688742,0.041274115,0.7290766,0.6404202,-0.07910142,0.576051,0.6294173,0.70338434,0.40824693,0.79686016,-0.016339824,0.64897406
0.64343774,0.71124524,-0.03321313,0.080855906,0.70365196,0.5450829,-0.054523803,0.80214024,0.5321557,0.699498,0.4396562,0.59317166,0.080719605,0.73932344
0.54246086,0.86998665,-0.07256617,0.057086438,0.5061643,0.5479559,-0.071718,0.5861508,0.6067456,0.7582941,0.386809,0.7470554,-0.07727595,0.801894
0.56384933,0.7661294,-0.13783258,-0.0026512593,0.7579291,0.5968779,0.061880082,0.67803997,0.5022315,0.5547719,0.6226665,0.7618253,-0.08160344,0.668896
0.60300535,0.77299523,0.10604748,-0.1415981,0.74406767,0.57387084,-0.10774883,0.5813167,0.560648,0.66972125,0.37774408,0.6759847,0.1247035,0.8094667
0.59522736,0.69713604,0.03973286,-0.037593685,0.7903994,0.5802525,0.06482123,0.6522211,0.6380948,0.6802288,0.6353183,0.6466272,-0.12811878,0.5488225
0.6805515,0.648385,-0.13107613,-0.033393577,0.57985944,0.5699109,0.104066044,0.6819141,0.7408368,0.67530155,0.46702257,0.54480416,0.03867151,0.56373477
0.6467114,0.78270876,0.026046187,0.077499345,0.78454566,0.49756172,-0.021485388,0.5080764,0.54962337,0.7724347,0.59427536,0.7692646,-0.1458797,0.73068815
0.7062152,0.6262104,-0.06875389,0.107032806,0.5076814,0.57473195,0.06780273,0.58116126,0.5073327,0.63817513,0.42238182,0.65188605,-0.070643574,0.6221819
0.52052855,0.8420187,0.07747647,-0.13818288,0.54106015,0.6054526,-0.005779773,0.5601346,0.55152845,0.6179672,0.54536027,0.7517505,0.006827399,0.7373347
0.74739265,0.6122627,0.09619893,0.06594972,0.48566407,0.6459831,0.14028457,0.73927486,0.6760664,0.67086035,0.55303705,0.69081503,-0.09266496,0.74158144
0.5698503,0.71065795,0.1376859,0.13780361,0.7367284,0.5578416,0.05687897,0.60571295,0.7826245,0.7283808,0.52619517,0.75733215,0.08276233,0.77321947
0.5009528,0.7631115,-0.109524325,-0.086822465,0.5248303,0.58162045,-0.10343687,0.6237509,0.79240537,0.6364062,0.4616598,0.7444657,0.041266233,0.7924986
0.6589365,0.77161646,0.03642924,0.12982017,0.5964717,0.681556,-0.074224845,0.70449233,0.5869395,0.6353172,0.5547694,0.66064394,-0.08304248,0.752621
0.68116003,0.8107689,0.00326173,-0.13581932,0.52429247,0.5859018,0.09523144,0.6297531,0.7221843,0.5304598,0.47056687,0.72166735,-0.04889842,0.61798525
0.7574667,0.7733212,-0.027746402,-0.022398308,0.6472293,0.56424063,-0.123676196,0.6673863,0.7132845,0.50045377,0.53503346,0.6354289,-0.094130844,0.546043
0.58146375,0.9217899,0.10778117,0.14304963,0.5651146,0.6448592,-0.06421895,0.7483444,0.5343086,0.7010363,0.6036853,0.7405952,-0.053949438,0.69123095
0.80343604,0.715393,0.11796069,0.09091343,0.51311594,0.56509507,-0.13451442,0.85022223,0.7523452,0.5196201,0.5709621,0.80310494,-0.10946788,0.541578
0.59723926,0.85909784,-0.10125613,-0.1003585,0.71748626,0.7593417,0.06599806,0.58807063,0.79173934,0.59491056,0.60778564,0.6802976,0.103902906,0.5323468
0.5239947,0.90972185,-0.12225474,-0.0025125295,0.58092386,0.6657087,0.13181251,0.58029497,0.7768074,0.7630498,0.61528826,0.77146494,-0.028598018,0.66042507
0.54202616,0.8904371,0.14076406,-0.12859532,0.58877534,0.664909,0.042449504,0.6950824,0.6266607,0.59831315,0.444516,0.7389488,-0.0026541948,0.57990164
0.62562525,0.78214896,-0.12601975,0.09008311,0.5953679,0.66228414,-0.12224338,0.59425163,0.78890145,0.6077889,0.5650322,0.76111126,-0.013024479,0.63116336
0.6902889,0.7435915,-0.012098283,-0.00884822,0.6576579,0.6721901,-0.025860429,0.6976052,0.66661036,0.53835106,0.4362803,0.5080729,-0.13535452,0.7869258
0.6820167,0.82939136,0.013765618,-0.033542886,0.6707077,0.7007494,-0.14915396,0.67677927,0.51904273,0.51860017,0.6384579,0.5544526,0.0751071,0.6406032
0.5771736,0.7030651,-0.009344831,-0.07684928,0.56074584,0.6525632,0.119654566,0.5554831,0.5104468,0.6083479,0.36472645,0.5830954,0.1277928,0.7621347
0.64236015,0.60936004,0.1316014,0.14032084,0.5483559,0.62534875,-0.14608249,0.71910095,0.505393,0.4960775,0.44932616,0.6018462,0.11016685,0.6754219
0.5612464,0.64821494,-0.08113834,0.05730903,0.59552586,0.7288635,-0.016985342,0.6765739,0.5650954,0.6815264,0.58356,0.72857165,-0.0134476125,0.76111645
0.77534056,0.85178983,0.03594573,-0.0453401,0.60829747,0.7464316,0.13713473,0.74253905,0.7614242,0.6961156,0.54071146,0.8085381,0.13303337,0.76717776
0.63902915,0.93193495,-0.04842759,0.036438376,0.71815634,0.78105605,-0.054754525,0.66513145,0.8145504,0.5597943,0.45724043,0.53209287,-0.11856446,0.79039586
0.7163274,0.94960976,-0.08573115,0.0023768842,0.5826937,0.6421613,-0.13211954,0.5695574,0.6679456,0.7358866,0.56835335,0.67188454,-0.078899294,0.5648478
0.6863696,0.7926481,-0.13823885,0.03960058,0.81661725,0.5331035,0.13962263,0.7890482,0.5781151,0.69448924,0.43420595,0.8172798,-0.04530301,0.48897192
0.8320355,0.69989014,-0.10863195,0.11416224,0.5234419,0.5179649,-0.06175874,0.55739,0.5193741,0.70549536,0.38897583,0.8078501,-0.06877719,0.69704616
0.5348792,0.7411071,-0.10630216,0.09809935,0.6771374,0.4852359,-0.0008147955,0.6432355,0.7360895,0.64570266,0.6185677,0.62037367,-0.0070994645,0.5863393
0.77537656,0.66119033,0.036329016,0.03139603,0.54646987,0.6496728,-0.019292593,0.716905,0.77825904,0.7794646,0.60867965,0.6601805,0.045106426,0.6773666
0.7303155,0.79137516,-0.03478208,0.124937,0.7365328,0.58508056,-0.10356854,0.64100033,0.81484145,0.5581894,0.5390787,0.7928791,-0.014446899,0.7070739
0.6923763,0.9306205,-0.10272975,-0.116631106,0.606054,0.7467698,-0.14597633,0.5545483,0.630654,0.5848619,0.5349477,0.54150903,0.02570726,0.55759126
0.5893359,0.889279,-0.05990705,-0.06670472,0.7868818,0.53662956,0.1376245,0.7334797,0.7389875,0.5979063,0.34543103,0.73546016,0.005120635,0.5169704
0.56069976,0.6735968,-0.145434,0.13155225,0.7262442,0.6991633,-0.050327577,0.65338296,0.58188975,0.70731795,0.6270524,0.77442783,-0.034026936,0.57657164
0.7723702,0.7006103,0.001375109,0.13286442,0.77684635,0.8148103,0.016502917,0.5619571,0.51012295,0.8081697,0.36086577,0.72630376,-0.05295194,0.6295269
0.75189066,0.88046706,0.01129365,0.12995172,0.6785753,0.81137747,0.11114892,0.6588914,0.73751765,0.5696009,0.4571635,0.57554144,-0.06725956,0.6077522
0.5681235,0.9509454,-0.0034526438,0.10840458,0.5482487,0.57256544,0.114187956,0.7496102,0.76993096,0.6402607,0.44681096,0.77973866,0.10158345,0.68364006
0.8097597,0.6749397,-0.06379622,0.1273182,0.7648722,0.57234466,-0.077591516,0.57312727,0.59373385,0.6448589,0.39272654,0.6512687,-0.02503381,0.61182815
0.7259482,0.822732,0.08247279,-0.0876739,0.7439526,0.7233938,0.02202931,0.60386926,0.6588587,0.6459767,0.59698665,0.6463264,-0.007769823,0.6733285
0.551125,0.93346524,0.11041564,-0.14056405,0.77107376,0.79967904,0.064509556,0.67224467,0.55662495,0.7388449,0.42427355,0.68093485,-0.08007921,0.8105366
0.7971761,0.7504597,0.050311044,-0.03225346,0.56241167,0.8184533,0.13349041,0.67125285,0.60611063,0.59349674,0.39737958,0.73663867,-0.14055748,0.65600145
0.80570316,0.7378272,-0.12159389,0.14890525,0.74460095,0.79894215,0.14756584,0.7658912,0.6421174,0.7507051,0.57756734,0.7159814,-0.06812264,0.75534314
0.6534112,0.8656608,-0.020091817,-0.021436125,0.77155745,0.8229178,-0.02411528,0.6093892,0.7005268,0.79741657,0.6032718,0.5299051,-0.11956421,0.5670081
0.57990986,0.8772292,0.0022042692,-0.14121212,0.69707,0.827195,-0.06571777,0.578712,0.5269973,0.8260762,0.60594773,0.77921027,0.109770834,0.4880763
0.5112854,0.7852834,-0.060822383,0.040351257,0.70754343,0.65182114,-0.057433695,0.7448863,0.5938089,0.6683859,0.5762614,0.7077546,0.12320885,0.5431844
0.823705,0.8386986,-0.115313016,0.050654396,0.5675857,0.63824654,-0.09551282,0.79244554,0.7369465,0.54712385,0.62227786,0.7754712,0.08073841,0.5337877
0.7321719,0.7638714,0.055325985,-0.077714,0.59578466,0.7795616,-0.06397629,0.7069842,0.716658,0.5564637,0.58319724,0.57330185,-0.06585732,0.7351844
0.5337699,0.679312,0.061077088,-0.10866295,0.54174757,0.57935214,0.10861796,0.6452133,0.5534693,0.7568371,0.5650838,0.5858161,0.013104543,0.6539552
0.6478013,0.7835363,0.04522933,0.11938086,0.7522348,0.55606633,0.07874644,0.7492935,0.76525116,0.7789771,0.5356253,0.7639749,-0.07234079,0.5949158
0.8120544,0.78680414,0.090151146,0.08205743,0.5592102,0.5328976,-0.13011618,0.61111844,0.78938484,0.6067866,0.53468823,0.83002234,0.029432058,0.75612074
0.55949426,0.7441031,0.02903673,-0.120006435,0.78015137,0.75597847,0.11090934,0.76652575,0.6767566,0.5726741,0.5895106,0.7702793,-0.08348467,0.7071525
0.67067015,0.8886746,0.029511124,0.1088067,0.5168687,0.60910076,0.051111504,0.71306413,0.6874211,0.6652342,0.523613,0.5038483,0.12797007,0.61605483
0.64795756,0.9077745,-0.102622196,0.078587875,0.7336226,0.7781528,0.05853705,0.6244664,0.5407025,0.61081326,0.55769867,0.7864838,0.02312088,0.61332905
0.6961044,0.71344954,0.05740103,-0.04792632,0.755547,0.72751635,0.020858929,0.77995336,0.64596725,0.6820476,0.5989146,0.71831745,0.00783509,0.68146586
0.7784922,0.728821,0.029473424,0.070120454,0.64547354,0.68632185,0.013911456,0.5501172,0.522636,0.7460736,0.56072325,0.52394515,-0.040754646,0.7801528
0.6460079,0.7524451,-0.050655894,0.072697625,0.59293664,0.5774348,0.1371293,0.8203517,0.6881663,0.68523556,0.6081198,0.77501583,0.06583564,0.62435937
0.75702333,0.7875173,0.09614347,0.023194835,0.7868509,0.6904443,-0.0153018385,0.79419506,0.67148226,0.66595197,0.45449522,0.8047086,0.11148074,0.6574421
0.66461617,0.66417986,-0.031069748,-0.072631985,0.8011874,0.69290286,-0.123061344,0.5762738,0.63693035,0.6904306,0.49927813,0.5153197,-0.008210346,0.6668471
0.7345979,0.752381,0.10127643,-0.039956048,0.79613554,0.6182922,0.13170293,0.7588743,0.61908704,0.7322712,0.46202394,0.7878551,0.062174678,0.80470985
0.6975491,0.9438212,0.085323274,-0.009555101,0.661161,0.57126653,0.0036513656,0.80445325,0.7560029,0.6168057,0.66900015,0.7524299,0.039284542,0.80949473
0.5866611,0.770276,-0.0043130666,0.0467636,0.78538144,0.73267317,-0.005846381,0.6267655,0.59107214,0.7039403,0.40853298,0.52367747,0.089984626,0.7749017
0.7724568,0.89103067,-0.09973126,-0.14453453,0.5693927,0.733014,0.05422528,0.7996988,0.6226689,0.5576662,0.38954633,0.7810792,0.009560943,0.5467447
0.5517967,0.78154325,-0.056437403,-0.024886936,0.7372779,0.70059526,-0.07592046,0.8052291,0.5821042,0.6750968,0.35057288,0.6501055,-0.05041407,0.7169045
0.63189745,0.8395076,-0.110188976,0.0723031,0.52495354,0.63775355,0.08932039,0.5582454,0.59431833,0.6259785,0.36065912,0.6679193,0.08617389,0.60876215
0.7745259,0.71731704,-0.09597646,0.1398206,0.79301846,0.79432756,-0.08394374,0.64806366,0.5258996,0.60831076,0.5078293,0.6465656,0.06194462,0.5397975
0.698474,0.9356818,0.06763053,0.13325763,0.7887631,0.81263304,-0.038949147,0.7978612,0.6433504,0.6279945,0.54576707,0.74913937,0.11388919,0.57210547
0.6318008,0.81027985,-0.016866088,0.020565808,0.6854626,0.6870979,0.045992345,0.6208402,0.674066,0.7295763,0.54810905,0.5201118,-0.08887665,0.74519193
0.6984552,0.88980514,0.10390177,-0.030953102,0.7998347,0.7047034,-0.096753806,0.5853505,0.73409927,0.61669886,0.5859361,0.6496074,0.095933065,0.72505283
0.7121119,0.8239039,0.06419341,-0.083926305,0.7101931,0.6721375,0.06714453,0.66135585,0.79362917,0.66353047,0.3973437,0.7192414,0.050193876,0.7988826
0.6729416,0.75870365,-0.11920471,-0.08204881,0.7686187,0.5238546,0.04696752,0.6798908,0.5827164,0.64319754,0.46985987,0.6088929,-0.08861603,0.5836772
0.81364447,0.7019515,0.073326126,0.03259909,0.64047015,0.6406609,0.060209885,0.71690565,0.5455556,0.71189123,0.61902857,0.69938827,0.1470598,0.6564681
0.8094665,0.7956016,-0.007954374,0.050694823,0.5628074,0.68305737,0.100164354,0.7141565,0.6882957,0.803787,0.6539535,0.55967796,0.07480484,0.56174815
0.5871794,0.86494315,-0.06661102,0.116751045,0.67395246,0.7724695,-0.03010317,0.5634346,0.5264825,0.61551654,0.5376109,0.7652176,0.024392098,0.5410367
0.59024346,0.6589555,-0.0330929,-0.09224561,0.76306903,0.5727247,-0.028562956,0.7646164,0.57382023,0.7786614,0.54125834,0.5254572,-0.07176936,0.71068424
0.7464759,0.6594565,-0.017003834,0.044573724,0.7514608,0.70968735,-0.032085158,0.6558094,0.52246726,0.64196897,0.5646006,0.6662337,0.09760679,0.7553766
0.6191414,0.8412502,-0.12070451,0.12207878,0.5878104,0.673799,0.067347094,0.77369165,0.6684465,0.5481689,0.5880156,0.576718,-0.002078265,0.8213923
0.605554,0.857381,-0.09431286,0.03238541,0.563877,0.72958845,-0.09338719,0.58256775,0.7221951,0.6413893,0.35463798,0.63902926,-0.047656313,0.5961032
0.6657294,0.80350393,0.032588452,0.0030147135,0.735326,0.5861573,-0.0071774423,0.8025588,0.6079256,0.6252296,0.40943402,0.5357153,0.03391096,0.77057266
0.6262075,0.8841756,0.12007153,-0.1190974,0.5473946,0.6060336,0.020462632,0.7582884,0.5860369,0.7706294,0.5924717,0.76307946,0.039400145,0.65066916
0.6555092,0.707446,0.10897234,0.006283045,0.6559157,0.62048256,0.07061501,0.5597173,0.7683041,0.5347144,0.42280114,0.6593207,-0.038130514,0.6833469
0.6847216,0.7083428,0.08120246,0.05063419,0.6873063,0.64895964,0.03165935,0.6506111,0.72820073,0.5312778,0.4753425,0.66194886,0.07062337,0.71048295
0.5397066,0.83624685,-0.11480892,0.050349146,0.7367875,0.6586417,0.07798596,0.655385,0.63940966,0.6889099,0.5480845,0.5394851,-0.1443035,0.73037755
0.64039445,0.8977544,0.11693454,0.13470408,0.76346886,0.6791071,0.03130272,0.75022477,0.7073642,0.6897565,0.4141986,0.59268486,-0.053170376,0.63251936
0.774761,0.8385956,0.018074676,-0.01904808,0.7171799,0.6804081,-0.06350472,0.7656277,0.72919714,0.6117909,0.45285168,0.6957495,0.10823357,0.52702725
0.7887734,0.76254374,0.018963546,-0.14594485,0.6237091,0.79591787,0.05529362,0.6025528,0.70543826,0.7525306,0.4258351,0.5200938,-0.14904338,0.56082654
0.59198487,0.7169471,0.011741906,-0.14084727,0.63044715,0.7468514,-0.07500122,0.81781435,0.6408591,0.52172893,0.37323734,0.63491976,0.04424122,0.5052306
0.75771546,0.78026474,-0.09003693,-0.0027939528,0.72034854,0.71486396,-0.038954996,0.5745714,0.69159305,0.7846708,0.4939716,0.7519926,0.06858979,0.7720267
0.7406142,0.90760577,0.004552424,0.12021315,0.53260756,0.6883625,0.0029669106,0.72607875,0.62429655,0.57049274,0.62332034,0.571022,0.09705646,0.78040177
0.72567993,0.91069543,0.06944935,0.13608941,0.72636104,0.7423916,0.11649379,0.6056204,0.64720213,0.7460593,0.4866119,0.5636282,0.031095564,0.6939603
0.5778342,0.74958736,-0.003078565,0.13252398,0.7268935,0.6804616,-0.14252076,0.5946192,0.5487311,0.7799598,0.56835186,0.67062056,0.07871391,0.6867461
0.76946867,0.70046663,-0.0793817,-0.11535703,0.62342876,0.6788688,-0.04242842,0.74207675,0.75740194,0.6915797,0.60856974,0.6551688,0.05102761,0.7786071
0.67748,0.79648185,-0.07068197,-0.1402113,0.62267756,0.7834444,0.05406125,0.6248666,0.75492686,0.562686,0.35583562,0.5646419,-0.08480369,0.6125498
0.5488658,0.8029153,-0.028655991,0.069386676,0.6311813,0.5847662,-0.020279855,0.7328217,0.6967452,0.578226,0.4122529,0.53421414,-0.14994985,0.54674673
0.8146124,0.64104575,-0.07952534,-0.112183735,0.66268265,0.7580313,0.018813297,0.59597313,0.733182,0.7220825,0.4461182,0.72264194,-0.06848685,0.78282803
0.59129333,0.83564234,0.04899852,0.11913988,0.5579016,0.79939425,0.13404325,0.61863756,0.7048244,0.6984929,0.54773504,0.74021167,-0.094771855,0.70160246
0.70964515,0.91948265,-0.11321075,0.063984424,0.57748824,0.80908656,0.036002815,0.7218014,0.524818,0.5362921,0.38517815,0.68827266,-0.1246934,0.787189
0.6964056,0.64895314,0.0031429082,-0.015000686,0.5921883,0.8267961,0.14591163,0.77404994,0.5941687,0.5586916,0.3282497,0.6759223,-0.1262258,0.7076608
0.579032,0.79609114,0.0933035,0.007117331,0.6098853,0.7328912,-0.058324724,0.57081515,0.75811553,0.60012376,0.6368036,0.65350324,-0.1014767,0.7054989
0.65628994,0.67242706,0.032891586,0.015730321,0.61945343,0.53520703,0.047423318,0.664595,0.66210866,0.6682993,0.53856087,0.70084226,0.11085498,0.66673505
0.65259063,0.69373393,0.12856922,0.09486358,0.66832477,0.6687447,-0.021820456,0.7866599,0.6426281,0.67864186,0.39180282,0.61932486,-0.075609095,0.60818344
0.68744487,0.696332,0.020229667,-0.12506816,0.7565421,0.69241315,-0.06253118,0.6927392,0.71867496,0.7136909,0.4874556,0.5922164,0.09807415,0.675527
0.5805132,0.796591,-0.0785947,-0.050312772,0.70767695,0.77073336,0.07390495,0.6863576,0.6081437,0.6289799,0.51859605,0.5844493,-0.035203673,0.55643046
0.66474,0.8705802,0.12832502,0.07939045,0.64673,0.62034166,-0.045149125,0.63531756,0.5056458,0.6553551,0.6138281,0.71361667,-0.103887096,0.7216332
0.6339643,0.6689011,-0.019564211,0.08821662,0.7197156,0.6012303,-0.02564419,0.71736825,0.6775563,0.5306101,0.55095047,0.63437665,0.13448337,0.59350085
0.7593821,0.82615095,-0.040084183,-0.14026114,0.56422627,0.5526927,-0.06141358,0.75000167,0.7246566,0.62356746,0.41171712,0.6254697,0.13978022,0.6942903
0.7678815,0.9008749,0.13223097,0.0663487,0.6730341,0.5688753,0.051262572,0.716732,0.7483354,0.53240013,0.6190782,0.72940564,0.13875309,0.5384924
0.5939307,0.9028228,-0.11120401,0.026781842,0.80986506,0.5879438,-0.13870917,0.58823633,0.63264614,0.6115792,0.5716017,0.48593715,0.04536569,0.60827035
0.7562661,0.7307429,-0.10143657,-0.04204434,0.5972972,0.5947827,-0.05166872,0.6944377,0.6901028,0.70715845,0.4205624,0.755499,0.056187615,0.57418036
0.73424035,0.71748567,0.10810837,0.06762187,0.61277366,0.6635276,0.1294556,0.7871027,0.66062355,0.54315394,0.3363428,0.6043399,-0.028696887,0.61047196
0.62803715,0.6658139,-0.07664987,0.064441666,0.5380604,0.79569185,-0.14318371,0.6209836,0.71187395,0.76331574,0.50813115,0.6510123,0.009425759,0.6067964
0.5364661,0.89073193,0.027543709,0.058060408,0.50590897,0.81900144,0.124703586,0.6497201,0.5950408,0.7598742,0.49280947,0.8135052,-0.110188335,0.6583832
0.57522506,0.6764436,-0.011789128,0.023111358,0.7077812,0.5730214,-0.062895805,0.58957756,0.6128926,0.5652165,0.54428726,0.53515923,0.06454456,0.71567523
