A,B,C,D,E,F,G,H,I,J,K,L,M,N
0.12041727,-0.024547607,0.09631026,0.07132028,-0.08602315,0.00024962425,-0.049351357,-0.12511583,-0.12651844,0.07142691,-0.09100546,0.10454611,0.10635722,-0.039462656
0.110367745,-0.075753026,-0.14204001,0.0687046,0.002628401,-0.1764425,0.093962565,-0.12882309,-0.06968939,0.13049498,0.0106328875,-0.085456595,-0.060005724,-0.13254297
-0.072793365,0.004108891,-0.12815806,-0.009391144,-0.13902831,0.13050875,0.010175332,-0.088700786,0.0046847314,0.019313887,-0.0742169,0.12645979,0.12732711,-0.25053418
0.034986928,0.037326813,0.0049360693,-0.031711772,-0.060537927,-0.051562257,0.0067555755,-0.08406646,-0.13846578,0.04381299,-0.043443434,-0.28559592,-0.0753638,0.010448672
0.0016581118,0.0082651675,-0.13702644,-0.026195891,0.14262316,-0.08073311,0.054127425,0.011214733,-0.121906765,-0.12102418,0.057243347,-0.108973116,0.045765996,-0.19876733
0.13365433,-0.096986085,-0.10563348,-0.11768008,0.054983497,0.19388682,-0.02752664,-0.10431272,0.0013281405,0.0040679574,-0.050757088,0.15835916,-0.045595534,-0.05990208
0.094334826,-0.099275514,0.108730555,0.18483594,-0.1112916,0.095773436,-0.12216023,-0.1281996,0.10161036,-0.083025135,-0.035888404,-0.0010710806,0.067871764,0.24195603
-0.11768098,-0.016096637,0.065080285,0.19409028,0.029114053,-0.17183405,-0.009631202,0.11360264,-0.132349,0.060229763,0.062082723,-0.057703257,-0.0035810918,0.042948112
-0.13975175,-0.102492526,-0.08113636,-0.20855705,-0.010446906,0.10064389,-0.14388293,0.1259726,-0.04397686,0.012655526,0.0709628,0.11319952,0.124545485,-0.14436038
-0.13569102,0.12250328,-0.14501342,-0.014581665,0.06374976,-0.16718616,0.07255526,-0.050831564,-0.06171207,0.057979584,0.06346114,-0.001485914,-0.03137716,0.2406349
-0.04231947,-0.09805642,-0.08014784,-0.13370611,-0.105796985,0.04540419,0.050004736,0.0900241,-0.13338737,0.12684292,-0.056946576,0.063785225,-0.03339538,-0.28325063
0.11143461,-0.11368835,-0.038240664,0.07809279,0.06727077,-0.051704407,0.056136772,0.052226275,0.10319623,-0.117895514,0.13335055,-0.14316307,0.0070548207,0.14241663
0.14633161,0.084712476,-0.07341704,0.015451431,-0.10804137,0.04016447,0.029852018,-0.0748245,-0.028185584,0.07056397,-0.038820468,0.15465204,0.037790015,-0.01875107
-0.12747797,0.042243943,-0.0510981,0.2131116,0.034907237,-0.022983246,-0.1208295,0.10774955,0.10594696,-0.007745579,-0.0013286024,-0.16213146,0.022297591,0.07900196
0.005731061,-0.046572052,-0.06113155,-0.25144196,0.113148004,-0.1356273,-0.107248396,0.08601153,-0.10602533,0.06305365,-0.115233354,0.13116208,0.007623628,0.06891828
-0.020366356,0.10775918,-0.11533333,-0.11078794,0.035074353,-0.086036116,0.04086314,0.12169701,-0.025602132,0.07681765,0.14594167,0.025628127,-0.101611465,-0.27452958
0.07068752,0.04697399,-0.095887564,-0.0962583,0.12592593,0.056387395,0.10248542,0.116455644,0.08300783,0.009475902,0.029858097,0.06639159,-0.12034806,0.06251043
0.055281416,0.047304556,0.0005224794,-0.048727848,0.14535841,-0.03641638,0.043356583,-0.03200067,-0.09110581,-0.07063063,0.06962672,0.11099632,0.12912533,0.09611763
-0.12651394,-0.008105487,0.12121183,-0.01855889,-0.08852798,0.18510316,-0.07458081,0.054032817,-0.13286012,-0.044712767,0.018019259,0.23587184,0.083711356,0.05133818
-0.078947015,0.05563344,0.12662923,-0.11720213,0.037421644,-0.20740178,0.09295024,-0.13177508,-0.009733662,0.12977049,-0.14910854,-0.042759165,-0.008980557,0.15298516
-0.1331608,0.056684285,-0.011922002,-0.080940716,-0.10906997,0.04270654,0.13831708,-0.017206118,0.020202905,-0.07774494,-0.13652253,0.07102886,-0.060519792,-0.2617962
-0.08210409,0.13173422,0.107495785,-0.08346622,-0.05315391,0.02113635,0.07683918,0.13679251,-0.1027187,0.0236772,0.0649216,-0.04848346,-0.09138678,-0.0846237
-0.047746502,-0.12578438,0.016258493,-0.0244634,-0.027282625,-0.031137101,-0.03543368,0.0013581216,-0.14042231,-0.14698523,-0.10086632,0.089508794,0.006005734,-0.07980438
0.014824271,0.1417068,0.0812646,0.060609557,0.112585515,-0.15718706,0.02241069,0.014610261,0.07628141,-0.03958016,0.08351809,-0.17438753,0.13369167,0.010208599
0.010398865,0.097128555,0.07925226,-0.020193078,-0.07139856,0.05217293,0.076909974,0.14112177,0.023427606,0.12333709,-0.074146114,0.20624591,-0.056502953,-0.085904434
0.03944078,-0.12574705,0.048973486,-0.07772174,-0.09604975,0.19062208,-0.07824866,-0.038843714,0.0400898,0.13766271,-0.017759368,-0.08119381,-0.14334849,-0.0013463497
0.11469635,0.04726997,-0.0740272,-0.10920581,0.06689538,-0.121260524,0.011447564,-0.13422894,0.032914817,-0.11685922,0.07125728,-0.032164894,0.074582726,0.17683564
-0.08562815,0.009193182,0.10184795,0.116377726,0.0726818,-0.04279559,0.13512799,0.09210618,0.07857357,-0.013890341,0.0881574,0.18015231,0.05697842,-0.26885313
0.017197609,-0.1265153,-0.10103649,0.0013176203,0.084172904,0.121788055,0.010659978,0.030546516,0.040793613,0.047267035,0.03921269,0.00697159,0.10461402,-0.1647583
0.066468015,0.14851037,-0.08359897,-0.12433089,-0.13602021,0.13343407,0.027294934,0.10267481,0.13872117,0.086351484,0.056639045,-0.05712062,0.1281161,0.19036837
-0.070385695,-0.026428863,-0.1063156,0.05762486,0.01583165,0.16128382,-0.039606623,-0.011966765,0.012229562,-0.07023093,-0.081864506,-0.27458912,-0.018348202,0.04085122
-0.056258082,0.0601494,-0.12343256,-0.099013165,0.1310049,0.05396221,0.109836936,-0.103480935,0.07068606,0.12680942,0.038454294,0.11635032,0.055998936,0.07834965
-0.08639206,-0.051633187,-0.034852535,-0.07232922,0.13311628,-0.00015189499,0.1231772,0.10916045,-0.046668902,0.13139555,0.01840797,0.04028973,-0.108848244,0.0859367
0.0690615,0.037017956,-0.042850368,-0.12384049,-0.090235755,0.24374303,-0.023029342,-0.06168396,0.10363656,-0.1126081,-0.14851418,0.067650706,-0.08908321,-0.06170135
0.14087862,-0.09679493,0.033548146,0.038826123,0.06926724,-0.10203372,-0.01527527,-0.0143945515,0.092671305,0.05026491,0.098890945,-0.112768784,0.005113706,0.3246671
0.006298527,-0.026371464,0.0557978,0.26444882,0.101055115,0.0029030591,-0.09043519,-0.09583043,0.014062792,-0.038626008,-0.082631946,0.14891152,-0.12821692,0.01207383
0.02388367,-0.01296027,-0.1105829,-0.003178671,0.08312924,-0.0034487695,-0.14298269,-0.029476851,-0.13923126,0.09904188,-0.11123146,0.2089122,0.11394134,-0.12137474
-0.019933939,0.11447376,0.026763886,-0.02242639,-0.0470097,-0.22858945,-0.0065386146,0.104914874,0.11917621,-0.030648194,0.025639713,0.16460694,-0.048777655,-0.023580208
0.09329198,0.05590409,0.06499381,-0.035378486,-0.05101855,-0.014818862,-0.06738308,0.13569006,0.06766096,-0.1493549,-0.05144468,-0.1505025,0.03256692,-0.19195412
-0.06447918,-0.11316859,-0.11903805,-0.0010560304,0.026259065,-0.16174252,-0.029570624,0.13103905,0.07596721,0.010096833,0.10456219,0.018740296,0.13910371,-0.017353877
-0.093144715,-0.13209802,-0.10657404,-0.20642212,-0.08332545,0.111003056,0.14500493,0.031457484,-0.082999565,0.0316419,-0.101880245,0.033326924,-0.09585761,-0.033360645
0.06484635,0.14622888,0.0059538186,-0.035187736,-0.011830837,0.04965423,-0.041762352,-0.027879275,0.06151992,0.0648012,0.10166809,-0.0013211593,-0.08688813,0.0051624924
-0.05433973,0.08818795,0.012951061,0.17285989,0.104444504,-0.060354203,-0.09471497,-0.091517314,0.07072301,0.083627924,0.07455112,-0.11413362,0.045651734,0.19255053
-0.12088386,-0.11730692,-0.05889584,0.034916826,0.037841693,-0.026203424,0.03592907,-0.067252316,-0.08717848,-0.04577159,-0.015312299,0.033753753,-0.076039754,-0.07434803
0.025581405,0.08876869,0.004280776,-0.054171287,-0.13431309,0.090835124,0.082166225,-0.07537868,0.13692293,-0.097215146,-0.082749695,0.008650817,-0.05605472,0.09710097
-0.07531291,0.048261747,-0.07390486,-0.03267114,0.12197301,0.08705452,0.101030946,-0.097889155,-0.020151451,0.07207334,0.0040161014,-0.06011176,-0.13447,0.17342925
-0.021952704,-0.023427472,-0.07000637,-0.12005497,-0.108567104,0.06503357,0.07576871,-0.058142126,0.12669596,0.08644992,-0.055746928,0.2654785,-0.005187735,0.10905105
-0.030630253,-0.0071927756,-0.11567454,-0.057365462,-0.019966558,-0.06607203,-0.011991605,-0.136353,0.0666475,-0.1100741,0.08075023,-0.2228949,0.14886585,0.0937849
0.02231203,0.13397586,0.061589345,0.08633322,-0.011996597,0.047804683,0.035432786,-0.068975404,-0.059081666,0.03761013,-0.058909535,0.04023944,0.12483281,0.061310306
0.028114036,-0.013788596,-0.0091932565,0.047920436,0.12029609,0.05621265,-0.066604525,0.10496706,0.11143294,-0.083277695,-0.12901862,-0.05065515,0.10779202,0.0072611794
0.03650427,-0.0788506,-0.14886689,0.011674866,0.024931118,-0.12615338,0.09788829,0.071676195,-0.027583554,0.14030191,0.11160019,0.11468293,-0.071500756,0.15586212
0.039141268,-0.13531072,-0.071347244,0.022101805,0.103882164,0.0040943697,0.14098108,0.03576581,-0.00078473985,-0.14999278,-0.044437908,-0.057379678,0.0954041,-0.2380732
-0.0046782345,-0.07954801,0.12696406,-0.053978413,-0.039499626,-0.005693555,-0.14243396,-0.09153582,-0.076159,-0.027131423,0.07568304,-0.009568773,0.018587634,-0.08642223
-0.054052934,-0.12167709,-0.08591482,-0.13363352,0.040485784,-0.23432612,-0.0831181,0.14830631,-0.039939575,0.044344947,-0.023010194,-0.051570266,0.021783933,-0.012984902
0.13798109,-0.10860582,-0.12562059,-0.19636296,0.055120885,-0.06327217,-0.012439892,-0.08198777,0.029169723,-0.11508934,-0.12443595,0.0754305,-0.050538577,-0.13970543
0.0757408,-0.0040507317,0.12253174,0.22719789,-0.113220915,-0.043098934,0.0010674447,0.06501378,-0.069962956,0.007247269,-0.046063773,0.026372522,-0.058466814,-0.016469754
-0.061866067,0.019953743,-0.0090845525,-0.0024062768,0.029155955,0.14861284,-0.064945474,0.059861273,0.07810928,0.092947274,0.020243734,0.0056884736,0.082637936,0.022134446
-0.10112463,0.01449886,-0.03307443,0.03951163,0.07546368,-0.01191932,-0.035527058,0.10321343,0.12382141,0.017119631,-0.08365551,-0.008747615,0.08099477,0.08512363
-0.018865034,-0.06800047,-0.056626655,-0.014315113,-0.093881026,0.10715433,-0.13403846,0.110694855,-0.0062006265,-0.0080473125,0.05192326,-0.06702286,0.13953754,0.036384746
-0.13878995,0.13569632,-0.11552997,0.068294644,-0.12523797,-0.24689415,-0.04644937,-0.13162223,-0.003434047,-0.078545295,-0.07516989,-0.12894885,-0.052697502,0.1643951
0.0032022744,-0.12012853,0.08119556,-0.11127426,0.099802315,-0.026137464,-0.13443531,-0.008301973,0.06954607,0.14724988,-0.076977916,-0.2468498,0.09556468,-0.19149026
0.087558255,-0.13510703,-0.12090532,-0.0315807,0.021205217,-0.00026278198,-0.011507213,-0.11570841,-0.008256823,-0.005241379,0.1417341,0.005326703,0.13280395,-0.12719887
0.0050896853,0.06558798,0.11280522,0.18834887,0.0194235,0.00041611493,-0.09526478,0.0849217,0.10708612,-0.005636111,0.057090342,-0.08888523,-0.09605147,0.0656987
-0.14625967,0.00080795586,-0.14296287,-0.030954465,0.035987183,-0.19930567,0.07175247,-0.11345657,-0.089855134,0.1282925,0.09026869,0.07146564,0.10476372,-0.104803815
0.14079562,-0.069267265,-0.08892898,-0.23331314,-0.09941974,-0.008522615,0.13278669,0.08082409,-0.08309836,0.11718157,0.12321928,0.17447357,-0.06091848,-0.19349092
0.14543897,0.069073275,-0.12736805,0.27098614,-0.051599823,0.17530611,-0.016280502,0.08455534,0.14238337,0.08425844,0.087032154,0.013123125,0.022640988,-0.15339011
0.086860314,-0.055405587,-0.018113583,0.19615392,0.12697297,0.08588767,-0.07527958,-0.08026228,-0.14754805,0.06607005,-0.1485554,-0.034622677,-0.03643901,0.30482766
0.071191505,-0.02561839,-0.12714732,0.13670728,0.07978152,-0.045707062,0.011096567,-0.02329284,-0.105004594,-0.048818655,0.11677894,0.21046035,-0.034524284,0.16271855
0.12806597,0.03668505,-0.017972678,0.1362398,-0.1286014,-0.09767767,-0.07834992,-0.13705002,0.08659546,0.084055305,0.0014415681,-0.0205971,0.040947422,-0.042750806
0.07339999,-0.08279227,0.049107745,0.11857399,-0.010271847,0.053444117,-0.08411018,-0.12639958,-0.13489875,-0.056035854,0.055893034,-0.06035018,0.13137004,0.0023912862
0.119833976,0.109532416,-0.015825287,-0.059116274,-0.09751341,0.029874764,0.06805067,-0.07066471,0.042994633,-0.11182323,-0.076878265,0.13343996,0.1446087,-0.018830456
-0.09297536,-0.14260942,0.12862948,0.17494197,0.14317957,0.09418006,0.10723981,-0.08449304,-0.06938864,-0.02853556,0.12761408,-0.224443,0.10180566,0.050932147
0.11264545,-0.121936426,-0.031706087,0.03245105,0.024899751,-0.015304908,-0.034636796,0.14088139,-0.08648871,0.13796303,0.023514286,0.273916,-0.0012678802,0.20218338
0.078172326,0.05262199,0.042153746,0.035243973,-0.118136555,0.040179566,-0.09436353,0.030000225,0.14235824,0.1138874,-0.03402552,0.11030698,-0.06584593,-0.037966773
0.07142033,0.011444837,-0.0065348446,0.14815734,0.11028963,-0.10460793,-0.043998726,-0.14625922,0.07452561,-0.065514535,-0.006810248,-0.22507814,-0.018269598,0.06577571
-0.09191649,-0.050445646,-0.012398154,-0.05015465,-0.13644348,-0.05868285,0.058184445,-0.11049838,-0.13789724,0.057710245,-0.10575575,0.122351885,0.03807436,-0.044713743
0.04166521,0.07066809,0.088849604,-0.015135303,0.056224182,0.12678625,0.03973402,0.08092609,0.031233534,0.103532225,-0.07800944,-0.25509715,-0.093649015,-0.14613795
-0.088535964,-0.122025356,0.0073297024,0.10692367,0.09876591,0.12716395,0.11754316,0.052585647,0.121831566,0.06455974,-0.047262296,0.2043554,-0.035493426,0.20544936
0.090152875,0.047903642,-0.024640575,0.049361438,-0.09498681,0.039128795,0.07598324,-0.14148062,-0.056903623,0.11397311,-0.008517593,0.086640865,0.14859223,0.0006157607
0.017861962,-0.11970474,-0.11684038,0.11634444,-0.016232982,0.11972289,0.0019574016,-0.076210074,-0.14070563,-0.14857836,-0.0018528551,-0.110232666,0.14527425,0.18127052
0.12355155,0.024753645,-0.03883887,0.078955635,0.026726142,0.10350825,-0.101319805,-0.10649198,-0.061619177,-0.1268146,0.12905392,0.009023771,0.0103571415,0.08281397
0.028799564,-0.086631835,-0.09987801,0.17628679,0.11044109,-0.12329078,-0.12834123,-0.13059577,-0.108186096,-0.09847978,-0.11288577,0.06763002,0.067868754,0.16007566
0.049195483,-0.082992665,0.05559528,0.09206341,-0.039210908,-0.07188852,0.0010010749,-0.06316753,0.010946333,0.12232691,-0.010181218,0.21373457,0.09139839,-0.1343287
0.12700543,0.07007688,0.026187122,-0.037212044,-0.046489052,0.00726451,-0.049370132,-0.057514757,0.11521381,-0.14984106,0.11076644,-0.17612296,-0.1303059,-0.1600148
0.026637629,-0.1334415,0.10025069,0.26019293,0.046495795,-0.12353754,0.062765,0.11842224,-0.059099063,-0.065404326,0.092518196,-0.06048786,0.07530472,0.09368473
0.10686979,-0.05606716,-0.09720951,0.00018637627,0.007479608,0.017623961,0.025384441,0.055858865,-0.14549254,0.054342046,0.01316686,0.0075332597,-0.09566972,-0.021404296
-0.036885776,-0.0848661,0.13255578,0.19325177,0.017334923,-0.09666784,-0.06350169,0.0044992417,0.10241845,0.092200845,-0.11700969,-0.027409032,0.013898194,-0.0864715
0.047147483,-0.015983403,-0.04979392,-0.1552423,0.1426839,-0.04102514,0.05375138,0.14465415,0.11139977,-0.087216586,0.0429167,0.07174626,0.1334255,-0.12775826
0.03666462,-0.053966694,0.08716996,0.10813768,-0.057958335,0.048515454,0.14058587,-0.08850117,0.035109505,-0.12835263,-0.030569099,0.25128895,0.057550237,0.014498092
-0.14892569,0.08970648,0.13677898,0.0067867413,0.08747575,0.073261224,0.051758677,-0.108153805,-0.013489664,-0.069009036,0.03344941,-0.07195689,0.112327546,0.030443907
0.05600989,0.007612452,-0.08535498,-0.071904376,-0.08424558,-0.029379651,-0.052627176,-0.11943305,0.14554554,0.03717111,0.12487033,0.12141658,-0.1081724,0.103173636
-0.123512834,0.097175896,0.10484934,-0.010372408,0.061057538,-0.044493526,0.11286783,-0.03129591,0.067245275,0.02031809,-0.11178936,0.015776709,-0.11524024,0.048295498
0.011692971,0.07995452,0.022591025,-0.100970715,-0.019131482,0.03220561,-0.056977153,-0.031363033,0.085778445,-0.08075348,-0.111335546,-0.022632718,0.025077954,-0.071063615
0.042514622,0.108664006,0.04598719,-0.04547996,0.091007635,0.08763161,-0.08577851,0.040887833,-0.011875287,0.092845604,0.09205511,0.047844604,0.06378557,-0.03774424
0.10423744,-0.047578365,0.053276584,-0.07349618,-0.0025859028,-0.09610931,-0.103332266,-0.09613824,-0.09693584,-0.13808516,0.022986963,0.10920562,0.14910391,-0.009020165
0.070659205,0.002026856,-0.10565941,0.020230666,-0.0044157505,-0.16982001,-0.13191041,-0.013289958,0.09420319,-0.11609622,-0.061078228,0.12816869,0.04982449,-0.074149154
-0.08690435,-0.12905619,-0.09714382,0.21048374,0.13026881,-0.17846948,-0.027054802,0.10554978,-0.042768255,-0.12409201,-0.06043239,-0.022112235,-0.043543734,-0.046526253
0.021139175,-0.14617534,0.14922899,-0.0017441362,-0.03784758,0.04322487,-0.082991876,0.10427123,-0.037464596,-0.13220242,0.08121203,0.11619608,0.08597934,-0.21688375
0.02284287,0.11403492,0.041502044,-0.0600695,0.091251686,-0.045603774,-0.024140522,0.034223586,0.1356538,0.07032777,0.05880007,-0.15762384,0.031865627,-0.03952697
-0.14523351,-0.08338589,0.003119573,0.14755563,0.0074949265,-0.16806723,0.14920166,0.13555652,-0.13162458,0.057923913,0.13607633,0.12157792,-0.013988346,0.0005565211
-0.07250869,-0.106487155,0.07273795,-0.12908466,-0.14804274,0.075357996,-0.060865387,-0.07917926,-0.06884496,0.0061514676,0.082091674,0.012077227,0.09670451,-0.1805033
0.12447974,-0.11768627,-0.11397,-0.028247997,-0.06424764,0.06705715,-0.069762506,-0.10374574,0.02705869,-0.023519397,0.14746347,-0.2658443,0.05110143,0.09455574
-0.08073449,0.03680837,0.035830736,0.15666205,0.0652881,-0.1929858,-0.08254579,-0.043103546,0.016241282,-0.0592227,-0.07345989,-0.20271908,0.055452988,-0.040026918
0.05196537,0.053285256,0.13161495,-0.17156826,0.0073453486,-0.2305147,0.100318134,-0.14554818,-0.09866649,-0.029362664,0.013531014,-0.025759548,0.057737052,-0.28113484
-0.036706284,0.0006548017,-0.10622224,0.11885771,0.11287674,-0.004034966,0.051022306,0.14873746,-0.06724012,0.037069112,0.018040597,-0.008512139,-0.047755197,-0.27383605
-0.11049702,0.14689094,0.09188406,0.039941117,-0.00388287,0.0045852885,0.040404454,-0.042804122,0.012721375,-0.10508849,0.11814007,0.0033370256,0.035251528,0.0016476214
-0.1105137,0.1251351,-0.06566751,0.03167788,0.12251109,-0.057757124,0.03351432,-0.05387523,0.11252907,0.058156088,-0.0997056,0.091001585,0.06175734,0.14580947
-0.10438525,-0.08942455,-0.016464218,-0.06855461,0.097870365,0.044192433,-0.06362671,0.130925,-0.13532966,0.07342026,0.029155686,0.10940859,0.055709198,-0.081645235
0.008715674,-0.09292238,0.046305552,-0.16094461,-0.113157704,0.08478874,-0.010587871,-0.073132955,-0.14656349,-0.04995411,0.06086074,0.14321767,-0.077926524,0.078132495
-0.0489211,0.10297701,-0.11786764,0.14661653,0.0024381578,-0.06855597,-0.120183,0.008878142,0.056829825,-0.14994827,0.010893151,-0.06535262,0.06364973,-0.0016884506
0.0600598,0.14404732,0.06964411,-0.10480817,-0.065764315,-0.005542077,-0.06628862,0.12632433,-0.13454726,0.0027732998,-0.0024322122,0.023908734,0.09737937,-0.07306882
-0.032351397,-0.13821656,-0.07192531,-0.015941113,-0.037450306,0.018401548,0.05988832,-0.05860445,-0.075825036,-0.11792259,-0.13749284,-0.014932059,-0.08149427,-0.04279975
0.06844279,0.056469947,0.13943923,-0.11725514,0.02847512,0.17922296,-0.0077502728,0.132745,-0.007982686,0.08857295,-0.07397467,0.03378386,0.011996657,-0.023723848
-0.14050677,0.13125229,-0.0019016713,-0.017435484,0.098905,0.10059965,0.071485326,0.036695853,-0.035121292,-0.14625144,0.038221925,-0.034906305,-0.05986859,0.259953
0.04511942,0.09466471,0.041613907,-0.25363642,-0.014636621,0.10967758,0.016247451,-0.13129097,0.10440588,0.032337368,-0.0904344,0.2463384,0.025234342,0.14368336
0.041864365,-0.05126383,0.0019364655,0.17349999,-0.0880636,-0.005002588,-0.08670965,0.12023714,0.041203782,0.08189228,-0.06473617,-0.15719233,0.01777935,-0.021714434
-0.13276984,0.06271742,0.11383125,-0.07013421,0.039071187,-0.20025471,0.042458475,0.1400874,-0.082972944,0.12030998,-0.114417784,-0.07130465,0.074401975,0.048468992
0.02797407,0.007594794,0.091582194,-0.23378655,0.10563561,-0.0773358,0.12499133,0.114540696,0.06204468,-0.120395124,-0.010225907,0.1765505,0.13922504,-0.23577568
-0.13512918,0.10733086,0.06907503,-0.08544882,0.14755633,0.13850357,0.13863423,-0.06356544,0.08929777,-0.010959506,-0.08183631,0.1557624,0.0794023,0.057192214
0.03178832,0.008608565,0.10587332,-0.07253386,-0.028135948,0.029282987,0.042793766,-0.07522937,0.1263273,0.013952211,-0.057277523,0.14299595,-0.11376869,0.11763562
-0.14163503,0.079397544,-0.04755099,0.056842983,-0.018807769,0.060047165,-0.12063688,-0.037942223,-0.04413373,-0.094955906,0.040672988,0.06324368,0.06540926,0.14539573
0.06622864,-0.085281014,-0.04241109,-0.27704328,-0.123051494,-0.16872212,-0.07868854,0.122766376,-0.0446036,0.121825784,-0.014596075,0.07499415,0.046651363,0.19948228
-0.06879124,-0.11591506,-0.10773109,0.16298474,0.13800013,-0.0681032,-0.061817072,-0.1288704,-0.09246587,0.0832234,0.024475217,-0.14424916,0.1314658,-0.21507287
0.05836135,-0.031240672,-0.050595835,0.056618154,0.07218161,-0.029192902,0.038743496,-0.13941148,-0.069074735,0.082596496,-0.039780773,0.27428123,-0.03902457,-0.09372379
0.0497292,-0.13542852,0.1213364,0.030884035,-0.08785131,0.09643693,-0.11435577,0.11105156,0.079248905,-0.1235849,-0.12973092,-0.013667926,0.13609609,-0.06838715
0.03155586,-0.055727348,-0.08923735,-0.0575265,0.093587205,-0.17748654,-0.031882867,0.079878435,0.011716872,0.057926968,0.019580469,-0.08898381,0.11095658,0.13869265
-0.12142412,-0.13123918,-0.10116805,-0.05609703,-0.1384987,0.022131383,-0.03406077,0.040984392,-0.05426372,0.0046564788,0.109778136,0.11016646,-0.088062525,-0.26989746
-0.03729701,0.06442003,-0.011062577,-0.0041812807,-0.032673508,0.1047074,-0.052319996,0.038661733,-0.105619535,0.07667507,0.05916597,-0.22717784,0.064975545,0.06077522
-0.07049364,0.037457705,-0.09584659,-0.14283049,0.07151225,-0.046413027,-0.03299371,-0.108047605,0.08424123,0.0049188435,0.11707297,0.013319537,0.049888983,0.24805343
-0.10929312,0.028359503,0.016554251,-0.031144068,-0.030911908,-0.089873925,0.014451131,0.029404178,0.11604184,-0.04536107,-0.09551735,-0.040492594,0.10856682,-0.18917292
0.066708654,-0.040416263,-0.06063366,0.036229298,-0.14570388,-0.01787503,0.10463789,-0.020801306,-0.1257731,-0.05281672,-0.08589907,0.07936145,0.05450569,-0.1963945
-0.10672632,-0.136854,-0.05684427,0.05140899,0.07514018,0.0245561,-0.10308252,-0.05099523,-0.14156859,0.08082788,-0.1220219,0.0028862357,0.1413067,0.0028202534
0.017514974,0.09991431,-0.085425764,0.03752297,0.11949229,-0.08982846,-0.03077858,-0.13706782,-0.014004961,-0.057165764,-0.036264487,0.098910704,-0.079886325,0.17429823
-0.07663624,0.034763962,0.070342764,-0.054022618,0.07370728,-0.14403626,0.06496495,0.0006311238,-0.038245298,0.13246742,0.059664175,0.049879402,0.019084334,-0.13542184
0.086841345,0.07208821,-0.063351616,-0.12271497,-0.11806929,-0.002151966,-0.06779674,-0.09892456,0.05613637,-0.031563915,0.1026462,-0.023117304,0.081843406,-0.082705006
0.088716075,0.1369119,-0.06958282,0.013256282,-0.0020524263,0.07370195,0.14385357,0.14740187,0.034177393,-0.023751736,0.021802843,-0.02023314,-0.041736297,-0.13080464
0.055961117,0.06937893,-0.020938993,0.1418872,-0.120511636,0.015210822,0.146133,0.12975699,0.05822061,-0.057172485,0.02941215,-0.111826375,-0.044182085,0.044466317
0.03804554,-0.04667031,-0.13138133,0.051504374,0.020183176,0.17345387,0.06801139,0.12598872,-0.07430604,0.039599165,-0.05038937,-0.015378132,-0.04531058,0.16183941
0.06778969,0.053927675,0.092469335,0.1780413,0.08980195,0.12305829,-0.08594772,0.13206068,-0.06819624,0.116444916,-0.13051382,-0.100403406,0.13635668,0.13168496
0.017177671,0.056125477,-0.105497494,-0.047103763,0.0367399,-0.1417213,-0.0040103495,-0.050467305,0.11324343,-0.07663418,-0.10243432,0.18434551,-0.114537284,0.0062432587
0.14084065,-0.049360372,-0.10439646,0.11613026,-0.01748237,0.05757062,-0.11969219,0.015809208,0.107655525,0.043412045,0.06598808,0.16005807,-0.09627785,0.007984236
0.05277525,-0.045844533,-0.015486747,0.049914405,-0.086592436,-0.07780978,0.037289962,0.000220716,0.060483962,-0.10569762,0.037695244,0.061356306,0.0905797,0.11486369
-0.09569763,0.105225235,-0.10379486,-0.092036024,-0.077740826,-0.0835012,0.058139622,-0.08934914,0.058765516,-0.04454141,0.06641795,0.036944658,-0.04682125,0.035520017
-0.020827323,-0.07755745,0.10883996,-0.011529475,0.10368076,0.09446533,-0.026800238,-0.012424171,0.13249508,-0.14637017,0.07073781,0.043350272,0.008491442,-0.033563994
0.0053043664,-0.075633824,-0.060843572,-0.07408087,0.010467693,-0.12503219,0.1392056,0.117860705,0.060889706,0.13539091,-0.04705312,0.0059891045,0.14308423,0.021516949
-0.088097245,-0.11722724,0.038565874,0.006081775,0.024660587,0.22511828,0.08188136,-0.04853581,0.1297048,-0.02196461,-0.08200282,0.015252635,-0.122782685,-0.027990788
-0.12599702,0.09894535,-0.057325535,0.00424242,0.114216805,0.18154,0.01745914,-0.09384519,0.11122936,0.049477533,0.11162913,0.028848171,-0.08304838,0.10069773
0.11597893,-0.054684184,-0.11468536,0.0044793934,-0.14907445,-0.0045374185,0.10813418,-0.14461085,-0.04039584,-0.026109032,0.03727226,0.1893451,0.035712898,0.28872508
0.02048266,-0.03997931,-0.079916745,-0.0241341,-0.0929371,0.12921508,-0.12938425,0.09368046,0.08427867,-0.04088044,-0.123439714,-0.07443166,-0.14761819,0.11385979
0.12253478,-0.06222316,-0.04622846,0.09721105,0.12300241,-0.04096414,-0.08787538,-0.09390709,-0.11849803,-0.014818028,0.052804813,-0.16311242,-0.014213085,0.03146781
0.112428635,0.11494163,0.12959528,0.04767175,-0.1392627,0.009687573,0.018657178,0.07304031,-0.05748477,0.0057893693,0.032998264,0.18975295,-0.04581224,-0.051423475
-0.14506699,0.02599667,0.13285244,0.18886669,-0.0344003,-0.002476126,-0.060433447,-0.02537059,-0.061298333,0.03761804,0.14175266,-0.061345562,0.112187,-0.08483421
-0.14964898,0.08634585,-0.14002891,-0.1737391,-0.09648879,-0.134716,0.12858406,-0.09572165,-0.052537344,0.013369828,-0.017448395,-0.10488834,0.011656418,0.026199758
