A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z,AB,AC,AD,AE,AF,AG,AH,AI,AJ,AK
59.270424,45.32081,96.73348,71.02663,37.55479,61.13146,83.51477,14.765099,74.106834,78.989426,73.96396,58.80054,88.36459,103.33852,86.951546,47.52382,58.244053,106.50644,69.94294,57.340157,73.03775,76.64655,69.10195,56.81286,40.3136,18.02885,-49.138767,19.373901,58.209633,31.250751,27.851103,16.038155,24.405045,34.84298,14.364546,46.57367
72.34738,58.80415,90.644455,70.68165,40.564274,49.89968,67.77422,97.76667,81.22825,71.5301,81.98233,71.646225,105.894066,70.75428,68.757835,62.887978,55.901188,83.96828,74.106544,51.08257,77.55916,92.255104,93.946526,64.092834,27.005905,14.2209425,27.538738,23.201328,63.924923,29.215134,22.796392,16.142097,21.99534,42.570175,25.134333,47.62003
62.412132,77.514984,103.50864,61.180267,37.92226,17.792042,53.365364,105.460846,73.272,90.32918,75.793976,83.068825,104.30524,89.27648,74.759766,74.161,60.872627,89.308685,70.647484,58.338432,104.91795,84.09027,87.026596,66.80945,39.1325,10.190488,59.496407,18.073042,57.21971,35.969364,21.4696,15.708553,30.866297,54.137135,20.896008,49.7425
55.29857,85.0261,85.492165,79.561134,51.74877,34.324192,60.639885,102.95422,74.02668,83.26979,66.74397,83.65066,77.26957,93.8721,74.76272,55.536648,48.36007,90.23693,93.36779,35.227108,95.043465,42.739952,83.46039,33.38811,55.72176,19.663229,47.60263,20.378954,49.793434,36.405106,18.341347,17.611359,36.477737,53.494514,27.886703,47.985004
60.519005,58.20941,90.72123,76.14539,34.304787,50.16199,62.03146,92.12015,65.30694,65.410095,69.30254,62.415962,37.64811,92.31609,66.04766,67.843895,52.8094,85.64932,91.16837,26.112606,79.03795,45.74548,118.09505,38.98413,64.092125,20.820845,41.772247,24.518063,50.361614,28.341774,19.61209,10.069587,45.318336,47.561913,40.41868,38.662323
46.17954,69.10278,75.322365,60.853764,50.475502,43.17069,53.374603,-1.84478,57.355793,69.53273,64.29802,20.598074,31.510387,73.127335,72.741104,72.66927,52.153835,67.73917,100.30957,24.711128,51.75444,47.269646,78.827286,43.721676,70.12766,34.460117,51.7746,33.214863,47.121563,12.616144,21.140951,16.95731,44.105423,55.6908,42.52366,37.977764
65.445244,39.78815,70.15661,58.242023,37.226715,18.025625,37.711967,25.418056,54.048714,62.818607,61.2149,9.274279,43.46728,75.97104,50.18188,78.95863,52.358433,72.940605,92.32859,32.816082,46.22609,58.042187,113.41638,51.86798,53.781464,26.607115,43.174778,43.677826,34.06713,23.654062,41.21185,23.780273,46.410133,69.60686,45.090683,53.34092
52.735703,-12.862654,33.53253,47.900105,16.019432,25.482506,40.83254,25.30002,55.868317,69.059006,68.15974,32.393,40.4217,43.862957,51.43805,55.660404,53.398315,80.8599,59.426403,24.156155,45.897934,50.73803,107.866135,62.25306,29.002092,41.371048,36.42238,40.06596,36.74187,41.161514,34.670033,47.38617,62.27663,68.56208,68.62246,43.549892
49.954876,2.4497223,42.623352,20.808481,6.186249,37.37352,69.76807,19.4421,43.641308,83.257126,58.638927,33.497894,16.590607,53.955383,46.971634,59.557407,62.11661,84.92799,26.692184,12.1447315,46.06123,53.189568,100.45531,50.00411,23.38493,60.292225,27.02373,28.550566,36.746155,38.803074,68.11653,125.32716,55.43503,71.05536,84.33463,37.797607
58.345764,20.167784,41.262436,18.601156,23.22143,50.03336,84.46028,33.561344,28.84369,91.52554,55.053722,48.480885,26.414867,54.941715,43.83231,50.534676,58.449997,45.22996,22.31891,38.394432,22.619492,31.444134,113.4794,43.855217,8.331879,54.138626,20.528147,30.656551,52.384342,34.68229,78.95167,82.74087,57.315807,57.10736,67.18375,40.590317
48.83407,35.510788,4.2613335,23.619074,20.493418,58.96186,47.18589,21.764227,36.146927,61.82574,50.5306,34.14787,49.740925,79.46995,64.39474,45.435318,47.87762,42.47239,43.52343,131.51147,34.962177,30.400059,65.22133,52.563034,20.336103,38.837017,2.1559696,37.001038,70.20222,41.707447,84.165634,81.0357,73.68671,35.743824,60.11253,35.387676
58.933247,18.23067,20.74722,26.063633,27.725689,50.91492,23.617706,20.624228,45.650066,61.16488,72.392334,17.241858,44.031765,55.640347,63.35023,36.240532,44.9838,61.69566,42.3948,100.800224,75.243004,5.025543,47.873684,-2.299797,43.996765,38.961475,11.503901,47.467358,78.64981,25.308605,95.88144,15.592415,58.00219,64.77674,61.03877,7.7162876
43.224495,31.766516,28.725214,18.736914,27.408077,39.231018,35.431408,22.838013,59.58191,74.82068,72.92925,8.168387,46.61112,47.49396,72.95507,47.595016,46.137466,81.486664,48.07667,86.90191,90.00765,42.109177,72.61212,16.040249,52.732655,18.987375,-2.378843,35.349766,51.642815,35.831196,48.586998,27.045536,55.28611,50.884727,50.79456,30.734566
37.03199,34.918568,38.363525,20.055038,14.391165,39.449234,60.234047,1.1579858,58.5046,78.49403,89.23288,40.44636,52.55719,53.891315,61.344727,46.574577,51.467163,78.02768,40.277416,79.79206,79.814255,71.63344,91.526955,19.035648,42.168858,15.432061,23.727741,24.734283,65.04338,8.994986,45.59418,23.943497,71.657295,47.46927,53.169754,21.679684
34.358723,23.739159,53.801132,22.23276,16.231106,45.873142,74.203476,-7.2601376,70.774376,77.35889,61.683975,45.908997,72.85775,62.387585,73.6793,48.560753,63.782116,77.475006,61.398933,57.494045,60.49089,97.9162,53.211227,19.736755,42.402473,41.271408,37.74381,15.914916,61.917183,10.990507,54.994392,24.345139,31.862911,32.598076,43.49194,9.214044
23.827621,49.193985,51.454193,7.5060043,39.546215,43.717545,78.65769,25.16993,81.464035,74.18521,67.45431,64.32818,82.24782,80.41789,92.49562,54.966057,70.625565,76.88741,68.37952,59.088135,78.51457,79.3701,36.82308,25.831488,36.14155,33.283978,23.075262,22.794561,31.643854,12.228636,78.64032,31.459064,15.165813,46.510292,26.835403,20.596163
22.55255,41.94824,74.595215,21.701975,39.488014,44.04493,76.85104,27.42634,62.322323,78.36383,70.65914,65.292,82.19473,71.25946,61.54535,71.180595,83.34819,60.528984,70.768684,50.96992,78.26338,68.4443,35.60127,23.46694,31.234509,14.343232,32.287445,24.84961,37.6692,29.999977,64.30421,35.037926,13.3307085,45.60683,20.904427,45.589447
18.962904,41.853672,78.716545,39.8002,36.77235,60.247555,58.548958,12.372822,55.627728,69.02798,72.61061,63.814556,80.00285,57.243713,65.84439,61.08167,62.57829,72.6796,26.174511,59.903885,81.364624,51.339478,64.66229,24.743437,32.730988,15.8807,35.33719,28.54633,52.929935,33.589195,44.23672,28.612324,2.0237637,39.492134,41.480896,48.759872
44.45603,52.88252,67.35466,55.96297,58.995754,48.08618,58.461067,74.55566,38.209614,69.17372,73.96121,71.90345,61.748028,63.662518,66.850464,50.927414,44.737614,73.96623,53.72714,31.169212,71.41226,43.018284,83.31417,29.29773,32.0432,21.378603,41.110077,17.575455,55.01583,1.1379528,54.5613,20.560036,22.392586,37.09402,51.480343,73.16858
41.680336,29.557026,20.100185,55.640385,40.249653,8.121899,45.899216,124.32883,40.47559,55.216343,63.10871,38.975674,43.964115,50.39986,71.81485,46.42505,47.48769,50.126007,41.09594,27.391811,35.097797,40.346786,55.862602,3.036003,35.932335,14.840991,38.74704,9.833761,67.52383,-0.877018,47.289257,23.46069,29.44609,39.855854,55.032623,56.849014
27.014656,-9.564765,14.163494,36.068764,22.78769,19.021973,53.51535,116.47189,10.823202,53.935944,46.49322,34.09934,40.204323,49.006702,62.18766,36.709274,32.545406,51.26715,26.772299,68.409,49.457355,51.279945,86.47713,-38.860847,5.946331,15.057879,19.719086,15.614813,50.881275,4.134925,37.03171,13.366215,30.617882,31.162628,24.004362,70.96869
30.457798,3.0632782,-14.540219,40.601913,7.330858,21.460602,36.729813,104.848976,55.763027,37.73048,40.80903,38.82219,38.876083,42.59191,60.249744,20.964138,24.658512,38.52764,55.476837,50.339264,20.714138,56.38267,62.98619,25.447216,4.2770452,24.855402,9.631652,8.499565,40.59439,-38.487396,66.31442,12.122367,50.751953,14.358116,31.647404,49.016582
19.80554,-8.959443,8.639612,27.496319,0.7592344,32.03735,34.488594,20.6585,67.2358,60.976597,33.607857,17.094353,49.37941,61.13843,62.63039,37.234924,30.679747,40.075787,43.257374,53.37033,41.09137,76.4812,66.77484,19.70633,23.427317,25.978031,22.253407,31.362347,58.775707,32.04281,66.60848,10.021179,46.010345,19.54433,33.39229,47.665462
34.6177,-8.281283,23.998388,54.51633,15.71841,39.707607,47.951008,20.788647,49.92147,69.84402,54.62425,37.992336,52.185062,61.956768,85.15559,36.25479,35.235027,44.783726,56.707745,33.72205,65.937035,66.91627,63.115757,17.286217,23.453314,24.306469,20.836195,30.652794,77.881546,13.445661,60.005913,25.133532,40.83774,38.684532,42.894714,38.133495
32.68849,4.5595827,30.663557,33.68947,10.51726,41.70556,49.77159,20.916454,44.2538,62.530174,49.3748,33.865044,70.7573,65.17621,76.89714,31.88512,48.640385,66.32332,75.30446,32.74417,59.206005,52.308613,68.04996,37.113815,21.799835,18.614962,16.08473,34.738525,83.36876,20.75905,53.238903,30.26233,28.16777,42.295017,49.416424,25.503368
40.045017,16.143707,38.132805,30.824457,10.186011,47.218697,46.749348,27.308128,46.69836,55.438225,51.151897,35.128204,60.071877,55.71613,67.21445,28.813032,48.184166,98.46026,90.3732,38.57995,56.200108,47.820286,86.98174,-16.346905,28.481615,16.37476,15.897098,23.907839,61.710014,37.09214,36.82308,33.33525,-10.03196,51.66314,57.087776,43.025307
33.5728,33.917664,49.999428,21.638014,12.550607,38.031002,49.428467,8.549072,43.534603,46.9833,54.449017,47.175915,42.898304,64.61805,75.11258,8.63657,61.586308,79.41707,70.97365,45.175438,59.791218,47.82084,71.765915,17.057928,33.384075,20.911446,-6.2068806,10.280379,50.83268,25.876919,37.074257,19.790697,14.09348,32.635048,51.562172,34.248356
37.309883,29.190884,84.51167,61.517174,50.90075,52.53611,17.859428,16.342402,54.737396,30.174067,55.738396,12.19495,43.893787,72.44577,56.723614,47.202442,50.242043,64.9293,47.12764,36.78382,45.47569,101.44133,68.55744,17.28523,24.773634,17.016691,19.407898,9.462319,44.66934,26.812218,8.59103,6.908126,3.40938,64.20067,38.926544,41.348442
34.961422,53.096317,85.358475,69.29742,44.98825,57.623703,33.157425,14.092318,24.367134,65.41175,73.39577,124.140274,49.264015,97.07883,45.5768,58.94081,49.7101,71.53209,76.380745,46.263977,58.845215,56.091846,85.47905,24.117653,19.93006,6.1380463,24.945967,12.2721815,45.435974,28.806847,3.6589022,-16.816406,35.201927,62.211777,53.187695,51.34635
39.10574,48.04567,14.526326,58.172604,52.504963,43.888706,25.626144,89.17422,56.23517,54.920437,40.010506,53.117134,47.296288,125.27057,41.628696,46.00354,50.47725,67.31875,61.777138,28.22433,50.75911,49.576538,107.26085,16.009445,27.681412,4.1134033,32.149426,6.693951,54.755646,11.240783,14.692383,17.176855,-0.76233673,53.362396,66.34157,53.96204
32.518703,32.2646,32.45425,44.222076,43.58721,54.292515,25.83554,86.84045,49.77658,62.63411,64.4488,59.43784,60.94432,54.362602,30.805649,47.329056,74.42905,71.59021,42.603004,53.511227,45.338215,71.14886,67.61998,20.455948,14.372428,17.090279,13.996518,15.195112,27.878769,-0.084656715,10.751442,24.07192,56.967987,46.072727,67.813034,44.492447
28.223827,29.780792,26.359108,28.274702,38.427155,41.96844,51.578236,81.35371,40.161823,57.972435,60.55333,51.57212,61.339466,75.67847,75.25019,57.369446,63.735962,67.65921,35.20403,53.541275,64.59816,62.366817,89.21994,21.32301,17.952848,-3.764206,20.497097,7.4328947,32.409077,8.909521,23.53784,7.2771277,53.86029,39.901623,50.759705,51.405365
35.02795,39.388336,40.650497,30.080074,29.715082,33.363495,11.172153,81.093575,47.36897,47.350376,52.54287,50.757877,42.53362,73.82849,53.87258,43.4775,49.031445,74.387764,29.357498,60.04682,57.66781,53.43914,75.81253,21.65701,22.407314,-0.25070572,26.0055,0.21765912,49.872765,12.875141,20.361067,4.981792,61.461494,43.83469,29.998322,55.276505
35.658577,29.921803,38.579628,22.12159,30.916145,42.61058,42.010643,78.91963,40.7638,49.638145,43.99427,32.744644,52.821587,85.745316,47.09981,40.184464,40.79867,66.884544,48.640663,35.359726,68.869644,46.805885,90.002815,16.027384,16.755888,14.564213,21.537651,3.0501566,37.39444,20.046791,25.78504,-24.09394,54.162712,53.79731,21.269775,41.60151
24.190786,6.774906,32.32148,31.347584,28.682234,38.54792,45.298225,77.27959,24.139397,51.195473,53.5069,38.27567,41.274063,42.977776,67.24663,46.195023,38.91134,76.67015,76.32319,21.953987,41.857464,51.03194,83.30144,24.309101,34.987118,18.936127,21.868109,5.3450437,38.15676,37.801582,46.734325,1.4386172,84.28249,38.959217,33.49775,37.46157
32.10642,29.430511,24.697859,22.177568,36.35216,28.378345,59.829575,59.653122,18.537077,39.552296,17.652504,50.51614,37.363037,55.09327,59.41568,40.46496,43.32413,58.108433,71.0044,34.920013,46.794815,54.225803,80.56496,19.891079,24.762661,18.387241,39.931683,15.142378,45.905266,26.44243,48.494034,6.5919027,64.80715,36.27017,25.88945,1.1325493
47.299603,31.830088,19.517513,20.864605,27.100838,43.12322,51.038025,61.214714,44.80862,31.646046,17.942883,49.226646,48.58372,68.171005,67.904396,28.129951,59.388206,60.965652,71.99966,41.90718,48.11283,61.417637,56.67606,27.27684,19.45245,24.987627,26.484426,12.086694,43.513306,16.934093,35.010513,17.035515,58.87655,29.584208,42.616302,15.714256
52.031357,39.539146,28.24147,11.693252,16.71857,40.039295,49.164444,62.799614,32.27948,57.097332,47.96407,40.210217,52.44858,62.857513,72.991325,43.43132,49.092743,70.366974,66.61713,41.085484,62.415443,56.065525,29.457705,16.391834,-1.505743,20.890472,27.99142,21.46193,35.118004,13.545593,19.415813,12.484852,32.408905,61.24066,43.884125,42.850613
54.554184,19.127277,34.705467,16.759008,-1.573472,41.768105,34.283566,62.026554,46.242004,46.056553,34.093918,49.222008,40.495743,48.743984,53.921936,34.20265,52.81,75.06742,32.12436,42.812065,35.049843,59.55841,33.180393,13.55093,4.573808,35.503483,28.839691,25.07256,31.626463,-1.9332399,9.321567,21.343424,7.3094387,51.62913,59.826096,38.558388
33.108166,-0.51455116,45.155598,21.851036,-3.221366,24.93074,48.908417,56.976112,61.87335,58.741676,52.775692,43.459877,51.16208,56.32026,47.670513,35.123154,40.062157,61.949055,30.464447,66.21363,53.013203,36.16475,25.687122,4.6925983,-0.032689095,51.26364,15.861391,33.701088,28.256588,8.006689,10.406418,23.989548,23.355766,43.85435,61.391216,54.817154
27.759987,6.261486,57.114532,14.785647,18.195583,25.403048,46.926975,68.76812,68.00908,70.94217,68.099815,22.603458,56.518913,58.449276,41.505226,46.066822,43.32537,54.351883,30.045841,62.86329,56.474735,-9.280441,27.319233,17.59396,-67.4912,37.144432,15.178914,20.347178,32.214783,15.263964,14.22752,16.111803,44.423496,47.22648,64.82211,51.698708
29.560171,4.632234,39.473766,20.939087,33.32099,24.528797,51.54314,57.366817,62.627533,73.4926,65.18474,1.6936703,46.54698,21.312738,58.105106,53.283005,38.377583,68.55913,29.595585,85.55221,72.09936,34.009544,22.831127,11.889595,23.333511,47.114197,12.282008,6.282607,23.096573,11.557153,22.722675,11.383386,40.9879,31.574038,46.921036,48.57438
39.358692,26.610659,36.31185,28.210718,29.81967,23.839508,61.33561,26.735615,60.4573,90.97662,71.206696,33.220795,51.15609,23.89794,59.738,56.150047,28.486034,42.145363,12.8057165,89.95,87.98113,25.842766,28.284492,20.130816,35.62561,57.771988,5.840154,1.3179464,23.013378,2.2195263,29.142303,21.200546,43.23254,38.606647,81.80765,47.205406
27.477442,28.692583,32.15152,20.014936,7.7489443,27.10132,37.77195,38.192085,84.62329,87.707184,78.23113,18.756214,54.936604,53.93393,67.977585,47.46633,33.916275,44.5369,26.769848,87.15147,71.41887,57.50699,37.705227,28.437843,22.563696,46.042236,13.016741,13.872988,18.332623,-8.353638,58.17772,8.220522,32.292786,23.492151,66.87836,41.166973
23.27472,22.690794,31.304445,27.99229,10.097443,34.064026,39.474808,23.528065,80.781784,91.62939,107.50333,24.628122,63.833305,45.701378,63.424717,42.40911,55.88877,58.56983,39.727474,70.304085,70.45514,64.79039,31.053482,29.112421,24.735014,37.495113,14.644946,6.3658814,23.376804,11.508479,21.641941,15.26856,30.941923,13.721628,55.37632,76.12396
22.127192,18.402388,38.483818,32.467766,6.524173,12.761255,75.728714,25.199352,64.31037,84.67598,111.68958,31.82217,62.767807,66.176384,54.645397,47.6576,71.63874,66.914215,45.687943,53.048153,27.55125,45.429367,69.67366,30.595354,44.326927,22.601082,50.09101,21.810387,17.957926,14.961658,30.919926,12.604773,29.760416,22.889233,51.68557,34.218243
39.565834,7.738591,31.956738,22.945932,30.175903,42.304462,69.02442,-60.324265,59.495865,85.57761,102.96952,41.681004,40.87558,64.22205,61.050007,44.484325,68.02674,73.772545,55.00655,54.63467,49.69591,58.980247,92.29291,13.699839,31.128485,46.535507,50.65756,24.9738,25.677185,20.450497,38.189354,15.614319,28.185076,33.227924,56.49177,61.161205
37.797184,-14.911125,28.22889,47.248047,28.75355,27.594639,64.95608,5.293992,52.173626,90.566505,91.33709,66.70391,29.860884,67.75278,57.412807,48.53627,44.34401,71.99181,72.45312,50.208008,55.813927,83.249985,98.510735,17.029194,33.899937,40.34026,17.226006,25.890774,23.8213,15.910466,54.471565,25.499895,41.473076,48.445637,103.94011,48.766552
35.28769,1.9430952,41.864754,54.411644,19.705252,49.45823,86.05925,16.618256,53.78493,73.357346,72.96891,75.588554,42.601334,81.23481,61.694183,41.8195,43.179615,57.975147,78.957344,53.557854,50.316555,90.918564,81.37266,25.268919,25.204777,41.717083,20.0785,39.752144,32.30064,13.090709,57.178864,22.442326,42.980476,48.432487,67.45604,37.964767
36.05967,49.261845,33.369255,49.643963,41.61789,54.852337,107.772484,28.739328,61.805023,57.734337,54.456043,46.906643,72.51249,97.472275,60.93972,48.586464,64.611786,57.054676,79.81675,48.872826,57.147118,71.514435,69.645294,24.15158,22.445127,30.474926,31.15992,25.022655,34.52195,15.543317,52.970707,31.132402,42.548447,47.29769,52.969467,35.13186
28.288206,46.950417,31.123909,34.683453,37.6685,68.57194,98.8175,24.229038,56.268635,71.76829,77.56488,50.18791,69.08885,73.06417,63.40611,59.844387,61.81642,54.123158,78.459496,64.58819,56.058605,71.94049,68.7256,33.258636,28.691603,36.31514,15.293293,29.421913,38.596344,12.874711,46.506367,30.88638,50.851562,56.6025,55.973095,27.428911
32.142723,50.948456,68.59253,18.563284,20.173267,49.198353,82.17682,8.886839,64.06226,77.15268,79.098305,64.64111,66.53789,73.26169,55.185432,41.527832,53.858143,55.97298,77.864204,43.65959,68.3332,92.956,70.840546,28.69316,19.754513,43.606895,7.498371,35.044838,50.733368,31.974422,42.097878,35.922092,19.650875,45.950092,70.78219,42.304066
34.7057,75.287315,66.075455,35.27114,35.63532,59.30311,85.89766,-5.614241,56.243618,71.02257,73.455475,71.73212,78.05284,73.07039,66.58655,54.730076,61.460983,62.073204,65.394066,52.502087,74.086716,68.69424,57.838017,45.877777,22.89011,56.22596,19.967928,30.61969,59.057205,2.5385094,27.454437,37.36731,-41.881355,55.288578,65.95459,66.61464
28.563915,43.267082,58.0194,41.283386,35.571964,60.483418,95.60556,15.300821,45.469948,70.28683,70.05098,73.4304,39.770607,73.423904,61.11254,45.946053,52.865677,71.809525,60.13237,46.854385,70.71135,72.33242,87.331726,44.461548,5.140774,44.473545,11.863193,25.920012,52.264954,10.601723,24.11887,31.002491,31.746624,41.62008,53.87299,44.739544
11.495403,40.127407,50.996098,44.026897,21.506083,49.657295,68.31194,39.681904,52.24989,64.908905,60.690083,55.64302,75.127426,86.30792,69.37596,50.7603,51.75356,70.98421,79.20386,58.817604,59.678623,77.20504,52.89042,60.95986,10.175969,18.517035,14.192934,27.244255,29.773483,9.686487,10.126404,37.97517,34.234875,56.74157,43.85278,38.65718
31.979385,42.420868,44.75103,26.734207,39.059,49.889633,69.058815,48.52635,60.573353,67.06792,59.378075,70.11653,75.82892,85.77101,59.8687,52.667133,41.517155,80.0529,45.829407,49.44565,73.15205,33.287857,51.31238,42.491154,23.609255,-2.3740864,8.435005,23.008163,34.783997,31.76828,34.87243,21.862373,33.408596,44.39531,53.941017,29.02401
40.01265,27.19528,40.46292,33.404602,51.673206,40.344517,55.606304,68.44928,55.81051,65.8002,60.84646,36.622673,51.803345,61.364548,85.68471,55.22669,50.89756,44.63469,23.491386,65.67909,58.377926,54.566578,96.109314,40.732243,10.797688,15.075378,26.320086,31.092686,33.005295,32.908363,28.227251,43.266907,42.53592,46.273285,52.266087,23.105217
29.077494,38.19751,52.33071,41.117245,52.875324,36.759434,40.94339,54.339046,74.00422,64.587776,71.70026,53.733994,58.17864,69.65871,58.70909,45.011517,56.84647,56.250698,43.19963,37.140022,75.441826,77.273155,61.504482,43.0564,14.736224,26.783463,27.407192,14.209298,40.10225,33.47482,40.084816,41.499546,16.73566,34.046856,70.38635,16.880453
21.748898,28.247396,66.60264,34.230854,60.30287,35.81273,57.112213,48.150436,76.50943,71.56922,88.047806,71.108,69.04013,86.7812,67.11124,39.835106,55.784874,66.37506,39.59336,24.632906,53.607487,89.22224,50.26154,50.51274,29.450636,19.410587,40.258053,16.671589,53.47582,20.449205,40.457733,20.63607,24.079268,44.06954,78.77276,39.939342
39.92116,13.5375595,54.21241,57.31458,37.592796,40.792244,15.852295,46.03879,65.95383,81.0455,78.62299,58.096424,51.362846,62.80834,70.87227,49.268612,70.1628,88.84281,48.13994,1.9888058,69.483376,56.70059,47.658005,46.624527,22.119871,18.02028,40.429863,40.556423,51.68843,31.309921,34.243977,30.169296,31.782974,41.60106,81.568985,47.593376
14.995592,27.039055,47.629284,47.62295,53.83603,53.786556,30.875332,42.040432,54.066795,73.51276,57.231815,20.732319,60.813072,73.80123,54.64693,57.936592,76.783165,66.33167,59.407215,32.93582,52.777325,68.225815,47.647865,50.55676,24.576115,34.70278,50.5522,26.41071,45.3692,35.33107,1.351223,33.110348,31.058865,31.205883,59.11298,72.77989
39.681858,50.371147,62.320377,31.556791,48.40395,55.62022,43.82752,56.14515,55.24814,53.62095,61.48555,45.6501,56.554447,59.425434,58.822235,58.21289,56.359455,63.89455,51.484974,31.470404,49.831753,58.459454,53.02714,74.465515,27.207083,39.858437,58.04607,33.957394,32.094196,30.231274,-8.410156,33.587543,5.624254,44.470028,71.24872,60.961197
56.207962,32.495373,54.397346,32.145523,41.727722,47.04505,49.13152,61.804043,38.856216,63.375877,65.46776,115.261185,21.001762,46.95059,55.131092,51.306404,52.402534,80.5578,9.185879,35.922417,53.249733,55.19417,48.4407,74.434616,19.584158,35.489872,27.173075,54.975494,29.744587,27.601961,14.626381,29.737738,-1.2570801,52.696896,67.83449,89.4355
53.91977,38.967323,39.59307,50.8717,36.032764,51.355335,39.185097,59.08453,38.310406,33.872833,50.187843,53.427246,41.304314,100.71331,50.602455,35.7105,68.256195,44.670067,49.575245,39.932426,29.717035,31.936514,58.174847,61.877754,39.28558,16.017372,16.192053,51.564934,31.760426,55.652233,37.819927,40.27519,12.768882,43.72584,79.18502,53.89496
47.8679,50.673283,38.220535,41.909416,26.949556,54.851254,55.942345,58.952435,53.658478,35.663006,39.186882,64.178566,58.154083,53.26195,49.759907,47.24041,53.09838,56.698162,46.55408,84.702194,46.37088,53.36775,66.92427,50.83011,34.92672,30.886587,12.971149,39.858814,32.624607,50.535797,36.519848,34.33499,4.7988777,41.626232,73.268394,57.07453
43.27005,56.107,46.196053,32.763783,18.582716,32.90427,54.69682,85.17154,70.994705,62.34356,56.88798,57.99162,61.054222,70.83593,65.22967,50.252327,31.116028,63.68705,35.051994,95.05308,62.589977,56.64086,43.078476,53.077465,40.292046,32.03282,28.307169,45.329845,30.003447,34.16857,41.692116,36.79597,14.411821,39.649696,53.868614,60.603172
42.365482,45.64078,40.42946,32.370773,23.963055,65.616066,50.425873,78.542244,80.464165,97.014854,85.48866,53.29264,77.94459,67.8299,73.12835,48.951775,36.918015,74.93275,49.145935,112.12156,68.58057,54.015385,37.51616,36.82766,44.16925,46.48684,10.8897915,38.211124,12.515226,5.864353,71.873116,33.950474,17.187521,51.622692,41.699215,47.66807
41.644547,51.82567,62.714554,40.653366,28.747177,53.757572,52.30409,73.358,70.91053,72.9543,84.720505,61.749405,84.38962,72.45209,56.080456,48.107204,39.28251,68.03999,73.06219,85.76253,88.80318,67.2344,68.188644,18.629086,41.58618,35.021244,10.907463,32.48694,27.940939,1.4756584,33.549732,34.585136,16.337646,56.94441,44.686615,41.98513
44.935345,19.08564,-5.8974876,33.034832,60.01072,46.49981,51.351532,57.147655,82.858826,80.96915,59.53564,50.81062,75.56994,74.135315,32.707172,31.114777,40.656235,96.98158,82.76928,82.76907,80.32748,54.01675,85.633255,17.981184,43.29728,24.844997,41.95146,30.855223,27.238155,6.661671,29.02954,25.26155,46.149742,72.79953,46.786564,37.757626
29.309246,24.937094,30.631077,42.23463,37.185745,44.44803,49.57425,61.10781,81.50911,85.5611,88.58358,42.25956,69.35477,65.44291,15.717948,27.83434,36.51911,109.044975,78.794624,77.40168,76.08697,64.55917,75.46569,4.170801,45.988766,25.124645,48.6449,-56.57539,45.02715,24.243053,28.830366,16.831852,56.71068,73.04192,47.162056,37.632233
32.619884,18.29179,56.484215,30.271656,37.93219,50.78077,55.62151,70.19315,83.194,76.25548,84.86063,50.393406,69.77313,68.54867,31.727821,47.61248,50.464542,96.63794,80.60057,63.295128,66.90503,57.32065,65.31588,32.65271,57.467354,15.400009,9.932249,36.420837,49.026398,30.783096,24.422081,21.476908,58.05289,64.24583,36.79096,26.80838
49.93301,21.53508,94.55722,45.411137,35.514225,51.76146,63.25277,86.96526,73.07916,80.19499,89.08248,57.416634,61.402714,55.930756,33.895626,74.40232,45.582428,99.216,83.13804,57.807873,71.59333,71.245056,59.861694,34.14396,43.17025,9.082983,18.210003,49.271885,36.959396,37.16228,29.485905,31.608494,54.71952,52.79514,35.43407,26.587048
52.560947,48.243202,80.501625,49.59541,38.95526,55.341618,39.60357,67.20181,75.73165,68.39802,84.12712,45.982063,89.84829,76.47081,31.885117,69.48072,45.07555,95.33073,57.72346,46.123337,63.573353,72.20891,105.16322,38.517857,35.927532,1.1156645,21.855898,29.67041,34.472504,38.30258,37.232475,48.891937,45.97463,35.953552,49.042725,42.275673
44.047695,65.14735,28.178196,59.057842,46.131508,57.195076,52.331337,57.84538,79.940186,84.35704,83.489334,65.20668,84.855,69.127686,32.12569,91.6051,54.10114,94.58188,49.417732,25.163233,84.68251,28.616695,62.70742,37.713303,35.552135,23.66081,27.66941,20.248348,54.52636,36.80111,59.918964,20.110287,41.729607,55.296032,57.3332,42.696842
52.581573,61.714714,41.958282,49.17465,46.020557,68.17075,40.19702,54.73739,38.763138,82.20716,56.590103,51.716576,29.68377,50.798485,38.43222,64.06114,65.09013,98.90334,29.346992,139.85442,72.808136,52.749874,69.28027,44.21473,23.84489,15.326218,45.861122,30.598774,73.85915,40.082355,41.076454,20.94161,43.820854,42.877216,54.576458,36.256477
50.572376,54.45977,55.046913,26.350283,35.25224,36.755177,38.090065,28.783422,-24.626667,101.853645,103.651924,43.78224,38.627598,62.175686,38.397507,50.37425,59.508812,93.397835,31.71482,85.913025,67.431786,69.80533,109.66672,42.298813,28.062037,32.26377,69.71017,31.644789,56.678104,47.584618,56.54399,25.803368,28.051632,53.478493,54.740448,38.1481
