A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z,AB,AC,AD,AE,AF,AG,AH,AI,AJ,AK
117.913795,107.64488,101.620514,111.401886,128.28139,91.395676,106.024895,106.16139,121.02893,147.3646,158.45384,133.35245,120.840866,156.6401,140.73174,141.43391,187.00664,209.54507,76.77618,129.14217,174.35173,136.25156,111.48905,71.14239,111.43206,127.32624,84.138855,68.572495,89.4101,104.28223,72.251686,72.249565,138.32788,205.09088,252.23051,202.59444
116.26686,103.442024,90.245834,132.63036,143.67958,111.24692,117.549034,117.26764,140.04298,176.47107,174.58105,159.71947,149.15614,157.31271,150.60779,177.73299,227.75986,226.59067,124.88434,156.60272,176.61919,139.5193,114.71728,70.36605,125.85427,54.070526,79.70685,84.656746,94.01413,87.140854,85.44015,94.012764,145.03874,200.84753,268.43488,237.91864
108.582535,110.54586,101.75999,143.96039,58.815956,133.87428,132.94727,111.53863,157.47827,170.85707,195.26541,163.53851,158.78264,166.63974,166.97093,169.51262,232.57771,225.29521,168.3721,157.3405,212.83316,112.74832,111.53317,73.02972,112.205765,103.04228,91.461075,74.93317,88.15029,105.579,89.61504,98.65895,155.42854,204.18356,248.5593,226.7086
114.04275,104.8208,116.53847,153.35327,85.45492,145.07402,140.99217,124.550575,162.90952,201.30772,193.44164,125.41988,150.0427,201.2637,162.13216,168.87119,231.54305,237.36977,182.07695,159.31424,214.4155,167.27197,67.77835,88.599655,102.18492,104.980515,106.08826,78.96403,85.340645,90.016266,85.88453,89.98376,147.69237,212.8845,260.45407,200.14255
115.049385,103.91221,110.61791,153.06212,105.729576,140.3655,145.09633,126.5907,164.40218,221.2047,202.77815,177.25569,146.83731,190.41527,153.80003,170.61378,221.49648,246.18568,189.933,162.53807,220.7746,181.2818,62.213852,71.37005,98.06551,103.54372,97.843185,84.83174,79.71735,113.18294,95.15681,82.288925,157.75343,229.36452,252.34442,178.34433
101.63294,101.98206,101.3888,153.6388,120.57161,132.50249,147.38454,125.212555,147.13805,221.0339,219.81543,191.69054,174.30124,199.02675,142.12953,177.70512,220.53833,258.95004,193.05574,164.91481,220.89809,191.31345,85.54332,93.106155,86.80069,108.63344,134.26602,72.43384,84.68434,119.888794,107.703674,82.37608,158.39548,258.7749,260.62515,170.27031
107.38441,97.53285,90.77018,162.4013,152.44586,123.90654,142.04254,141.60344,174.96634,226.20122,225.57005,187.1475,184.85239,203.25821,152.23276,186.63333,234.15816,259.12686,171.36908,179.58148,227.26161,219.85498,88.88743,91.36243,67.828384,70.19495,119.28146,79.76315,94.70315,106.27006,101.38309,86.34182,170.16159,269.19174,262.8881,189.7054
109.25091,109.43703,103.95118,172.3752,147.10791,133.22072,171.70192,161.75946,202.72885,236.83301,224.63185,211.41467,183.36385,202.75496,143.14777,178.78433,253.44135,254.78065,175.25217,184.62143,245.01611,222.41782,95.79425,75.237915,115.65537,82.234886,105.01786,87.65303,87.49316,87.3165,111.537155,95.152756,179.12111,251.20279,254.35545,181.61449
111.90214,132.16388,123.86823,190.2943,160.04822,161.27036,178.39252,202.06984,206.22662,236.42114,243.63066,202.47482,202.77647,207.25694,158.45285,190.08334,256.34464,279.19424,185.60094,197.64594,244.8381,228.66098,90.91547,80.77185,123.04345,70.71112,107.50622,100.919106,84.80774,91.66694,117.68637,108.1699,171.83786,258.13007,281.01556,168.6744
117.75903,154.54366,138.04836,199.36287,165.16315,177.16978,186.45523,256.11624,218.20764,270.81854,281.29227,225.73366,200.21373,212.43799,177.41336,211.10239,260.66153,278.76212,203.0771,212.47037,244.96674,229.39899,115.51747,107.95681,137.97842,101.841675,102.875656,120.80245,99.807434,78.993645,117.38146,101.58263,184.95769,299.20352,279.91272,171.8277
115.85356,190.47964,159.60681,211.76047,167.69275,194.67337,177.22374,215.45338,242.03543,301.49338,259.24255,187.39178,217.0778,203.55637,201.79732,263.3608,265.74963,258.14346,241.67403,219.44482,259.6838,235.83904,117.21371,133.12405,168.58469,103.59426,107.39516,148.20175,108.3728,61.638084,126.44605,111.60165,182.02531,189.08046,235.71512,170.43893
110.992035,201.80779,171.29002,203.37233,197.98975,195.93251,210.875,241.61537,242.2386,308.7407,279.23895,213.46913,242.36472,202.74231,189.22221,284.30048,243.99582,254.01122,243.57913,208.76443,276.00006,249.01831,107.574135,109.01656,164.43524,107.65878,92.19418,153.18489,124.0854,77.92525,121.809685,92.5732,187.58896,180.05115,222.71974,165.69804
116.233444,211.19876,187.90305,222.18336,189.12595,203.51277,232.84134,238.10411,227.9634,315.24332,283.7849,231.7867,234.33557,209.1505,185.21202,253.29074,231.57558,257.13718,257.75012,208.84554,274.07025,214.00504,119.18698,115.62964,183.86646,92.600555,104.826454,146.42953,147.56206,131.93216,154.94925,113.89924,207.92674,164.97563,218.4904,175.41591
123.18307,219.72885,208.24582,196.51334,170.19203,204.7263,229.52942,187.99089,245.9275,300.18564,284.2386,233.84407,222.43343,216.60518,194.10747,237.61896,234.0762,266.0997,251.20132,201.54115,255.30505,234.07219,113.06431,134.68875,164.76402,114.18173,114.54355,160.25412,128.11406,132.64413,189.54657,108.44939,215.65057,161.18666,246.40604,176.29108
139.52066,231.48901,201.75922,204.23744,203.6036,204.06781,139.59082,193.66972,257.78204,299.34555,288.5256,227.53726,206.58583,236.75514,190.4737,238.9391,252.12444,263.62164,286.66232,219.31511,254.01248,213.5263,111.699135,140.6936,179.71008,124.23639,95.97406,150.08273,129.52734,137.03549,211.71497,117.91316,212.2017,176.861,248.1123,181.72571
156.21165,234.55493,182.00296,248.71312,228.54013,211.66548,184.18185,206.62752,247.50475,280.55173,288.75317,235.44441,190.91039,243.74219,185.07133,245.97353,248.66125,273.8069,295.4875,219.2153,260.5111,232.11298,94.43023,150.33972,176.84976,120.97112,78.9825,165.38484,155.04448,149.14323,217.1325,92.53508,211.12033,190.357,234.22743,191.5686
176.61774,229.81119,226.67633,242.46536,245.25381,226.25314,205.23131,105.45186,239.03604,272.76285,269.18927,239.30125,202.12442,252.40749,185.09198,238.4947,219.5174,256.22748,258.99454,215.5273,259.84616,259.45734,112.073326,179.74025,161.13367,64.22007,101.5254,162.86658,189.45686,184.00124,232.08176,121.3787,198.85457,193.21115,251.75465,215.90997
216.14642,214.16223,198.78917,229.97621,241.12993,227.80032,204.80618,179.2796,199.04887,272.6055,262.00476,243.12552,219.2232,260.9287,188.30278,226.82176,239.10622,246.94408,258.73578,217.43977,272.83197,254.86743,104.68474,223.25943,155.54245,74.84965,110.81516,175.02528,202.0917,202.57402,207.31522,123.26188,198.45087,268.4303,244.17964,209.80591
219.4796,221.00212,186.8109,230.66743,243.86821,216.39642,209.74838,182.88904,194.29883,280.90033,267.24207,234.67392,207.4111,275.2376,187.67253,237.95135,251.08533,233.3155,253.55138,200.47386,277.04388,245.22128,92.47067,218.6656,142.43854,85.09328,127.605316,132.30489,184.72649,225.16321,238.49905,134.36516,204.22598,250.00319,242.6536,190.74458
250.09036,239.35179,194.5384,268.24448,226.87909,233.30083,221.81815,187.77672,189.60219,264.88553,270.79956,230.92943,200.81224,273.7369,205.16153,228.18155,277.6908,234.13898,257.46237,202.4042,233.19843,231.36375,94.64901,199.0206,199.06494,77.357414,125.280815,123.490814,177.75119,205.12285,239.6985,134.04549,211.08128,242.40616,303.54404,173.04659
265.8409,270.8369,198.80304,292.69345,202.03293,224.70343,224.01854,210.67377,181.77591,281.81793,242.12315,241.49216,164.82306,255.11345,204.72919,229.36026,263.32718,240.53267,269.68958,206.35213,224.37413,238.71848,71.48997,197.14719,182.64752,83.436966,121.03587,127.73273,189.83382,231.23146,248.52757,120.64073,212.48192,235.10368,314.80692,179.2744
269.41388,258.14694,204.51408,304.24158,243.9721,239.1549,213.36357,205.08755,182.54945,279.4651,247.41994,214.27878,145.27863,259.39072,190.5851,232.71039,289.41608,233.38223,259.0446,192.03772,226.34338,223.94743,53.166603,196.37259,169.66333,91.08001,131.72736,119.66738,196.98912,227.42946,245.77353,111.20954,235.49718,235.18826,322.4959,170.65005
277.84314,246.40501,208.83218,293.28003,209.85265,228.38383,217.95255,95.32761,117.25409,280.83902,187.59932,225.53596,189.6537,258.71164,174.59291,203.60416,275.35254,243.44366,254.99413,191.13895,231.81631,233.19388,57.672062,193.15633,176.7159,97.54649,153.29306,120.70304,206.57594,214.83989,244.0567,97.90501,240.39413,244.83566,315.66537,170.088
257.37997,237.69597,194.99025,287.2307,171.63036,213.15349,193.19145,146.17775,114.587074,286.81018,191.166,252.67038,188.06998,241.75331,173.19884,188.3736,263.1865,252.09146,283.90005,189.58481,225.065,204.45424,69.584755,212.01431,175.04538,94.791565,144.7958,133.4694,215.23311,235.33784,222.36023,120.67153,261.09247,259.435,333.1276,168.53679
255.08145,236.58777,196.40814,274.94684,141.44542,195.73732,188.0564,169.63809,116.4888,272.75488,214.78804,218.65656,189.48167,264.86118,182.1911,214.5478,273.98636,276.25723,283.11224,199.74352,245.93126,199.934,101.5267,203.66379,182.53973,131.22603,152.47386,132.48969,168.85446,261.923,222.66219,123.653114,266.10144,271.68115,330.1,160.29158
240.18869,245.14616,196.17596,281.9017,152.19394,220.16235,198.99728,213.16937,127.779686,286.07114,236.17613,211.28726,217.69043,257.8869,198.04361,212.32626,280.94183,293.27603,288.76624,222.03651,240.3299,236.64917,118.791275,215.73093,188.39594,164.2093,143.32237,143.10922,166.37782,252.80237,221.36919,140.3865,275.34747,287.3944,346.64844,155.03584
253.12077,234.88612,200.67311,315.89957,153.37073,236.37686,207.37508,229.35388,147.25,281.4491,246.44452,210.61006,236.11012,256.82867,205.2541,149.64769,253.524,303.6424,315.09335,243.51694,278.11975,262.8222,140.29047,212.38112,207.66827,171.56389,160.01651,129.0197,160.27422,257.48297,223.41666,139.58687,279.68698,319.41104,400.49185,118.28548
268.2014,215.16241,195.25345,310.6436,160.2209,233.63399,229.64287,240.88701,184.55392,291.09442,279.31824,247.78497,227.5537,278.43182,217.4546,194.99994,287.2052,331.05368,309.73505,243.66742,272.13568,268.61642,133.19505,218.6724,205.41812,185.06581,148.45776,148.77306,183.13663,255.17589,240.37112,137.8632,301.2827,342.85953,349.06073,123.70063
273.16553,203.57037,195.33984,314.29922,173.837,218.05661,238.81831,232.51407,188.8077,296.14566,307.30234,218.11465,216.81319,262.739,222.06105,245.80264,345.7938,362.17136,318.56067,240.4242,303.14325,269.26462,149.98586,225.28102,203.69312,191.39973,157.7773,137.06075,187.19179,238.85468,243.86049,128.59267,292.79907,364.70123,336.88452,118.268845
271.91763,193.99913,238.6925,312.44583,188.17456,247.12546,252.52718,278.20096,225.74883,277.74448,330.83115,260.09198,229.20715,246.44188,242.26918,298.9349,379.0071,387.23618,367.41794,248.45447,334.94495,291.81274,187.75941,220.80606,211.08194,251.80878,156.8566,177.5867,188.31372,210.55023,243.65407,136.7992,302.47507,392.29657,362.72495,115.5216
295.64737,188.58812,239.20717,338.27686,211.55331,235.63423,250.41782,322.6038,283.18707,314.45673,336.36093,304.6167,251.90103,267.58395,242.46849,314.14294,381.575,407.1575,394.91068,263.83047,359.16806,327.37387,222.4191,215.17276,212.54779,267.88306,142.16174,196.2197,168.42946,229.0411,252.70584,109.73477,318.13245,394.4999,406.83868,144.02356
296.36627,206.57098,244.3058,339.89896,222.14966,240.21115,284.63525,339.2174,259.77582,340.12033,398.95862,332.19818,265.4074,298.19208,247.81502,280.10974,407.23438,433.19867,412.83472,301.3165,402.8219,364.71436,255.93466,235.87845,229.88626,278.1652,142.8472,236.03189,181.87796,234.57034,255.00957,123.5708,310.41534,386.69806,368.98102,191.4425
330.8367,230.80531,259.98172,332.55817,270.3795,251.96138,310.44058,347.08075,277.6443,352.34903,414.21375,335.61566,293.22495,275.05392,262.0539,299.7948,400.82285,433.20923,434.35565,307.82803,400.63223,385.61642,266.91205,223.51631,226.98228,335.16476,175.74048,325.0601,200.99242,235.6209,275.6661,155.93881,297.55106,384.6875,350.48233,229.12068
343.63678,236.61008,273.52988,301.78983,276.23196,253.41255,351.92923,347.54565,264.30255,347.05902,450.57327,354.82727,328.1595,314.50516,277.15247,319.95956,396.39645,445.10464,431.12857,305.62094,437.12796,342.89703,290.60434,235.33478,224.76738,326.66055,214.82921,325.85297,215.05663,245.66605,275.34192,197.16321,316.56033,396.5365,335.76764,254.99931
296.7319,215.84879,259.3675,289.9389,334.60352,274.05203,306.0729,343.55774,269.152,374.31378,468.10486,380.34824,338.708,348.14563,284.65427,323.08994,382.23428,432.6722,413.04065,299.55728,455.35385,391.04614,315.44257,209.00667,202.90219,325.49448,265.8712,309.64923,238.18701,233.501,277.20337,225.75891,344.9421,382.1448,325.96655,263.3151
299.99185,223.52084,264.30093,292.02185,385.7106,278.20322,353.83856,352.61282,262.35846,409.48273,449.28674,384.93817,360.45374,294.69128,291.9927,337.70187,415.4745,459.88202,352.84497,292.50684,459.10263,427.7907,312.7225,232.29468,196.55719,329.08508,273.91815,332.45685,268.51978,252.41753,280.0036,263.60327,314.05777,386.5997,310.1061,304.9371
302.59988,255.82375,270.10513,311.12515,399.0032,287.24124,330.62997,346.95813,262.26355,414.26694,458.5473,373.85376,385.69724,293.67865,298.61227,332.01196,453.96448,448.7898,335.5192,244.52829,456.08252,442.80927,306.4815,210.0081,220.32483,319.40015,281.23187,328.93716,304.60345,264.43463,276.39154,308.5346,294.64355,381.60785,322.6537,308.34586
304.7809,271.53433,269.86923,359.838,415.3515,316.67383,371.35342,333.8562,273.78177,413.47665,447.8866,367.5484,403.76425,329.2544,311.95493,376.44153,437.7411,429.12207,339.9071,280.33875,496.2144,427.73862,330.10522,251.03952,222.00435,298.26093,294.22592,350.86853,354.66776,285.35562,278.11642,327.7172,290.6734,396.8974,323.09604,322.59628
315.01843,297.95132,264.87988,367.7341,398.37018,308.76428,367.2801,332.75107,294.43066,424.0866,421.55756,374.4959,446.7772,360.55078,304.73175,387.11566,437.85037,420.9048,328.64066,276.11844,446.46204,423.6622,341.9826,275.92773,265.26672,274.24646,286.23367,318.09457,355.18903,308.48022,281.08685,344.9143,294.72153,364.4773,319.56003,316.76825
316.6847,291.57953,288.1899,367.08755,448.8315,303.94135,336.8932,321.7909,288.5453,416.6189,446.72922,365.96896,426.47165,370.09598,322.96896,394.87924,442.18985,424.85397,339.62363,267.7489,460.70618,432.30084,314.83826,291.65924,266.7254,283.3688,308.12473,334.12317,429.36023,307.2663,283.7276,306.68924,310.8083,356.48273,299.3507,310.54407
342.26895,323.40894,308.53708,379.1897,449.6961,296.7763,375.34592,347.16342,299.79886,426.6617,439.71463,382.2269,413.9541,402.39972,327.97748,407.984,453.54398,421.98645,326.23532,280.84604,465.32468,449.80072,329.34177,303.50992,282.8764,305.36868,295.54977,326.92792,380.739,323.18054,278.6342,328.90735,294.52063,334.67267,274.45963,298.14166
338.51605,316.3848,333.9661,400.29626,428.463,293.7463,387.68692,349.13556,282.02402,425.72696,440.5878,360.97522,443.02396,416.41586,333.8224,393.74182,433.47482,411.65762,347.87823,260.40097,460.40604,419.77185,302.84186,304.87524,281.4688,332.15216,299.64212,348.6999,354.522,307.46857,232.06108,333.54858,304.73987,327.27448,247.30417,326.69846
298.54703,335.8959,326.24005,388.99133,443.0601,304.4282,372.328,343.65958,267.28177,436.41287,461.26678,364.9282,419.2674,438.90765,341.67377,381.5799,440.28528,386.45914,330.47247,266.2291,472.3771,408.59067,287.18225,273.2335,293.24377,333.6914,282.17194,337.47076,351.72906,299.41263,209.98523,349.2346,315.25766,311.4667,224.24286,310.91385
294.12946,339.02585,310.77005,395.95575,450.73322,311.7139,377.94598,368.0005,273.87817,436.54694,444.43207,365.2855,428.67535,443.69263,350.03394,388.71973,408.5482,329.65033,234.6901,267.2529,468.81992,420.39383,285.97986,288.0362,306.7416,318.56067,300.6695,342.32733,319.57236,284.24472,195.7207,342.86664,284.7667,276.95837,220.03616,304.3458
297.745,341.74222,325.4409,394.27652,478.69058,305.98996,408.6841,351.9986,231.97597,421.58432,423.44843,358.19455,436.5601,425.96176,372.79846,370.47525,450.181,324.4352,182.70026,261.3437,465.3633,428.18353,281.68774,309.85867,307.98654,318.25748,300.64365,327.3797,328.7435,260.80734,184.87543,344.8376,267.78577,252.79611,208.81651,308.2814
272.46005,341.20575,325.31097,418.37045,466.17065,312.11514,365.9089,362.63544,224.19482,397.8553,442.7542,351.3976,437.75143,397.8303,379.63776,351.06104,413.3005,312.98056,185.34198,257.1029,468.14084,397.87515,279.83926,297.9914,302.57333,303.1871,307.03824,309.6483,285.7821,241.33545,166.91197,301.71484,272.3635,261.87964,193.02136,252.9397
256.39218,340.2682,326.53494,361.22452,460.86667,336.4533,308.34897,356.63623,239.41089,379.44772,412.58707,278.79654,426.7739,395.33493,377.99255,354.65875,402.31656,297.2232,222.39427,282.95233,445.58167,414.46036,256.292,292.29352,298.80627,307.49332,291.37064,302.89417,258.1683,185.30534,144.9695,313.9968,253.0448,292.58258,192.14857,221.46605
239.0812,347.13782,376.9489,335.92764,445.29807,343.09515,343.12015,368.29697,231.34215,374.3957,388.29907,285.26114,417.17465,394.18222,355.44882,322.38406,362.74106,291.6989,178.6886,268.48953,412.80005,385.47043,227.2532,258.76575,297.66388,295.47208,285.2352,290.42426,204.46545,208.55643,159.07925,289.19244,236.29172,231.0715,248.79665,214.48363
258.25015,339.9318,292.94543,298.45447,418.63275,328.65222,342.18027,364.26434,224.5567,367.7233,380.34204,293.19675,409.2189,383.87863,357.6439,346.43967,341.34714,276.1004,189.24054,253.87799,419.33566,389.3832,222.20706,214.11917,266.41748,323.82446,272.57138,255.54184,168.23555,192.01947,137.62897,297.208,223.9091,200.03375,236.66098,220.49414
260.69742,346.4405,291.85703,298.06345,379.9378,308.13736,311.73468,361.3162,203.06514,353.15738,354.00436,295.02832,386.05313,361.71603,348.96597,332.1306,296.78354,275.34525,196.07433,225.87851,397.60184,362.54025,216.69354,249.45853,238.43167,296.40616,253.6714,262.81415,133.11783,217.44914,127.93024,286.76752,213.85509,192.02444,240.84389,246.78789
261.25027,334.06775,287.38602,320.96063,348.57828,298.4105,324.99756,347.3009,194.33057,344.0858,364.03793,294.0715,392.45502,376.05685,315.92175,327.55673,326.82217,256.07355,225.95132,242.44894,388.38217,330.35858,221.92007,245.44771,261.77734,279.98743,273.34113,246.70789,93.870735,182.48239,106.19647,266.2542,216.42932,204.39516,265.1437,234.94049
257.62238,301.81778,311.626,304.3124,355.88858,281.36023,326.08582,346.29736,184.58379,330.39603,356.37018,316.13458,362.5128,361.14365,310.73572,301.39432,315.45154,273.95227,210.27689,237.66115,366.1786,309.96014,216.21799,259.4278,245.70934,262.91138,242.33754,219.24655,72.12757,165.03941,66.495766,257.54593,213.70277,206.21355,259.77133,255.06392
260.85785,249.93002,269.79227,305.43027,344.5323,252.9782,299.85315,334.1955,201.34988,333.78247,313.67923,287.6806,322.88153,317.47183,298.0719,258.92435,297.70358,276.82898,218.33621,246.05003,344.0693,300.68918,194.08742,214.3314,254.26732,236.16989,236.02422,206.36229,29.434834,136.1436,24.476645,222.1552,210.61552,182.15929,255.63689,211.27965
258.58707,186.62277,261.99744,315.14175,297.66827,263.7616,236.99763,301.13278,133.64397,291.05157,292.5703,246.19475,240.63783,294.69208,255.49138,295.147,269.43765,244.97182,178.35907,243.22818,265.39313,293.93405,197.02267,168.07195,249.67213,224.21036,223.09755,206.302,20.58065,81.415855,8.700886,164.02419,202.01689,189.70743,268.8203,226.9933
273.9206,150.67307,255.89342,294.07544,260.21844,262.42273,150.11479,229.60318,106.889145,222.50261,259.25922,203.81302,188.94112,254.1842,248.55199,249.1237,241.62192,201.08667,165.45216,229.1914,207.56813,206.15872,189.31396,136.36584,229.97772,215.15823,209.95241,206.53598,12.047456,92.73292,6.4885607,141.29561,207.33583,204.98842,298.99728,237.96295
283.0574,132.05469,242.68488,277.66537,253.91487,207.57655,104.173935,211.75099,110.56575,155.85384,232.81924,155.9716,177.15837,256.79724,233.86546,217.93085,220.35374,196.18103,151.39378,188.1601,173.42686,149.5244,187.07535,142.67313,210.60364,148.41226,207.8966,200.4233,-1.1243954,96.97782,16.872532,103.5036,236.1849,199.28566,285.11386,264.71698
290.99344,129.54195,230.2856,258.69604,243.83827,188.5916,97.027565,200.29425,85.3521,120.60806,202.24063,93.662,167.73773,243.37265,182.23672,167.96095,190.67415,158.55922,140.2932,169.90518,148.17374,108.58372,181.37675,100.43837,185.69077,161.61642,177.6782,196.63887,31.983097,109.90967,18.813643,92.68154,240.30139,232.77788,277.4744,251.53824
293.3263,114.6201,180.74016,224.92268,267.82092,191.26042,69.49017,143.31134,83.38309,121.9047,218.74376,70.36478,90.68411,242.73732,138.51733,157.9676,168.84216,136.16267,86.63105,131.08034,172.1383,122.549774,170.73059,107.78562,139.73796,162.25896,155.16837,183.47641,22.906744,104.36568,22.973942,126.04813,254.20285,266.69177,281.3462,252.84914
290.7389,129.78014,169.83652,193.19843,251.67178,154.60663,76.26426,122.936485,103.443726,86.6327,161.3536,56.51045,65.0736,274.12167,98.98622,133.37798,152.95511,138.38249,68.168396,129.55296,129.47011,107.495094,171.88574,135.096,122.713646,173.11714,144.73608,193.8649,60.835167,114.4832,27.936634,128.08746,265.8966,255.79012,285.01038,223.24243
288.4764,105.96802,146.94514,158.29865,246.99103,137.39845,88.02364,120.48638,119.92119,105.41371,159.31241,77.96886,59.562378,253.6643,93.957214,115.8514,169.83405,120.60001,81.11447,117.04205,123.17198,141.68613,183.98984,145.3811,133.37779,195.96663,130.75568,184.30128,79.70074,101.963295,30.368677,130.68336,273.2369,268.2829,217.40851,248.16902
277.59613,104.71038,112.021034,150.101,237.94502,103.20847,77.68415,85.00381,140.87679,136.09103,145.24377,124.54131,34.491447,167.32164,90.830414,132.73929,197.6737,115.98978,62.44181,109.305916,129.71246,157.24742,152.07089,111.74736,98.54227,200.11378,130.20335,181.95935,80.58598,120.96624,32.026752,126.28233,278.37094,252.71976,200.31808,217.12746
245.10022,101.55116,84.81487,145.91418,235.05556,76.323524,91.624084,80.649536,125.88267,103.54311,118.3935,123.970955,48.101254,160.31673,80.375275,149.99348,171.05052,95.38173,54.455154,91.92592,79.50935,156.79222,112.168175,98.74537,103.00671,236.73482,114.01163,198.55553,81.443275,102.687164,36.555218,105.53569,256.5898,274.93533,199.44177,256.8767
196.62407,121.14185,95.35578,130.25905,206.23946,74.54723,85.40128,154.34425,128.39859,101.340065,107.34265,129.62253,40.413017,153.06635,92.63114,167.99046,167.46883,125.63574,49.814484,79.47794,97.47056,166.83406,123.685196,96.064545,46.962593,229.28685,120.69665,190.91783,97.39798,104.29764,45.406013,92.630806,234.53941,327.91772,201.00792,258.16534
216.47441,130.7343,95.29561,137.69777,204.60396,80.42238,90.96891,109.24994,131.32889,107.4794,126.42589,148.90901,32.313805,175.08914,83.36587,146.07,158.12035,127.41644,54.500977,76.23971,103.13663,167.30878,142.34305,110.66459,44.59449,219.87837,136.40039,175.16592,79.505714,88.12378,44.634235,86.26423,207.92967,303.22705,205.1962,272.8705
178.44167,129.57494,86.339294,160.66841,202.3566,75.81539,114.475716,73.00815,122.29277,145.86069,135.31638,151.55818,51.930233,195.57883,77.6613,113.585365,164.23944,114.25106,90.47599,90.86273,110.4858,168.89166,157.95906,117.6404,44.785294,205.629,146.88655,185.31476,86.95278,86.995865,45.782043,113.846756,189.40468,298.64914,224.35898,235.97054
171.68166,100.45973,76.57948,152.49403,215.37282,96.84475,112.55507,91.61218,115.83648,155.9214,143.16663,137.35683,69.901566,190.44559,105.224014,141.42342,150.02122,130.84164,108.866425,110.56244,105.93135,162.17714,135.52255,155.42873,44.060467,192.48004,138.99924,198.8853,67.533554,92.19903,47.332058,113.680305,162.80797,222.00433,221.7287,262.51453
174.54424,101.11633,79.38485,153.93452,200.4896,110.16761,115.50284,101.710075,159.06197,130.37561,193.4856,150.12257,74.12087,200.86473,110.77483,149.9749,141.28542,127.95454,90.01558,101.48368,127.4836,177.4166,111.57418,109.61063,75.15866,180.38545,164.68056,198.63513,77.798485,83.41377,43.61912,103.94857,145.68651,229.33632,226.28752,248.27853
162.55768,104.04217,110.43869,182.62766,175.06232,113.87091,116.21512,115.24767,123.47354,142.13443,157.44199,167.509,98.881424,181.08209,102.18804,162.4577,153.60185,122.11865,140.0549,100.780106,173.10327,178.18175,147.8136,89.75253,66.24806,164.6625,139.64185,185.88622,60.136055,64.133766,44.725494,110.38555,150.42497,257.06152,210.19771,228.50748
151.2694,114.69366,124.0885,189.55658,196.67111,137.03288,145.04073,135.95879,134.28299,155.71555,197.514,154.22742,100.044495,190.0565,122.025505,163.4797,148.71654,118.915955,130.80647,101.81436,175.18411,182.17249,117.86492,70.17728,117.83981,166.60529,147.89685,180.80463,84.475174,63.46962,44.054016,115.08974,159.73022,257.64804,223.03542,227.6369
200.80835,129.09235,143.97316,173.69763,182.67094,142.13144,151.79771,165.99675,159.06332,160.83969,164.51341,157.33815,111.785065,179.17912,111.40993,172.9759,152.9576,134.51932,159.114,102.532074,140.11343,191.0465,110.83938,95.23744,137.72595,209.25691,146.91057,207.736,98.564,75.19997,48.06125,112.51615,145.37195,264.5863,216.8722,220.31589
189.4849,131.14742,117.97422,178.7567,203.88615,147.99052,156.07198,191.47377,142.92534,172.75282,183.84325,180.09671,130.49771,179.75131,125.77362,177.12502,179.48753,154.65231,118.070694,116.41763,177.32413,194.64032,127.88451,142.35986,123.952446,197.98018,154.51753,179.79747,62.150543,98.79002,48.192905,107.4823,154.81221,257.88013,223.86496,226.10696
170.26752,172.41922,127.42131,200.95908,206.2586,163.84262,172.69011,194.36897,130.71466,180.47137,196.09195,187.27942,134.37149,199.64467,141.76416,193.33641,155.38702,157.7293,142.97653,141.0288,182.7835,207.78865,139.11151,144.0157,132.65317,188.80464,155.36765,183.81175,60.595993,120.4367,51.20401,122.708885,152.53055,260.8991,222.51506,216.18959
145.9348,163.98827,138.28676,231.84827,181.80875,168.33481,174.28276,151.33757,142.57915,194.07344,217.02159,155.79532,135.70929,191.45013,152.88477,169.22032,177.16568,189.97856,137.40753,146.06528,209.78604,171.7999,173.73979,155.29636,145.87683,225.2934,147.41316,199.03818,79.2501,128.74202,57.455173,125.88338,172.71425,250.26773,221.08647,171.69984
144.25266,171.3891,143.52985,247.11124,188.51416,148.3353,158.30223,177.11212,154.31128,196.59744,223.26457,179.83652,147.72046,209.91083,156.86555,199.31865,231.672,199.11055,141.82364,158.16197,226.62596,176.89743,169.89835,152.60323,167.89122,215.63512,149.72958,179.52864,78.94696,107.806526,54.16545,122.72182,176.50417,275.19608,219.34932,206.30447
166.79063,183.20963,173.72946,254.90898,201.35292,192.74965,160.71439,150.45049,175.97612,225.38019,239.47081,182.60802,168.14311,225.03065,169.56541,206.7972,206.38147,221.685,160.5714,166.70418,224.69385,178.47865,158.98691,141.44298,181.5303,207.54037,140.26619,202.84207,72.43413,155.40909,66.389915,115.30723,182.2835,280.24194,218.90056,218.8763
174.49867,205.15501,186.78078,245.96402,190.25912,207.93854,156.82097,186.43369,190.43028,211.87329,246.11026,178.97832,167.68138,235.07399,168.47446,212.70207,202.49664,249.58517,194.04286,163.5082,249.36621,193.9858,130.26416,165.09225,186.01956,198.9596,155.13133,205.05746,107.6132,135.7719,75.849525,116.80051,162.99367,274.46997,224.418,256.71124
179.56947,207.00945,204.50204,242.53166,205.61224,217.13045,176.13329,214.9166,188.15498,216.47144,239.77762,183.60231,187.16,250.06267,180.40152,207.3587,207.1437,269.48398,176.60211,168.7806,255.98657,210.96382,104.92421,168.3025,179.77016,179.99672,147.32112,192.26636,97.69862,125.75214,98.92145,121.49583,169.37857,289.84283,231.27173,256.72467
