A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z,AB,AC,AD,AE,AF,AG,AH,AI,AJ,AK
43.097317,-12.7165985,39.36016,47.227524,50.0,28.924286,21.435963,19.590912,21.54919,10.490467,30.526632,29.33022,25.553692,30.758461,23.063148,31.135208,37.453094,3.9545097,44.01142,-16.679375,25.786022,15.597015,50.0,-8.583183,31.136879,25.081661,-20.182014,-6.4742966,14.782074,20.742065,20.554703,8.65115,50.0,50.0,-15.610802,6.494958
29.434082,28.948864,38.89979,28.768734,38.542107,28.690186,8.119064,16.85439,5.06065,15.435051,23.015404,22.661274,-12.457474,50.0,21.366802,25.59616,-13.614355,1.4594536,48.04994,-15.960754,20.903694,21.049015,46.041653,-6.377903,37.448418,35.655277,-22.64344,-11.164097,10.274464,17.418133,23.434006,17.991566,39.537212,50.0,50.0,3.69561
41.60193,16.590382,33.198853,23.47017,28.881496,29.72239,7.4016457,33.297302,-6.933876,1.0811768,22.874928,40.34712,-8.369461,24.27197,14.073402,20.782913,-4.9014587,11.440468,28.096119,-9.339165,29.488678,11.734844,50.0,-50.0,39.829422,29.927963,-21.79921,-3.6343422,14.217098,16.81268,28.133087,11.467333,50.0,45.6941,-10.18145,50.0
34.566235,13.551498,14.947327,28.846134,37.387653,31.491581,21.09858,15.2067375,-3.7526398,16.549217,43.5129,-3.2443428,-13.397823,32.21442,23.335735,3.2012444,-3.917282,2.1678467,36.56996,-2.760418,22.994007,23.383934,36.373543,9.483128,29.12613,1.049593,-9.554741,-14.283611,25.213451,15.361706,28.70412,-1.8636627,40.881016,50.0,50.0,49.878693
25.392216,27.33704,12.889854,25.648228,42.78121,25.08147,13.057701,27.061157,23.644745,-0.7537689,30.626976,-0.053894043,8.599312,9.206947,-6.089596,0.9818039,-9.958103,12.592739,35.66249,10.928108,12.954601,42.086777,39.4282,-11.201225,26.054926,6.9301796,4.2509384,-14.1646,4.7805386,22.950478,27.035843,-2.6704025,40.863434,27.62415,-3.1105576,50.0
34.3753,13.281288,31.829048,14.281078,48.414555,14.044106,38.247074,11.660454,17.161655,18.13932,37.74939,26.178188,3.9419785,16.475971,-2.4471092,10.621212,-4.2980595,21.181423,31.05193,18.010036,9.322239,16.559715,39.166603,11.885094,26.288578,17.871895,8.033688,-12.678341,32.400753,37.20379,35.683243,-7.9490204,2.8547173,21.721275,40.57698,50.0
32.565094,30.46862,30.832798,15.224228,45.83478,20.177898,-3.2097206,13.905884,28.92469,14.33783,8.565111,31.736313,15.883781,27.046177,21.549397,14.126423,25.540657,33.31601,18.941093,24.964497,4.9091034,20.124924,34.687107,-37.884468,15.68063,34.758514,7.1658745,-9.301567,-19.933247,41.633118,38.6679,-14.324249,34.62889,30.648098,1.5316976,50.0
50.0,-0.38096237,45.56787,18.85419,38.940346,-1.1366081,31.396042,12.1792145,24.271278,28.291592,29.568533,6.2992134,24.397346,28.178284,20.282257,21.809555,5.031975,-5.5074806,17.851116,25.975212,6.1885376,27.851795,33.118683,-50.0,19.833881,45.034843,16.358746,-5.72472,39.092506,50.0,44.490376,-16.049934,2.7271805,50.0,30.763622,44.13464
36.20952,35.117737,35.49981,21.21817,33.356285,2.9842453,8.247055,27.417023,19.450527,31.211674,19.527107,21.252857,11.037933,17.429153,21.211094,28.384186,1.2307892,23.81575,18.195541,20.0387,10.194237,26.783905,38.421463,-39.127876,23.488403,50.0,13.039543,-40.112026,13.803757,43.21573,46.444733,-14.405918,30.64193,47.24241,9.542461,50.0
17.032528,34.63403,18.523155,28.76339,25.030502,9.811916,21.519165,24.043434,14.667725,20.98471,26.741394,15.982719,40.739662,28.135632,23.620342,22.71727,31.92625,-2.9516182,36.03197,18.576294,-25.34105,19.683128,50.0,2.0854454,24.660454,49.3719,21.803696,-36.000225,48.7516,47.184074,8.655247,-50.0,8.655582,49.778694,50.0,50.0
15.53598,16.74704,25.173317,28.283272,17.831299,15.592522,40.611885,31.00838,48.1513,30.150955,-15.541626,42.497173,22.307964,31.277168,21.421856,-3.246273,12.211064,32.088413,46.804573,21.939339,34.171738,24.489891,50.0,11.13702,34.75064,41.294994,28.001324,-41.777645,15.465221,50.0,17.08812,-43.002834,20.60891,46.560005,6.9888916,50.0
15.155956,45.78969,44.808678,16.297035,27.743149,-8.496918,50.0,29.886215,21.011864,34.041576,19.000286,28.348843,19.997791,50.0,40.291508,5.220402,14.539898,13.151562,38.689327,36.13104,41.118317,24.285706,50.0,16.424686,25.42852,39.923233,33.395943,-40.094654,31.112003,47.926163,28.911236,-34.794136,4.3936996,43.129128,50.0,50.0
18.935719,21.271618,41.970806,50.0,24.39795,8.913925,49.7819,23.818703,45.89836,26.457664,8.049606,47.81595,29.655624,45.025963,35.139446,16.977291,39.85326,20.68544,49.76285,26.735512,50.0,36.70443,49.10736,23.488874,29.142326,35.749752,33.889206,-23.507336,25.180977,42.533943,36.27929,-18.807106,9.332901,42.95896,9.094849,50.0
26.105362,39.329063,50.0,38.574562,24.763535,24.843536,-17.467793,35.510414,34.01012,46.74698,34.448856,25.106766,-6.48682,35.331635,15.543255,14.9929085,7.201414,32.00897,50.0,14.286785,50.0,19.647602,50.0,-48.08556,23.830206,27.430592,34.345497,-16.100214,30.5705,50.0,34.4715,-20.179531,-14.952766,37.452507,50.0,47.63717
27.740849,9.618317,15.890839,48.534786,23.15017,15.677406,19.793907,19.292488,7.0081596,22.05423,29.584045,-19.614395,13.241268,17.120808,25.083065,16.972248,29.543465,22.14072,15.023857,29.196178,40.67047,21.632072,44.019287,-29.984734,20.952446,36.359955,24.047565,-11.043728,29.163267,41.01694,-26.232018,1.8738403,12.511894,-30.386868,-3.938324,50.0
34.806664,30.912125,10.598503,40.42736,-7.998642,24.063442,50.0,26.06443,-0.8595543,19.160378,49.999603,18.430798,7.1428146,-0.15997076,29.08451,34.693935,18.121101,27.520054,14.494556,43.374664,45.236107,-9.062691,37.039536,-50.0,31.092747,50.0,20.415836,0.2719841,-17.045517,38.64743,-5.0322304,18.833584,22.282387,-48.804535,47.877693,50.0
23.585999,-23.412666,12.343216,34.867443,-23.95272,11.178242,14.322639,14.275871,40.472668,38.1499,34.282444,33.121044,50.0,29.301722,27.018005,20.426468,42.478867,34.400364,35.907875,38.5697,50.0,18.092243,50.0,-50.0,33.893578,50.0,19.098885,1.9924126,13.265461,38.994892,10.045364,4.1209373,-12.657135,-37.1065,-4.088909,40.314358
22.995064,10.306427,24.29147,30.906155,-16.46959,9.301666,49.090195,25.02901,20.929302,22.672115,34.386715,7.659569,30.757511,23.553734,45.789265,44.359863,38.160545,23.813251,43.375294,26.985909,50.0,24.359768,50.0,-50.0,-10.8756695,47.717857,27.762493,0.9006138,-1.7169151,31.811829,19.61578,-30.263412,30.617203,-32.360954,50.0,37.90869
19.963894,-1.9793663,21.363361,37.60908,-10.586773,23.175713,24.938217,44.294285,50.0,25.052406,31.599594,45.98752,50.0,15.233707,24.91877,44.98308,36.5736,43.03744,13.725815,33.430256,35.385994,20.686096,38.23477,-14.970692,-7.1011925,50.0,23.945927,10.81221,20.033772,27.039925,26.470097,-50.0,-10.635689,8.94265,-6.7258987,50.0
13.027805,16.344624,-15.512585,40.771515,6.5159073,24.138187,20.370663,30.119549,22.946857,39.426727,40.65095,-13.225864,-20.28754,50.0,39.191883,50.0,34.858425,49.559418,25.258133,46.66115,30.15466,37.290672,-21.23965,-45.57642,-4.5645676,44.48598,50.0,-13.267574,9.245838,32.777634,30.623592,-24.887695,30.136951,19.06691,50.0,49.08904
16.33303,-0.30639267,6.9813843,38.498726,22.846684,36.187744,31.680653,31.552883,50.0,28.838219,40.81051,12.696121,50.0,10.934563,22.004864,33.991913,50.0,31.716793,32.290787,40.781403,28.35365,1.6930923,-24.517357,-50.0,1.162117,30.595253,50.0,0.7406311,29.988422,32.372604,41.077328,-8.068527,15.753372,10.603363,7.4700546,44.492947
14.408337,17.637093,1.719635,43.85002,18.425598,16.77855,13.315613,17.749226,32.60367,32.73454,32.439766,9.9638405,48.503563,26.906826,31.554085,34.451668,28.237957,36.111645,50.0,24.131332,27.762684,50.0,-20.886574,12.561699,4.5821266,26.992596,41.43756,8.155163,12.118317,30.897163,39.068783,-0.45015717,36.111923,20.174484,50.0,33.98877
19.825523,-2.448948,-12.949165,42.594986,12.413929,3.9725227,29.36364,24.53341,41.872375,27.320675,24.766953,29.882011,37.356056,17.959244,24.908825,38.203556,25.669334,-2.4629173,50.0,31.576431,-1.943264,19.708435,-17.55231,8.027817,-20.576061,34.4635,40.202164,10.533123,20.829887,29.224186,42.78574,12.1391945,-18.814545,24.770222,44.358,32.05226
25.446491,32.231915,4.6934357,30.167465,17.121311,2.0674858,21.256096,26.568478,35.824005,35.01513,32.919716,25.228252,16.968433,32.632416,-0.92801666,29.10949,2.289627,41.71978,36.631744,14.278408,0.6728058,50.0,-3.7195663,19.8526,-7.9920235,19.59785,35.65973,14.048985,20.213575,37.14965,40.4136,15.704407,50.0,26.256947,44.867775,24.359283
45.720505,-2.8724632,19.205536,28.317905,22.529114,29.20987,23.326633,16.261284,18.443546,24.37511,41.148838,41.1054,28.87431,44.604134,13.90136,37.652004,23.648632,23.28791,35.143684,32.38727,-4.101059,35.728844,-4.8049927,20.397076,-2.0800018,23.709438,-25.19757,17.02753,39.1304,33.41706,32.338127,26.834267,-15.187088,50.0,46.87163,27.487602
38.24472,36.862362,20.731834,26.804676,11.064106,37.85097,31.760921,18.847965,9.581173,30.917534,47.035965,30.317528,27.31643,40.99618,27.492432,27.849735,23.480343,-2.9337387,37.422054,29.644451,18.72445,38.66926,4.844063,33.793083,12.823795,15.418045,-50.0,10.655575,19.959255,43.294464,50.0,31.590788,50.0,49.24942,-17.530449,-9.619999
36.120415,14.045181,37.939198,25.594395,11.344395,41.410645,37.169895,28.078743,16.36665,20.256733,50.0,-2.8901825,29.073055,44.234364,45.028652,17.26461,25.00438,0.44641495,49.319115,31.471096,21.236164,30.750523,-16.388447,24.737968,19.736023,5.7709465,-38.219513,8.233746,44.661118,33.59952,50.0,22.29518,26.815712,50.0,27.39846,-5.1099014
33.867367,29.516827,33.828415,21.668415,34.368656,43.107162,29.153229,32.818863,32.68255,25.706688,13.496958,30.648655,-9.25338,12.477337,30.437649,27.690704,21.35972,25.072124,43.046257,46.786892,10.589306,21.901691,-46.29534,26.095036,29.105698,-3.492508,-29.142067,-12.824276,33.195637,17.078245,30.957928,22.908817,43.079487,50.0,-4.7105637,16.189812
32.210564,22.737415,38.475094,27.923477,27.99302,23.836475,47.128807,28.441296,50.0,20.357143,49.62614,21.117855,45.043278,35.217037,9.373966,36.365917,15.77689,50.0,33.17008,50.0,7.4523315,20.09373,-31.380531,22.967419,32.460773,-23.801517,-47.548805,-3.8252144,28.47211,22.513447,34.738968,13.173893,22.325733,50.0,42.06825,14.379402
38.051224,4.788048,50.0,17.121933,50.0,2.4401512,27.579826,9.147247,42.36574,50.0,50.0,24.454315,41.781303,21.898209,33.32105,40.71411,50.0,47.213943,10.796383,48.790115,24.52372,50.0,-2.1335526,-23.24384,36.608643,-24.369034,-39.224403,-7.709549,32.699303,18.386822,34.277298,0.041599274,14.392372,42.958443,-2.5950089,23.736351
24.557983,16.980171,50.0,21.007168,37.712654,9.275032,33.215187,37.406914,49.773834,34.85176,50.0,27.723118,43.58994,38.36368,46.87675,41.117744,22.762732,29.487434,17.141312,34.000854,26.924091,34.982742,-0.9588394,-44.365932,41.493988,-2.6504211,-50.0,-2.3302002,22.835846,22.14199,40.222065,23.92406,-16.467285,40.669945,40.64927,27.511623
35.95265,5.849533,50.0,-0.0153923035,35.78903,15.631401,20.500114,20.125046,32.17053,45.2003,50.0,43.500156,44.042324,26.543388,39.88262,50.0,50.0,40.63628,17.754608,41.672504,29.625896,32.007145,11.020195,1.119194,41.531708,4.2988358,-50.0,-8.256363,43.61393,10.476715,34.12415,8.731228,16.373135,36.602665,-0.6359482,28.512333
28.514408,28.032276,29.372055,6.2882943,20.627731,20.955017,50.0,29.369255,50.0,36.04958,39.044914,-2.4485893,13.143917,50.0,34.955967,38.52547,36.590652,45.920795,44.357304,41.578735,40.07393,40.36416,17.68169,-17.042591,28.947971,-1.6500702,-36.992065,-3.4585705,11.342058,12.952217,38.88993,-2.710247,-30.237564,30.474213,43.240013,32.649174
21.226261,11.993393,26.011559,7.494671,33.24479,28.630753,28.03263,22.773739,36.156063,43.460278,47.855644,30.869614,17.508247,16.10231,39.08792,50.0,37.007748,32.48284,9.808918,0.90335083,8.951221,5.7084923,14.841465,0.0928421,37.14791,26.543785,-36.4918,-10.561584,29.951141,14.5745125,38.442764,3.8343468,21.990086,21.432938,0.54460907,25.084198
18.001205,-33.12494,25.865639,5.1333733,35.516724,44.646637,4.587391,30.313793,15.396061,18.329147,9.665928,20.778564,14.774414,31.444641,19.138905,18.592567,34.176357,18.052677,9.937828,12.052948,20.952705,33.02882,-19.5346,4.951065,39.33576,21.076656,-28.382965,-4.419361,34.311596,8.699497,39.857796,-1.6002388,-22.940918,33.85844,37.335705,19.000538
24.151207,14.707531,24.12371,15.024517,38.75894,50.0,41.89371,14.992886,19.57697,15.644878,25.278446,5.1249733,7.486229,26.49184,21.582558,20.437668,-3.4934444,10.339451,7.7114334,8.155758,50.0,20.20757,44.725327,-50.0,40.67098,10.115887,-10.639694,2.5575523,43.14425,-4.4179287,36.83525,4.5512886,17.011795,35.651314,8.725719,33.738335
36.022373,-17.936867,10.373898,14.605564,50.0,37.89747,11.329819,12.982071,25.996979,10.436577,36.687035,45.555267,-2.6406517,23.052715,19.824059,24.962212,27.67445,19.42717,23.28215,23.553795,50.0,10.595856,47.252865,-7.20681,24.75608,20.903439,-7.752964,-22.264988,46.53705,-0.081638336,44.12217,4.2563934,-1.4003372,28.788074,50.0,34.683098
35.812492,23.292877,24.838638,18.452904,11.902992,37.400227,41.05963,11.683014,43.752144,39.434483,50.0,6.0382614,32.801247,33.781082,20.517483,32.558033,18.076212,48.623367,3.5091248,21.25417,49.119183,23.823391,31.869358,-28.532885,27.471657,50.0,16.061775,-18.659985,37.927654,-2.8577042,31.704185,7.5556297,14.611992,41.55982,-13.750206,28.08482
25.55915,14.503536,21.158176,38.50078,21.797672,32.373108,33.222767,19.890484,24.949028,18.71732,45.141903,22.558598,15.15979,-5.3037987,28.423115,43.08197,37.308743,15.70158,-2.697113,28.098797,35.038048,21.434223,32.985596,-6.2565994,30.35487,42.9909,13.077873,-16.19411,33.44713,7.9059334,26.080193,-0.9336891,0.80586624,15.3654785,44.310085,31.916416
13.033718,-9.089718,17.945919,38.374474,20.033707,27.711025,16.36015,26.344837,33.595486,17.08015,50.0,34.90828,27.295906,50.0,27.949554,29.873032,17.856518,16.167812,-17.435951,38.02648,37.671474,29.107265,33.464355,-6.23748,31.510626,31.299694,22.485634,-12.396664,28.222769,6.3443756,20.759335,-3.717659,33.794968,13.061615,-9.506393,22.317135
12.771679,6.7606506,39.29478,25.515118,19.764465,28.606716,37.332348,25.084248,25.551426,28.945282,50.0,20.842407,31.679611,18.168335,23.778713,32.97218,14.22047,50.0,-11.598709,37.214436,46.47723,33.058212,50.0,-37.5685,32.155357,29.548883,23.582542,-3.8322678,10.52693,18.857552,10.3071785,-2.2542572,7.8174744,23.439423,31.392143,35.86426
34.39987,3.9643402,48.309486,21.608807,-6.185585,35.140526,49.748775,23.36036,36.869167,40.54313,35.680817,40.015167,31.925121,27.434986,17.216541,36.59109,38.45155,28.36721,-21.71431,43.435745,43.81474,41.351177,25.256378,23.250828,21.285616,50.0,50.0,-1.8963814,28.475613,17.213024,15.754387,0.2737503,18.663368,1.3122559,-2.4707413,23.29039
27.20243,43.340076,50.0,2.152359,0.93011475,36.209324,28.885082,28.208942,27.61557,37.492126,50.0,38.667633,30.176697,32.822277,50.0,44.46781,38.749462,49.761524,7.4963036,50.0,36.53327,50.0,35.47958,5.2159233,19.044971,28.985077,43.837128,1.329052,10.220867,6.840702,14.87981,2.041031,50.0,4.6129684,50.0,18.684189
24.344875,36.081337,47.6353,5.948635,5.111664,39.98492,50.0,32.626877,50.0,40.562046,50.0,33.15244,38.02775,31.927216,50.0,38.539787,49.685677,27.358395,18.673546,48.057907,50.0,50.0,36.428192,18.306065,32.933586,33.003952,43.54119,-0.86177063,14.141197,31.708916,-4.852852,-1.105135,17.125854,12.696331,46.37961,17.62106
47.603943,44.13051,44.089134,13.652424,8.110249,23.815002,50.0,47.140163,-5.2476044,42.71823,50.0,45.123528,41.113476,23.54475,47.339706,28.380402,35.35029,29.824272,32.268593,47.986897,44.25865,45.448486,50.0,22.14349,41.70697,29.10965,40.4271,-0.4504242,2.8264313,33.336533,7.98777,11.776073,50.0,28.340042,47.30839,34.877262
44.084557,32.62908,50.0,14.537937,2.2996292,-21.11448,44.483604,50.0,46.91198,30.778248,43.76307,34.964046,43.945274,34.48597,41.88243,26.388939,50.0,33.96479,50.0,44.672745,36.058243,41.36816,50.0,28.304329,38.696064,36.63272,46.046806,10.895256,17.147682,47.334198,19.907547,9.93821,21.998638,50.0,50.0,37.892284
42.301765,5.82708,44.276875,15.079884,-4.770317,-8.9630165,47.04542,42.64198,32.46927,36.571224,48.299458,33.255592,41.029007,45.934006,50.0,37.18535,50.0,33.02811,43.77765,34.4121,50.0,50.0,37.98227,5.174286,32.794594,35.98347,39.334026,20.340237,11.291992,42.97298,26.809448,16.883171,49.818764,45.389534,50.0,38.441204
50.0,19.31258,25.565697,14.94693,-4.103176,4.8917656,50.0,46.23539,46.046944,41.003597,42.922436,50.0,39.937603,47.791164,50.0,35.271698,47.024384,35.23173,44.320415,37.88843,50.0,36.689335,34.23289,-10.3485985,45.056133,31.604717,38.756165,32.914215,-2.8850708,34.830574,-7.7843246,16.917568,-7.696869,44.835316,38.59399,17.684143
50.0,24.674915,48.15136,17.854378,6.252426,12.135559,50.0,44.722565,50.0,37.30552,46.59431,1.1284981,48.707687,50.0,49.519764,40.57396,49.79096,32.122128,47.068012,28.5764,50.0,50.0,46.04778,-50.0,45.870644,33.520836,47.512512,30.07219,-50.0,31.996521,6.304306,21.758816,31.89886,50.0,47.06505,11.294277
45.82682,26.700409,50.0,-1.9943047,26.991634,19.175903,31.44997,44.270836,42.39114,29.860798,19.47502,49.387672,45.348675,24.756271,29.721527,49.42365,34.6447,50.0,50.0,36.748882,50.0,-6.0684586,50.0,-50.0,39.05827,37.5285,40.765003,32.899258,10.646988,20.115799,13.652477,20.75433,0.43976974,50.0,50.0,15.866051
50.0,-15.203899,30.481033,-28.46534,22.706661,25.214413,50.0,25.083221,24.517006,36.75067,39.01387,50.0,35.207138,37.898376,28.545216,50.0,39.03865,38.638893,43.379944,50.0,50.0,28.167976,-8.657284,-0.82670975,46.395218,27.610912,44.212856,50.0,-20.013119,17.922249,12.084507,18.051876,7.3828545,28.696426,45.561344,49.34999
36.47058,8.3155365,42.90877,-11.263809,24.499763,28.266838,30.797188,34.93742,49.78191,39.030727,39.78699,28.927292,19.540405,40.669083,35.54114,42.331165,45.584396,16.442356,25.397907,20.047546,50.0,23.856552,-20.423092,-1.0316505,48.598385,30.297916,37.331524,47.47658,-12.841866,13.783012,19.056942,33.422886,24.85659,17.40015,40.313,42.186787
50.0,7.361725,50.0,23.563683,24.27478,26.112064,9.736786,38.400234,39.657154,35.02099,49.570683,11.5940895,50.0,33.160126,28.370575,38.187145,32.53783,28.83244,12.784935,31.282932,48.93359,29.855915,-17.432686,31.517242,42.72603,22.89629,48.728172,38.889526,-19.983028,4.79924,25.010078,35.610664,21.244694,23.905504,49.806343,45.779255
40.38847,5.9824867,47.28301,10.309929,22.633072,21.902393,40.93101,32.17622,25.717262,47.18164,30.473442,1.9485741,29.794289,27.999825,50.0,18.074352,34.703243,24.662708,3.6059875,29.33799,50.0,26.916912,-5.4004745,-8.958908,35.769344,43.403534,40.09214,45.06128,0.91521835,2.367054,20.899227,42.070023,25.01707,33.39421,50.0,48.404297
40.998444,5.056305,50.0,15.280811,18.104523,12.494774,47.795834,48.76249,31.311989,25.182106,50.0,16.048248,50.0,4.717697,34.39407,26.363632,17.457203,47.938465,4.065544,47.599155,50.0,24.186073,0.55238724,28.54467,30.191643,44.31495,50.0,28.814106,1.324501,-38.17163,25.336601,35.428436,19.461681,50.0,50.0,50.0
37.08718,9.415958,48.94944,26.542347,29.644253,27.381416,41.994957,20.925468,50.0,35.317745,48.18975,40.28262,34.27554,24.234383,39.70109,28.350883,50.0,30.259045,4.181389,44.75272,46.725758,39.480335,5.290699,-18.47541,31.310371,40.460182,50.0,27.268162,10.959728,-23.44434,18.788235,28.526762,14.096039,42.18963,50.0,50.0
30.418297,10.572086,37.677383,36.61314,24.658543,47.166904,50.0,33.143585,48.19166,50.0,50.0,43.15526,50.0,31.013634,40.613033,44.622948,39.334877,50.0,21.505295,34.246803,43.268475,31.290142,12.392779,-31.417019,30.132574,24.835884,50.0,23.801762,15.611919,-23.173153,11.292999,22.48684,15.911488,44.789566,42.085655,36.807796
35.483063,40.145958,39.455242,39.876152,46.098,37.78101,25.401218,26.096436,44.085472,41.202503,47.71251,33.00132,25.83971,41.81891,50.0,44.076153,42.92402,35.655117,29.099709,30.985363,50.0,44.054863,10.718285,0.65042114,25.933462,26.491394,46.84195,7.42906,23.572247,-18.584183,9.96476,30.319565,17.132774,38.956318,41.221092,38.551334
31.35704,-1.1955986,41.6025,47.50808,38.22782,37.6193,40.876564,40.132984,46.83239,44.853386,50.0,24.315388,28.129105,29.228016,36.575726,50.0,37.1708,35.78679,24.299015,45.959885,45.03759,29.39109,12.098846,-50.0,11.3769455,29.594898,50.0,-0.5558243,10.731174,-10.909477,20.727642,32.670906,39.618877,50.0,41.374073,42.383568
22.673832,19.257969,45.91766,35.190674,42.44238,32.759228,21.079582,39.08441,15.365555,39.65718,45.380547,24.906746,32.966583,32.692097,50.0,47.713913,15.208736,50.0,42.685577,50.0,50.0,37.22015,28.332283,-24.24165,24.513706,16.351711,50.0,-4.343073,15.3046875,-1.9573936,15.64534,24.732203,-8.590462,44.050392,38.638763,38.114296
22.101593,3.7739868,47.047432,39.511425,50.0,20.095867,31.892834,41.111782,48.35672,27.64957,31.79697,28.854519,8.1284485,30.869999,40.192223,48.052074,50.0,44.819267,46.367447,50.0,50.0,32.986385,37.104076,-9.455109,23.945461,10.160683,38.609524,6.202671,15.278942,9.518242,10.023651,29.770912,8.6983185,49.956337,25.33553,40.15001
26.642765,44.99093,42.394012,36.973747,27.536251,16.223022,50.0,41.42646,48.501495,41.97453,46.368977,16.108696,33.856598,32.431767,50.0,41.027527,37.911903,36.360268,50.0,47.873512,42.13746,24.114086,35.99257,-10.863075,20.131153,1.3945618,41.064827,16.119637,12.936111,-3.6323128,13.799107,28.743933,-0.9675026,47.605392,33.445942,40.46363
30.53717,-8.832905,36.097218,24.672161,26.30495,-0.6683998,38.65069,44.6081,50.0,39.1995,45.741325,40.732864,47.502476,26.635475,50.0,38.225906,50.0,46.278065,45.743626,48.216,47.344875,33.278988,38.942352,6.5549965,14.60704,16.781246,30.556889,37.569664,17.847797,0.48876953,21.60815,20.166622,8.358913,50.0,22.420757,50.0
25.703983,50.0,43.812122,20.957771,21.440022,-5.557227,36.95184,44.751328,50.0,42.849453,45.869183,33.299427,29.122166,34.88424,44.306396,36.580627,42.30069,49.969006,50.0,39.954514,50.0,42.948734,35.675144,-43.594807,16.676048,23.946465,22.848988,29.819557,1.9214172,2.8058624,15.781818,21.1017,7.249798,50.0,9.252312,50.0
29.659836,-30.364918,46.630512,24.718575,22.968132,0.5046768,50.0,44.519184,38.854973,50.0,50.0,30.926098,50.0,40.77212,10.897671,39.4782,34.96409,45.585587,34.98783,42.819782,50.0,39.923447,37.356606,1.1312294,10.974472,27.454155,46.5602,32.102535,14.675838,5.877846,13.465679,22.743973,-9.72546,50.0,50.0,48.93573
1.5776176,50.0,47.040028,27.815857,24.332047,15.637604,13.726345,11.66507,26.427628,37.912193,49.5281,50.0,33.22871,27.550861,38.642097,37.90718,30.010136,43.231247,39.564194,44.143654,50.0,20.090187,35.85754,-28.135036,13.345413,36.015797,40.053642,31.191753,-50.0,7.788685,22.925365,22.737667,21.315063,50.0,49.597107,50.0
22.661774,0.7266197,50.0,25.943016,19.72762,30.774792,30.491745,31.905281,31.827,34.88887,50.0,19.250328,49.059586,37.31127,36.89618,34.492847,41.461143,50.0,40.115067,50.0,49.536995,44.971096,37.178944,-50.0,17.062717,34.236977,30.171371,36.72979,21.830036,24.069693,27.722775,27.305588,5.3103447,13.716049,50.0,50.0
23.966942,-7.285862,37.531006,27.371788,41.704826,26.786407,32.919754,35.596394,50.0,35.86477,50.0,22.115913,44.520344,50.0,50.0,40.84088,50.0,48.818844,44.9941,50.0,38.159252,3.6761818,31.932606,5.141323,15.071701,25.949608,38.699432,33.083054,-5.17474,20.178715,26.707775,35.13375,39.776688,30.305626,44.817284,50.0
-11.181484,42.095398,35.870823,0.813797,38.763954,34.65604,50.0,39.520706,28.17706,38.117893,50.0,22.748802,22.81403,34.00372,22.729164,40.97618,48.17906,30.768948,50.0,49.18685,35.118126,37.5792,7.372402,-36.33427,18.209469,44.45877,50.0,38.883175,9.219658,23.391987,36.713272,30.67855,10.142437,50.0,44.85502,50.0
-22.364609,-2.693615,41.62608,7.37648,10.239532,35.998222,44.185234,21.401337,43.289345,40.069103,50.0,33.659,21.416725,39.159973,37.277645,19.499134,34.980396,42.54631,50.0,47.072956,29.22239,2.4437752,17.775253,-50.0,28.854439,42.080833,50.0,32.72926,15.411377,24.391468,32.846622,33.001736,39.111908,50.0,46.307266,49.14612
2.0837822,26.559647,48.844204,1.9665337,20.128822,22.560303,29.090767,24.744137,1.0346832,46.751625,49.9803,36.461033,50.0,50.0,30.982758,24.267662,43.677475,50.0,50.0,49.020897,35.642166,28.82248,-35.977043,2.588272,15.056551,47.632385,50.0,33.89138,23.781004,22.397568,31.070723,34.210274,2.6857948,50.0,50.0,45.074097
1.87434,7.379074,50.0,-12.149593,25.19653,37.221706,37.008358,28.490593,24.36383,43.025314,36.657227,19.503002,50.0,38.72576,22.549915,27.265018,50.0,44.490997,47.986343,50.0,37.45655,36.817623,-29.647663,-50.0,18.873638,40.074017,47.10941,24.596603,18.032444,13.180168,37.759743,28.460419,44.104282,28.453167,50.0,46.707794
15.139141,41.489307,48.338135,2.2775726,30.99514,37.437172,36.798927,16.645924,40.85902,37.72848,50.0,46.6689,44.160057,28.872776,34.45393,34.231373,50.0,50.0,50.0,50.0,41.63757,35.68581,-24.151554,22.043686,23.774593,20.126657,41.981403,-11.915951,26.91679,10.10231,40.05467,31.69374,6.8777313,32.693233,43.96641,49.52679
15.460819,30.931175,50.0,28.436447,32.09475,41.321724,43.575153,28.54303,37.594467,43.023052,46.90352,21.545643,48.689407,46.083797,35.022816,42.81563,48.316105,50.0,50.0,20.732086,35.742817,37.070053,-17.635216,-50.0,15.707287,4.346943,42.283073,-6.1283455,38.893433,4.3572617,39.859726,25.70685,50.0,29.915058,49.746952,50.0
17.71389,46.34438,50.0,26.515816,36.823425,37.850082,-7.227833,37.846333,24.965416,16.32766,50.0,49.441532,26.604717,24.614296,31.364136,42.832787,50.0,19.901955,41.84663,36.32989,50.0,36.216213,2.3934937,17.773796,18.87931,6.7004204,32.809853,1.1177826,27.030762,3.7485428,43.636723,28.468796,45.6618,50.0,44.91541,50.0
23.133667,42.05684,49.366856,44.975346,45.92016,24.150528,26.021206,31.299469,31.245255,32.417923,31.937801,16.308922,31.853188,38.48974,49.083675,39.35535,37.03582,47.498966,34.260494,36.358376,50.0,27.569706,10.728321,-4.8193703,24.191319,11.75518,50.0,-6.5947227,50.0,-5.7144203,33.57699,26.03952,50.0,50.0,50.0,50.0
