A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z,AB,AC,AD,AE,AF,AG,AH,AI,AJ,AK
65.303185,97.79202,107.83452,96.85363,103.69948,69.95134,87.217834,109.67585,119.987816,99.44011,96.31047,84.093315,75.01269,94.0238,92.93741,95.283714,105.81791,89.33488,97.75316,89.98999,92.67736,76.62851,59.56354,49.526894,75.36083,35.67612,44.465294,39.740715,36.50156,49.143433,51.818275,39.459053,48.118507,69.133766,89.64545,116.63197
65.47775,86.77439,92.43761,85.957794,75.04104,79.8087,92.610855,108.5309,120.22431,116.13185,114.89312,82.86718,79.64255,90.41852,78.32139,98.00963,95.57153,90.80035,96.658676,84.286476,124.27742,88.730804,37.848442,56.82931,78.84732,38.813004,39.3642,38.292973,31.311787,59.36012,79.61278,31.929348,48.778145,84.97705,101.74382,109.13427
70.14044,97.89906,87.60256,88.2839,70.75565,58.324768,87.23355,97.25232,116.67491,117.70401,87.526474,93.60527,81.90888,84.24216,72.31752,100.59815,107.421486,85.13165,80.46652,87.10307,99.50998,86.94425,44.483826,52.580853,57.837692,37.381004,52.228992,36.502552,43.750935,57.984238,75.20892,35.82754,50.833168,102.80673,92.06207,98.322464
68.0428,88.6701,92.90494,68.447235,67.611435,68.139854,59.99288,110.69678,99.635345,106.86848,86.26791,86.27833,80.66458,108.272156,75.72424,97.00846,102.86199,94.99327,86.02326,97.17516,118.31353,89.40022,40.04992,59.175236,57.933456,42.436962,32.099148,21.495457,51.271473,54.96934,61.723022,50.728115,31.286293,85.893005,82.115456,93.41803
69.01781,82.51833,89.39749,66.25542,71.656685,83.96554,51.226196,106.71953,100.08298,96.92378,94.275024,72.834496,90.15321,107.377884,78.65741,102.52778,116.14049,123.745094,93.55731,56.277756,93.05102,76.16025,3.9190102,62.740707,49.56227,40.008736,38.683804,23.551165,57.77537,61.022392,67.48477,41.928467,39.77088,79.31034,83.06561,77.31515
69.87572,77.32471,83.27623,68.92898,74.86731,79.07637,83.90359,112.99356,89.9829,99.165405,107.050354,46.217606,110.533775,87.07924,87.71864,98.10371,109.92142,109.474785,98.9461,67.07207,109.56981,68.10887,5.4684486,62.074047,55.717094,39.825375,38.482944,20.244318,65.211876,61.470512,66.21518,49.945744,38.098312,76.73718,79.073975,77.9772
61.99144,82.32033,70.89849,64.31377,75.39163,89.08678,96.41325,108.587074,92.118065,102.50054,88.645805,53.1,82.9732,92.19182,95.474464,99.673584,99.08352,135.34372,89.053925,52.26142,116.79191,80.15538,9.348789,66.14215,66.87451,24.659264,35.003864,28.061977,55.738003,60.034645,67.26041,53.10316,44.73349,71.13089,80.95179,88.46514
62.39719,83.233246,67.95471,60.309196,70.64632,84.488556,75.3482,107.98567,107.59367,101.719025,99.305756,74.93667,73.13734,52.45613,85.68196,97.777016,75.991776,117.270096,75.285286,58.969994,86.16059,87.81304,13.646191,81.922295,66.238846,28.534718,27.823685,30.360094,54.996754,57.13817,65.22907,50.09995,44.94326,64.3796,78.18843,80.70193
71.7492,70.708244,77.50087,56.589127,79.380455,73.66115,92.23901,101.77274,85.19826,73.211716,111.81938,84.75412,72.053185,79.81474,94.60251,101.466194,85.99035,101.79954,88.27927,69.44765,107.46416,82.688354,22.889252,65.65051,69.137764,25.619804,26.06023,29.589008,54.437683,66.34245,70.40407,47.5674,47.08186,65.36885,80.94504,104.98079
67.32932,74.50487,76.80396,66.02226,62.321266,73.81996,80.592636,98.37186,50.24118,108.3099,96.245705,87.922226,75.17374,85.546265,102.24278,94.37665,82.792145,62.94388,96.60546,78.42961,96.87722,83.68262,24.656372,63.571857,71.24461,29.221678,38.70752,19.399702,66.96008,55.264652,79.9873,42.5913,39.97732,62.895714,91.82832,100.07007
73.1557,85.1146,75.03984,58.11418,73.47348,79.94003,61.325237,91.16661,57.320267,95.22986,76.5899,83.52239,84.54404,92.45157,101.06156,84.93391,69.16523,79.41721,88.9223,99.826256,75.288635,86.0217,27.493969,70.39984,67.797066,17.425522,42.150787,36.724472,63.913406,55.029617,82.0786,35.069668,40.951546,57.15255,84.86068,90.008804
74.8411,67.62992,103.17293,59.576183,75.82422,73.10305,81.887314,83.871826,58.19184,76.53334,67.789024,68.40808,93.3893,91.41571,82.263535,77.946465,87.63556,98.59415,104.12822,109.022255,114.71861,87.821014,33.43739,67.95685,56.744614,24.212128,38.7223,36.623352,68.56394,47.394215,85.3882,79.94935,39.65761,54.599617,68.05044,77.72817
68.41122,87.13654,132.33209,50.45672,84.68731,55.683956,78.72465,87.33452,61.593384,111.14251,85.1201,60.480583,99.83853,103.50685,91.30265,72.76048,78.50067,92.40612,97.30243,89.82301,103.0834,83.40668,35.78057,68.608955,55.088196,30.189283,42.44654,40.323944,75.7225,47.1156,82.92354,69.7866,41.788,64.31654,68.251945,84.11512
64.00546,69.14516,119.3627,80.74107,92.92761,86.23935,61.143883,87.15645,76.46863,98.297844,88.49801,81.62134,91.341354,76.64778,87.36037,60.895588,77.79654,84.98083,90.089905,92.2757,65.34564,95.92575,54.68101,28.042427,76.97621,34.248505,46.35093,42.791943,70.83168,51.98249,82.619026,66.0105,42.216885,50.842346,74.63501,92.28465
50.997406,86.61623,123.602,61.04138,90.36293,76.745834,66.08086,93.37779,76.01143,115.97884,93.81897,94.6542,86.30414,103.57349,88.41833,55.212875,82.6637,69.21915,66.41112,79.986855,108.096016,112.52444,49.653057,37.820076,75.83408,32.770798,44.9208,43.52338,75.632385,51.494785,82.340164,60.4582,45.731236,57.472626,75.575485,107.579704
56.410206,82.85658,129.52487,68.46363,90.363525,81.82332,67.43933,109.35373,84.998795,106.27053,61.50251,80.57207,111.030334,113.424515,85.20084,67.19753,95.28923,82.51861,66.541664,79.02921,67.04073,123.2111,44.364883,33.437435,75.34134,36.391876,43.880047,63.349228,71.93691,47.856506,83.55112,35.8552,49.74922,64.780174,72.382225,96.18004
59.140507,92.512085,122.33832,104.08269,93.59048,93.27764,77.35014,107.89225,112.09036,99.19543,88.09084,90.88817,124.058136,102.098495,103.86986,79.48398,80.897224,104.5401,75.108734,107.026794,112.32971,143.63266,41.00382,41.88501,85.53514,65.58893,23.670517,55.9533,67.01381,55.725765,72.7652,46.15158,48.670403,60.952515,86.87657,92.1136
55.444603,89.75531,125.4766,109.38058,66.99263,91.768364,97.92963,104.79344,119.419044,131.80798,111.92119,99.98723,134.92139,119.194725,109.85811,92.78599,83.90575,117.16075,83.45147,135.74796,96.03126,130.45627,43.140976,-5.132263,108.62695,58.059204,27.428894,51.009502,61.24697,51.92693,64.88754,43.42284,45.23042,63.716393,90.81346,92.99639
45.677593,89.56598,111.23451,82.146286,87.47167,97.56693,84.92122,116.39572,132.65616,111.73625,122.50897,100.14507,133.44159,121.663,109.79517,95.53557,55.76233,110.96866,87.94595,100.764946,123.03172,129.90414,48.221153,-32.99756,103.448685,53.12047,19.717667,40.611977,58.42595,49.22912,60.358482,54.04498,41.8376,75.536736,115.74427,96.79321
51.549675,96.82124,109.84544,87.11497,97.252785,64.478134,77.32737,124.82268,120.472946,92.46521,127.562874,104.85254,104.00122,118.96442,112.702515,107.16735,80.58266,119.488884,88.03344,115.10469,136.89633,131.38393,19.338554,-11.895306,87.49621,47.797478,18.75624,30.50565,56.7075,45.074554,41.1919,30.397863,40.311485,78.73866,86.25848,93.12109
48.807087,75.22837,102.93613,86.162476,101.14351,92.034355,87.32109,130.5071,120.09252,109.214714,118.97384,107.97061,126.227646,97.185936,109.122696,108.96195,84.603584,97.61094,96.375206,125.54777,116.74191,119.877106,30.797691,-15.6178665,77.87354,44.322693,11.875374,27.127365,38.29446,38.43995,39.941902,23.273466,37.7067,82.39589,95.76214,94.13443
44.50086,85.860085,96.02032,88.89844,65.93623,80.14527,98.9527,132.69565,105.91873,109.455055,172.94205,103.665146,119.96547,109.23045,104.549736,104.47627,103.95806,111.72668,88.4129,115.34805,133.30234,115.27966,68.89642,-9.013531,73.07734,22.920284,12.391132,36.180206,36.957504,29.632496,29.156818,25.201437,36.020992,74.55408,97.18991,94.413315
25.886173,80.28763,87.54998,89.900604,75.64869,57.61599,53.677216,140.69955,114.683716,135.04704,136.47272,95.63765,122.83249,124.66275,96.5844,102.3659,103.89073,115.968376,104.660324,75.60833,119.43286,103.756035,67.1394,4.9960747,84.53252,25.791138,14.528969,60.570595,30.129955,38.340862,31.46856,14.786411,41.98752,69.13952,93.42341,88.52136
8.084461,76.76662,100.24071,85.33148,78.81724,68.67438,79.94808,148.25415,130.43452,121.559616,132.6755,84.7018,103.36083,105.13426,95.37627,101.29297,97.60004,101.646515,103.02488,86.67347,119.70837,101.70441,75.5299,35.08177,53.076103,24.460009,25.502853,50.16058,36.786762,35.179665,19.74204,13.675751,48.288277,72.98386,97.69999,91.16255
28.205929,64.120995,93.76844,96.11274,76.46149,66.15982,73.891136,146.47768,144.43466,107.841095,123.52302,70.476555,87.18381,90.059006,89.25934,101.676315,80.849335,116.960365,101.73439,96.39993,103.88921,101.44095,75.37008,32.660904,55.986164,24.086245,36.957523,46.558422,31.0644,-30.304855,5.5597343,23.303467,52.110622,80.59125,97.77623,88.40202
32.41747,68.253845,77.13084,59.108513,79.130005,73.98233,67.12308,146.76363,112.14665,133.50174,131.09099,85.88802,87.39398,86.89803,76.16807,100.054115,95.02015,107.928116,85.19959,98.39839,117.84538,84.25847,86.395226,29.630478,62.08178,29.419712,40.39943,39.937176,28.492668,-24.901962,10.4655075,29.440474,51.268288,80.64162,77.50212,85.62186
27.757343,67.765076,87.85051,72.57522,64.2673,60.997948,69.03035,130.1239,58.642315,109.59219,144.36707,70.7916,70.73109,105.79385,72.23982,97.77324,75.5502,106.20959,96.14851,84.170555,103.80949,66.31238,92.02931,18.377666,55.498703,35.223164,37.569904,37.668064,21.719864,-5.9635696,16.424023,30.88078,54.469643,79.716095,78.33351,86.99885
28.916018,52.50022,88.52943,78.4418,61.457596,61.475822,50.39003,128.6188,71.21267,105.997284,85.42978,39.365955,45.89347,86.232704,93.45941,76.323135,82.45277,86.65914,80.256996,88.81854,76.01097,83.983734,91.7797,18.45633,40.80845,38.531116,38.440655,73.21176,31.097458,-2.8280144,22.599056,29.075249,56.452965,78.543274,57.98645,84.04118
23.434086,50.947014,72.437965,65.79752,76.84828,66.7677,49.80356,109.858894,29.900063,99.19056,94.25798,57.531197,69.899796,60.3406,78.56994,85.94484,87.99625,89.02775,72.85433,75.93677,79.153435,108.147064,83.52866,28.249882,34.415718,51.525898,39.662273,66.363235,27.383228,0.74313354,32.103138,39.09092,46.602997,88.41164,60.372234,79.962
31.511387,56.19406,50.697777,68.039154,70.92613,79.993416,51.327423,108.2383,56.57142,72.6344,90.3227,54.242867,79.868835,70.97148,85.35617,69.29862,100.3121,57.61175,92.91097,93.28728,82.4609,115.40809,56.21255,34.144417,60.086807,74.8048,38.34022,56.129257,23.171253,7.4022484,32.022415,51.452225,45.565926,83.216896,74.30639,73.695854
35.71924,73.36542,69.62023,54.07381,71.27343,75.614235,59.423588,128.36087,76.177795,89.16658,80.292564,74.1239,86.74809,75.663536,98.56625,62.23112,99.15627,91.78707,84.423195,93.49582,99.9409,119.90463,50.76003,35.587936,43.97615,58.529507,44.284767,38.34429,30.68608,-3.0677643,35.699448,32.419838,47.887737,80.51405,84.89726,68.34563
31.229347,67.21878,67.44806,53.897198,73.642654,76.44899,70.91516,137.17506,96.59481,99.68199,101.17029,99.08159,110.73885,81.38445,120.956924,73.936325,112.58004,97.70705,69.42174,96.82968,66.14598,108.77755,50.665947,38.9199,45.626957,53.669926,43.377216,40.08122,23.130272,0.17076492,29.528965,42.525326,52.513336,80.90342,88.374596,65.45486
43.349125,57.532703,57.53611,62.822807,72.70072,56.77343,63.52118,128.67397,111.65328,92.22101,106.85753,79.74547,108.98065,101.18057,116.50261,78.22157,89.29126,95.0714,88.78332,94.74046,122.63803,115.04219,65.2574,20.42704,55.61746,40.561302,19.048645,46.886368,23.844429,2.4300613,28.359077,44.462593,44.738808,87.08603,95.8085,84.778564
66.85619,54.33565,51.881832,58.107014,70.98511,62.574753,73.527596,120.594124,94.48102,117.03194,116.5913,86.10723,104.58393,92.51038,108.400894,85.71373,98.01506,106.46749,86.72913,113.782974,133.14922,118.757706,81.67358,23.303808,54.59055,44.19493,31.674461,41.057247,22.232153,-6.2174606,27.056843,37.19828,70.62283,92.54433,94.50009,82.865906
53.78408,32.79346,39.917656,55.28338,63.931023,70.499756,92.56202,106.201614,9.112732,120.6465,114.896545,86.824585,96.85727,111.217674,94.88451,98.79651,96.99911,116.96442,94.879875,102.697174,106.168884,105.46494,79.83564,16.533379,41.568447,44.936676,13.270004,31.34769,21.798817,-3.7800102,25.06099,35.66971,73.879845,94.47168,79.28405,115.54234
54.25811,48.186127,42.138943,48.54415,60.530518,93.174934,96.61403,111.88971,52.92621,96.56182,55.60776,78.705605,81.66852,83.60349,67.539246,69.79214,102.92908,114.50655,85.49007,97.04686,125.29166,122.006325,72.16343,15.433018,34.335567,69.76584,20.14354,27.40031,21.212465,-24.173702,25.994633,31.569689,67.54923,135.86137,63.374527,108.57578
50.055664,51.54365,29.602852,37.326744,57.38423,74.22621,87.503,109.772095,69.32583,94.53524,75.38187,82.933014,72.295456,94.02728,73.23735,66.242165,104.100624,108.74326,78.00443,98.78557,79.35827,118.40384,68.843155,22.25911,30.604664,55.03375,-26.816654,27.260384,14.827873,-12.1322365,24.171364,46.686256,59.514412,127.46547,72.514984,107.559944
50.429646,48.624783,33.201645,29.308434,49.04501,80.36952,87.810104,110.53871,73.26995,101.68184,71.762024,96.657616,90.84192,87.57511,77.91872,72.81648,106.87435,140.89743,76.801155,87.7532,75.6125,119.75041,59.459503,25.322964,-1.2338333,37.893486,-15.956661,68.087524,10.993458,-7.518711,24.774952,36.52986,54.71182,114.978455,59.857384,94.66719
64.63359,43.80988,47.864044,33.01767,72.87417,69.79554,91.05763,109.39717,85.325264,61.109932,92.454765,97.55606,96.098854,111.76193,83.638794,71.01926,91.34573,138.29776,74.15255,104.13547,111.06217,123.5534,54.21048,34.150417,15.44696,40.86138,-5.442253,42.48806,10.298466,-4.152111,31.49361,26.200495,58.741257,108.70845,61.521156,84.72381
55.556133,51.80137,65.29467,50.152252,61.967594,75.04683,105.09004,118.60677,85.230286,109.620834,109.27916,85.49526,92.53365,113.967186,83.638084,73.29125,113.98299,107.90896,83.58711,106.22434,130.90982,120.91792,71.06761,31.297733,11.892803,33.625935,-1.4226799,33.654076,1.713337,0.010528564,20.71971,23.449446,57.457226,94.49921,65.197014,80.52129
49.145557,57.068527,67.44449,63.44995,57.55443,57.60264,104.98064,116.215355,90.805664,114.031784,72.05526,90.7375,88.57147,111.84947,95.06681,66.155266,122.8457,122.27131,82.208305,122.26117,82.181496,102.0462,84.42753,26.682735,31.995602,45.692856,3.9635048,25.139927,5.9195747,1.7607918,33.67949,12.1516,54.876682,103.22597,64.90727,90.96083
34.89084,53.939007,82.16071,47.54716,63.782032,62.537434,105.2283,119.97752,98.05224,104.276886,68.27576,74.34017,93.211494,102.301254,87.20845,67.293144,117.26322,110.34779,95.16069,93.849884,94.65139,83.919205,96.30971,16.254894,31.272217,38.306587,5.0236206,20.170424,4.225498,0.98898506,35.066265,23.331947,63.301533,88.96596,76.328545,85.91374
43.43582,60.690758,89.93826,64.38921,66.34622,42.359936,92.77125,119.545456,91.939095,113.93481,98.32979,79.31695,96.013504,83.8787,35.036156,74.1058,118.324936,118.11396,100.24614,83.47673,92.8056,96.592995,92.23794,25.461136,37.291557,36.113064,8.741234,11.635588,12.758888,16.533699,34.805244,4.615841,72.79375,86.825874,80.54648,88.27208
37.675705,57.088234,77.90003,44.71122,67.875565,54.3371,87.38565,126.84354,91.954445,86.99033,107.48836,75.148796,101.48772,88.5618,49.22622,77.94411,113.28936,114.93499,94.16269,54.91709,103.50038,86.715004,101.33383,-14.116829,43.88603,40.823265,25.813004,12.462719,19.502174,19.55508,31.489357,5.6872025,73.21498,88.18608,89.36446,91.01595
28.148874,37.731037,82.04968,62.153557,71.361,40.854107,84.76542,121.66736,93.71041,75.72706,82.03963,80.0036,78.93713,73.18461,45.123802,76.76026,76.37627,102.73351,92.40532,79.57556,96.12207,92.280106,96.53904,-3.1605968,48.055782,42.038162,34.562428,25.43879,23.488415,24.37526,31.3251,22.67577,83.89287,110.455635,89.22303,91.59829
16.428288,46.154335,75.67468,59.14017,69.33339,30.229572,79.88921,122.395805,104.976616,83.37314,91.14604,78.71315,77.8235,87.193,56.551388,83.11958,81.48941,96.56112,102.56298,67.71119,95.878914,94.98319,111.43565,1.0993423,43.015816,46.802155,31.36235,27.684525,26.486507,22.434216,32.443962,20.0675,70.99008,106.295265,80.199,84.77061
35.190426,70.24656,76.200264,47.085655,71.84502,29.663376,91.389824,105.81008,104.908066,101.284706,91.41852,68.68799,79.35302,107.47523,59.9178,86.184364,91.76714,92.49875,99.8058,86.1228,81.09274,83.34625,123.670944,16.724064,58.373974,39.833633,12.950638,28.969086,21.576088,37.436962,30.699816,18.632889,69.33394,106.73662,90.81627,79.798096
38.96266,56.42407,83.244125,62.242825,79.760796,42.21857,91.21696,90.92633,90.07824,106.35185,100.419586,63.29949,91.821205,85.74412,74.27474,91.118866,79.12338,93.17284,93.75679,95.630646,75.842476,81.07728,133.26003,25.320099,50.177895,44.214928,24.943256,24.888313,27.669735,33.025124,24.28633,19.628819,66.57736,93.66211,111.86627,86.93853
36.528454,64.64523,71.45355,42.59362,74.474976,55.90025,57.590782,79.74292,88.53645,109.19595,106.46327,75.77866,84.165054,92.56868,81.60704,92.08513,85.52643,92.6406,90.554794,82.58254,111.584305,80.02251,136.6105,30.134903,38.522003,43.530994,28.75177,30.26998,29.672058,30.165737,27.330666,20.698948,61.830395,96.416985,83.81494,94.40503
37.269455,68.61594,77.28143,50.27728,72.76975,56.270233,50.354347,82.17184,93.62325,107.16275,102.11675,78.30263,80.63125,82.01703,73.84595,91.959694,91.68803,98.571686,92.36138,94.17493,95.62031,82.66933,124.369484,20.266464,39.952858,60.438976,32.166695,34.987236,37.07244,40.922874,21.156286,8.9650345,55.395817,90.9249,90.81344,90.73343
40.9708,62.035892,90.65322,65.218155,75.55722,60.57934,62.95958,90.319565,83.86659,99.10116,111.22517,84.13714,71.39796,97.29173,57.87393,83.97493,69.916954,100.22518,84.49329,51.825684,93.67333,90.32166,121.00459,29.7168,51.605278,62.60697,37.99777,43.166508,30.573017,44.48754,24.877956,18.644978,49.44584,86.80957,87.04906,65.344284
44.738487,12.715805,84.315094,70.391335,70.45528,58.16767,73.00774,92.9884,92.9784,98.855095,108.909515,75.20749,76.03911,100.3748,99.793976,79.54116,71.22207,58.9055,88.091866,74.236046,87.14218,110.81462,75.0469,44.26426,61.16497,36.16822,39.143078,71.2628,32.957993,41.908405,54.735023,22.533123,41.05082,87.26148,83.19192,61.92874
45.966885,44.017883,82.65445,81.42391,74.13416,66.50678,75.43933,102.05465,97.71859,102.57129,97.72017,71.49246,45.031807,105.64541,101.04178,78.852005,77.49701,50.03768,79.05136,80.93392,96.60518,112.74282,69.16994,46.928703,62.6466,43.655678,49.411095,64.75079,37.238503,39.184628,57.380493,54.670197,47.51828,96.3182,81.552574,73.76927
65.927475,41.03,98.946365,83.86784,73.283005,84.32118,90.648384,105.99471,97.12564,106.14589,71.15198,88.3818,45.47225,53.441307,77.60591,79.18535,68.72996,71.302826,71.54848,76.37848,75.05907,147.51512,61.422146,44.180576,65.65437,57.149517,46.789356,59.421543,44.379547,32.38881,32.61698,56.34548,43.47501,95.7632,74.37537,74.97429
67.1313,69.485245,86.20183,71.00581,76.133064,76.26021,100.15683,115.64759,98.44596,103.36252,95.920715,85.03865,75.8317,96.93175,100.45347,87.82962,81.41888,96.98568,93.28045,110.356415,77.023476,111.643845,95.60919,44.885925,76.1683,63.034264,40.95922,56.665154,42.354378,35.953075,7.4289246,57.865593,41.1991,78.75898,72.38219,69.12663
66.05832,76.35665,120.74817,55.038063,63.66789,54.27162,87.83009,108.46299,114.44216,119.329155,109.31578,82.735344,87.70781,84.038185,96.350845,89.0757,101.56166,103.24596,93.52,107.42736,101.981476,98.0697,52.131218,46.064034,84.64272,46.58041,51.093407,43.632664,30.185291,27.564661,24.59885,60.56809,42.728344,88.198746,84.53297,71.44881
54.677128,76.001724,121.13916,72.03706,92.48123,62.72305,69.24538,95.27959,111.70619,120.96013,111.56939,84.90937,88.11543,97.42445,93.16704,109.96371,105.242905,83.27636,87.440254,101.64786,99.88227,86.42201,61.932316,47.726284,73.621765,44.401733,46.562725,40.53844,21.433392,28.210138,31.244804,50.48496,41.97254,84.44644,84.030014,82.19595
52.4979,79.23236,116.86834,53.651184,83.08463,63.418037,89.20201,81.88521,111.18294,121.313416,120.1537,85.253624,82.191956,91.722824,88.26092,114.00915,102.00566,99.104996,104.986374,107.219055,106.217,104.04994,70.864075,45.477306,83.12071,45.20078,54.2483,40.792404,17.249142,46.326405,32.096466,52.845097,48.85788,69.41171,86.09688,92.0236
34.4392,69.03052,122.24594,73.39575,81.89902,69.64026,92.892685,94.826836,122.45637,89.77674,128.54199,74.9136,91.601585,87.5741,85.49864,112.55273,105.12299,121.0909,103.00093,106.92078,98.72963,97.329384,71.92514,35.618687,93.635345,44.433327,31.487892,57.390274,26.144325,56.28083,43.50002,56.439,52.948444,84.12564,87.93345,88.07375
49.364414,79.72361,126.437485,90.671005,90.86589,70.796036,100.24657,96.01939,114.978485,96.938,104.268654,106.66206,93.3855,94.499954,91.99103,115.069885,94.62782,114.78899,91.51924,98.55841,117.81595,89.05275,73.3395,40.567444,98.286064,51.035347,41.69948,54.29742,30.974354,53.71241,40.450497,41.35776,60.43968,94.93959,89.68672,86.4581
63.9333,84.47019,161.66277,90.837906,88.36448,59.337223,75.45431,94.02267,111.03029,121.92695,88.733315,92.459854,88.11915,88.892746,87.13052,115.273476,89.138016,114.729866,101.167,111.874115,142.53387,60.300613,65.22123,50.749924,45.61985,59.103077,46.624702,40.028095,32.585785,57.539326,40.947998,33.733418,83.930176,89.06325,86.47854,85.454254
51.23894,79.37387,154.4925,102.00764,128.56052,65.36258,75.88933,94.72398,94.11026,108.999855,117.20797,70.16034,79.1269,99.936584,83.71283,101.129425,69.02047,57.814377,103.45624,102.91065,113.65325,63.03739,28.31192,41.27293,68.36998,59.685165,45.636646,39.51947,28.774155,60.774853,43.584503,38.356953,73.87623,87.87067,85.45018,84.90626
56.549763,85.39223,137.77473,110.91945,132.86966,56.585403,97.92187,88.848564,109.69583,112.64529,100.739456,59.71264,64.0973,89.311356,91.54925,101.66114,88.09537,64.78778,96.13161,85.88443,96.044235,92.32004,49.109695,49.10017,85.19089,80.756996,37.619762,55.68665,35.909927,74.46858,42.977234,37.68087,72.323685,88.28181,115.44317,95.499214
55.174786,80.808685,127.40294,113.675446,115.55171,62.4787,113.28434,116.428535,92.87773,91.329735,107.024,79.45222,68.11989,72.109344,82.90942,112.476944,97.47695,85.5606,67.28508,84.6673,79.06479,97.936035,52.85669,49.643158,94.13316,86.54723,37.151314,55.35469,46.55517,69.7413,55.34654,50.439846,77.01945,87.343605,107.762436,111.232346
50.29255,82.95792,109.498375,105.60214,81.43017,67.37245,123.120255,116.51754,64.459335,85.52322,83.70416,81.839355,88.22302,95.57764,92.383865,116.7565,93.81857,69.55542,78.140656,87.56999,87.46601,96.96234,67.97284,36.563652,103.71958,77.228264,39.54039,64.954926,47.05788,65.62098,52.512623,52.22543,77.3839,91.32082,86.06678,116.47476
54.156826,88.37883,105.96112,110.06435,91.62817,75.38704,110.37991,131.45288,89.97867,85.84391,83.61829,82.57681,87.11937,96.32792,82.7707,100.248985,95.53441,94.657425,104.70414,102.51359,78.17624,121.6952,69.34627,59.452126,80.91991,56.11801,63.368702,53.43384,47.17456,64.26665,56.029327,43.738026,74.48497,87.055336,93.33972,105.16635
53.209175,87.94148,106.36274,102.31281,91.18643,78.99971,133.3974,137.34625,93.09726,106.04365,74.44907,84.12719,94.69735,108.75641,91.11858,78.85265,101.83199,97.30953,105.35295,121.42221,89.177826,111.39218,70.978775,63.164368,83.637115,52.204556,59.856663,42.86679,48.77725,60.10896,55.52623,44.025795,71.588745,99.700836,103.09166,96.34328
62.918617,96.27449,116.60094,86.796844,82.401405,95.321526,124.34566,144.4679,92.89681,110.2258,127.558136,109.36333,97.54716,99.00563,100.40424,84.769745,118.99287,97.30793,103.14236,112.8024,90.79683,107.56569,72.592575,81.69871,90.3082,59.384098,57.44373,37.18395,53.290096,62.496155,53.157444,51.609386,70.24252,99.798676,90.51999,97.109474
47.010887,107.26872,110.08855,89.66758,96.49083,106.24128,111.16378,138.27095,99.09964,102.47732,94.4011,107.11516,38.60327,125.88112,86.07143,92.61017,111.3871,85.24912,116.38628,110.17822,103.43631,119.93712,69.43047,82.21677,91.14336,70.997116,53.91923,42.85707,60.903748,63.686752,59.63344,40.65824,70.99423,106.34767,101.27979,96.26475
61.29415,107.69756,104.808304,93.76532,94.58472,85.16145,104.517006,146.29703,114.066925,93.05683,107.34955,101.08598,85.895226,114.957184,97.63164,112.65373,108.43742,100.47445,115.383125,95.20845,74.939415,100.44145,77.65844,80.83874,42.852486,82.03455,56.06804,28.084389,58.338215,63.66344,45.327988,51.721848,72.170715,107.64641,104.37228,91.49948
66.002754,96.046135,105.4127,98.38437,94.07853,120.285194,106.015945,165.61058,61.264236,111.58498,119.37634,81.05548,106.338066,93.00523,94.19323,140.3375,86.20694,104.78396,125.098816,75.70138,123.67198,106.25857,67.59992,79.59571,56.616367,76.218956,55.70841,33.028442,48.182384,69.11427,58.088593,54.600487,76.76007,107.40842,88.79409,85.757286
65.93537,108.02749,91.83742,94.532196,88.910545,93.13762,102.99838,160.33897,71.91734,96.76463,85.859566,99.40909,110.599075,87.91906,107.482635,107.93393,89.608,111.378235,97.8494,88.58438,115.78586,51.930935,63.569023,79.57784,80.09719,68.048874,40.853455,39.060997,47.97148,64.688576,62.3739,59.343876,67.80941,109.45631,85.15394,91.22129
85.5224,126.453964,88.49733,52.838333,61.360283,84.82431,72.20868,159.03748,47.96805,115.823944,93.43946,75.65744,87.5423,92.30128,94.213806,102.0934,83.7008,101.411026,120.351974,83.669785,128.82889,56.56406,62.84301,73.16589,91.29248,64.40697,46.27055,37.600056,18.57605,56.880714,71.384285,51.617523,62.21488,104.53272,76.98143,85.55846
80.00786,94.6966,87.52743,56.2726,66.73242,92.20217,72.69331,141.06982,12.1308365,93.01958,75.58689,55.959667,74.927,94.15776,78.80235,82.022736,92.58769,110.95406,114.51604,74.240486,99.56572,72.24594,60.97654,75.829605,68.4082,60.652584,50.353485,44.10607,42.668056,70.44539,55.529076,45.953487,62.39629,94.427795,79.0687,75.99521
60.1903,73.637825,75.232574,66.29879,63.10379,74.81001,69.67261,146.94678,34.563484,67.84319,53.834763,66.20027,69.26361,73.93724,84.03682,65.84797,93.208275,90.229904,101.68468,81.3935,99.09788,53.11373,59.61132,78.1857,65.7944,55.617626,75.02792,49.907764,45.655777,82.225685,61.402676,42.00849,61.195312,93.50682,86.38034,76.5647
67.13872,79.21718,75.01628,61.34321,72.56059,73.08981,49.79555,143.8801,62.79271,83.00903,61.737164,50.47702,45.832367,66.90623,75.53646,57.306225,90.19551,84.61418,91.11255,74.78454,73.33676,50.636784,57.849857,100.83877,78.71541,53.018703,66.53934,39.747177,53.53277,89.57048,73.29595,54.784836,51.290615,90.780754,82.931984,84.232414
75.16643,77.31158,75.99974,51.766586,64.00163,58.69656,77.95122,131.06403,65.75076,76.86159,74.712616,46.4944,60.74484,51.898136,64.7025,64.712006,94.75345,73.64273,82.353775,45.918205,55.55271,55.309246,58.2871,94.40321,70.39879,55.96864,66.34526,46.122585,79.3161,90.04518,75.45802,25.914946,58.133575,72.924934,90.447845,79.184204
