A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z,AB,AC,AD,AE,AF,AG,AH,AI,AJ,AK
185.92934,275.88998,286.66827,335.03903,324.90866,314.59274,315.63022,307.33807,268.16632,334.90552,308.46182,315.95276,283.43292,229.99313,267.49814,271.52853,305.0525,298.87354,259.97787,266.3522,386.62033,332.90857,263.30783,307.157,273.7958,240.87633,241.44904,277.7472,297.72253,277.40674,321.15784,246.4296,240.02898,253.73067,310.61188,348.3614
186.7741,279.68042,294.31512,344.1363,306.85925,300.32117,266.0157,319.4318,264.49374,378.69058,311.62222,334.69897,294.43317,241.9631,281.69467,274.334,308.6443,302.40283,242.97484,262.34607,363.53992,388.94247,272.30774,313.3779,275.72876,246.3305,250.60123,273.30872,296.84036,277.58847,334.08594,251.15622,245.931,252.51187,306.90396,337.2402
192.42763,287.4359,299.6496,355.38998,314.84418,292.08087,283.63306,337.21356,218.525,360.0512,328.92664,355.5471,299.4202,253.48344,298.8541,287.5344,310.69937,306.0471,238.03978,258.28955,362.47885,327.5377,272.62283,292.02832,238.93103,244.459,253.05746,269.26025,314.59442,279.84537,323.66687,255.54964,243.53476,233.02878,267.9951,326.9022
197.6376,293.66473,304.3374,359.95847,319.52356,298.51874,291.54,372.04755,216.92355,371.11853,270.5588,325.92535,305.70706,260.1023,321.1748,291.72736,335.27634,293.81915,238.53049,224.70493,351.12027,311.4579,263.9433,258.61966,288.13144,265.38306,221.6261,275.4643,335.98163,254.63092,326.36203,241.32782,248.2738,246.60664,257.5658,319.88226
189.80988,286.5821,304.4286,365.2592,296.59283,298.69,292.8944,372.3171,236.22568,386.61346,322.10388,334.6109,323.57764,248.39706,300.79437,291.1727,357.33875,306.23083,197.46631,231.68767,345.3033,324.49945,282.78885,289.5072,283.47455,269.99716,238.25278,258.1676,340.6734,258.20517,333.40863,251.43657,245.01758,246.26193,274.25946,323.168
186.79816,273.84973,299.35583,348.11792,287.05286,318.64926,290.18835,372.72598,251.07092,386.75943,319.4218,341.66803,327.82492,255.2955,314.03137,295.12762,348.73444,306.59143,198.94391,233.26317,297.82745,389.045,275.22153,276.1086,295.70508,262.09564,237.43161,259.97354,332.93127,261.4277,330.53683,246.09535,243.41693,212.14877,292.0613,312.18835
195.06023,295.71448,304.63846,368.97543,313.84088,342.42935,294.5729,375.85864,241.2269,367.2567,323.25903,352.31158,317.30347,266.9739,333.95813,304.159,337.81274,288.5399,197.54848,235.66351,318.367,337.4153,266.55447,236.95288,313.57675,261.44638,217.57687,245.87975,314.20123,269.00665,335.26166,248.61917,223.28687,214.27448,301.33615,323.5888
202.34993,297.1203,329.4697,385.01013,315.49976,325.80542,305.34045,376.22824,244.97876,376.4309,302.1021,337.7977,290.24042,255.27707,305.50888,307.35168,321.2683,225.82068,199.39124,236.72292,329.72668,335.55356,258.71753,254.52475,331.13882,254.27396,218.8323,264.10638,293.26437,285.89667,340.75546,242.08649,224.34283,219.57281,307.01562,315.98264
198.77467,272.0082,319.0556,371.5815,337.3556,328.14542,292.76776,393.212,272.35495,354.35345,306.72687,340.45364,285.33377,242.99799,323.0702,303.48663,327.24155,240.92001,244.5545,242.6478,351.63965,325.79767,257.72165,280.51233,335.68756,253.79672,222.71063,228.1128,314.0409,284.50092,329.23,246.50752,234.66937,232.42572,306.2554,313.25745
195.2154,308.2796,324.9313,369.51544,317.4756,338.49612,306.71106,385.29752,257.76843,350.31335,322.76544,330.09283,280.66785,266.041,326.1973,315.70624,332.77048,239.14552,243.72234,239.26541,358.58264,331.33868,247.53702,289.00067,338.26782,253.35185,241.87556,245.45259,309.64517,308.12628,320.88876,239.20432,218.86194,260.16733,301.2595,312.18927
200.51518,307.3458,316.49567,341.47318,326.5186,332.76562,298.5598,344.07068,236.34686,370.54077,336.30597,322.80377,269.84753,244.20413,323.3326,304.0572,327.3888,252.4541,240.61989,254.09009,350.23706,336.2927,243.57396,298.3907,327.04398,246.6726,245.75536,250.58044,295.61395,310.58496,313.32153,224.88367,208.3671,265.06146,312.32623,300.9096
209.0121,313.83615,325.93073,352.08585,294.27466,335.41315,319.2535,355.72647,227.20993,349.32565,296.2164,301.736,254.85352,235.19522,324.4364,322.6819,348.64142,260.78204,241.95154,251.59717,343.2624,307.90936,261.53592,308.10547,316.978,240.14053,193.10625,236.55305,293.74045,320.86096,309.4513,221.09337,214.41063,253.10965,312.1259,297.87415
217.12683,299.98886,341.789,330.8704,325.18726,334.04504,318.66663,349.61423,213.11734,336.40704,318.3915,320.18304,262.45068,224.82108,300.82925,309.49353,353.76236,278.85782,237.09314,266.9604,297.5147,245.57538,226.94067,345.20526,295.62015,234.4637,192.75728,243.06554,297.6944,320.47452,307.4646,226.93372,216.41064,256.55475,317.03412,313.1749
218.86768,310.34793,324.81464,308.13147,279.53464,324.9442,331.07996,356.29016,231.9934,360.65448,261.04898,283.87723,250.97229,235.0139,251.61343,316.70306,338.40625,289.8009,247.01445,251.24286,332.71014,314.61142,232.1165,323.954,282.4112,231.8323,202.88087,231.00592,298.50012,313.3877,311.98645,221.75621,212.93512,256.6661,316.13904,317.0381
226.659,308.8438,318.35132,326.6956,285.7232,360.4951,297.63687,367.064,248.0498,336.47894,321.60446,292.62778,203.51788,219.80191,269.7001,316.24646,361.3599,272.35187,268.79514,221.55177,325.7395,269.547,230.29031,315.56018,288.91724,234.12038,219.24368,240.15987,308.39258,322.27835,291.40347,226.90967,215.83405,262.68747,316.96698,314.28818
207.86478,306.3657,314.8723,326.52612,293.68613,325.35602,274.61777,363.43198,263.53894,324.1832,325.47955,299.18832,250.7085,230.91522,317.25165,305.23026,357.4491,286.37408,264.34583,222.9544,326.40836,320.52603,237.15323,308.57812,303.77258,215.06525,221.03479,260.41766,302.9213,303.36316,297.65588,227.33746,196.22437,255.90083,312.16852,318.62833
213.13852,326.08606,310.71973,314.22263,296.61444,323.23016,292.01022,312.31525,258.2057,314.59708,320.7748,302.3262,275.50812,242.61786,314.43832,268.97845,308.35797,293.54944,302.31436,231.21451,321.53806,311.89484,236.51811,287.3372,288.65094,221.22023,223.79396,272.23468,297.3171,306.2578,296.2502,236.09436,211.46167,247.84647,301.9168,331.29865
211.03793,321.29855,298.31378,304.38004,253.87164,399.1201,297.11908,306.86902,257.1477,310.33563,358.8264,301.34192,276.1898,248.84929,299.85086,280.2821,299.2754,306.60025,313.0371,216.08276,325.81427,361.1927,255.76439,290.61707,281.1997,222.16473,227.01578,255.49503,296.41843,317.98904,287.27307,248.5665,213.28586,250.30159,304.86868,318.66965
218.9078,318.3646,301.84357,286.79932,310.34937,343.08707,303.00864,310.45404,263.9532,316.30435,269.73047,310.62726,275.55774,262.29498,320.5391,279.59586,304.10187,341.4386,310.51782,242.34021,363.34784,249.17519,275.16083,292.85284,287.22778,202.99767,233.89838,257.57782,288.44138,317.224,280.79602,253.62518,218.37805,252.342,307.54092,332.14856
222.70557,323.87497,301.78784,264.966,298.66553,318.94174,296.58337,324.7204,262.38196,316.8628,345.99304,292.69946,277.49646,274.8372,302.3883,293.25922,322.47122,328.35468,313.67285,236.41948,354.3806,290.29715,273.07568,294.3521,293.1079,202.15773,235.6116,258.1174,285.76236,311.5912,264.1685,253.46208,219.58353,273.77664,303.66528,325.11658
210.48836,319.32794,257.9911,273.3021,231.22385,306.2892,193.724,303.9815,262.83585,335.50485,360.69302,291.3962,277.28796,279.29776,262.04468,306.49423,313.81085,334.4151,329.07306,232.59772,332.3524,331.16803,258.9866,287.56647,292.48428,204.11911,240.64491,255.75566,282.37558,309.70746,265.07175,253.28206,203.93616,266.21326,301.15543,329.16455
208.03966,346.2337,295.24783,319.51813,294.5621,308.02325,264.69748,281.34824,276.31296,334.64954,319.95633,338.66666,280.22382,286.63263,268.16977,309.0703,333.79272,333.6193,318.83286,247.41214,368.01053,340.55023,247.66583,298.53134,300.26218,205.06837,234.65036,248.5321,273.14316,318.3022,264.67426,258.43787,205.33673,262.48257,304.81363,326.52795
196.48872,337.4647,291.96164,304.65143,290.33145,315.83432,280.23785,302.93665,222.39876,355.49634,306.00412,333.68207,278.69968,297.69223,273.86847,312.63046,317.8612,339.50024,332.57843,248.01949,369.76965,324.82288,268.6008,307.15936,296.85754,209.49161,224.26385,257.7705,286.9842,315.65466,270.98584,241.16328,214.95793,264.01523,310.21814,328.42188
196.37004,331.88455,310.00186,286.1168,322.12906,312.31976,277.50046,310.5247,234.72354,377.45483,339.96606,334.5857,299.46912,314.13,258.9692,305.00146,311.97845,335.22067,327.5253,236.79367,356.0978,276.90985,270.60614,318.79413,282.25964,216.80162,219.84747,272.53455,270.63226,344.8637,264.20074,243.7467,220.58002,268.24634,297.55728,320.2906
219.44513,336.0618,307.04675,274.5259,253.92766,300.7982,284.82385,289.3183,249.16006,332.01447,311.097,333.63425,288.4552,300.48273,283.1051,327.76096,336.95834,262.39468,319.3325,221.9975,352.78168,329.605,271.35773,332.42578,287.1425,220.75443,225.72525,273.1829,272.15475,317.88165,271.82773,231.35855,212.50946,273.90018,305.12106,321.62567
216.9493,335.81976,294.0147,274.3023,240.20642,308.92114,301.94186,300.1906,241.0763,355.64194,320.41644,324.9135,277.37115,283.92465,290.15646,316.95193,356.4495,299.98886,302.31918,230.74097,348.6372,317.79288,258.33194,342.877,276.07672,224.32767,222.6336,262.1151,265.7229,315.7882,273.2137,235.90558,217.16116,287.612,302.10306,335.9107
239.7683,332.3031,289.29404,296.90594,310.51236,317.8235,292.65363,302.09097,243.45688,350.53244,318.9865,329.42938,270.45636,290.70264,318.51468,310.82944,336.08978,311.8787,343.6922,237.1541,309.99838,330.78528,247.1532,305.17722,253.10251,231.89899,212.27243,264.74423,259.43256,326.83868,280.9848,220.70416,219.02861,279.3912,335.29633,326.56055
244.49826,339.39682,270.7209,324.9267,293.14243,302.98065,313.8013,311.63867,257.9644,343.13324,333.9167,335.03876,272.67163,285.8779,313.22644,322.47223,328.0453,319.1789,360.18494,248.84189,338.5196,320.89496,262.64795,319.46518,262.6499,237.68343,194.8147,264.73187,268.59003,313.89783,289.66245,241.58955,222.17188,284.24646,329.1335,335.34613
236.08708,344.39664,277.4263,317.425,307.0042,310.20517,332.17026,321.54282,272.62308,328.34192,361.7374,341.75754,276.6802,274.52444,317.865,317.77826,323.8506,288.47217,349.78833,238.63933,343.0195,325.04437,245.33792,334.09396,269.16315,236.99878,220.90724,235.67699,286.4892,341.34888,289.1448,245.69092,226.34703,268.40604,318.8955,342.77136
225.43645,343.97586,274.47058,335.57397,318.34976,308.10657,341.8301,315.55884,264.22617,298.4572,309.47314,343.70602,273.08472,269.17773,300.4984,279.68393,334.14505,304.31714,340.01663,253.5114,378.8277,328.38187,267.80084,371.22314,268.99255,260.57086,206.5685,251.41165,281.13922,331.30765,295.97092,260.2685,228.61716,270.1695,347.6218,338.08118
233.28421,342.3472,281.25607,319.28162,322.55496,305.2501,315.2682,319.05038,240.21667,308.43015,321.74084,321.95795,264.6377,285.7568,302.1136,285.16785,296.07208,241.86694,331.08817,246.71997,357.13306,351.4202,274.6322,396.11108,292.03073,245.71841,217.98462,259.67163,278.6103,359.18677,287.8209,260.83246,245.95471,270.15735,350.1395,330.07654
231.60985,316.9832,296.34543,317.5585,276.90295,303.97687,326.09253,269.89047,241.59857,311.79462,288.82614,325.7367,259.96085,259.24042,302.1636,280.39838,308.296,263.5597,297.6987,253.06062,376.0602,327.01807,232.99493,361.8633,279.10825,246.40956,241.23676,262.59714,259.62863,314.01297,287.29666,261.77472,248.21394,270.75452,345.47015,283.3528
232.94476,314.87143,296.838,315.12387,284.31262,240.90448,189.13065,313.48663,246.80171,395.16434,240.21576,305.6966,255.72882,236.00668,304.55457,284.9866,319.6866,287.15042,346.64023,258.38013,383.87854,301.32407,181.50716,327.38525,303.66418,252.83624,243.38493,270.3569,263.7587,304.97824,294.9795,257.85507,247.19366,281.4325,338.87842,279.428
237.39325,320.89804,292.09274,353.42038,309.02252,277.75327,218.93207,311.59473,250.16304,371.48877,369.8612,303.3017,262.24387,215.03726,291.82327,300.23752,311.02148,302.94028,293.1583,267.82162,399.76306,310.96863,209.07748,315.243,307.08493,246.38751,250.14714,255.92723,270.5176,301.06223,249.6932,266.25922,246.85474,305.05255,328.20886,277.27045
243.1602,341.8708,274.5957,331.81216,270.49402,298.15735,256.58792,325.16895,216.39398,417.5822,310.5706,300.8957,266.18884,197.85995,298.18192,324.01382,316.9281,343.13565,286.83682,252.90692,373.92755,318.9344,222.48273,290.8098,266.68985,247.95432,254.87344,254.65134,250.70122,322.35422,243.77267,255.27972,243.28323,302.75177,330.88092,259.45636
230.29553,333.68747,248.03299,343.15942,283.7262,346.68506,263.7831,322.86096,263.65347,452.52563,355.08893,305.66446,292.65085,192.67575,297.6678,326.1552,281.59653,335.0643,322.90808,245.2554,368.85117,356.63916,235.05663,314.96655,277.3459,243.56593,241.08011,256.27606,249.33606,332.08597,270.0252,272.51932,241.00053,300.59378,328.05786,265.6033
238.40152,325.03235,279.9451,333.51764,238.30066,315.09283,279.02518,329.59653,256.65063,482.64075,368.44238,332.20868,286.48508,206.92865,276.53128,321.6772,296.2382,328.5569,347.7256,252.81458,396.38806,355.51556,239.66258,324.59576,267.39008,240.07732,236.71878,267.6182,249.14441,323.2025,275.50232,276.38284,241.42589,299.0453,334.06265,269.91412
241.89413,334.998,300.9433,344.74716,337.10645,406.05054,304.0579,339.66376,223.5654,446.60715,317.7166,344.9515,280.83948,225.21744,280.0286,332.9853,308.3244,327.0497,330.66156,263.48752,391.1026,342.46347,267.4907,343.70114,257.49374,245.39069,217.02618,272.64197,260.48462,320.98392,280.682,270.98453,243.55402,275.7954,339.84128,265.69043
243.43655,339.0118,318.86426,332.98682,320.1568,353.09824,306.38525,341.31512,250.06967,427.17834,332.26886,330.43323,292.05652,239.1484,267.43304,330.0303,309.5545,322.10132,323.56885,252.93686,382.67697,362.54123,269.16205,348.50815,280.87662,249.68483,227.24385,263.28314,274.4,307.8851,278.51367,271.99716,246.85992,263.56976,323.87045,283.27826
240.90262,328.14908,291.42786,312.01657,320.24744,377.06595,305.12415,343.6521,253.12482,427.549,347.00854,311.14368,281.5995,241.21812,286.74326,317.31372,325.75873,317.2851,339.35367,258.9438,403.873,362.563,277.8308,324.6172,290.48697,241.55908,210.482,276.5892,277.01627,318.31622,278.62488,267.54108,247.1206,268.5976,320.94174,298.09363
244.59982,325.93564,287.4032,305.5585,334.95425,329.54596,296.73083,347.80493,241.73001,413.06516,364.63632,322.41684,280.83524,247.4124,310.00134,340.20663,318.0437,329.35175,270.3402,268.31613,392.09503,364.12683,263.80786,335.82178,281.60446,270.76654,155.25177,283.99875,294.4005,297.40097,295.44147,253.77127,244.58054,268.13232,307.98996,301.0896
242.16699,343.29587,227.40112,318.59174,265.6132,328.03687,316.24295,300.8006,256.8496,387.3573,356.4439,327.97583,256.1115,236.5343,316.11896,334.72577,354.22314,342.11908,279.57037,276.53345,388.5082,309.05304,269.00925,290.89148,260.88867,269.20844,176.69092,289.85522,287.62094,288.4086,334.65363,259.5116,227.21375,258.58844,299.3937,320.0788
219.67224,343.18665,260.35013,336.88162,293.50848,311.6453,308.55603,306.92633,261.48865,391.63342,309.6797,360.5508,262.72974,213.17242,329.2605,333.3328,365.1921,331.5082,285.26886,288.50037,372.38635,311.9613,232.4505,293.44534,270.99057,245.08986,183.21935,291.57294,290.14178,302.81198,327.37186,230.06308,212.00485,255.43062,305.69424,310.20166
217.38556,348.855,281.68167,342.5855,256.18024,252.65915,307.87402,317.12463,279.94965,368.6034,319.77667,321.24744,264.31296,193.98552,238.73453,342.46307,365.5198,298.15674,277.18033,270.687,382.33026,250.61128,240.94426,306.20398,330.33807,243.2085,198.5788,284.96942,288.4639,298.1299,321.09622,238.16287,224.1895,255.18878,302.3105,316.74435
214.3032,361.47015,271.5851,323.43817,304.8722,281.17026,311.18207,309.81824,270.43298,349.57196,333.43945,297.4096,269.3323,197.4985,259.6776,332.56335,386.48428,319.83563,269.696,261.0202,339.28845,314.3738,244.00682,323.98563,370.28708,262.7327,216.00568,267.68164,281.67328,292.52905,319.6789,244.51437,223.17352,219.52097,295.1032,328.13858
261.6718,357.17038,283.45718,337.98065,307.58228,305.47418,310.38507,289.70575,279.62317,342.61035,349.11258,310.47626,204.17456,195.3967,239.33716,330.5075,367.3597,321.8401,278.4428,269.2348,325.19437,319.8402,211.14098,307.0983,353.59503,260.6641,228.09485,313.4009,293.62863,293.67712,329.77887,250.68848,226.71855,232.80614,291.7447,332.12872
255.19803,340.67575,300.0095,346.3105,308.91553,304.07025,307.4903,287.09436,260.04395,347.77307,333.27545,296.54327,162.7139,211.2084,252.63261,323.00635,363.31293,330.67227,280.87604,238.89922,297.60867,291.133,176.50658,277.37442,313.03192,259.8681,213.27184,306.81955,288.99323,289.5239,323.21332,258.77917,226.86671,230.96144,251.90929,290.4068
256.61313,333.4583,299.90643,322.43073,335.27634,294.63647,314.90973,237.3775,268.71143,382.15146,300.01126,280.71307,128.85631,205.01372,252.83272,316.31458,377.7524,329.1777,274.25046,253.53891,298.04794,285.75818,223.83301,291.33658,331.1811,255.21236,214.71375,288.20038,288.01926,295.1305,313.06223,280.65997,224.18909,245.0708,247.9498,293.91693
253.33963,324.9771,302.5036,284.8894,314.61496,286.50354,294.3214,250.42032,272.50027,374.24112,277.4889,288.41632,146.23172,208.83922,238.87128,307.94272,366.98553,329.64337,302.37482,281.16302,292.4191,271.54282,257.0904,261.6409,320.48163,256.1734,163.83278,287.28537,287.43164,298.36044,334.6947,265.53503,229.67943,252.9042,250.2773,292.38358
262.8715,330.0677,302.53186,300.9299,228.97943,279.47906,283.15814,297.37344,273.2153,367.90958,367.87112,278.6802,160.8845,220.65605,145.47249,291.73932,350.05505,323.51697,308.20874,279.1329,314.3866,269.75555,235.77168,280.30438,315.38367,257.56927,198.29364,283.65475,296.17233,291.87875,313.51862,240.15448,230.4781,254.76447,285.0594,290.6321
257.06677,347.69324,296.49533,273.34308,301.59045,279.07697,279.51776,299.39447,285.38995,331.56128,346.36853,287.8498,150.44055,232.59329,165.80844,282.28296,350.51605,321.25513,312.50858,282.1355,327.82617,264.6493,250.88632,279.87677,305.74622,260.93585,207.04852,283.1326,302.09656,282.96112,308.49863,222.00131,238.9754,253.16585,286.33725,307.00305
250.33102,336.62634,302.81125,265.66473,292.0177,281.01303,266.9865,303.04333,282.47067,335.50262,287.66046,288.87863,171.2575,222.10632,208.14192,271.81525,362.94775,312.49197,305.90784,263.04837,344.3753,280.7625,275.3169,309.1715,310.33493,264.4492,208.78159,277.56714,303.13513,241.90213,303.95493,227.99149,238.68741,250.31348,275.9525,314.13962
247.33081,338.3624,312.76514,264.79742,287.97687,285.46082,259.44333,310.2821,283.49396,319.60672,341.96124,283.55048,195.42221,235.84306,175.03928,269.611,348.34772,303.79565,308.43,248.89517,332.82382,288.5387,301.76163,280.09396,322.38956,255.85252,218.42123,273.0876,294.83716,243.7497,304.25482,200.50153,235.70053,292.2692,307.37152,304.9824
242.06194,341.54974,292.51123,241.67972,300.267,290.0926,274.14062,269.84634,286.85474,314.39267,319.8457,268.8044,217.59152,245.43945,202.94746,263.50266,345.76273,318.3575,314.556,218.1705,312.89838,299.50256,274.07877,239.206,322.69135,267.4103,210.2424,271.027,294.86218,246.38345,323.50967,203.20537,232.83493,300.65887,290.8799,261.949
266.361,337.91748,262.5155,235.10663,226.00186,314.83115,257.05948,277.20654,280.79077,342.30603,324.75604,297.73654,223.24146,241.07379,239.76889,225.83252,359.06915,309.91104,330.66833,223.99057,317.28983,312.20825,274.81775,171.31003,281.4573,261.24536,196.56721,270.41013,305.49258,244.91423,340.635,222.61203,234.17949,337.09213,321.6109,267.94086
269.83414,334.7847,275.61658,291.42517,249.7038,299.61514,272.79987,297.39694,271.86008,332.6608,336.6063,321.75906,248.29425,259.07437,255.62994,227.87885,371.17447,347.5987,307.48892,226.63765,342.3377,308.45703,282.83948,234.81244,278.91782,275.00842,204.24098,273.28784,313.05774,254.70804,332.13873,226.47018,232.38815,334.99234,324.37543,259.45197
257.35223,327.73184,266.67563,282.1653,273.916,272.70563,265.89203,307.2673,285.72992,343.05695,335.30637,310.8704,275.81,264.0625,269.8439,241.2335,355.108,353.75574,305.02927,246.3811,363.12323,321.74316,266.4809,279.4385,281.96115,270.70483,218.6991,289.5787,319.25024,259.60995,314.61032,227.55827,232.85622,337.92993,322.0957,251.2804
254.0424,356.1947,277.5682,300.12482,293.6708,280.34818,277.27103,323.93024,233.03392,347.21545,322.9539,320.8973,284.51794,273.1103,286.3479,253.16754,354.40466,369.70187,302.8314,254.38327,350.82507,339.37482,268.49182,291.75546,279.86038,256.60294,198.60536,288.65115,317.1109,251.98413,303.09506,239.6394,234.99695,321.21832,325.6,258.8426
259.9927,372.9326,287.6229,328.94547,272.6762,372.638,292.26212,338.37808,249.50642,345.08716,330.58386,314.09448,282.3175,282.10223,209.92996,284.5939,344.01297,371.9242,310.3523,249.39316,365.2038,270.02756,273.07028,308.54977,284.53998,249.20915,215.16156,287.4648,305.4246,283.79706,275.62775,239.96707,217.49359,339.3863,295.6687,276.5303
262.99997,350.5561,306.9425,346.59344,318.56046,318.2474,285.4706,345.94,272.36188,331.30392,309.93518,305.51324,294.5811,284.66412,242.53546,295.44485,367.0154,376.6633,294.30527,253.27115,355.6166,316.57062,279.86273,310.62518,296.05737,243.75858,225.09904,294.52393,305.6014,287.40173,282.80792,249.24753,208.41861,338.885,300.29916,283.21597
259.01566,322.75455,307.09958,348.03326,313.02322,299.9201,285.2185,355.44196,286.31833,333.70816,309.9355,311.01556,277.3612,261.0946,272.6453,296.22388,382.40445,373.19748,293.6874,260.3728,362.6905,273.01715,283.13956,325.44983,331.60394,247.324,221.30414,278.09308,301.08047,272.71292,292.5304,254.97154,205.08614,339.92645,304.93008,298.5582
231.56036,331.313,303.6142,351.7585,341.71368,307.6096,286.2041,357.91754,281.0276,344.88495,244.75677,310.08398,288.35526,247.61649,300.4875,310.07242,370.1822,370.76187,284.72867,252.25429,368.35345,278.04974,293.3897,316.13086,293.28143,266.73117,226.66812,277.52826,300.252,278.30154,300.2295,257.47543,207.48969,328.72076,305.92404,308.02203
255.66422,333.8928,305.84338,370.15912,307.724,313.71786,299.5654,355.4714,306.75085,327.037,347.8874,277.64023,304.70126,263.4353,313.57672,306.96436,368.23828,378.29553,305.16504,241.14835,380.5232,273.17493,286.0663,263.25433,282.97516,245.60602,226.48524,292.4103,294.7179,262.4493,299.63416,254.30414,198.50024,332.77875,304.00897,317.97418
227.23857,336.22705,324.17502,341.13474,324.62888,315.65643,307.02158,348.32617,334.53802,360.9372,341.88293,285.48215,330.28662,262.36224,322.29315,313.24777,349.9479,368.26672,284.88782,247.95245,371.75928,334.55322,301.7528,283.73975,313.14557,250.23528,233.31136,289.0371,295.4193,244.30524,305.58932,258.43634,213.84436,323.78363,307.29047,321.06427
232.0679,332.5155,280.83496,343.14795,333.6212,277.72678,297.68216,362.06155,322.5207,354.78348,368.72797,309.51904,317.95163,272.01962,324.13306,310.27713,356.02893,364.7725,292.2603,253.02866,362.3881,318.88824,298.66815,275.94492,310.58685,246.70132,240.92825,272.37122,296.36227,227.67009,313.93253,264.6334,220.59242,318.88644,313.05206,321.95282
227.3273,325.22958,290.2491,365.55624,312.14853,315.63812,296.01935,373.01898,327.003,363.03217,361.54483,329.47714,305.7203,275.13568,322.04895,324.0799,385.85,364.9868,311.4261,239.18904,358.98773,327.87097,277.48157,240.02136,353.64276,242.57527,241.21686,282.82025,296.48132,240.31891,309.4215,255.3833,230.11816,311.3335,311.57892,314.23163
234.35667,314.47137,281.1385,392.44174,344.6976,325.03894,297.3321,324.8219,312.75146,368.72717,334.56647,361.45013,298.56027,283.85583,339.93433,343.8465,371.88608,363.07126,317.1982,259.1308,377.39484,309.6472,293.33856,272.93765,340.13614,244.90009,239.26859,305.97055,298.62903,240.46683,292.3648,251.90118,228.13818,345.32474,321.61996,277.12503
238.81027,335.23517,332.34412,395.72913,301.9176,331.2643,304.18417,320.5837,307.8552,347.99133,376.72763,334.0531,281.356,267.69916,314.33328,339.0617,387.4643,351.24585,303.08157,266.12064,385.94635,332.47632,293.7405,185.85141,291.55792,261.88766,232.14258,324.0079,284.35764,258.88226,298.55487,252.51782,227.99,347.43655,312.98587,284.3023
262.12415,342.40735,328.58267,368.0208,310.2766,337.06244,275.3304,325.9191,294.73303,373.14978,354.57632,328.84457,235.932,277.69244,322.21582,347.92535,375.6231,341.90308,283.55927,260.4477,399.04346,307.57828,298.21393,236.04279,288.08905,267.1981,240.74448,301.72473,302.37964,260.23602,307.67703,255.26773,234.65906,355.02353,274.5887,282.73535
258.69614,296.09357,317.4477,344.78937,313.1654,329.86658,286.3416,327.32993,253.55078,389.53497,369.47137,318.1937,180.32271,262.1278,324.89932,337.9423,391.23935,348.57477,304.65686,285.08032,386.9403,329.53564,285.5221,271.52454,285.26212,266.24844,246.45775,295.22336,308.3564,263.46317,309.922,237.4437,226.1471,353.5411,276.78094,288.73975
262.73,312.4503,329.09247,338.25977,317.14453,319.30792,292.5439,354.43683,259.87064,396.00256,324.6849,313.888,206.11331,261.97278,353.40826,325.93362,375.06827,360.49448,297.40955,274.44693,381.83676,310.10345,294.15662,279.46774,315.95343,268.4883,240.43005,295.77563,314.12427,290.99994,313.23883,244.72626,229.73438,353.3794,275.63586,294.55286
265.77988,348.7549,315.9258,317.08438,307.17377,313.25537,308.3946,345.37448,271.12796,373.41788,351.12408,304.53705,247.65347,276.62686,334.95642,317.26794,361.0077,377.26328,295.37766,283.5281,358.9064,317.54175,322.1219,256.40372,352.8267,261.4044,245.20758,305.0857,314.8166,298.80035,315.96686,245.83316,228.14862,350.7471,271.16446,306.4323
262.32706,349.13818,312.807,316.4557,304.83203,354.23648,307.5969,366.85492,243.0163,360.47034,370.1717,329.44702,246.09064,264.89148,341.05377,314.02786,355.9263,375.98633,286.6317,289.63864,368.5641,340.4418,317.11655,299.7213,340.01294,257.88583,253.35394,315.78107,315.8388,297.00052,310.92862,257.00998,230.8743,331.10028,308.4228,303.57767
258.91345,378.27704,294.5313,323.375,260.55096,352.11023,319.71014,344.55695,264.5417,354.16632,331.728,334.0223,255.62125,241.88705,333.97443,317.6524,376.08932,370.0216,286.4326,284.51584,367.9726,311.29883,333.702,291.6526,322.6057,253.19307,213.9479,310.58276,312.2749,295.13974,311.29828,278.11646,233.58102,348.61777,284.23502,312.61566
256.06485,372.54813,327.27844,337.57812,321.8329,335.13596,314.24026,347.9323,254.3792,351.22263,357.09033,359.8226,264.03674,232.52542,323.36884,285.01526,383.03653,297.12415,285.2737,279.81427,397.28247,343.5169,324.1903,301.18628,321.9864,246.63412,226.81233,309.34357,290.6782,296.89655,305.24167,276.65073,233.27942,340.84323,289.3269,351.47125
280.5912,322.24628,333.48563,359.0215,312.85052,334.33215,336.73254,339.39932,208.40349,338.45633,331.27267,385.13812,275.35284,217.34956,324.88736,295.1062,364.3544,293.36337,285.51465,279.04312,378.89618,346.05988,356.76926,273.80472,317.2802,242.52498,254.7287,297.81766,290.64722,309.16858,339.01834,256.53568,234.86859,337.40933,293.52515,345.09937
275.21542,313.73364,324.61688,345.65332,306.74042,345.10516,341.29883,347.51178,229.55229,360.1622,316.28656,366.09964,260.61578,232.21817,287.23978,292.3701,316.1032,300.10443,305.00543,307.4255,338.69666,253.63068,343.391,295.9857,319.45422,241.56552,256.7163,299.04044,293.38693,323.0974,325.41528,253.36621,250.90445,321.11395,288.57657,334.41812
