A,B,C,D,E,F,G,H,I,J,K,L,M,N,O
0.03797789,0.0829513,-0.7672717,-0.14331497,2.4665868,0.08100629,0.28219336,-0.12099299,-0.5673231,-0.15765604,0.054025635,0.14485514,-0.041690826,1.5823848,0.32305053
-0.14195138,-0.17252526,0.08631891,0.017304271,2.5598829,0.07597114,-0.8778971,-0.13361791,0.3031252,0.18974233,-0.02283232,-0.06202147,0.12321684,1.5907056,-0.9496521
0.10239509,0.29962718,-0.8151949,0.0591705,2.414806,0.010058492,0.011830747,0.088652626,-0.8415222,0.13249768,-0.07804699,-0.11390017,-0.03385987,1.6657745,-0.17967035
-0.048823625,0.060596958,0.16539209,0.09223929,2.3885589,0.02583757,-0.81980675,0.08232321,-0.0012234151,-0.01865556,0.11240384,0.08578184,-0.06233774,1.6858852,-0.8296753
0.07616691,0.080438785,-0.6248685,-0.14833525,2.467906,0.010149851,0.28336263,-0.1366587,-0.77870536,-0.109013215,0.14482632,-0.12753327,-0.08381954,1.5807178,0.10165265
0.13509107,-0.13535886,0.23039933,-0.025396816,2.4932725,0.02741094,-0.4991693,-0.0064308494,0.29686838,-0.10762654,-0.03780388,-0.036788628,0.04472162,1.4671528,-0.7090863
0.028777137,0.022016421,-0.6580603,-0.07484143,2.441403,-0.12283896,0.08478753,0.12903911,-0.46426827,0.024030223,-0.14095254,-0.07471322,0.058620885,1.444261,0.3291998
0.02182287,-0.089202166,-0.039304607,0.043415055,2.3657885,0.09015004,-0.6356326,0.13035023,-0.010168679,-0.037775666,-0.03797447,0.013195932,-0.094660565,1.4965806,-0.4550064
0.11222398,-0.037703082,-0.6117251,-0.049969323,2.375801,0.08346574,-0.039724194,0.093536586,-0.7325049,0.035368264,0.14066184,-0.11009957,0.11993939,1.3745106,0.12838808
-0.10658881,-0.1007186,-0.19762735,0.05784698,2.2575786,-0.14716686,-0.6840869,0.0724131,-0.09948312,0.0021050945,-0.14726631,-0.0047602206,0.11048803,1.5059412,-0.4502998
-0.107605174,0.06078992,-0.6964786,-0.048522934,2.317467,-0.12016891,-0.07049988,-0.14341801,-0.69041896,-0.00038816035,-0.08128765,0.005022809,0.080798924,1.3750765,-0.24577917
-0.10336737,0.033851102,-0.07161102,-0.111610636,2.237043,-0.14211008,-0.8450215,0.1409246,-0.056832686,-0.028197035,0.028745845,0.07549566,-0.048598483,1.3512303,-0.77674186
0.109121025,-0.12704992,-0.8634779,-0.14174928,2.3793294,-0.0619765,-0.082751766,0.009955138,-0.93236065,-0.21903017,0.14441544,0.14489427,-0.101654455,1.4384422,0.19555742
-0.03045731,-0.23511371,-0.10360116,-0.045098267,2.5057194,-0.0070277154,-0.9170177,0.13176298,-0.14462931,-0.0672969,-0.13341686,0.07593872,-0.104458705,1.5045135,-0.996643
0.11806014,-0.13541907,-1.1070131,-0.05122059,2.6000407,0.021216437,-0.06430079,-0.08282599,-1.0229758,0.014669359,0.03789653,-0.14636663,-0.096108735,1.6503077,0.1590805
0.11694428,-0.084443435,-0.07249234,0.008244559,2.543041,-0.07615398,-1.0757686,0.068225786,6.0617924e-05,0.018216625,0.07101908,-0.058345005,-0.08495212,1.7798696,-1.1458676
-0.074399635,0.02608782,-1.0953295,-0.043792985,2.447014,0.100046575,-0.0961143,0.07672912,-1.1007513,-0.21669038,-0.017650917,-0.100663505,-0.14051914,1.8836384,-0.15194696
-0.13691504,-0.33638403,-0.24931566,-0.11952816,2.3702974,-0.058818325,-0.9775555,-0.009313971,-0.10296107,-0.038560584,0.061858058,-0.00502494,-0.14353277,1.8208302,-0.99805987
-0.012775868,-0.15754461,-1.2143283,-0.023680925,2.3122077,0.11636284,-0.17844036,-0.09075236,-1.0776109,-0.1273389,0.01584649,-0.05446168,0.026218489,1.8010435,-0.35526443
-0.04863002,-0.048454285,-0.13312629,-0.017604649,2.4487793,-0.0322512,-1.3328084,0.008470476,-0.28645986,0.26181415,-0.13743697,-0.024266377,-0.1317257,1.9175761,-1.3998336
0.046975225,0.28761673,-1.3932433,-0.004762113,2.357414,0.1129348,-0.014026105,0.09331681,-1.4417121,-0.16265592,-0.01697345,0.05847381,-0.13110162,1.7898631,-0.11650026
-0.017184526,-0.09380166,-0.08167833,0.06156385,2.4350634,-0.13315728,-1.4201938,-0.08814861,-0.021338642,0.08952348,-0.020777807,-0.004774764,-0.032519124,1.8045304,-1.3233155
-0.110078685,-0.043510735,-1.2557077,0.12545407,2.4250968,0.10254231,-0.14995459,-0.101918295,-1.5549879,0.014092982,0.011108756,-0.08817031,-0.030240707,1.8428104,-0.1451617
0.007728696,0.00093755126,0.111570746,-0.06851184,2.3265648,0.059886366,-1.1704433,0.09620552,-0.0025352836,0.24386501,-0.008739188,-0.0772878,0.120198995,1.9661179,-1.5061406
0.051511213,0.254978,-1.3782754,0.1300717,2.2728863,-0.09719326,0.08331097,0.03976591,-1.1136103,-0.016000964,-0.047422133,-0.010856494,0.06953955,2.0658154,0.105349384
0.041503966,-0.15704742,0.26158273,0.0036909133,2.2215557,0.08526628,-1.2814881,0.064170495,-0.033940174,-0.025509916,0.007331535,0.022887677,0.10961124,2.1654859,-1.4367696
-0.08402482,-0.17017144,-1.1636748,0.03468111,2.0775547,-0.06692818,0.3615246,0.058976814,-1.3318453,-0.057797536,0.04306589,0.02716291,0.13579819,2.1153731,0.30461222
0.07323049,0.033185497,0.4934535,0.087416455,2.135894,-0.04598283,-1.1428038,0.0778683,0.34311926,-0.1725645,0.046292514,-0.095860295,-0.030234717,2.0611484,-1.1128247
-0.08991271,-0.27421108,-0.94519246,0.01991281,2.0315967,-0.123646304,0.615772,-0.01851727,-1.0844008,-0.1520754,-0.0061431527,-0.14181356,-0.1008625,1.9972084,0.7022773
0.014662415,-0.10017514,0.6267841,0.002001807,2.0665832,-0.11418477,-0.9797655,0.088874534,0.59170115,-0.12409113,-0.042124167,0.014140889,-0.030544944,1.8783481,-1.0760139
0.116128266,-0.053379416,-0.9010744,0.076312155,2.0895212,-0.015884817,0.5418184,0.10354099,-1.1204674,-0.17379953,0.013244912,0.13706279,0.030107409,1.9957086,0.6666524
-0.09330937,-0.23180416,0.7384714,0.14771116,2.1339674,0.01625891,-1.0028719,-0.12930955,0.6046343,-0.11711411,-0.05305951,0.010312811,-0.01433979,2.1166568,-0.6488548
-0.14704907,-0.04532005,-0.89034635,-0.055022016,2.0168083,-0.030061468,0.75911856,-0.13855003,-1.068612,0.12151174,0.06739217,-0.060820147,-0.002757281,2.2478197,0.5124995
0.08775571,0.23515598,0.5652834,-0.106733546,1.988069,0.14237791,-0.9796489,0.1198186,0.76341975,0.08716117,0.06432827,-0.07067074,0.111457884,2.3785264,-0.89401186
-0.09697044,0.035102673,-1.125532,0.027702779,2.0960317,-0.066731595,0.55906355,-0.08452269,-1.0573255,0.27087697,-0.023362383,0.0049865246,-0.12173873,2.238274,0.8092662
0.014752924,0.35282534,0.6206068,-0.0543508,2.0475535,-0.08110825,-1.0323299,-0.03759116,0.4196729,-0.06519445,-0.08302072,-0.010314986,0.13993534,2.3650475,-1.3319722
0.026993245,0.00043103844,-1.2013055,0.0924537,1.9189073,-0.011783913,0.5748922,0.088325694,-1.0464907,-0.10381102,-0.1268467,0.10235891,-0.14624304,2.3483279,0.47568262
0.09469232,-0.092941515,0.7324916,0.035803527,1.9305726,0.015653491,-1.069128,-0.026037835,0.43777764,-0.11036549,0.03894806,0.03268887,-0.03234186,2.2809682,-1.2150334
-0.072569296,-0.22741735,-1.0694672,-0.0659535,1.885342,-0.012847543,0.8108964,-0.14020808,-1.0154196,0.08254659,0.027001858,0.113261014,0.093845025,2.343748,0.8056146
0.14042822,0.010959752,0.6364806,0.055475965,1.8929615,-0.024726033,-1.1689599,0.06522183,0.7831252,-0.012271121,0.10407829,-0.11864446,0.04138246,2.250796,-1.1397198
-0.07364638,-0.06376283,-1.1813278,0.103802234,1.9197887,-0.070120275,0.6994929,0.12542364,-1.3063222,-0.0018698722,0.0049601346,-0.08728695,-0.006771043,2.3304691,0.7045771
0.08041276,-0.14776629,0.73720866,-0.116562724,1.8175558,0.111581355,-1.1890845,-0.1256425,0.64360833,-0.09670848,-0.0453934,0.047384605,-0.02488324,2.4305818,-1.041795
-0.12935816,-0.021383718,-1.3283412,-0.064287275,1.7512529,0.12112594,0.73215336,0.06244959,-1.2788861,0.056893885,-0.0026307106,-0.060718313,-0.115167126,2.4366026,0.60087454
-0.02885814,0.179223,0.6317238,0.058473498,1.6931759,0.029005215,-1.3237507,0.13479936,0.74022746,0.01660338,0.01039058,-0.13495271,-0.0076391846,2.5794058,-1.3772898
-0.10653412,0.08934605,-1.3118517,-0.09043692,1.6530682,-0.14464453,0.7777914,0.11517787,-1.4002422,-0.029429592,0.13416204,-0.123604335,-0.08453073,2.4562101,0.8682091
-0.023926824,0.09566908,0.74489343,-0.13770008,1.5406625,0.08284706,-1.4247733,-0.08375132,0.63164455,-0.044256,0.044534966,0.14641047,0.06919463,2.428936,-1.2934958
0.0111142695,-0.18100178,-1.5704448,0.13865045,1.4641514,0.0063152015,0.7302527,0.12658414,-1.5685922,0.1895845,-0.102108,0.014741868,-0.03329739,2.3443496,0.65953004
-0.14424822,0.2741496,0.9194997,-0.067830384,1.4894066,0.024117291,-1.702278,-0.04295125,0.7956209,-0.035732843,0.08842087,0.04279928,0.056573763,2.3751516,-1.4009881
0.10869768,-0.16954035,-1.7515318,0.13908657,1.4283897,-0.11022444,0.9170648,-0.0698473,-1.5798925,-0.08608374,0.06395213,-0.0032336563,0.033936545,2.409401,0.8115305
0.064833,-0.16705042,0.92870855,0.13223556,1.4657347,0.12447742,-1.6652639,-0.03415268,1.0027945,-0.1705631,-0.006856248,-0.0062471926,0.08787532,2.4950743,-1.8676466
0.12090212,-0.27734214,-1.4243816,-0.069688156,1.3178549,0.005581215,0.9996295,0.14175883,-1.6813508,0.1925364,0.018275395,-0.00091537833,0.036389157,2.487407,0.78856826
-0.07688469,0.18004893,0.97284245,-0.13274786,1.2723042,-0.12382157,-1.5670093,0.116033554,1.1019634,-0.0028562695,-0.032079652,-0.07549852,-0.047735006,2.379416,-1.3295985
-0.040506132,-0.022068307,-1.6822801,-0.1191855,1.1558774,-0.14663018,0.8683692,0.04487087,-1.6916916,-0.2086112,-0.13387088,0.0973025,-0.13597448,2.388903,1.0202816
0.08984971,-0.31374997,0.88774335,-0.05678174,1.1814808,-0.013418883,-1.6839455,0.07874049,0.98285985,-0.06444591,0.13781637,0.12738523,-0.14100726,2.2795448,-1.5926863
0.07672395,-0.116712674,-1.8058708,-0.027611487,1.186427,0.10956311,0.99662435,-0.10215651,-1.7710292,-0.08829787,0.066197634,0.14862055,0.043642238,2.3034956,0.9255739
-0.053827234,-0.016596802,0.99000627,0.08206917,1.090735,-0.1291036,-1.8142455,-0.12866779,1.0877148,0.025054857,0.11689809,-0.020983309,-0.13177621,2.1881568,-1.9816471
-0.035072334,0.1713319,-1.7915634,0.109297335,1.0343677,0.03151995,1.1345181,0.042915657,-1.6665142,-0.22085388,-0.1354474,-0.092735074,-0.10384521,2.2520955,1.0055718
0.10823679,-0.3469147,1.1248323,0.042324692,1.014576,0.078083396,-1.8370113,-0.020578787,1.2570579,0.16854024,-0.019314066,-0.02020657,-0.06889329,2.1183195,-1.8223877
-0.1464914,0.0837331,-1.825126,-0.010933876,0.8691511,0.039389387,1.0396222,-0.015934378,-1.9244539,0.18768403,0.036360398,-0.025334537,-0.14520673,2.0662117,0.988023
-0.049420938,0.10268171,1.089462,0.020160839,0.8546939,0.032920524,-1.7949827,0.13599214,1.0821524,-0.010726154,0.062095344,-0.012791127,0.11076656,2.0830479,-1.8500886
-0.048785947,0.10732922,-1.6498591,-0.13639495,0.71403253,-0.09062171,1.1892352,-0.14945023,-1.7988707,-0.047994733,-0.028734736,-0.11928819,-0.067401126,2.2231286,1.1413625
0.0059750825,-0.08827896,1.1071557,-0.061913878,0.79306924,-0.13963209,-1.7336643,0.07781185,1.3201742,-0.087542996,0.0815877,0.12805411,-0.09052274,2.2495005,-1.7094846
0.038755745,0.021720275,-1.8980486,-0.088057324,0.8110487,0.13451037,1.1207032,-0.06631178,-1.79126,-0.2615344,0.018639296,-0.14922848,-0.0642123,2.3619277,1.2934686
-0.086057946,-0.3486554,1.1658556,0.12300512,0.7690542,0.0055773854,-1.9008986,-0.095871985,1.2242093,0.042849645,0.14747825,0.120818555,-0.0798472,2.4346237,-1.9125538
-0.056397915,0.09687072,-1.9012619,0.14174518,0.6603583,-0.05584751,1.0237936,0.02456674,-1.9582726,0.11572358,-0.10384827,0.061464608,-0.14705646,2.5042007,1.1488563
-0.038152866,0.063367575,1.207116,-0.07094905,0.52173495,-0.14244407,-1.9902942,-0.0744901,1.0758656,0.011094764,0.14092085,-0.092544794,0.10454714,2.53538,-1.9271607
-0.0053308904,-0.13444631,-2.0411882,0.039137438,0.4747444,-0.019440666,1.3062084,0.11880344,-1.8920655,-0.12789328,0.13061714,0.13339195,0.13515759,2.5818367,1.1556171
-0.052036285,-0.09145315,1.286434,-0.014242515,0.5979039,0.0763776,-1.9629954,0.14154968,1.1751714,-0.11078877,-0.034873262,0.09939703,0.14477429,2.64057,-1.9682248
-0.04209446,0.014481835,-2.1236682,-0.122729614,0.72680175,-0.007755697,1.2143817,0.026839912,-2.065633,0.044637963,-0.024390742,-0.097110026,-0.103074506,2.5538394,1.318012
0.12863287,0.00739982,0.96103835,-0.03746921,0.62731665,0.11385164,-2.0658243,0.05945538,1.145258,0.063431546,-0.010813221,-0.054969423,0.102822244,2.5938973,-2.1688638
0.024650156,0.0035217777,-2.2018402,0.004731387,0.57737416,0.02802585,1.0976417,-0.008559123,-1.9262588,0.22340506,-0.034194805,-0.022645533,0.07220568,2.7229261,0.9797588
-0.110010915,0.34327355,1.0266625,-0.06470987,0.6092768,0.07826693,-2.2968616,0.14008561,1.1963935,-0.06494785,-0.14264542,0.103639096,-0.059841536,2.6607373,-2.143692
0.05565217,-0.0139563605,-2.4712207,-0.07919553,0.47382444,-0.08948062,0.9968798,0.024978578,-2.3087358,-0.057770833,0.068878844,0.07249592,-0.12190401,2.7481709,1.1949095
-0.07577354,0.051213786,0.86142623,0.07220282,0.5093844,0.04259701,-2.5396733,0.06957257,0.9210765,-0.12276174,-0.015236273,-0.06724021,-0.058152996,2.6911187,-2.3058784
-0.078499265,-0.22089079,-2.4141216,0.1488055,0.4119549,0.12440845,0.90568864,-0.08913356,-2.4753685,0.004555188,0.066514805,-0.13618043,0.015327767,2.6724243,0.78734714
0.0058810115,0.15019009,1.0678853,-0.14502619,0.46572673,-0.050105475,-2.5299194,0.1303652,0.8706405,0.24539468,-0.053530455,-0.06612456,-0.1402584,2.5282447,-2.6138215
-0.113136634,0.17557159,-2.8204064,-0.03215041,0.5469366,0.059147537,1.0682924,-0.14843136,-2.5493932,-0.1812262,-0.08283808,-0.119929366,-0.031042509,2.532564,1.0637898
0.06131582,-0.07693708,1.0178428,-0.14920177,0.46178555,0.0070423484,-2.9393945,0.036040425,0.96955633,0.14104038,-0.009116188,0.10072753,-0.03270167,2.546125,-2.985194
-0.06084325,0.14991122,-3.12883,0.03050682,0.3294715,-0.009735495,1.1481411,-0.015786424,-2.871473,0.099274755,-0.06422737,-0.098408595,0.019318193,2.5903878,1.105068
0.06960024,0.03893724,1.3249459,0.05890274,0.255284,-0.04862071,-3.2542357,-0.07845723,1.2059948,-0.031305924,-0.00544782,0.118508905,-0.08185621,2.6053557,-3.1208131
0.116898835,-0.10426818,-3.19932,0.024221227,0.24330476,-0.015960097,1.4244667,0.09139481,-3.1271245,0.089451276,0.045838922,-0.017499596,0.0050349236,2.4959118,1.3066577
0.101891965,0.16331285,1.3521608,-0.08276534,0.1971005,-0.11958533,-3.3226156,0.050919876,1.278216,0.049189255,-0.08627388,0.14976653,-0.09385094,2.4501684,-2.9598966
0.087975085,0.0126968175,-3.4590466,0.09876385,0.16358155,-0.06739401,1.3364639,-0.007455528,-3.3816512,-0.22242785,0.033186674,-0.01726155,0.07206595,2.433333,1.3556792
-0.06557304,-0.26929304,1.3871336,0.06945908,0.037082136,-0.024377152,-3.3582478,0.115543455,1.2510244,0.035034366,0.043961197,-0.049923867,0.14925098,2.5482895,-3.5258317
0.05252312,-0.086638436,-3.3742366,0.07499583,-0.0022586808,0.1170553,1.3783357,0.03840539,-3.3072221,-0.16832392,0.011520743,0.13128138,0.03468561,2.3991432,1.5218732
0.10176927,-0.11968745,1.573677,-0.124954894,-0.14514056,0.06216462,-3.2790518,0.0078318715,1.317064,0.14645635,0.13240907,-0.083733276,-0.046751298,2.3055623,-3.290052
0.018624902,0.18865062,-3.4162498,-0.07267016,-0.18640956,-0.10900359,1.5192606,0.011896744,-3.217153,-0.05812654,-0.10331726,-0.006287575,0.13064301,2.1854172,1.6693345
-0.084278226,-0.120519966,1.299517,-0.022543997,-0.04266405,-0.06794352,-3.4969878,0.09277816,1.4678142,-0.09880817,-0.07345983,-0.021547168,0.069792435,2.114844,-3.518083
-0.13509369,-0.00056912005,-3.4696255,0.134235,-0.14019391,0.010146052,1.1944529,-0.07394656,-3.3908014,0.006389968,0.056201324,0.007713869,-0.07339203,2.1852298,1.3292843
-0.14450935,0.123911016,1.3352276,0.00281246,-0.14791727,0.08041477,-3.3367722,0.0981362,1.141124,0.045390308,-0.025824025,-0.061104625,-0.0039135814,2.0890667,-3.4289656
-0.12438956,-0.04900323,-3.2862716,0.13135126,-0.004374385,0.11355457,1.1856638,0.11469212,-3.2039835,0.12413871,-0.061188914,0.10283902,0.021828279,2.1869655,1.2954752
0.061471805,0.20161468,1.2428493,-0.10780208,-0.105385326,-0.057852693,-3.1886497,-0.035143606,1.2162554,0.13136241,-0.08254765,-0.02471815,0.104147285,2.1999385,-3.2959607
0.034383,0.2447137,-3.2768488,0.12980157,-0.08619287,-0.12315605,1.1706961,0.13343033,-3.275206,-0.1796897,0.07813327,0.09859879,0.09160541,2.2069933,1.2366878
-0.09803349,-0.16995013,1.242889,0.104014456,0.051083542,-0.08171159,-3.2815063,-0.1315019,1.1110332,-0.050517835,0.14745444,0.03508161,0.12068978,2.2353282,-3.177162
0.06803933,-0.10604098,-3.1354759,0.10319069,0.10277473,-0.11709957,1.3643233,-0.103357986,-3.3798056,-0.045981556,0.09476447,0.1078248,-0.020468637,2.318615,1.2518951
-0.13964903,-0.1517922,1.5158439,0.086038366,0.12278064,-0.01382491,-3.1906743,-0.07406053,1.4457616,-0.0032560378,0.035426944,-0.03424754,0.13202706,2.420708,-3.3770745
0.020287618,-0.13599971,-3.1249597,-0.08460778,0.064484596,0.046797484,1.4591345,0.021004722,-3.1065094,0.05803585,-0.12629168,-0.10686971,-0.07574868,2.3081293,1.4774375
-0.03827267,0.0740564,1.5012654,0.0362294,0.11032413,-0.01323235,-3.076274,-0.13259003,1.4998055,-0.07367748,0.12462601,-0.10808435,-0.06652519,2.1860523,-3.2286339
-0.04461483,-0.17665659,-2.9285672,0.08839284,0.007907212,0.11411151,1.5124379,0.102715015,-2.9432042,-0.06253278,-0.05491122,0.05891703,0.06443834,2.2328079,1.4543792
0.059641942,0.07670954,1.6157669,-0.045884676,-0.13374084,0.08692743,-3.0237014,-0.1428008,1.638447,0.0727575,0.010682896,0.019914895,-0.034522966,2.258762,-2.702796
0.002025798,-0.02220814,-3.2079482,-0.045423515,-0.1743797,-0.055976592,1.5841827,-0.048265047,-2.9734788,-0.016252637,-0.104782715,0.052743107,-0.009334952,2.4040995,1.6187727
0.0012763441,-0.083425276,1.6177442,0.056897342,-0.23955263,0.05077286,-3.3081563,-0.1286387,1.6485485,-0.17763925,-0.13483812,0.023726493,-0.033696078,2.3288698,-3.192885
-0.054599725,-0.07361689,-3.246443,-0.14349268,-0.17348547,0.07251595,1.4979829,0.12333307,-3.2694616,-0.026334658,-0.07230607,0.13156876,-0.07495516,2.287756,1.3809402
0.057195053,-0.021857858,1.2856562,0.1054222,-0.2228771,-0.03177701,-3.3279462,0.06879434,1.4605726,-0.065475434,-0.13202278,0.014590919,-0.07834643,2.2204907,-2.977691
-0.07504141,-0.12633863,-3.3712091,-0.0038788617,-0.15661332,-0.042890973,1.3842539,-0.11807424,-3.2126496,0.10933386,0.04258059,-0.11040261,0.057092384,2.188399,1.3056339
-0.14472984,0.2485029,1.261756,0.024906725,-0.23096684,-0.1354841,-3.5102737,-0.024427935,1.4638392,0.059067123,0.12356216,-0.00524123,0.0025695562,2.175825,-3.4569597
0.045928344,0.19992092,-3.5775084,-0.10405764,-0.19304642,-0.06781535,1.1700816,0.0008485019,-3.5828874,-0.17494598,0.088860914,-0.0007406771,0.14187106,2.188985,1.0944904
-0.0447587,-0.17328684,1.110263,-0.10880439,-0.10769944,0.04976496,-3.6839619,-0.07978159,1.2092876,-0.056720287,-0.045124017,0.06377159,0.031141266,2.0455995,-3.6772685
-0.038671143,0.07772696,-3.8143084,-0.070546836,-0.16124889,-0.14079903,1.0068169,0.09699176,-3.7938933,0.07092033,0.088739276,0.017650753,-0.09746792,1.9591632,0.88473904
-0.039334975,-0.029791474,0.83043355,-0.14045784,-0.018378973,-0.107083514,-3.801368,-0.12235047,0.8842056,-0.25736174,-0.095377654,0.121092975,-0.046726964,1.9754274,-3.6557899
-0.12791592,-0.15768647,-4.0279603,-0.13431829,-0.043610923,0.08470145,0.9427178,-0.0040511787,-3.8424218,-0.13884032,0.04777898,-0.0419117,-0.10514702,1.941233,0.7374036
0.03779322,-0.031658947,0.7323991,-0.06007687,0.08000202,-0.091872334,-3.9954996,0.11848819,1.0758715,0.17203799,-0.006759107,0.023637518,-0.08738652,2.0621264,-4.086378
-0.024173021,0.3085313,-3.9393914,-0.07572964,0.0096138045,0.07720636,0.79828346,-0.082701325,-3.893721,-0.18245433,0.051062882,0.08192159,-0.027768426,2.0602255,0.73155075
-0.07769428,-0.11450924,0.7649639,-0.14776269,-0.06259559,0.10441968,-3.858947,0.10128477,0.7018199,-0.024508864,0.025090486,0.026724279,-0.14450616,2.1655781,-4.0656805
-0.09692931,-0.094995245,-4.141168,-0.13144657,-0.14620495,0.10562247,0.7777821,-0.05115574,-3.874985,0.10538283,0.032476887,0.08929269,-0.037055187,2.2041535,0.94208384
-0.023674488,0.0031316578,0.6802571,-0.12935783,-0.029214144,-0.054294832,-4.0196347,0.0024343878,0.8647048,-0.033005133,0.13088626,0.14581418,-0.05629188,2.2294116,-4.1474004
-0.1034241,0.0033647865,-4.0680146,0.012368083,-0.09729278,-0.059188306,0.67146015,0.093826234,-3.9823043,-0.16815862,-0.09863216,0.12692845,0.042185307,2.2496102,0.7426035
0.12566367,-0.3109929,0.6413673,-0.0758267,-0.2031495,-0.14932321,-4.203016,-0.05868078,0.7205894,-0.02143702,-0.08499958,0.0858103,0.04583548,2.2609532,-3.8431733
0.11501625,-0.13120526,-4.2666464,-0.13555995,-0.09930232,-0.09462905,0.5433986,0.03999971,-4.2966638,-0.17410073,-0.10216608,0.022418499,0.03262146,2.1936285,0.48920578
0.09442027,-0.14650345,0.44778585,-0.14178814,-0.22393396,-0.04798647,-4.3157525,0.038821504,0.54862875,-0.22982101,0.04532072,0.07462929,-0.040666834,2.1108327,-4.358141
0.109589666,-0.11460294,-4.4968843,-0.07204873,-0.10248566,-0.05952759,0.3177156,0.08874275,-4.175587,0.0026141629,-0.043295912,0.03938751,0.13140047,2.1589582,0.40004894
-0.10840016,-0.14228725,0.32783931,0.009801239,-0.07104571,-0.11564754,-4.5951185,-0.14410463,0.2725291,-0.1545406,0.10783908,-0.055867426,-0.12938869,2.0885653,-4.25818
0.07864733,-0.072352216,-4.68641,0.009469107,-0.15929207,0.013434842,0.19114791,-0.11683878,-4.542533,0.02543144,-0.044423155,0.08438952,-0.101920746,2.2286177,0.057203993
0.10021612,0.14176218,0.22180814,-0.124567404,-0.043119162,0.10053852,-4.539265,0.14961457,0.23072807,0.104813665,-0.0014639646,0.13140392,-0.1220503,2.1351786,-4.752973
0.018482596,0.13847826,-4.680263,0.05287017,0.0620113,0.05703053,0.12873828,0.12281379,-4.602631,-0.00014655292,-0.11923729,0.04639165,-0.108628914,2.2646155,0.31504273
-0.015847623,0.08130184,0.25896844,0.0028345287,0.022336617,-0.0813835,-4.756798,-0.038738325,0.2757657,-0.036583915,-0.092730984,0.13994303,0.12304911,2.134255,-4.450615
0.10989103,-0.09037324,-4.708995,0.030309856,0.1016946,-0.012657806,0.21061015,-0.1491849,-4.751314,-0.22639719,-0.03119161,0.07222779,-0.063663214,2.1068342,0.3014457
0.027194113,-0.11611548,0.18210356,0.06424686,0.19153091,0.118168235,-4.833271,0.07983506,0.111759216,0.09385507,0.07294609,0.14792493,0.039401114,2.2504911,-4.8005195
0.1229403,0.12662436,-4.7477903,-0.12142724,0.33122447,-0.054482535,0.31325322,0.13100946,-4.958121,0.15741545,-0.02584929,0.049817562,0.049582824,2.2922835,0.21282789
0.061679706,0.2731534,0.043415293,-0.045644008,0.42666036,0.0731916,-4.694549,0.0387785,0.16942754,0.00723882,0.096172035,-0.011979893,-0.03998471,2.3047447,-4.763738
0.021998912,0.04251924,-4.72785,-0.028267495,0.561056,0.11468208,0.15502985,0.0105137825,-4.6471553,0.2108977,-0.11960389,-0.024436623,0.081545666,2.2139554,0.03216625
-0.037005402,0.19164935,-0.008331597,0.020240754,0.45063865,0.10250911,-4.811253,-0.029744469,0.15960866,0.14453669,0.059496805,0.11608639,0.020837441,2.1934884,-4.806321
0.08784968,0.2579553,-4.842987,-0.0077916384,0.43432832,-0.14880249,0.09174618,-0.13714868,-4.784484,0.044255033,-0.069572516,-0.13518745,0.11245528,2.1841292,-0.086482055
0.092576,0.13126974,0.1581946,-0.0061205477,0.3535231,0.06752202,-4.8411856,0.07804228,0.13348131,-0.15931654,0.09140709,0.0095478,0.008019298,2.1572373,-4.917036
-0.10697358,-0.17007355,-4.869289,-0.036045402,0.45301455,-0.09011869,0.1329464,0.07871996,-4.758203,0.13342986,0.024078041,0.015994102,0.07274383,2.2886271,0.25641638
-0.14684269,0.0614264,-0.0084378645,0.12505287,0.49512595,0.011801422,-4.781493,0.050490513,0.2147229,0.049024418,-0.13556598,-0.023342535,0.12581834,2.2136147,-4.747503
-0.022610158,0.12460905,-4.69809,-0.106156096,0.43797174,-0.14003536,0.09967918,0.12244192,-4.6371484,0.1386289,-0.08098945,0.13024732,-0.10474717,2.1374607,-0.053289033
-0.024822265,0.04012756,0.080900855,0.045493856,0.47320622,0.10299796,-4.6792364,-0.07160696,0.19730842,-0.03246063,0.09651147,-0.03108146,0.0033620447,2.2597399,-4.5788045
0.08961634,0.04318215,-4.5252156,0.111913145,0.43845552,0.10650265,-0.06717021,0.095803544,-4.7443066,-0.011835568,-0.04895466,0.0062180012,-0.060879707,2.291542,0.0019193143
-0.060816392,0.039566733,-0.033701755,-0.046741426,0.30672127,-0.12006732,-4.4340267,0.06726952,-0.07744343,0.028299928,0.08830696,-0.10648939,0.10752356,2.3648355,-4.400623
0.14407578,0.1381801,-4.4613895,0.083691314,0.43877622,0.09680687,0.08583259,-0.08179647,-4.3897524,-0.21803637,-0.08749302,0.049214423,0.0018702149,2.3757193,-0.057928666
-0.018389389,-0.16263792,0.17993982,0.019456834,0.41828316,-0.10551578,-4.55121,0.016894877,0.12421284,-0.015413687,-0.13501208,0.07818864,-0.07951364,2.4686093,-4.510746
0.09479916,0.018303573,-4.430409,0.100325644,0.42148906,0.12054458,0.28934324,0.0999531,-4.4423513,-0.12848672,-0.022438213,-0.0012601316,-0.12833932,2.3911397,0.22882709
-0.078333914,-0.21514863,0.42238423,-0.09733984,0.5650117,-0.14800939,-4.3556542,0.06819695,0.33780214,0.09030486,0.056119293,0.042236283,0.07796508,2.2601955,-4.3009396
